year,rgn_id,n_cells,n_cells_tot,n_cells_cum,a_tot_km2,a_prot_km2,pct_prot,lsp_status
1972,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1973,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1974,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1975,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1976,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1977,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1978,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1979,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1980,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1981,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1982,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1983,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1984,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1985,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1986,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1987,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1988,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1989,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1990,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1991,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1992,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1993,70,0,7592,1,1898,0.25,0.000131717597471022,0.043905865823674
1994,70,5,7592,6,1898,1.5,0.000790305584826133,0.263435194942044
1995,70,0,7592,6,1898,1.5,0.000790305584826133,0.263435194942044
1996,70,0,7592,6,1898,1.5,0.000790305584826133,0.263435194942044
1997,70,46,7592,52,1898,13,0.00684931506849315,2.28310502283105
1998,70,0,7592,52,1898,13,0.00684931506849315,2.28310502283105
1999,70,0,7592,52,1898,13,0.00684931506849315,2.28310502283105
2000,70,1,7592,53,1898,13.25,0.00698103266596417,2.32701088865472
2001,70,0,7592,53,1898,13.25,0.00698103266596417,2.32701088865472
2002,70,0,7592,53,1898,13.25,0.00698103266596417,2.32701088865472
2003,70,0,7592,53,1898,13.25,0.00698103266596417,2.32701088865472
2004,70,1418,7592,1471,1898,367.75,0.193756585879874,64.5855286266245
2005,70,180,7592,1651,1898,412.75,0.217465753424658,72.4885844748859
2006,70,146,7592,1797,1898,449.25,0.236696522655427,78.8988408851422
2007,70,545,7592,2342,1898,585.5,0.308482613277134,100
2008,70,96,7592,2438,1898,609.5,0.321127502634352,100
2009,70,1618,7592,4056,1898,1014,0.534246575342466,100
2010,70,93,7592,4149,1898,1037.25,0.546496311907271,100
2011,70,0,7592,4149,1898,1037.25,0.546496311907271,100
2012,70,61,7592,4210,1898,1052.5,0.554531085353003,100
2013,70,141,7592,4351,1898,1087.75,0.573103266596417,100
2014,70,32,7592,4383,1898,1095.75,0.57731822971549,100
2015,70,0,7592,4383,1898,1095.75,0.57731822971549,100
0,71,0,1605,0,401.25,0,0,0
1819,71,0,1605,0,401.25,0,0,0
1840,71,0,1605,0,401.25,0,0,0
1848,71,0,1605,0,401.25,0,0,0
1864,71,0,1605,0,401.25,0,0,0
1865,71,0,1605,0,401.25,0,0,0
1867,71,0,1605,0,401.25,0,0,0
1872,71,0,1605,0,401.25,0,0,0
1875,71,0,1605,0,401.25,0,0,0
1876,71,0,1605,0,401.25,0,0,0
1877,71,0,1605,0,401.25,0,0,0
1878,71,0,1605,0,401.25,0,0,0
1879,71,0,1605,0,401.25,0,0,0
1881,71,0,1605,0,401.25,0,0,0
1882,71,0,1605,0,401.25,0,0,0
1883,71,0,1605,0,401.25,0,0,0
1884,71,0,1605,0,401.25,0,0,0
1885,71,0,1605,0,401.25,0,0,0
1886,71,0,1605,0,401.25,0,0,0
1887,71,0,1605,0,401.25,0,0,0
1888,71,0,1605,0,401.25,0,0,0
1889,71,0,1605,0,401.25,0,0,0
1890,71,0,1605,0,401.25,0,0,0
1891,71,0,1605,0,401.25,0,0,0
1892,71,0,1605,0,401.25,0,0,0
1893,71,0,1605,0,401.25,0,0,0
1894,71,0,1605,0,401.25,0,0,0
1895,71,0,1605,0,401.25,0,0,0
1896,71,0,1605,0,401.25,0,0,0
1897,71,0,1605,0,401.25,0,0,0
1898,71,0,1605,0,401.25,0,0,0
1899,71,0,1605,0,401.25,0,0,0
1900,71,0,1605,0,401.25,0,0,0
1901,71,0,1605,0,401.25,0,0,0
1902,71,0,1605,0,401.25,0,0,0
1903,71,0,1605,0,401.25,0,0,0
1904,71,0,1605,0,401.25,0,0,0
1905,71,0,1605,0,401.25,0,0,0
1906,71,0,1605,0,401.25,0,0,0
1907,71,0,1605,0,401.25,0,0,0
1908,71,0,1605,0,401.25,0,0,0
1909,71,0,1605,0,401.25,0,0,0
1910,71,0,1605,0,401.25,0,0,0
1911,71,0,1605,0,401.25,0,0,0
1912,71,0,1605,0,401.25,0,0,0
1913,71,0,1605,0,401.25,0,0,0
1914,71,0,1605,0,401.25,0,0,0
1915,71,0,1605,0,401.25,0,0,0
1916,71,0,1605,0,401.25,0,0,0
1917,71,0,1605,0,401.25,0,0,0
1918,71,0,1605,0,401.25,0,0,0
1919,71,0,1605,0,401.25,0,0,0
1920,71,0,1605,0,401.25,0,0,0
1921,71,0,1605,0,401.25,0,0,0
1922,71,0,1605,0,401.25,0,0,0
1923,71,0,1605,0,401.25,0,0,0
1924,71,0,1605,0,401.25,0,0,0
1925,71,0,1605,0,401.25,0,0,0
1926,71,0,1605,0,401.25,0,0,0
1927,71,0,1605,0,401.25,0,0,0
1928,71,0,1605,0,401.25,0,0,0
1929,71,0,1605,0,401.25,0,0,0
1930,71,0,1605,0,401.25,0,0,0
1931,71,0,1605,0,401.25,0,0,0
1932,71,0,1605,0,401.25,0,0,0
1933,71,0,1605,0,401.25,0,0,0
1934,71,0,1605,0,401.25,0,0,0
1935,71,0,1605,0,401.25,0,0,0
1936,71,0,1605,0,401.25,0,0,0
1937,71,0,1605,0,401.25,0,0,0
1938,71,0,1605,0,401.25,0,0,0
1939,71,0,1605,0,401.25,0,0,0
1940,71,0,1605,0,401.25,0,0,0
1941,71,0,1605,0,401.25,0,0,0
1942,71,0,1605,0,401.25,0,0,0
1943,71,0,1605,0,401.25,0,0,0
1944,71,0,1605,0,401.25,0,0,0
1945,71,0,1605,0,401.25,0,0,0
1946,71,0,1605,0,401.25,0,0,0
1947,71,0,1605,0,401.25,0,0,0
1948,71,0,1605,0,401.25,0,0,0
1949,71,0,1605,0,401.25,0,0,0
1950,71,0,1605,0,401.25,0,0,0
1951,71,0,1605,0,401.25,0,0,0
1952,71,0,1605,0,401.25,0,0,0
1953,71,0,1605,0,401.25,0,0,0
1954,71,0,1605,0,401.25,0,0,0
1955,71,0,1605,0,401.25,0,0,0
1956,71,0,1605,0,401.25,0,0,0
1957,71,0,1605,0,401.25,0,0,0
1958,71,0,1605,0,401.25,0,0,0
1959,71,0,1605,0,401.25,0,0,0
1960,71,0,1605,0,401.25,0,0,0
1961,71,0,1605,0,401.25,0,0,0
1962,71,0,1605,0,401.25,0,0,0
1963,71,0,1605,0,401.25,0,0,0
1964,71,0,1605,0,401.25,0,0,0
1965,71,0,1605,0,401.25,0,0,0
1966,71,0,1605,0,401.25,0,0,0
1967,71,0,1605,0,401.25,0,0,0
1968,71,0,1605,0,401.25,0,0,0
1969,71,0,1605,0,401.25,0,0,0
1970,71,0,1605,0,401.25,0,0,0
1971,71,0,1605,0,401.25,0,0,0
1972,71,0,1605,0,401.25,0,0,0
1973,71,0,1605,0,401.25,0,0,0
1974,71,0,1605,0,401.25,0,0,0
1975,71,0,1605,0,401.25,0,0,0
1976,71,0,1605,0,401.25,0,0,0
1977,71,0,1605,0,401.25,0,0,0
1978,71,0,1605,0,401.25,0,0,0
1979,71,0,1605,0,401.25,0,0,0
1980,71,2,1605,2,401.25,0.5,0.00124610591900312,0.415368639667705
1981,71,0,1605,2,401.25,0.5,0.00124610591900312,0.415368639667705
1982,71,0,1605,2,401.25,0.5,0.00124610591900312,0.415368639667705
1983,71,0,1605,2,401.25,0.5,0.00124610591900312,0.415368639667705
1984,71,11,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1985,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1986,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1987,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1988,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1989,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1990,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1991,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1992,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1993,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1994,71,0,1605,13,401.25,3.25,0.00809968847352025,2.69989615784008
1995,71,8,1605,21,401.25,5.25,0.0130841121495327,4.3613707165109
1996,71,0,1605,21,401.25,5.25,0.0130841121495327,4.3613707165109
1997,71,0,1605,21,401.25,5.25,0.0130841121495327,4.3613707165109
1998,71,0,1605,21,401.25,5.25,0.0130841121495327,4.3613707165109
1999,71,0,1605,21,401.25,5.25,0.0130841121495327,4.3613707165109
2000,71,0,1605,21,401.25,5.25,0.0130841121495327,4.3613707165109
2001,71,2,1605,23,401.25,5.75,0.0143302180685358,4.77673935617861
2002,71,0,1605,23,401.25,5.75,0.0143302180685358,4.77673935617861
2003,71,21,1605,44,401.25,11,0.0274143302180685,9.13811007268951
2004,71,13,1605,57,401.25,14.25,0.0355140186915888,11.8380062305296
2005,71,42,1605,99,401.25,24.75,0.0616822429906542,20.5607476635514
2006,71,68,1605,167,401.25,41.75,0.10404984423676,34.6832814122534
2007,71,888,1605,1055,401.25,263.75,0.657320872274143,100
2008,71,0,1605,1055,401.25,263.75,0.657320872274143,100
2009,71,0,1605,1055,401.25,263.75,0.657320872274143,100
2010,71,0,1605,1055,401.25,263.75,0.657320872274143,100
2011,71,0,1605,1055,401.25,263.75,0.657320872274143,100
2012,71,2,1605,1057,401.25,264.25,0.658566978193146,100
2013,71,0,1605,1057,401.25,264.25,0.658566978193146,100
2014,71,0,1605,1057,401.25,264.25,0.658566978193146,100
2015,71,0,1605,1057,401.25,264.25,0.658566978193146,100
0,72,0,2036,0,509,0,0,0
1819,72,0,2036,0,509,0,0,0
1840,72,0,2036,0,509,0,0,0
1848,72,0,2036,0,509,0,0,0
1864,72,0,2036,0,509,0,0,0
1865,72,0,2036,0,509,0,0,0
1867,72,0,2036,0,509,0,0,0
1872,72,0,2036,0,509,0,0,0
1875,72,0,2036,0,509,0,0,0
1876,72,0,2036,0,509,0,0,0
1877,72,0,2036,0,509,0,0,0
1878,72,0,2036,0,509,0,0,0
1879,72,0,2036,0,509,0,0,0
1881,72,0,2036,0,509,0,0,0
1882,72,0,2036,0,509,0,0,0
1883,72,0,2036,0,509,0,0,0
1884,72,0,2036,0,509,0,0,0
1885,72,0,2036,0,509,0,0,0
1886,72,0,2036,0,509,0,0,0
1887,72,0,2036,0,509,0,0,0
1888,72,0,2036,0,509,0,0,0
1889,72,0,2036,0,509,0,0,0
1890,72,0,2036,0,509,0,0,0
1891,72,0,2036,0,509,0,0,0
1892,72,0,2036,0,509,0,0,0
1893,72,0,2036,0,509,0,0,0
1894,72,0,2036,0,509,0,0,0
1895,72,0,2036,0,509,0,0,0
1896,72,0,2036,0,509,0,0,0
1897,72,0,2036,0,509,0,0,0
1898,72,0,2036,0,509,0,0,0
1899,72,0,2036,0,509,0,0,0
1900,72,0,2036,0,509,0,0,0
1901,72,0,2036,0,509,0,0,0
1902,72,0,2036,0,509,0,0,0
1903,72,0,2036,0,509,0,0,0
1904,72,0,2036,0,509,0,0,0
1905,72,0,2036,0,509,0,0,0
1906,72,0,2036,0,509,0,0,0
1907,72,0,2036,0,509,0,0,0
1908,72,0,2036,0,509,0,0,0
1909,72,0,2036,0,509,0,0,0
1910,72,0,2036,0,509,0,0,0
1911,72,0,2036,0,509,0,0,0
1912,72,0,2036,0,509,0,0,0
1913,72,0,2036,0,509,0,0,0
1914,72,0,2036,0,509,0,0,0
1915,72,0,2036,0,509,0,0,0
1916,72,0,2036,0,509,0,0,0
1917,72,0,2036,0,509,0,0,0
1918,72,0,2036,0,509,0,0,0
1919,72,0,2036,0,509,0,0,0
1920,72,0,2036,0,509,0,0,0
1921,72,0,2036,0,509,0,0,0
1922,72,0,2036,0,509,0,0,0
1923,72,0,2036,0,509,0,0,0
1924,72,0,2036,0,509,0,0,0
1925,72,0,2036,0,509,0,0,0
1926,72,0,2036,0,509,0,0,0
1927,72,0,2036,0,509,0,0,0
1928,72,0,2036,0,509,0,0,0
1929,72,0,2036,0,509,0,0,0
1930,72,0,2036,0,509,0,0,0
1931,72,0,2036,0,509,0,0,0
1932,72,0,2036,0,509,0,0,0
1933,72,0,2036,0,509,0,0,0
1934,72,0,2036,0,509,0,0,0
1935,72,0,2036,0,509,0,0,0
1936,72,0,2036,0,509,0,0,0
1937,72,0,2036,0,509,0,0,0
1938,72,0,2036,0,509,0,0,0
1939,72,0,2036,0,509,0,0,0
1940,72,0,2036,0,509,0,0,0
1941,72,0,2036,0,509,0,0,0
1942,72,0,2036,0,509,0,0,0
1943,72,0,2036,0,509,0,0,0
1944,72,0,2036,0,509,0,0,0
1945,72,0,2036,0,509,0,0,0
1946,72,0,2036,0,509,0,0,0
1947,72,0,2036,0,509,0,0,0
1948,72,0,2036,0,509,0,0,0
1949,72,0,2036,0,509,0,0,0
1950,72,0,2036,0,509,0,0,0
1951,72,0,2036,0,509,0,0,0
1952,72,0,2036,0,509,0,0,0
1953,72,0,2036,0,509,0,0,0
1954,72,0,2036,0,509,0,0,0
1955,72,0,2036,0,509,0,0,0
1956,72,0,2036,0,509,0,0,0
1957,72,0,2036,0,509,0,0,0
1958,72,0,2036,0,509,0,0,0
1959,72,0,2036,0,509,0,0,0
1960,72,0,2036,0,509,0,0,0
1961,72,0,2036,0,509,0,0,0
1962,72,0,2036,0,509,0,0,0
1963,72,0,2036,0,509,0,0,0
1964,72,0,2036,0,509,0,0,0
1965,72,0,2036,0,509,0,0,0
1966,72,0,2036,0,509,0,0,0
1967,72,0,2036,0,509,0,0,0
1968,72,0,2036,0,509,0,0,0
1969,72,0,2036,0,509,0,0,0
1970,72,0,2036,0,509,0,0,0
1971,72,0,2036,0,509,0,0,0
1972,72,0,2036,0,509,0,0,0
1973,72,0,2036,0,509,0,0,0
1974,72,0,2036,0,509,0,0,0
1975,72,0,2036,0,509,0,0,0
1976,72,0,2036,0,509,0,0,0
1977,72,0,2036,0,509,0,0,0
1978,72,0,2036,0,509,0,0,0
1979,72,0,2036,0,509,0,0,0
1980,72,10,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1981,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1982,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1983,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1984,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1985,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1986,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1987,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1988,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1989,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1990,72,0,2036,10,509,2.5,0.00491159135559921,1.63719711853307
1991,72,96,2036,106,509,26.5,0.0520628683693517,17.3542894564506
1992,72,21,2036,127,509,31.75,0.06237721021611,20.79240340537
1993,72,0,2036,127,509,31.75,0.06237721021611,20.79240340537
1994,72,0,2036,127,509,31.75,0.06237721021611,20.79240340537
1995,72,0,2036,127,509,31.75,0.06237721021611,20.79240340537
1996,72,0,2036,127,509,31.75,0.06237721021611,20.79240340537
1997,72,0,2036,127,509,31.75,0.06237721021611,20.79240340537
1998,72,1,2036,128,509,32,0.0628683693516699,20.9561231172233
1999,72,0,2036,128,509,32,0.0628683693516699,20.9561231172233
2000,72,0,2036,128,509,32,0.0628683693516699,20.9561231172233
2001,72,0,2036,128,509,32,0.0628683693516699,20.9561231172233
2002,72,0,2036,128,509,32,0.0628683693516699,20.9561231172233
2003,72,0,2036,128,509,32,0.0628683693516699,20.9561231172233
2004,72,0,2036,128,509,32,0.0628683693516699,20.9561231172233
2005,72,0,2036,128,509,32,0.0628683693516699,20.9561231172233
2006,72,4,2036,132,509,33,0.0648330058939096,21.6110019646365
2007,72,1648,2036,1780,509,445,0.87426326129666,100
2008,72,0,2036,1780,509,445,0.87426326129666,100
2009,72,0,2036,1780,509,445,0.87426326129666,100
2010,72,0,2036,1780,509,445,0.87426326129666,100
2011,72,6,2036,1786,509,446.5,0.87721021611002,100
2012,72,0,2036,1786,509,446.5,0.87721021611002,100
2013,72,0,2036,1786,509,446.5,0.87721021611002,100
2014,72,0,2036,1786,509,446.5,0.87721021611002,100
2015,72,0,2036,1786,509,446.5,0.87721021611002,100
0,73,1538,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1819,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1840,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1848,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1864,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1865,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1867,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1872,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1875,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1876,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1877,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1878,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1879,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1881,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1882,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1883,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1884,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1885,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1886,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1887,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1888,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1889,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1890,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1891,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1892,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1893,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1894,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1895,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1896,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1897,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1898,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1899,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1900,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1901,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1902,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1903,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1904,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1905,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1906,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1907,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1908,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1909,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1910,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1911,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1912,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1913,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1914,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1915,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1916,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1917,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1918,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1919,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1920,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1921,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1922,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1923,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1924,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1925,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1926,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1927,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1928,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1929,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1930,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1931,73,0,336096,1538,84024,384.5,0.00457607350280872,1.52535783426957
1932,73,458,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1933,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1934,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1935,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1936,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1937,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1938,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1939,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1940,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1941,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1942,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1943,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1944,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1945,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1946,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1947,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1948,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1949,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1950,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1951,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1952,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1953,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1954,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1955,73,0,336096,1996,84024,499,0.00593877939636294,1.97959313212098
1956,73,360,336096,2356,84024,589,0.00700990193278111,2.3366339775937
1957,73,216,336096,2572,84024,643,0.00765257545463201,2.55085848487734
1958,73,0,336096,2572,84024,643,0.00765257545463201,2.55085848487734
1959,73,0,336096,2572,84024,643,0.00765257545463201,2.55085848487734
1960,73,0,336096,2572,84024,643,0.00765257545463201,2.55085848487734
1961,73,187,336096,2759,84024,689.75,0.00820896410549367,2.73632136849789
1962,73,0,336096,2759,84024,689.75,0.00820896410549367,2.73632136849789
1963,73,0,336096,2759,84024,689.75,0.00820896410549367,2.73632136849789
1964,73,0,336096,2759,84024,689.75,0.00820896410549367,2.73632136849789
1965,73,0,336096,2759,84024,689.75,0.00820896410549367,2.73632136849789
1966,73,22,336096,2781,84024,695.25,0.00827442159383033,2.75814053127678
1967,73,382,336096,3163,84024,790.75,0.00941100161858517,3.13700053952839
1968,73,0,336096,3163,84024,790.75,0.00941100161858517,3.13700053952839
1969,73,0,336096,3163,84024,790.75,0.00941100161858517,3.13700053952839
1970,73,0,336096,3163,84024,790.75,0.00941100161858517,3.13700053952839
1971,73,1608,336096,4771,84024,1192.75,0.0141953489479196,4.73178298263988
1972,73,380,336096,5151,84024,1287.75,0.0153259782919166,5.10865943063887
1973,73,538,336096,5689,84024,1422.25,0.016926711415786,5.64223713859532
1974,73,34,336096,5723,84024,1430.75,0.0170278729886699,5.67595766288997
1975,73,0,336096,5723,84024,1430.75,0.0170278729886699,5.67595766288997
1976,73,3098,336096,8821,84024,2205.25,0.026245477482624,8.748492494208
1977,73,3994,336096,12815,84024,3203.75,0.0381289869561078,12.7096623187026
1978,73,2268,336096,15083,84024,3770.75,0.0448770589355422,14.9590196451807
1979,73,96,336096,15179,84024,3794.75,0.0451626916119204,15.0542305373068
1980,73,147,336096,15326,84024,3831.5,0.0456000666476245,15.2000222158748
1981,73,0,336096,15326,84024,3831.5,0.0456000666476245,15.2000222158748
1982,73,1977,336096,17303,84024,4325.75,0.0514823145767876,17.1607715255959
1983,73,2423,336096,19726,84024,4931.5,0.0586915643149576,19.5638547716525
1984,73,1130,336096,20856,84024,5214,0.0620536989431591,20.6845663143864
1985,73,4332,336096,25188,84024,6297,0.0749428734647244,24.9809578215748
1986,73,213,336096,25401,84024,6350.25,0.0755766209654384,25.1922069884795
1987,73,1089,336096,26490,84024,6622.5,0.0788167666381034,26.2722555460345
1988,73,953,336096,27443,84024,6860.75,0.0816522660192326,27.2174220064109
1989,73,784,336096,28227,84024,7056.75,0.0839849328763211,27.9949776254404
1990,73,820,336096,29047,84024,7261.75,0.0864247119870513,28.8082373290171
1991,73,8,336096,29055,84024,7263.75,0.0864485147100828,28.8161715700276
1992,73,1,336096,29056,84024,7264,0.0864514900504618,28.8171633501539
1993,73,13722,336096,42778,84024,10694.5,0.127279110730268,42.4263702434225
1994,73,25065,336096,67843,84024,16960.75,0.201856017328382,67.2853391094608
1995,73,7911,336096,75754,84024,18938.5,0.225393935066172,75.1313116887239
1996,73,26955,336096,102709,84024,25677.25,0.305594234980482,100
1997,73,4453,336096,107162,84024,26790.5,0.318843425687899,100
1998,73,0,336096,107162,84024,26790.5,0.318843425687899,100
1999,73,0,336096,107162,84024,26790.5,0.318843425687899,100
2000,73,0,336096,107162,84024,26790.5,0.318843425687899,100
2001,73,1,336096,107163,84024,26790.75,0.318846401028278,100
2002,73,2955,336096,110118,84024,27529.5,0.327638531848043,100
2003,73,162,336096,110280,84024,27570,0.328120536989432,100
2004,73,1,336096,110281,84024,27570.25,0.328123512329811,100
2005,73,3,336096,110284,84024,27571,0.328132438350947,100
2006,73,0,336096,110284,84024,27571,0.328132438350947,100
2007,73,0,336096,110284,84024,27571,0.328132438350947,100
2008,73,0,336096,110284,84024,27571,0.328132438350947,100
2009,73,2,336096,110286,84024,27571.5,0.328138389031705,100
2010,73,0,336096,110286,84024,27571.5,0.328138389031705,100
2011,73,0,336096,110286,84024,27571.5,0.328138389031705,100
2012,73,0,336096,110286,84024,27571.5,0.328138389031705,100
2013,73,0,336096,110286,84024,27571.5,0.328138389031705,100
