"layer","region_id","value"
"mora.et.al.2009",56,0.56333273208275
"mora.et.al.2009",57,0.685106721981667
"mora.et.al.2009",58,0.577103475228333
"mora.et.al.2009",59,0.579346540804833
"mora.et.al.2009",60,0.613657307199033
"mora.et.al.2009",61,0.524580026455
"mora.et.al.2009",62,0.62782657928475
"mora.et.al.2009",63,0.526381673881667
"mora.et.al.2009",64,0.560576198493
"mora.et.al.2009",65,0.599687249479
"mora.et.al.2009",66,0.59361942841115
"mora.et.al.2009",67,0.630706530417036
"mora.et.al.2009",68,0.716586600128217
"mora.et.al.2009",69,0.605119548661333
"mora.et.al.2009",70,0.398474326599333
"mora.et.al.2009",71,0.381720378387067
"mora.et.al.2009",72,0.469432118807
"mora.et.al.2009",73,0.4387506012505
"mora.et.al.2009",74,0.710119949495
"mora.et.al.2009",75,0.623909682138917
"mora.et.al.2009",76,0.384073973865567
"mora.et.al.2009",77,0.538708613916917
"mora.et.al.2009",78,0.371237774571033
"mora.et.al.2009",79,0.743527988402799
"mora.et.al.2009",80,0.609575216450167
"mora.et.al.2009",81,0.702634780343
"mora.et.al.2009",82,0.45693001443
"mora.et.al.2009",83,0.486923300464833
"mora.et.al.2009",84,0.52349062202337
"mora.et.al.2009",85,0.56342552394176
"mora.et.al.2009",86,0.613130411255333
"mora.et.al.2009",87,0.5083941598525
"mora.et.al.2009",88,0.622998737373667
"mora.et.al.2009",89,0.6077456108705
"mora.et.al.2009",90,0.386017215808833
"mora.et.al.2009",91,0.362157287157333
"mora.et.al.2009",92,0.482210097001667
"mora.et.al.2009",93,0.338957732082667
"mora.et.al.2009",94,0.668322575650317
"mora.et.al.2009",95,0.414728936187167
"mora.et.al.2009",96,0.3473695286195
"mora.et.al.2009",97,0.37451849847675
"mora.et.al.2009",98,0.4337626262625
"mora.et.al.2009",99,0.4164747675165
"mora.et.al.2009",100,0.567187249479
"mora.et.al.2009",101,0.359265121452583
"mora.et.al.2009",102,0.3375285594035
"mora.et.al.2009",103,0.467678295282289
"mora.et.al.2009",104,0.5618848204265
"mora.et.al.2009",105,0.367638287638167
"mora.et.al.2009",106,0.632898729357167
"mora.et.al.2009",107,0.568838283629983
"mora.et.al.2009",108,0.656196029560199
"mora.et.al.2009",109,0.575430878993645
"mora.et.al.2009",110,0.809325697450667
"mora.et.al.2009",111,0.776183883574283
"mora.et.al.2009",112,0.700876022126
"mora.et.al.2009",113,0.636166325958167
"mora.et.al.2009",114,0.814394256522431
"mora.et.al.2009",115,0.629156459268631
"mora.et.al.2009",116,0.612622254289042
"mora.et.al.2009",117,0.624969937470167
"mora.et.al.2009",118,0.402657026615333
"mora.et.al.2009",119,0.447960457752167
"mora.et.al.2009",120,0.489605479397167
"mora.et.al.2009",121,0.453047639089333
"mora.et.al.2009",122,0.453573532948417
"mora.et.al.2009",123,0.5766328964245
"mora.et.al.2009",124,0.559827942119667
"mora.et.al.2009",125,0.522705727914167
"mora.et.al.2009",126,0.62039472510366
"mora.et.al.2009",127,0.550499939875
"mora.et.al.2009",128,0.500263748597
"mora.et.al.2009",129,0.5563344757095
"mora.et.al.2009",130,0.568126052188583
"mora.et.al.2009",131,0.574502115201836
"mora.et.al.2009",132,0.511226250601333
"mora.et.al.2009",133,0.491138401207944
"mora.et.al.2009",134,0.442818829832833
"mora.et.al.2009",135,0.4555700857785
"mora.et.al.2009",136,0.55578174112161
"mora.et.al.2009",137,0.7022163099247
"mora.et.al.2009",138,0.361312329645667
"mora.et.al.2009",139,0.524341029341167
"mora.et.al.2009",140,0.494392336059167
"mora.et.al.2009",141,0.4953997314415
"mora.et.al.2009",142,0.578492865159667
"mora.et.al.2009",143,0.513039021164
"mora.et.al.2009",144,0.519548160173167
"mora.et.al.2009",145,0.417668249959833
"mora.et.al.2009",146,0.397540985249333
"mora.et.al.2009",147,0.418948312489833
"mora.et.al.2009",148,0.348105058521667
"mora.et.al.2009",149,0.569878246753167
"mora.et.al.2009",150,0.473085517877233
"mora.et.al.2009",151,0.470524591149667
"mora.et.al.2009",152,0.613345258137
"mora.et.al.2009",153,0.437867664742583
"mora.et.al.2009",154,0.573339646464667
"mora.et.al.2009",155,0.319735349527
"mora.et.al.2009",156,0.521953763828667
"mora.et.al.2009",157,0.550080868205833
"mora.et.al.2009",158,0.411615994938373
"mora.et.al.2009",159,0.6974201338785
"mora.et.al.2009",160,0.377435966811
"mora.et.al.2009",161,0.630423848271039
"mora.et.al.2009",162,0
"mora.et.al.2009",163,0.5727079324995
"mora.et.al.2009",164,0.425807379349
"mora.et.al.2009",165,0.317230238896833
"mora.et.al.2009",166,0.5832177930095
"mora.et.al.2009",167,0.568374919833333
"mora.et.al.2009",168,0.351664762706333
"mora.et.al.2009",169,0.590681978731453
"mora.et.al.2009",170,0.696581589706583
"mora.et.al.2009",171,0.411615994938373
"mora.et.al.2009",172,0.495584352228319
"mora.s4",1,0.706
"mora.s4",2,0.706
"mora.s4",3,0.558
"mora.s4",4,0.41
"mora.s4",5,0.41
"mora.s4",6,0.41
"mora.s4",7,0.41
"mora.s4",8,0.41
"mora.s4",9,0.484
"mora.s4",10,0.558
"mora.s4",11,0.558
"mora.s4",12,0.706
"mora.s4",13,0.484
"mora.s4",14,0.41
"mora.s4",15,0.41
"mora.s4",16,0.706
"mora.s4",17,0.41
"mora.s4",18,0.632
"mora.s4",19,0.632
"mora.s4",20,0.41
"mora.s4",21,0.41
"mora.s4",22,0.41
"mora.s4",23,0.41
"mora.s4",24,0.41
"mora.s4",25,0.41
"mora.s4",26,0.41
"mora.s4",27,0.41
"mora.s4",28,0.41
"mora.s4",29,0.558
"mora.s4",30,0.41
"mora.s4",31,0.558
"mora.s4",32,0.49528064302477
"mora.s4",33,0.558
"mora.s4",34,0.41
"mora.s4",35,0.484
"mora.s4",36,0.41
"mora.s4",37,0.632
"mora.s4",38,0.491921243882296
"mora.s4",39,0.558
"mora.s4",40,0.484
"mora.s4",41,0.41
"mora.s4",42,0.558
"mora.s4",43,0.552232838602334
"mora.s4",44,0.632
"mora.s4",45,0.558
"mora.s4",46,0.41
"mora.s4",47,0.484
"mora.s4",48,0.558
"mora.s4",49,0.484
"mora.s4",50,0.41
"mora.s4",51,0.558
"mora.s4",52,0.558
"mora.s4",53,0.632
"mora.s4",54,0.558
"mora.s4",55,0.558
"mora.s4",56,0.632
"mora.s4",57,0.632
"mora.s4",58,0.558
"mora.s4",59,0.632
"mora.s4",60,0.632
"mora.s4",61,0.558
"mora.s4",62,0.632
"mora.s4",63,0.558
"mora.s4",64,0.632
"mora.s4",65,0.632
"mora.s4",66,0.632
"mora.s4",67,0.706
"mora.s4",68,0.706
"mora.s4",69,0.558
"mora.s4",70,0.41
"mora.s4",71,0.41
"mora.s4",72,0.41
"mora.s4",73,0.476034005437632
"mora.s4",74,0.78
"mora.s4",75,0.632020315255228
"mora.s4",76,0.41
"mora.s4",77,0.41
"mora.s4",78,0.41
"mora.s4",79,0.754190182130853
"mora.s4",80,0.632
"mora.s4",81,0.706
"mora.s4",82,0.484
"mora.s4",83,0.558
"mora.s4",84,0.633419329343412
"mora.s4",85,0.594653877535531
"mora.s4",86,0.632
"mora.s4",87,0.558
"mora.s4",88,0.632
"mora.s4",89,0.632
"mora.s4",90,0.484
"mora.s4",91,0.484
"mora.s4",92,0.558
"mora.s4",93,0.484
"mora.s4",94,0.494622084309628
"mora.s4",95,0.484
"mora.s4",96,0.484
"mora.s4",97,0.484
"mora.s4",98,0.521
"mora.s4",99,0.484
"mora.s4",100,0.632
"mora.s4",101,0.484
"mora.s4",102,0.484
"mora.s4",103,0.555771907253878
"mora.s4",104,0.632
"mora.s4",105,0.632
"mora.s4",106,0.634392772230147
"mora.s4",107,0.558
"mora.s4",108,0.621142670855314
"mora.s4",109,0.558
"mora.s4",110,0.854
"mora.s4",111,0.766195596301105
"mora.s4",112,0.65
"mora.s4",113,0.632
"mora.s4",114,0.854
"mora.s4",115,0.705884936257682
"mora.s4",116,0.632
"mora.s4",117,0.632
"mora.s4",118,0.484
"mora.s4",119,0.484
"mora.s4",120,0.558
"mora.s4",121,0.484
"mora.s4",122,0.53
"mora.s4",123,0.632
"mora.s4",124,0.632
"mora.s4",125,0.558
"mora.s4",126,0.704591794613314
"mora.s4",127,0.558
"mora.s4",128,0.558
"mora.s4",129,0.632
"mora.s4",130,0.632
"mora.s4",131,0.632
"mora.s4",132,0.558
"mora.s4",133,0.55687483917468
"mora.s4",134,0.557413820234056
"mora.s4",135,0.558
"mora.s4",136,0.599830326543704
"mora.s4",137,0.552232838602334
"mora.s4",138,0.41
"mora.s4",139,0.552232838602334
"mora.s4",140,0.632
"mora.s4",141,0.632
"mora.s4",142,0.632
"mora.s4",143,0.491921243882296
"mora.s4",144,0.484
"mora.s4",145,0.41
"mora.s4",146,0.41
"mora.s4",147,0.484
"mora.s4",148,0.41
"mora.s4",149,0.558
"mora.s4",150,0.484
"mora.s4",151,0.47
"mora.s4",152,0.632
"mora.s4",153,0.410156564229088
"mora.s4",154,0.558
"mora.s4",155,0.41
"mora.s4",156,0.558
"mora.s4",157,0.474246966365504
"mora.s4",158,0.474246966365504
"mora.s4",159,0.706
"mora.s4",160,0.41
"mora.s4",161,0.501003586133617
"mora.s4",162,0
"mora.s4",163,0.632
"mora.s4",164,0.491921243882296
"mora.s4",165,0.41
"mora.s4",166,0.632
"mora.s4",167,0.558
"mora.s4",168,0.484
"mora.s4",169,0.619839140529518
"mora.s4",170,0.632050379497039
"mora.s4",171,0.474246966365504
"mora.s4",172,0.552232838602334
"mpa.percent",1,1
"mpa.percent",2,0.01457991616548
"mpa.percent",3,0.018247869686804
"mpa.percent",4,0.001858563330544
"mpa.percent",5,0
"mpa.percent",6,0
"mpa.percent",7,0
"mpa.percent",8,0
"mpa.percent",9,0
"mpa.percent",10,0.047619047618941
"mpa.percent",11,0.230203113273433
"mpa.percent",12,0.713252384652658
"mpa.percent",13,0.070080300344053
"mpa.percent",14,0.000243967893825
"mpa.percent",15,0
"mpa.percent",16,0.432943151399523
"mpa.percent",17,0
"mpa.percent",18,0.146070698218313
"mpa.percent",19,0.502639545648662
"mpa.percent",20,0
"mpa.percent",21,0
"mpa.percent",22,0.23057046312864
"mpa.percent",23,0.069815805109831
"mpa.percent",24,1
"mpa.percent",25,0
"mpa.percent",26,0.054192433007505
"mpa.percent",27,0.338664304253439
"mpa.percent",28,0.016957791762271
"mpa.percent",29,0.511936339522544
"mpa.percent",30,0
"mpa.percent",31,0
"mpa.percent",32,0.024042589730412
"mpa.percent",33,0
"mpa.percent",34,0.187542184938833
"mpa.percent",35,0
"mpa.percent",36,0.052160696396925
"mpa.percent",37,0
"mpa.percent",38,0
"mpa.percent",39,0.089285714285505
"mpa.percent",40,0
"mpa.percent",41,0
"mpa.percent",42,0
"mpa.percent",43,0
"mpa.percent",44,0.001221448638084
"mpa.percent",45,0.036067163726629
"mpa.percent",46,0.54958535747633
"mpa.percent",47,1
"mpa.percent",48,0
"mpa.percent",49,0.816582914573795
"mpa.percent",50,0
"mpa.percent",51,0.10322580645134
"mpa.percent",52,0.560704886144318
"mpa.percent",53,1
"mpa.percent",54,0.06193078324223
"mpa.percent",55,1
"mpa.percent",56,0.525581485891494
"mpa.percent",57,0
"mpa.percent",58,0.303562644928864
"mpa.percent",59,0
"mpa.percent",60,0
"mpa.percent",61,0
"mpa.percent",62,0.02386065378186
"mpa.percent",63,0.092227451977924
"mpa.percent",64,0.008797653958938
"mpa.percent",65,0.039491004826762
"mpa.percent",66,0.000894734487541
"mpa.percent",67,0
"mpa.percent",68,0.003009996356323
"mpa.percent",69,0
"mpa.percent",70,0.02569423856114
"mpa.percent",71,0
"mpa.percent",72,0
"mpa.percent",73,1
"mpa.percent",74,0.024110910186862
"mpa.percent",75,0.637484062899095
"mpa.percent",76,0
"mpa.percent",77,0.389640420857865
"mpa.percent",78,0.005282620179599
"mpa.percent",79,0
"mpa.percent",80,0.010915814564824
"mpa.percent",81,0.298357908558139
"mpa.percent",82,0.054415236266232
"mpa.percent",83,0
"mpa.percent",84,0.055815628375933
"mpa.percent",85,0.145145145145284
"mpa.percent",86,0
"mpa.percent",87,0.24574669187136
"mpa.percent",88,0.004074979625099
"mpa.percent",89,0
"mpa.percent",90,0
"mpa.percent",91,0
"mpa.percent",92,0.030066145520093
"mpa.percent",93,0
"mpa.percent",94,0.035565366691317
"mpa.percent",95,0.361798497568935
"mpa.percent",96,0.291803878521764
"mpa.percent",97,0.788321167884095
"mpa.percent",98,0.325771896659966
"mpa.percent",99,0.133134624938252
"mpa.percent",100,0.208448625714202
"mpa.percent",101,0.992030916506172
"mpa.percent",102,0.799875505758939
"mpa.percent",103,1
"mpa.percent",104,0.171741709508342
"mpa.percent",105,0.680959252387293
"mpa.percent",106,0.014586212191022
"mpa.percent",107,0.016648534599254
"mpa.percent",108,0
"mpa.percent",109,0
"mpa.percent",110,1
"mpa.percent",111,0.174405174404902
"mpa.percent",112,0
"mpa.percent",113,0.00602228244505
"mpa.percent",114,1
"mpa.percent",115,0.160330330765928
"mpa.percent",116,0.953659651023918
"mpa.percent",117,0.724107665301386
"mpa.percent",118,0.603825136612384
"mpa.percent",119,0
"mpa.percent",120,1
"mpa.percent",121,0.465250686316428
"mpa.percent",122,0.912728623994524
"mpa.percent",123,0.066827697262583
"mpa.percent",124,0.058940661091218
"mpa.percent",125,0.245785013662115
"mpa.percent",126,1
"mpa.percent",127,1
"mpa.percent",128,1
"mpa.percent",129,0.035795355334367
"mpa.percent",130,0.207949234660754
"mpa.percent",131,0.670020734235337
"mpa.percent",132,0.010262588403247
"mpa.percent",133,0.016108578674985
"mpa.percent",134,0.137197256054106
"mpa.percent",135,0.707756406802242
"mpa.percent",136,0
"mpa.percent",137,0
"mpa.percent",138,0.066263931816106
"mpa.percent",139,0.096618357487955
"mpa.percent",140,0.071482317532054
"mpa.percent",141,0.005621135469353
"mpa.percent",142,0.260878067859261
"mpa.percent",143,0
"mpa.percent",144,1
"mpa.percent",145,0.626085069445943
"mpa.percent",146,0.05350081414284
"mpa.percent",147,0.024316109422493
"mpa.percent",148,0.04198740377882
"mpa.percent",149,0.49922799794135
"mpa.percent",150,0.367346938775059
"mpa.percent",151,0.015064871179966
"mpa.percent",152,1
"mpa.percent",153,0.128422318159288
"mpa.percent",154,0.069902912621313
"mpa.percent",155,0.024726704841233
"mpa.percent",156,0.039213515283991
"mpa.percent",157,0.318396365220268
"mpa.percent",158,0
"mpa.percent",159,0.048600218641514
"mpa.percent",160,0.701193921398987
"mpa.percent",161,0.42170591979631
"mpa.percent",162,0.000337370534059
"mpa.percent",163,0.683329289007343
"mpa.percent",164,0
"mpa.percent",165,0.19599652423359
"mpa.percent",166,0.109074414189635
"mpa.percent",167,0
"mpa.percent",168,0.421722278395086
"mpa.percent",169,0.879590994984597
"mpa.percent",170,0.340945596758841
"mpa.percent",171,0
"mpa.percent",172,0
"mpa.percent",174,0.105963338231403
"mpa.percent",186,4.0486239739e-05
"mpa.percent.eez",1,0
"mpa.percent.eez",2,0
"mpa.percent.eez",3,7.2466653862e-05
"mpa.percent.eez",4,0.000155624589875
"mpa.percent.eez",5,3.0260650622e-05
"mpa.percent.eez",6,0.000177781610885
"mpa.percent.eez",7,4.64474371e-06
"mpa.percent.eez",8,0
"mpa.percent.eez",9,6.6498106608e-05
"mpa.percent.eez",10,0.000223802721387
"mpa.percent.eez",11,0.001824455444175
"mpa.percent.eez",12,0.00053903796859
"mpa.percent.eez",13,5.548603319e-06
"mpa.percent.eez",14,8.8601335136e-05
"mpa.percent.eez",15,0.000158460225068
"mpa.percent.eez",16,0
"mpa.percent.eez",17,0
"mpa.percent.eez",18,0
"mpa.percent.eez",19,0.003043592273847
"mpa.percent.eez",20,0
"mpa.percent.eez",21,0.000110515888957
"mpa.percent.eez",22,0
"mpa.percent.eez",23,1.8083434596e-05
"mpa.percent.eez",24,0
"mpa.percent.eez",25,0.000298434038146
"mpa.percent.eez",26,0
"mpa.percent.eez",27,0
"mpa.percent.eez",28,0
"mpa.percent.eez",29,0
"mpa.percent.eez",30,0
"mpa.percent.eez",31,0
"mpa.percent.eez",32,0.004727712104334
"mpa.percent.eez",33,0
"mpa.percent.eez",34,0
"mpa.percent.eez",35,0
"mpa.percent.eez",36,0
"mpa.percent.eez",37,0
"mpa.percent.eez",38,0
"mpa.percent.eez",39,0
"mpa.percent.eez",40,0
"mpa.percent.eez",41,1.477457391e-06
"mpa.percent.eez",42,0
"mpa.percent.eez",43,0.001796520750248
"mpa.percent.eez",44,0
"mpa.percent.eez",45,0.00061716529094
"mpa.percent.eez",46,0
"mpa.percent.eez",47,0
"mpa.percent.eez",48,0
"mpa.percent.eez",49,0.004747106487521
"mpa.percent.eez",50,0
"mpa.percent.eez",51,1.617331772e-06
"mpa.percent.eez",52,0
"mpa.percent.eez",53,0
"mpa.percent.eez",54,0
"mpa.percent.eez",55,0
"mpa.percent.eez",56,0.000265236416685
"mpa.percent.eez",57,0
"mpa.percent.eez",58,0.010209350374684
"mpa.percent.eez",59,0.007238449080665
"mpa.percent.eez",60,0.016096629640929
"mpa.percent.eez",61,0
"mpa.percent.eez",62,0.001694714194005
"mpa.percent.eez",63,3.8090770398e-05
"mpa.percent.eez",64,2.6701575137e-05
"mpa.percent.eez",65,0
"mpa.percent.eez",66,0.000706919298262
"mpa.percent.eez",67,0
"mpa.percent.eez",68,1.8208560865e-05
"mpa.percent.eez",69,0
"mpa.percent.eez",70,0.005281440699027
"mpa.percent.eez",71,0
"mpa.percent.eez",72,0
"mpa.percent.eez",73,0
"mpa.percent.eez",74,0
"mpa.percent.eez",75,8.8306657791e-05
"mpa.percent.eez",76,0
"mpa.percent.eez",77,0
"mpa.percent.eez",78,0
"mpa.percent.eez",79,0
"mpa.percent.eez",80,0.005490777429084
"mpa.percent.eez",81,0.001513278258283
"mpa.percent.eez",82,0
"mpa.percent.eez",83,0.011716481352483
"mpa.percent.eez",84,0.007271919892746
"mpa.percent.eez",85,0.000212551294632
"mpa.percent.eez",86,0.006016986622028
"mpa.percent.eez",87,0
"mpa.percent.eez",88,0
"mpa.percent.eez",89,0.00040604627413
"mpa.percent.eez",90,0
"mpa.percent.eez",91,0
"mpa.percent.eez",92,4.564129125e-06
"mpa.percent.eez",93,0.002526223952841
"mpa.percent.eez",94,0.003223655197509
"mpa.percent.eez",95,0.000393851804646
"mpa.percent.eez",96,0.008497009793247
"mpa.percent.eez",97,0
"mpa.percent.eez",98,0
"mpa.percent.eez",99,0.003422350487381
"mpa.percent.eez",100,0.000560071583581
"mpa.percent.eez",101,6.0538473e-07
"mpa.percent.eez",102,0
"mpa.percent.eez",103,0.000269926068636
"mpa.percent.eez",104,0
"mpa.percent.eez",105,0
"mpa.percent.eez",106,0.028755582652921
"mpa.percent.eez",107,0
"mpa.percent.eez",108,0
"mpa.percent.eez",109,7.7809783102e-05
"mpa.percent.eez",110,0
"mpa.percent.eez",111,1.9076478092e-05
"mpa.percent.eez",112,0.00025612059206
"mpa.percent.eez",113,0
"mpa.percent.eez",114,0.006095124638976
"mpa.percent.eez",115,1.7982256089e-05
"mpa.percent.eez",116,0.030557154255287
"mpa.percent.eez",117,0
"mpa.percent.eez",118,0.002165070582045
"mpa.percent.eez",119,0
"mpa.percent.eez",120,0
"mpa.percent.eez",121,0
"mpa.percent.eez",122,0.000471589554513
"mpa.percent.eez",123,0.01419894344647
"mpa.percent.eez",124,0.000148770149797
"mpa.percent.eez",125,0.019797083105938
"mpa.percent.eez",126,0.000214259558288
"mpa.percent.eez",127,0.070312767470678
"mpa.percent.eez",128,0.003603864294193
"mpa.percent.eez",129,0.010862505410907
"mpa.percent.eez",130,0.003019105922217
"mpa.percent.eez",131,0.039765828972226
"mpa.percent.eez",132,0
"mpa.percent.eez",133,0.004807355402893
"mpa.percent.eez",134,6.0928586834e-05
"mpa.percent.eez",135,0.013879632424669
"mpa.percent.eez",136,0
"mpa.percent.eez",137,0
"mpa.percent.eez",138,0.012809360523358
"mpa.percent.eez",139,0.019171360194679
"mpa.percent.eez",140,0.068027422887125
"mpa.percent.eez",141,0.008900426517773
"mpa.percent.eez",142,0.001247528252607
"mpa.percent.eez",143,0
"mpa.percent.eez",144,0
"mpa.percent.eez",145,0
"mpa.percent.eez",146,0
"mpa.percent.eez",147,0
"mpa.percent.eez",148,0
"mpa.percent.eez",149,0
"mpa.percent.eez",150,0
"mpa.percent.eez",151,0
"mpa.percent.eez",152,2.05794287e-06
"mpa.percent.eez",153,0.008724068259957
"mpa.percent.eez",154,0
"mpa.percent.eez",155,0
"mpa.percent.eez",156,0.007400260419736
"mpa.percent.eez",157,0
"mpa.percent.eez",158,0.038943933682756
"mpa.percent.eez",159,0.001898119397463
"mpa.percent.eez",160,7.4377162521e-05
"mpa.percent.eez",161,0.000308460507626
"mpa.percent.eez",162,8.8037851161e-05
"mpa.percent.eez",163,0.013631045299002
"mpa.percent.eez",164,1
"mpa.percent.eez",165,0.003234105207161
"mpa.percent.eez",166,0.000705410455142
"mpa.percent.eez",167,0
"mpa.percent.eez",168,0.004032218997455
"mpa.percent.eez",169,0.006021167642855
"mpa.percent.eez",170,6.0210669337e-05
"mpa.percent.eez",171,0
"mpa.percent.eez",172,0
"msi.gov",10,0.4421052632
"msi.gov",11,0.37272727275
"msi.gov",12,0.61
"msi.gov",16,0.58571428575
"msi.gov",17,0.725
"msi.gov",18,0.25
"msi.gov",19,0.40384615385
"msi.gov",26,0.45
"msi.gov",28,0.3
"msi.gov",36,0.475
"msi.gov",39,0.5
"msi.gov",45,0.56363636365
"msi.gov",49,0.475
"msi.gov",56,0.46666666665
"msi.gov",58,0.51666666665
"msi.gov",59,0.4714285714
"msi.gov",63,0.54
"msi.gov",74,0.4
"msi.gov",75,0.5857142857
"msi.gov",95,0.5
"msi.gov",96,0.5
"msi.gov",97,0.4
"msi.gov",98,0.5
"msi.gov",99,0.2
"msi.gov",101,0.4625
"msi.gov",102,0.1
"msi.gov",103,0.425
"msi.gov",104,0.625
"msi.gov",105,0.6
"msi.gov",107,0.8576923077
"msi.gov",113,0.4
"msi.gov",115,0.625
"msi.gov",116,0.62777777775
"msi.gov",117,0.5
"msi.gov",122,0.6
"msi.gov",123,0.46666666665
"msi.gov",125,0.6
"msi.gov",126,0.58276746874045
"msi.gov",127,0.73333333335
"msi.gov",128,0.6333333333
"msi.gov",129,0.55
"msi.gov",130,0.6090909091
"msi.gov",131,0.6428571429
"msi.gov",132,0.65
"msi.gov",133,0.54545454545
"msi.gov",134,0.58076923075
"msi.gov",135,0.61
"msi.gov",142,0.55
"msi.gov",147,0.43333333335
"msi.gov",153,0.45
"msi.gov",154,0.25
"msi.gov",155,0.35
"msi.gov",156,0.42
"msi.gov",157,0.425
"msi.gov",159,0.525
"msi.gov",160,0.64
"msi.gov",161,0.4
"msi.gov",163,0.53571428575
"msi.gov",165,0.325
"msi.gov",166,0.47857142855
"msi.gov",168,0.675
"msi.gov",169,0.62
"msi.gov",170,0.52
"msi.gov.code.of.conduct",10,0.4473684211
"msi.gov.code.of.conduct",11,0.4090909091
"msi.gov.code.of.conduct",12,0.62
"msi.gov.code.of.conduct",16,0.5428571429
"msi.gov.code.of.conduct",17,0.7
"msi.gov.code.of.conduct",18,0.4
"msi.gov.code.of.conduct",19,0.4384615385
"msi.gov.code.of.conduct",26,0.4
"msi.gov.code.of.conduct",28,0.3
"msi.gov.code.of.conduct",36,0.45
"msi.gov.code.of.conduct",39,0.5
"msi.gov.code.of.conduct",45,0.5
"msi.gov.code.of.conduct",49,0.4
"msi.gov.code.of.conduct",56,0.3933333333
"msi.gov.code.of.conduct",58,0.5
"msi.gov.code.of.conduct",59,0.4571428571
"msi.gov.code.of.conduct",63,0.52
"msi.gov.code.of.conduct",74,0.3
"msi.gov.code.of.conduct",75,0.6
"msi.gov.code.of.conduct",95,0.5
"msi.gov.code.of.conduct",96,0.5
"msi.gov.code.of.conduct",97,0.3
"msi.gov.code.of.conduct",98,0.4333333333
"msi.gov.code.of.conduct",99,0.2
"msi.gov.code.of.conduct",101,0.425
"msi.gov.code.of.conduct",102,0.1
"msi.gov.code.of.conduct",103,0.35
"msi.gov.code.of.conduct",104,0.55
"msi.gov.code.of.conduct",105,0.7
"msi.gov.code.of.conduct",107,0.7153846154
"msi.gov.code.of.conduct",113,0.5
"msi.gov.code.of.conduct",115,0.6
"msi.gov.code.of.conduct",116,0.6444444444
"msi.gov.code.of.conduct",117,0.7
"msi.gov.code.of.conduct",122,0.6333333333
"msi.gov.code.of.conduct",123,0.4333333333
"msi.gov.code.of.conduct",125,0.7
"msi.gov.code.of.conduct",126,0.567232531308701
"msi.gov.code.of.conduct",127,0.7
"msi.gov.code.of.conduct",128,0.6333333333
"msi.gov.code.of.conduct",129,0.5
"msi.gov.code.of.conduct",130,0.5727272727
"msi.gov.code.of.conduct",131,0.6428571429
"msi.gov.code.of.conduct",132,0.675
"msi.gov.code.of.conduct",133,0.5090909091
"msi.gov.code.of.conduct",134,0.6
"msi.gov.code.of.conduct",135,0.58
"msi.gov.code.of.conduct",142,0.5
"msi.gov.code.of.conduct",147,0.3666666667
"msi.gov.code.of.conduct",153,0.4
"msi.gov.code.of.conduct",154,0.4
"msi.gov.code.of.conduct",155,0.4
"msi.gov.code.of.conduct",156,0.42
"msi.gov.code.of.conduct",157,0.4
"msi.gov.code.of.conduct",159,0.5333333333
"msi.gov.code.of.conduct",160,0.58
"msi.gov.code.of.conduct",161,0.5
"msi.gov.code.of.conduct",163,0.5285714286
"msi.gov.code.of.conduct",165,0.375
"msi.gov.code.of.conduct",166,0.4714285714
"msi.gov.code.of.conduct",168,0.8
"msi.gov.code.of.conduct",169,0.6
"msi.gov.code.of.conduct",170,0.5
"msi.gov.traceability",10,0.4368421053
"msi.gov.traceability",11,0.3363636364
"msi.gov.traceability",12,0.6
"msi.gov.traceability",16,0.6285714286
"msi.gov.traceability",17,0.75
"msi.gov.traceability",18,0.1
"msi.gov.traceability",19,0.3692307692
"msi.gov.traceability",26,0.5
"msi.gov.traceability",28,0.3
"msi.gov.traceability",36,0.5
"msi.gov.traceability",39,0.5
"msi.gov.traceability",45,0.6272727273
"msi.gov.traceability",49,0.55
"msi.gov.traceability",56,0.54
"msi.gov.traceability",58,0.5333333333
"msi.gov.traceability",59,0.4857142857
"msi.gov.traceability",63,0.56
"msi.gov.traceability",74,0.5
"msi.gov.traceability",75,0.5714285714
"msi.gov.traceability",95,0.5
"msi.gov.traceability",96,0.5
"msi.gov.traceability",97,0.5
"msi.gov.traceability",98,0.5666666667
"msi.gov.traceability",99,0.2
"msi.gov.traceability",101,0.5
"msi.gov.traceability",102,0.1
"msi.gov.traceability",103,0.5
"msi.gov.traceability",104,0.7
"msi.gov.traceability",105,0.5
"msi.gov.traceability",107,1
"msi.gov.traceability",113,0.3
"msi.gov.traceability",115,0.65
"msi.gov.traceability",116,0.6111111111
"msi.gov.traceability",117,0.3
"msi.gov.traceability",122,0.5666666667
"msi.gov.traceability",123,0.5
"msi.gov.traceability",125,0.5
"msi.gov.traceability",126,0.598302406172199
"msi.gov.traceability",127,0.7666666667
"msi.gov.traceability",128,0.6333333333
"msi.gov.traceability",129,0.6
"msi.gov.traceability",130,0.6454545455
"msi.gov.traceability",131,0.6428571429
"msi.gov.traceability",132,0.625
"msi.gov.traceability",133,0.5818181818
"msi.gov.traceability",134,0.5615384615
"msi.gov.traceability",135,0.64
"msi.gov.traceability",142,0.6
"msi.gov.traceability",147,0.5
"msi.gov.traceability",153,0.5
"msi.gov.traceability",154,0.1
"msi.gov.traceability",155,0.3
"msi.gov.traceability",156,0.42
"msi.gov.traceability",157,0.45
"msi.gov.traceability",159,0.5166666667
"msi.gov.traceability",160,0.7
"msi.gov.traceability",161,0.3
