"country","comname","sciname","ico_trend","ico_gl","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid","ico_rgn_id","rgn_id"
"Fiji","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,18
"French Polynesia (Tuamotu)","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Guam","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Hong Kong","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"India","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,203
"Indonesia","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,216
"Israel","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,79
"Japan","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,210
"Kenya","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,43
"Kiribati","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,212
"Madagascar","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,42
"Malaysia","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,206
"Maldives","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,39
"Marshall Islands","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,11
"Mayotte","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,29
"Micronesia, Federated States of","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Mozambique","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,41
"Myanmar","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,205
"Nauru","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,10
"New Caledonia","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,5
"Niue","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,154
"Northern Mariana Islands","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Palau","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,8
"Papua New Guinea","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,17
"Philippines","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,15
"Pitcairn","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,146
"Samoa","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,152
"Saudi Arabia","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,50
"Seychelles","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,31
"Singapore","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,208
"Solomon Islands","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,7
"Somalia","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,44
"Sri Lanka","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,40
"Sudan","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,49
"Taiwan, Province of China","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Tanzania, United Republic of","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Thailand","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,25
"Timor-Leste","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Tokelau","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,156
"Tonga","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,155
"Tuvalu","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,19
"United States Minor Outlying Islands (Wake Is.)","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Vanuatu","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,6
"Viet Nam","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,NA
"Wallis and Futuna","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,161
"Yemen","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing",TRUE,"EN",4592,"Fis-31463","Decreasing","EN","am",NA,NA,NA,47
"Albania","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,82
"Algeria","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,84
"Australia","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,16
"Bahamas","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,110
"Barbados","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,124
"Bosnia and Herzegovina","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,232
"Brazil","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,171
"Chile","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,224
"Croatia","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,187
"Cyprus","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,81
"Egypt","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,214
"France","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,179
"Gibraltar","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,60
"Greece","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,80
"Israel","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,79
"Italy","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,184
"Japan","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,210
"Kenya","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,43
"Lebanon","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,78
"Libyan Arab Jamahiriya","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,NA
"Madagascar","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,42
"Mauritania","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,64
"Mauritius","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,37
"Montenegro","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,186
"Morocco","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,62
"Mozambique","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,41
"Namibia","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,101
"New Caledonia","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,5
"New Zealand","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,162
"Philippines","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,15
"Seychelles","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,31
"Slovenia","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,188
"South Africa","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,102
"Spain","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,182
"Sri Lanka","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,40
"Syrian Arab Republic","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,NA
"Tanzania, United Republic of","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,NA
"Tunisia","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,61
"Turkey","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,76
"United States","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,163
"Western Sahara","Great White Shark","Carcharodon carcharias","unknown",TRUE,"VU",3855,"Fis-23071","Unknown","VU","am",NA,NA,NA,63
"Albania","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,82
"Algeria","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,84
"American Samoa","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,151
"Angola","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,200
"Anguilla","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,118
"Antigua and Barbuda","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,120
"Argentina","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,172
"Aruba","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,250
"Australia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,16
"Bahamas","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,110
"Bahrain","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,52
"Bangladesh","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,204
"Barbados","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,124
"Belize","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,164
"Benin","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,99
"Bermuda","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,108
"Brazil","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,171
"Cameroon","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,197
"Canada","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,218
"Cape Verde","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,56
"Cayman Islands","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,113
"Chile","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,224
"China","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,209
"Colombia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,132
"Comoros","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Congo","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Cook Islands","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,153
"Costa Rica","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,130
"C<aa>te d'Ivoire","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Croatia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,187
"Denmark","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,175
"Djibouti","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,46
"Dominica","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,123
"Dominican Republic","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,115
"Ecuador","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,137
"Egypt","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,214
"El Salvador","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,134
"Equatorial Guinea","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,104
"Eritrea","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,45
"Falkland Islands","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,95
"Fiji","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,18
"French Guiana","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,169
"French Polynesia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,147
"Gabon","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,198
"Gambia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,65
"Ghana","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,106
"Greece","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,80
"Grenada","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,125
"Guadeloupe","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Guam","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Guatemala","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,136
"Guinea","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,194
"Guinea-Bissau","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Guyana","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,167
"Honduras","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,133
"India","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,203
"Indonesia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,216
"Iran, Islamic Republic of","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Iraq","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,192
"Italy","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,184
"Japan","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,210
"Kenya","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,43
"Kiribati","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,212
"Kuwait","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,51
"Lao People's Democratic Republic","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Liberia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,97
"Libyan Arab Jamahiriya","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Madagascar","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,42
"Malaysia","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,206
"Maldives","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,39
"Marshall Islands","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,11
"Martinique","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
"Mauritania","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,64
"Mauritius","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,37
"Mayotte","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,29
"Mexico","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,135
"Micronesia, Federated States of","Blue Shark","Prionace glauca","unknown",TRUE,"NT",39381,"Fis-23222","Unknown","NT","am",NA,NA,NA,NA
