"rgn_id","am_sid","comname","sciname","ico_trend","ico_category","iucn_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid"
10,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
10,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
10,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
10,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
11,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
11,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
11,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
11,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
11,"Fis-23311","Whitetip reef shark","Triaenodon obesus","unknown","NT",39384,"Unknown","NT","am",NA,NA
11,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
11,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
11,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
11,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
11,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
11,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
11,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
11,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
11,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
11,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
11,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
11,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
11,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
11,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
11,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
11,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
12,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
12,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
12,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
12,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
12,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
12,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
13,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
13,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
13,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
13,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
13,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
13,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
13,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
13,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
13,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
13,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
13,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
13,"Rep-3850","Olive Ridley Turtle","Lepidochelys olivacea","decreasing","VU",11534,"Decreasing","VU","am",NA,NA
14,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
14,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
14,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
14,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
14,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
14,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
14,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
14,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
14,"Fis-23311","Whitetip reef shark","Triaenodon obesus","unknown","NT",39384,"Unknown","NT","am",NA,NA
14,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
14,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
14,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
14,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
14,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
14,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
14,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
14,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
14,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
14,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
14,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
14,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
14,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
14,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
14,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
14,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
14,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
14,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
14,"Rep-3850","Olive Ridley Turtle","Lepidochelys olivacea","decreasing","VU",11534,"Decreasing","VU","am",NA,NA
15,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
15,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
15,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
15,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
15,"Fis-23311","Whitetip reef shark","Triaenodon obesus","unknown","NT",39384,"Unknown","NT","am",NA,NA
15,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
15,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
15,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
15,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
15,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
15,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
15,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
15,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
15,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
15,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
15,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
15,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
15,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
15,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
15,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
15,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
15,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
15,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
15,"Rep-3850","Olive Ridley Turtle","Lepidochelys olivacea","decreasing","VU",11534,"Decreasing","VU","am",NA,NA
16,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
16,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
16,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
16,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39343,"Decreasing","CR","am_subpop",11200,NA
16,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",11200,"Decreasing","VU","am_parent",NA,61420
16,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",39344,"Decreasing","EN","am_subpop",11200,NA
16,"Fis-22768","Porbeagle","Lamna nasus","decreasing","VU",61420,"Decreasing","CR","am_subpop",11200,NA
16,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
16,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
16,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
16,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
16,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
16,"Fis-23311","Whitetip reef shark","Triaenodon obesus","unknown","NT",39384,"Unknown","NT","am",NA,NA
16,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
16,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
16,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
16,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
16,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
16,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
16,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
16,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
16,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
16,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
16,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
16,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
16,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
16,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
16,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
16,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
16,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
16,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
16,"Rep-3850","Olive Ridley Turtle","Lepidochelys olivacea","decreasing","VU",11534,"Decreasing","VU","am",NA,NA
17,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
17,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
17,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
17,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
17,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
17,"Fis-23311","Whitetip reef shark","Triaenodon obesus","unknown","NT",39384,"Unknown","NT","am",NA,NA
17,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
17,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
17,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
17,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
17,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
17,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
17,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
17,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
17,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
17,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
17,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
17,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
17,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
17,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
17,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
17,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
17,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967863,"Decreasing","CR","am_subpop",6494,NA
17,"Rep-2852","Hawksbill Turtle","Eretmochelys imbricata","decreasing","CR",8005,"Decreasing","CR","am",NA,NA
17,"Rep-3850","Olive Ridley Turtle","Lepidochelys olivacea","decreasing","VU",11534,"Decreasing","VU","am",NA,NA
18,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39340,"Decreasing","EN","am_subpop",4292,NA
18,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",4292,"Decreasing","VU","am_parent",NA,39340
18,"Fis-22747","Basking Shark","Cetorhinus maximus","decreasing","VU",39545,"Decreasing","EN","am_subpop",4292,NA
18,"Fis-23047","Gray reef shark","Carcharhinus amblyrhynchos","unknown","NT",39365,"Unknown","NT","am",NA,NA
18,"Fis-23063","Blacktip reef shark","Carcharhinus melanopterus","decreasing","NT",39375,"Decreasing","NT","am",NA,NA
18,"Fis-23071","Great White Shark","Carcharodon carcharias","unknown","VU",3855,"Unknown","VU","am",NA,NA
18,"Fis-23129","Tiger Shark","Galeocerdo cuvier","unknown","NT",39378,"Unknown","NT","am",NA,NA
18,"Fis-23222","Blue Shark","Prionace glauca","unknown","NT",39381,"Unknown","NT","am",NA,NA
18,"Fis-23311","Whitetip reef shark","Triaenodon obesus","unknown","NT",39384,"Unknown","NT","am",NA,NA
18,"Fis-23899","Thresher Shark","Alopias vulpinus","decreasing","VU",39339,"Decreasing","VU","am",NA,NA
18,"Fis-29423","Longfin Mako","Isurus paucus","decreasing","VU",60225,"Decreasing","VU","am",NA,NA
18,"Fis-30583","Whale Shark","Rhincodon typus","decreasing","VU",19488,"Decreasing","VU","am",NA,NA
18,"Fis-31463","Humphead wrasse, Napoleon Wrasse","Cheilinus undulatus","decreasing","EN",4592,"Decreasing","EN","am",NA,NA
18,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161750,"Decreasing","VU","am_subpop",39341,NA
18,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",39341,"Decreasing","VU","am_parent",NA,161749
18,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161749,"Decreasing","VU","am_subpop",39341,NA
18,"Fis-58485","Shortfin Mako","Isurus oxyrinchus","decreasing","VU",161751,"Decreasing","NT","am_subpop",39341,NA
18,"Rep-1408","Loggerhead Turtle","Caretta caretta","needs updating","EN",3897,NA,"EN","am",NA,NA
18,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",4615,"Decreasing","EN","am_parent",NA,16285718
18,"Rep-1599","Green Turtle","Chelonia mydas","decreasing","EN",16285718,"Increasing","LC","am_subpop",4615,NA
18,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967827,"Increasing","LC","am_subpop",6494,NA
18,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",6494,"Decreasing","VU","am_parent",NA,46967807
18,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967807,"Decreasing","CR","am_subpop",6494,NA
18,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967838,"Increasing","CR","am_subpop",6494,NA
18,"Rep-2331","Leatherback Turtle","Dermochelys coriacea","decreasing","CR",46967817,"Decreasing","CR","am_subpop",6494,NA
