"rgn_id","commodity","product","value_ext","rgn_name","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
155,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Tonga",,,,,,,,,,,,,,,,,,,,,,102,,161,115,,37,385,2490,710,615,84,23,,1,191
155,"Z_TOTAL","ornamentals",FALSE,"Tonga",,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,185,10,0,9
155,"Z_TOTAL","seaweeds",FALSE,"Tonga",,,,,,,,,,,,,,,,,,,,,,102,,161,115,,37,385,2490,710,615,84,23,,1,191
155,"Z_TOTAL","shells",FALSE,"Tonga",,,,,,,,,,,,,,,,,,,,,,,,20,1,,51,,,,,,350,115,213,56
162,"Agar agar nei","seaweeds",FALSE,"New Zealand",,,,,,,,,,,,,,,,,,,652,563,114,159,212,129,109,143,218,194,305,106,184,9,277,179,161,392
162,"Cod liver oil","fish_oil",FALSE,"New Zealand",,,,,,,,,,,,,,,22,25,121,215,51,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"Coral and the like","corals",FALSE,"New Zealand",,,,,,,,,,,,,,,860,1152,911,681,958,547,440,644,330,497,429,413,899,883,1894,1868,1563,2141,1568,1202,1882,1358
162,"Fish body oils, nei","fish_oil",FALSE,"New Zealand",,,,,,,,,708,912,611,392,390,764,749,564,683,500,931,1430,2093,1590,1432,1924,1479,1749,1627,1781,1916,1574,1930,2045,4041,2493,3236,4019
162,"Fish liver oils, nei","fish_oil",FALSE,"New Zealand",,,,,,,,,,,,194,171,121,88,144,58,,,,74,208,157,140,63,279,581,1076,957,1210,1437,1801,2186,2132,1876,2015
162,"Hizikia fusiforme (brown algae)","seaweeds",FALSE,"New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,36,0,0,0
162,"Natural sponges raw","sponges",FALSE,"New Zealand",,,,,,,,,,,,,,,,,,,1,3,3,5,0,2,,0,0,7,2,1,1,0,0,0,0,0
162,"Ornamental fish nei","ornamentals",FALSE,"New Zealand",,,,,,,,,,,,,,0,0,1,4,0,3,3,1,,12,1,0,0,6,20,276,50,118,69,54,0,0,0
162,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"New Zealand",,,,,,,,,,,,,,,20,49,152,52,7,14,6,30,25,57,7,84,3,16,62,50,136,939,393,459,1456,1099
162,"Z_TOTAL","corals",FALSE,"New Zealand",,,,,,,,,,,,,,,860,1152,911,681,958,547,440,644,330,497,429,413,899,883,1894,1868,1563,2141,1568,1202,1882,1358
162,"Z_TOTAL","fish_oil",FALSE,"New Zealand",,,,,,,,,708,912,611,586,561,885,859,733,862,715,982,1598,2167,1798,1589,2064,1542,2028,2208,2857,2873,2784,3367,3846,6227,4625,5112,6034
162,"Z_TOTAL","ornamentals",FALSE,"New Zealand",,,,,,,,,,,,,,0,0,1,4,0,3,3,1,,12,1,0,0,6,20,276,50,118,69,54,0,0,0
162,"Z_TOTAL","seaweeds",FALSE,"New Zealand",,,,,,,,,,,,,,,20,49,152,52,659,577,120,189,237,186,116,227,221,210,367,156,344,948,706,638,1617,1491
162,"Z_TOTAL","sponges",FALSE,"New Zealand",,,,,,,,,,,,,,,,,,,1,3,3,5,0,2,,0,0,7,2,1,1,0,0,0,0,0
163,"Agar agar nei","seaweeds",FALSE,"United States",,,,,,,,,,,,,,,,,,,335,767,1067,2078,778,1215,757,729,1128,829,1110,1669,1206,4925,6327,6778,5519,6226
163,"Coral and the like","corals",FALSE,"United States",,,,,,,,,,,,,,,56198,62598,34832,31579,34433,47084,38555,15308,7176,7519,10925,11087,6731,9549,7859,11818,9390,10625,10020,9216,13025,15262
163,"Fish body oils, nei","fish_oil",FALSE,"United States",1418,974,1859,1949,2698,2436,4635,1742,1362,861,1041,1744,2930,293,336,954,3095,5223,6386,8643,13414,15818,17982,8834,8136,5738,8531,7927,5478,11270,18637,23579,33475,28328,30866,43304
163,"Fish liver oils, nei","fish_oil",FALSE,"United States",,,,,,,,,,,,,,1728,2437,2537,1534,1048,2267,1197,1102,2375,2301,2121,3314,2431,3633,6766,3444,8318,9617,6522,7784,8491,8905,10574
163,"Menhaden oil","fish_oil",FALSE,"United States",28528,17133,40481,37622,49697,40136,31044,58094,69618,35896,19787,21568,19015,19080,22519,31165,24748,22163,30263,34357,21764,35118,39147,24746,12530,33068,37020,22714,18713,23240,24005,34561,59369,21922,56379,49441
163,"Natural sponges raw","sponges",FALSE,"United States",,,,,,,,,,,,,,,5343,4024,2879,2275,2747,2840,2425,5492,8844,9537,8996,3239,2705,2519,3052,1722,1114,974,2982,1697,765,461
163,"Ornamental fish nei","ornamentals",FALSE,"United States",2269,3064,4242,5543,7456,7633,7684,7376,5298,4069,4884,8493,13071,10365,12512,13261,15337,17467,19203,19943,15522,14717,10609,11007,8289,7045,8381,8561,8664,9793,5860,11224,13255,12139,13222,13134
163,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"United States",,,,,,,,,,,,,,,9904,13073,11876,13582,10502,19852,18847,14706,9811,9096,10027,11956,13243,16053,17756,14101,9114,15061,19187,17025,16238,18757
163,"Z_TOTAL","corals",FALSE,"United States",,,,,,,,,,,,,,,56198,62598,34832,31579,34433,47084,38555,15308,7176,7519,10925,11087,6731,9549,7859,11818,9390,10625,10020,9216,13025,15262
163,"Z_TOTAL","fish_oil",FALSE,"United States",29946,18107,42340,39571,52395,42572,35679,59836,70980,36757,20828,23312,21945,21101,25292,34656,29377,28434,38916,44197,36280,53311,59430,35701,23980,41237,49184,37407,27635,42828,52259,64662,100628,58741,96150,103319
163,"Z_TOTAL","ornamentals",FALSE,"United States",2269,3064,4242,5543,7456,7633,7684,7376,5298,4069,4884,8493,13071,10365,12512,13261,15337,17467,19203,19943,15522,14717,10609,11007,8289,7045,8381,8561,8664,9793,5860,11224,13255,12139,13222,13134
163,"Z_TOTAL","seaweeds",FALSE,"United States",,,,,,,,,,,,,,,9904,13073,11876,13582,10837,20619,19914,16784,10589,10311,10784,12685,14371,16882,18866,15770,10320,19986,25514,23803,21757,24983
163,"Z_TOTAL","sponges",FALSE,"United States",,,,,,,,,,,,,,,5343,4024,2879,2275,2747,2840,2425,5492,8844,9537,8996,3239,2705,2519,3052,1722,1114,974,2982,1697,765,461
164,"Miscellaneous corals and shells","shells",FALSE,"Belize",,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,119,,0,0,,0,0
164,"Ornamental fish nei","ornamentals",FALSE,"Belize",,6,,39,65,,9,7,8,18,20,7,17,42,16,28,30,27,36,32,36,47,,,43,20,23,44,90,95,51,116,125,119,84,120
164,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Belize",,,,,,,,,,,,,,,,,,,2,4,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"Z_TOTAL","ornamentals",FALSE,"Belize",,6,,39,65,,9,7,8,18,20,7,17,42,16,28,30,27,36,32,36,47,,,43,20,23,44,90,95,51,116,125,119,84,120
164,"Z_TOTAL","seaweeds",FALSE,"Belize",,,,,,,,,,,,,,,,,,,2,4,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"Z_TOTAL","shells",FALSE,"Belize",,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,119,,0,0,,0,0
166,"Coral and the like","corals",FALSE,"Jamaica",,,,,,,,,,,,,,,,7,20,16,0,0,42,4,,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Natural sponges raw","sponges",FALSE,"Jamaica",,,,,,,,,,,,,,,,,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Ornamental fish nei","ornamentals",FALSE,"Jamaica",18,97,57,42,6,,28,59,31,49,72,110,138,114,,58,164,198,176,134,139,233,86,19,49,50,27,18,3,1,9,1,1,,1,0
166,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Jamaica",,,,,,,,,,,,,,,,26,14,44,0,0,53,31,,0,0,,,0,0,0,0,5,0,13,22,
166,"Other seaweeds and aquatic plants and products thereof","seaweeds",TRUE,"Jamaica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
166,"Z_TOTAL","corals",FALSE,"Jamaica",,,,,,,,,,,,,,,,7,20,16,0,0,42,4,,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"Z_TOTAL","ornamentals",FALSE,"Jamaica",18,97,57,42,6,,28,59,31,49,72,110,138,114,,58,164,198,176,134,139,233,86,19,49,50,27,18,3,1,9,1,1,,1,0
166,"Z_TOTAL","seaweeds",FALSE,"Jamaica",,,,,,,,,,,,,,,,26,14,44,0,0,53,31,,0,0,,,0,0,0,0,5,0,13,22,
166,"Z_TOTAL","seaweeds",TRUE,"Jamaica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
166,"Z_TOTAL","sponges",FALSE,"Jamaica",,,,,,,,,,,,,,,,,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"Agar agar nei","seaweeds",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
167,"Fish liver oils, nei","fish_oil",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
167,"Miscellaneous corals and shells","shells",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28,,0,,0,0,0,0,0
167,"Natural sponges nei","sponges",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
167,"Ornamental fish nei","ornamentals",FALSE,"Guyana",,,,,,,,,,,,,270,220,285,,,,,553,400,273,123,118,81,107,91,87,97,38,107,134,106,63,14,25
167,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
167,"Z_TOTAL","fish_oil",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
167,"Z_TOTAL","ornamentals",FALSE,"Guyana",,,,,,,,,,,,,270,220,285,,,,,553,400,273,123,118,81,107,91,87,97,38,107,134,106,63,14,25
167,"Z_TOTAL","seaweeds",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
167,"Z_TOTAL","shells",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,28,,0,,0,0,0,0,0
167,"Z_TOTAL","sponges",FALSE,"Guyana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
168,"Coral and the like","corals",FALSE,"Suriname",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
168,"Ornamental fish nei","ornamentals",FALSE,"Suriname",,,,,,,,,,,,,,,,,,,,,,1,,,,,8,3,3,1,12,8,6,10,21,15
168,"Ornamental saltwater fish","ornamentals",FALSE,"Suriname",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
168,"Z_TOTAL","corals",FALSE,"Suriname",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
168,"Z_TOTAL","ornamentals",FALSE,"Suriname",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,3,8,1,12,8,6,10,21,15
169,"Ornamental fish nei","ornamentals",FALSE,"French Guiana",,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,
169,"Z_TOTAL","ornamentals",FALSE,"French Guiana",,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,,,,
171,"Agar agar nei","seaweeds",FALSE,"Brazil",,,,,,,,,,,,,,,,,,,341,130,152,5,6,92,28,18,27,29,39,,2,2,8,8,56,129
171,"Cod liver oil","fish_oil",FALSE,"Brazil",,,,,,,,,,,,,,,,,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"Coral and the like","corals",FALSE,"Brazil",,,,,,,,,,,,,,,,,,,12,7,14,12,6,1,1,2,3,34,94,55,64,54,47,29,3,8
171,"Fish body oils, nei","fish_oil",FALSE,"Brazil",33,10,4,,,,,,,,,,17,15,,,4,3,18,11,,26,7,0,3,,,,1,12,3,3,2,4,4,4
171,"Fish liver oils, nei","fish_oil",FALSE,"Brazil",,,,,,,,,,,,,,,,,,,,,,17,1,1,,0,,,40,14,4,4,0,,1,2
171,"Natural sponges raw","sponges",FALSE,"Brazil",,,,,,,,,,,,,,,,,,,3,0,35,0,0,8,,6,4,2,4,13,11,0,0,0,0,0
171,"Ornamental fish nei","ornamentals",FALSE,"Brazil",625,665,884,1035,843,743,622,515,711,833,859,1023,1078,1110,1393,1848,2396,3277,3833,4252,4249,3921,3345,3371,3235,3226,3250,2379,2664,4350,4136,5052,5629,7107,6792,7320
171,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Brazil",,,,,,,,,,,,,,,2,266,183,118,196,128,285,253,170,301,474,175,122,110,77,145,72,195,213,159,221,220
171,"Z_TOTAL","corals",FALSE,"Brazil",,,,,,,,,,,,,,,,,,,12,7,14,12,6,1,1,2,3,34,94,55,64,54,47,29,3,8
171,"Z_TOTAL","fish_oil",FALSE,"Brazil",33,10,4,,,,,,,,,,17,15,,,5,20,18,11,0,43,8,1,3,0,0,0,41,26,7,7,2,4,5,6
171,"Z_TOTAL","ornamentals",FALSE,"Brazil",625,665,884,1035,843,743,622,515,711,833,859,1023,1078,1110,1393,1848,2396,3277,3833,4252,4249,3921,3345,3371,3235,3226,3250,2379,2664,4350,4136,5052,5629,7107,6792,7320
171,"Z_TOTAL","seaweeds",FALSE,"Brazil",,,,,,,,,,,,,,,2,266,183,118,537,258,437,258,176,393,502,193,149,139,116,145,74,197,221,167,277,349
171,"Z_TOTAL","sponges",FALSE,"Brazil",,,,,,,,,,,,,,,,,,,3,0,35,0,0,8,,6,4,2,4,13,11,0,0,0,0,0
172,"Agar agar nei","seaweeds",FALSE,"Argentina",,,,,,,,,,,,,,,,,,,1014,1134,519,52,20,30,29,14,19,36,56,29,37,47,25,15,41,9
172,"Fish body oils, nei","fish_oil",FALSE,"Argentina",,,,,,,,,,,,,21,50,34,79,93,9,61,119,178,224,263,47,26,297,476,495,588,454,496,922,1859,1326,1812,1972
172,"Fish liver oils, nei","fish_oil",FALSE,"Argentina",,,,,,,,,,,,4,8,,5,1,5,5,1071,229,0,1,3,0,,0,,26,55,29,12,1,,0,,0
172,"Hake liver oil","fish_oil",FALSE,"Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,203,,0,0,0,0
172,"Miscellaneous corals and shells","shells",FALSE,"Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,0,0,0,0,0,0,0,0
172,"Natural sponges nei","sponges",FALSE,"Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
172,"Ornamental fish nei","ornamentals",FALSE,"Argentina",3,9,9,9,32,8,5,3,,,5,9,2,3,3,24,8,22,2,32,30,8,10,,17,25,23,38,30,50,60,61,61,56,52,39
172,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Argentina",,,,,,,,,,,,,,,,369,96,397,1302,475,102,61,162,58,9,2,,101,104,624,884,436,400,201,496,268
172,"Z_TOTAL","fish_oil",FALSE,"Argentina",,,,,,,,,,,,4,29,50,39,80,98,14,1132,348,178,225,266,47,26,297,476,521,643,483,711,923,1859,1326,1812,1972
172,"Z_TOTAL","ornamentals",FALSE,"Argentina",3,9,9,9,32,8,5,3,,,5,9,2,3,3,24,8,22,2,32,30,8,10,,17,25,23,38,30,50,60,61,61,56,52,39
172,"Z_TOTAL","seaweeds",FALSE,"Argentina",,,,,,,,,,,,,,,,369,96,397,2316,1609,621,113,182,88,38,16,19,137,160,653,921,483,425,216,537,277
172,"Z_TOTAL","shells",FALSE,"Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,0,0,0,0,0,0,0,0
172,"Z_TOTAL","sponges",FALSE,"Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
173,"Agar agar nei","seaweeds",FALSE,"Uruguay",,,,,,,,,,,,,,,,,,,,1,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
173,"Fish body oils, nei","fish_oil",FALSE,"Uruguay",,,,,9,20,35,229,28,19,41,141,67,159,170,112,99,48,10,25,24,41,77,3,0,8,18,10,0,0,130,0,0,0,4,0
173,"Fish liver oils, nei","fish_oil",FALSE,"Uruguay",,,,,,2,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Ornamental fish nei","ornamentals",FALSE,"Uruguay",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,10,0,0,0,0,0,0
173,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Uruguay",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,0,0
173,"Shark liver oil","fish_oil",FALSE,"Uruguay",,,,,,,,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"Z_TOTAL","fish_oil",FALSE,"Uruguay",,,,,9,22,35,313,28,19,41,141,67,159,170,112,99,51,10,25,24,41,77,3,0,8,18,10,0,0,130,0,0,0,4,0
173,"Z_TOTAL","ornamentals",FALSE,"Uruguay",,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,10,0,0,0,0,0,0
173,"Z_TOTAL","seaweeds",FALSE,"Uruguay",,,,,,,,,,,,,,,,,,,,1,3,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
174,"Agar agar nei","seaweeds",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,,,,1,1,6,,1,1,,0,14,21,0,0,0,0
174,"Fish body oils, nei","fish_oil",FALSE,"Finland",,,,,,,,16,,,12,1,29,23,53,,5,6,5,,3,227,0,12,20,0,2,55,7,12,203,444,1248,345,610,1070
174,"Fish liver oils, nei","fish_oil",FALSE,"Finland",,,,,,,,,,,,,70,,11,1,6,3,13,101,24,22,11,,0,,,8,10,50,70,117,138,243,250,337
174,"Halibuts, liver oils","fish_oil",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,,22,0,0,0,0,28,,0,0,0,0,0,0,0,0,3
174,"Miscellaneous corals and shells","shells",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,0,0,,,0
174,"Natural sponges other than raw","sponges",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,,,7,37,1,1,,1,,,,,0,0,0,0,0
174,"Ornamental fish nei","ornamentals",FALSE,"Finland",,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,5,119,191,30,25,30,11,18,41,7,12,9,18,19,24,16,3
174,"Z_TOTAL","fish_oil",FALSE,"Finland",,,,,,,,16,,,12,1,99,23,64,1,11,9,18,101,49,249,11,12,20,28,2,63,17,62,273,561,1386,588,860,1410
174,"Z_TOTAL","ornamentals",FALSE,"Finland",,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"Z_TOTAL","seaweeds",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,5,119,191,31,26,36,11,19,42,7,12,23,39,19,24,16,3
174,"Z_TOTAL","shells",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,,,,,,3,,1,1,,,,0,0,,,0
174,"Z_TOTAL","sponges",FALSE,"Finland",,,,,,,,,,,,,,,,,,,,,,7,37,1,1,,1,,,,,0,0,0,0,0
175,"Agar agar nei","seaweeds",FALSE,"Denmark",,,,,,,,594,605,714,1211,14303,944,1467,0,0,0,0,244,740,2033,2116,873,880,437,85,384,464,833,823,367,637,131,95,113,192
175,"Fish body oils, nei","fish_oil",FALSE,"Denmark",,,,,39397,32689,22878,22546,20896,18358,12549,8399,16707,6991,10044,25182,33055,24899,29139,54237,51611,54669,56937,39741,33819,40356,54305,66186,82792,89772,116665,126777,201438,150268,206251,239904
175,"Fish liver oils, nei","fish_oil",FALSE,"Denmark",1,,2,108,771,432,40,11,9,4,9,154,268,372,392,214,627,59,477,267,341,268,365,194,207,217,451,784,460,1215,3000,789,1917,802,843,3877
175,"Halibuts, liver oils","fish_oil",FALSE,"Denmark",,,,,,,,,,,,,,,,,,,,,,,7,61,24,3,0,0,0,0,25,0,40,,0,0
175,"Herring oil","fish_oil",FALSE,"Denmark",28473,32058,27976,26029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Miscellaneous corals and shells","shells",FALSE,"Denmark",,,,,,,,,,,,,,,,,,,2735,2246,2903,3968,1856,520,903,1743,2604,2915,1126,725,634,661,971,532,894,968
175,"Natural sponges other than raw","sponges",FALSE,"Denmark",,,,,,,,,,,,,,,,,,,1,,9,3,12,11,6,3,4,9,1,4,8,110,4,8,,1
175,"Natural sponges raw","sponges",FALSE,"Denmark",5,2,2,1,1,4,2,4,5,3,6,10,4,,,,,,55,286,,,,7,,,,,,,,,3,0,0,33
175,"Ornamental saltwater fish","ornamentals",FALSE,"Denmark",,,,,,,,,,,,,66,0,27,182,87,13,1,47,10,6,127,57,38,37,44,19,0,0,40,5,1,0,0,0
175,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Denmark",,,,,,,,,,,,,12,22,,,,,39,29,119,743,434,286,541,429,174,873,1097,2586,1819,2270,2163,2072,2679,3494
175,"Shells nei","shells",FALSE,"Denmark",172,184,207,232,214,1696,1514,1285,1188,1379,1952,2549,2582,2535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"Z_TOTAL","fish_oil",FALSE,"Denmark",28474,32058,27978,26137,40168,33121,22918,22557,20905,18362,12558,8553,16975,7363,10436,25396,33682,24958,29616,54504,51952,54937,57309,39996,34050,40576,54756,66970,83252,90987,119690,127566,203395,151070,207094,243781
175,"Z_TOTAL","ornamentals",FALSE,"Denmark",,,,,,,,,,,,,66,0,27,182,87,13,1,47,10,6,127,57,38,37,44,19,0,0,40,5,1,0,0,0
175,"Z_TOTAL","seaweeds",FALSE,"Denmark",,,,,,,,594,605,714,1211,14303,956,1489,0,0,0,0,283,769,2152,2859,1307,1166,978,514,558,1337,1930,3409,2186,2907,2294,2167,2792,3686
175,"Z_TOTAL","shells",FALSE,"Denmark",172,184,207,232,214,1696,1514,1285,1188,1379,1952,2549,2582,2535,0,0,0,0,2735,2246,2903,3968,1856,520,903,1743,2604,2915,1126,725,634,661,971,532,894,968
175,"Z_TOTAL","sponges",FALSE,"Denmark",5,2,2,1,1,4,2,4,5,3,6,10,4,,,,,,56,286,9,3,12,18,6,3,4,9,1,4,8,110,7,8,0,34
176,"Agar agar nei","seaweeds",FALSE,"Germany",496,468,675,933,1015,632,605,1070,1746,1141,1406,2399,2197,3047,0,0,0,0,3966,3880,5164,5852,5315,5291,5536,5651,8473,8384,8993,9412,11796,8584,12852,9627,14175,14635
176,"Fish body oils, nei","fish_oil",FALSE,"Germany",2204,2143,3013,1788,1745,2068,1745,1323,1284,900,1005,1512,3505,3733,2258,3015,3632,2006,2254,7419,2958,3241,7046,4320,3490,4986,6244,7594,9407,10899,18442,26053,28339,20335,23340,31424
176,"Fish liver oils, nei","fish_oil",FALSE,"Germany",548,375,228,415,442,285,171,100,82,74,91,64,609,471,926,543,502,341,396,431,604,437,466,172,232,341,863,1208,1563,969,1326,1593,1740,1771,1985,2446
176,"Halibuts, liver oils","fish_oil",FALSE,"Germany",,,,,,,,,,,,,,,,,,,,31,0,6,21,15,18,4,5,104,83,47,82,0,31,0,34,49
176,"Miscellaneous corals and shells","shells",FALSE,"Germany",,,,,,,,,,,,,,,1221,1383,1982,1557,1764,1452,1101,810,823,566,663,426,445,468,737,446,512,434,876,627,661,902
176,"Natural sponges other than raw","sponges",FALSE,"Germany",,,,,,,,,,,,,,,,,,,420,484,474,442,457,426,369,444,511,462,552,405,816,785,967,479,506,580
176,"Natural sponges raw","sponges",FALSE,"Germany",82,127,144,132,189,142,157,158,200,251,447,363,698,586,581,531,816,775,183,241,70,134,127,61,29,21,86,24,42,47,46,30,44,114,153,72
176,"Ornamental saltwater fish","ornamentals",FALSE,"Germany",,,,,,,,,,,,,70,31,27,195,69,92,36,287,22,26,47,265,794,566,246,425,714,630,483,629,706,646,543,498
176,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Germany",,,,,,,,,,,,,271,179,171,181,140,251,592,613,1105,511,646,653,643,705,766,1077,1486,2224,2574,2578,3422,1416,2440,3812
176,"Shells nei","shells",FALSE,"Germany",302,451,512,459,444,376,405,274,318,264,623,593,665,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"Z_TOTAL","fish_oil",FALSE,"Germany",2752,2518,3241,2203,2187,2353,1916,1423,1366,974,1096,1576,4114,4204,3184,3558,4134,2347,2650,7881,3562,3684,7533,4507,3740,5331,7112,8906,11053,11915,19850,27646,30110,22106,25359,33919
176,"Z_TOTAL","ornamentals",FALSE,"Germany",,,,,,,,,,,,,70,31,27,195,69,92,36,287,22,26,47,265,794,566,246,425,714,630,483,629,706,646,543,498
176,"Z_TOTAL","seaweeds",FALSE,"Germany",496,468,675,933,1015,632,605,1070,1746,1141,1406,2399,2468,3226,171,181,140,251,4558,4493,6269,6363,5961,5944,6179,6356,9239,9461,10479,11636,14370,11162,16274,11043,16615,18447
176,"Z_TOTAL","shells",FALSE,"Germany",302,451,512,459,444,376,405,274,318,264,623,593,665,725,1221,1383,1982,1557,1764,1452,1101,810,823,566,663,426,445,468,737,446,512,434,876,627,661,902
176,"Z_TOTAL","sponges",FALSE,"Germany",82,127,144,132,189,142,157,158,200,251,447,363,698,586,581,531,816,775,603,725,544,576,584,487,398,465,597,486,594,452,862,815,1011,593,659,652
177,"Agar agar nei","seaweeds",FALSE,"Netherlands",9,13,9,7,46,29,7,32,61,3,82,30,99,56,,,,,160,309,438,234,260,484,503,423,438,840,763,1200,997,1408,1516,1394,1513,2048
177,"Fish body oils, nei","fish_oil",FALSE,"Netherlands",5552,4518,4544,3466,6296,5108,5729,5081,7282,5658,6771,5885,7790,6142,5826,5378,5326,10611,15729,16684,12791,15233,13175,8353,7469,9170,17590,18842,26132,21622,32107,26759,58689,60217,60426,65821
177,"Fish liver oils, nei","fish_oil",FALSE,"Netherlands",,361,562,836,1120,849,1220,991,1988,1410,1963,5108,4515,5124,4664,3319,2939,1591,1252,3478,4029,4095,4285,4220,2857,2636,5057,7064,7292,7396,7175,13427,18755,14307,15112,10921
177,"Halibuts, liver oils","fish_oil",FALSE,"Netherlands",,,,,,,,,,,,,,,,,,,,24,88,26,17,94,14,22,104,174,63,55,50,26,37,60,0,75
177,"Miscellaneous corals and shells","shells",FALSE,"Netherlands",,,,,,,,,,,,,,,963,928,1061,366,466,1296,1643,1757,970,2235,1052,647,930,2338,1891,1502,2205,2123,1734,3281,5333,3459
177,"Natural sponges other than raw","sponges",FALSE,"Netherlands",,,,,,,,,,,,,,,52,61,57,26,144,38,8,29,37,55,57,55,71,45,177,73,75,16,18,19,8,
