SBID,SpeciesCode,CatchWeight,season year,calendar month nr,ASD,TargetSpeciesCode,GearCode,FishingCode
227,SSI,19000,1987,12,483,ANI,OTB,C
228,ANI,282000,1988,1,483,ANI,OTB,C
228,NOG,103000,1988,1,483,ANI,OTB,C
228,NOR,5000,1988,1,483,ANI,OTB,C
228,SGI,49000,1988,1,483,ANI,OTB,C
228,SSI,20000,1988,1,483,ANI,OTB,C
228,TOP,4000,1988,1,483,ANI,OTB,C
229,ANI,180000,1988,2,483,ANI,OTB,C
229,NOG,45000,1988,2,483,ANI,OTB,C
229,NOR,2000,1988,2,483,ANI,OTB,C
229,SGI,12000,1988,2,483,ANI,OTB,C
229,SSI,71000,1988,2,483,ANI,OTB,C
229,TOP,1000,1988,2,483,ANI,OTB,C
230,ANI,1000,1987,2,481,MZZ,OTB,S
230,NOG,1000,1987,2,481,MZZ,OTB,S
230,NON,1000,1987,2,481,MZZ,OTB,S
230,NOX,1000,1987,2,481,MZZ,OTB,S
231,MZZ,1000,1987,3,481,MZZ,OTB,S
232,ANI,14000,1987,2,481,MZZ,OTB,E
232,ANS,4000,1987,2,481,MZZ,OTB,E
233,KRI,33000,1987,1,481,KRI,OTM,E
234,KRI,141000,1987,2,481,KRI,OTM,E
235,KRI,7000,1987,3,481,KRI,OTM,E
236,MZZ,1000,1987,1,482,MZZ,OTB,S
236,NOG,1000,1987,1,482,MZZ,OTB,S
237,ICX,1000,1987,2,482,MZZ,OTB,S
237,NOG,1000,1987,2,482,MZZ,OTB,S
237,NOX,1000,1987,2,482,MZZ,OTB,S
238,NOG,1000,1987,2,482,MZZ,OTB,S
239,KRI,139000,1987,1,482,KRI,OTM,E
240,KRI,59000,1987,2,482,KRI,OTM,E
241,ANI,9000,1986,12,483,MZZ,OTB,S
241,NOT,10000,1986,12,483,MZZ,OTB,S
242,ANI,21000,1987,1,483,MZZ,OTB,S
242,ICX,1000,1987,1,483,MZZ,OTB,S
242,LXX,2000,1987,1,483,MZZ,OTB,S
242,NOG,1000,1987,1,483,MZZ,OTB,S
242,NOR,2000,1987,1,483,MZZ,OTB,S
242,NOS,2000,1987,1,483,MZZ,OTB,S
242,SSI,441,1987,1,483,MZZ,OTB,S
243,ANI,13000,1986,12,483,MZZ,OTB,S
243,MZZ,1000,1986,12,483,MZZ,OTB,S
243,NOT,2000,1986,12,483,MZZ,OTB,S
244,ANI,4000,1987,1,483,MZZ,OTB,S
244,ICX,1000,1987,1,483,MZZ,OTB,S
244,MZZ,1000,1987,1,483,MZZ,OTB,S
244,NOG,1000,1987,1,483,MZZ,OTB,S
244,SSI,701,1987,1,483,MZZ,OTB,S
246,KRI,6000,1979,12,584,KRI,OTM,C
247,ANI,13000,1979,11,585,MZZ,OTB,C
247,LIC,3000,1979,11,585,MZZ,OTB,C
247,NOR,11000,1979,11,585,MZZ,OTB,C
247,NOS,36000,1979,11,585,MZZ,OTB,C
247,TOP,2000,1979,11,585,MZZ,OTB,C
248,ANI,199000,1979,12,585,MZZ,OTB,C
248,LIC,1000,1979,12,585,MZZ,OTB,C
248,NOR,8000,1979,12,585,MZZ,OTB,C
248,TOP,4000,1979,12,585,MZZ,OTB,C
249,ANI,347000,1981,5,585,MZZ,OTB,C
249,NOR,29000,1981,5,585,MZZ,OTB,C
249,NOS,19000,1981,5,585,MZZ,OTB,C
249,TOP,4000,1981,5,585,MZZ,OTB,C
250,ANI,256000,1981,6,585,MZZ,OTB,C
250,LIC,2000,1981,6,585,MZZ,OTB,C
250,NOR,91000,1981,6,585,MZZ,OTB,C
250,NOS,4000,1981,6,585,MZZ,OTB,C
250,TOP,14000,1981,6,585,MZZ,OTB,C
251,NOR,1155000,1981,7,585,MZZ,OTB,C
252,ANI,4000,1981,8,585,MZZ,OTB,C
252,NOR,2783000,1981,8,585,MZZ,OTB,C
252,NOS,3000,1981,8,585,MZZ,OTB,C
252,TOP,1000,1981,8,585,MZZ,OTB,C
253,NOR,158000,1981,9,585,MZZ,OTB,C
254,ANI,57000,1982,3,585,MZZ,OTB,C
255,ANI,723000,1982,4,585,MZZ,OTB,C
255,NOR,51000,1982,4,585,MZZ,OTB,C
255,NOS,6000,1982,4,585,MZZ,OTB,C
255,TOP,14000,1982,4,585,MZZ,OTB,C
256,ANI,289000,1982,5,585,MZZ,OTB,C
256,NOR,41000,1982,5,585,MZZ,OTB,C
256,NOS,4000,1982,5,585,MZZ,OTB,C
256,TOP,7000,1982,5,585,MZZ,OTB,C
257,NOR,33000,1982,6,585,MZZ,OTB,C
257,TOP,2000,1982,6,585,MZZ,OTB,C
258,ANI,14000,1982,7,585,MZZ,OTB,C
258,NOR,1966000,1982,7,585,MZZ,OTB,C
258,NOS,2000,1982,7,585,MZZ,OTB,C
259,ANI,1000,1982,8,585,MZZ,OTB,C
259,NOR,240000,1982,8,585,MZZ,OTB,C
259,NOS,4000,1982,8,585,MZZ,OTB,C
259,TOP,5000,1982,8,585,MZZ,OTB,C
260,ANI,388000,1983,4,585,MZZ,OTB,C
260,NOS,5000,1983,4,585,MZZ,OTB,C
260,TOP,2000,1983,4,585,MZZ,OTB,C
261,ANI,688000,1983,5,585,MZZ,OTB,C
261,NOR,1000,1983,5,585,MZZ,OTB,C
261,TOP,1000,1983,5,585,MZZ,OTB,C
262,ANI,1000,1983,6,585,MZZ,OTB,C
262,NOR,89000,1983,6,585,MZZ,OTB,C
262,TOP,1000,1983,6,585,MZZ,OTB,C
263,ANI,487000,1983,7,585,MZZ,OTB,C
263,NOR,120000,1983,7,585,MZZ,OTB,C
263,NOS,6000,1983,7,585,MZZ,OTB,C
263,SRX,1000,1983,7,585,MZZ,OTB,C
263,TOP,45000,1983,7,585,MZZ,OTB,C
264,TOP,17000,1983,6,586,NOX,OTB,C
265,ANI,160000,1984,4,585,ANI,OTB,C
265,NOS,1000,1984,4,585,ANI,OTB,C
265,SRX,9000,1984,4,585,ANI,OTB,C
265,TOP,3000,1984,4,585,ANI,OTB,C
266,ANI,700000,1984,5,585,ANI,OTB,C
266,NOR,108000,1984,5,585,ANI,OTB,C
266,NOS,1000,1984,5,585,ANI,OTB,C
266,SRX,8000,1984,5,585,ANI,OTB,C
266,TOP,14000,1984,5,585,ANI,OTB,C
267,ANI,64000,1984,6,585,ANI,OTB,C
267,NOR,1000,1984,6,585,ANI,OTB,C
267,TOP,2000,1984,6,585,ANI,OTB,C
268,ANI,689000,1985,6,585,ANI,OTB,C
268,NOR,2000,1985,6,585,ANI,OTB,C
268,NOS,1000,1985,6,585,ANI,OTB,C
268,SRX,4000,1985,6,585,ANI,OTB,C
268,TOP,64000,1985,6,585,ANI,OTB,C
269,ANI,262000,1985,11,585,ANI,OTB,C
269,NOR,5000,1985,11,585,ANI,OTB,C
269,NOS,1000,1985,11,585,ANI,OTB,C
269,SRX,1000,1985,11,585,ANI,OTB,C
269,TOP,6000,1985,11,585,ANI,OTB,C
270,ANI,830000,1985,12,585,ANI,OTB,C
270,NOR,3000,1985,12,585,ANI,OTB,C
270,NOS,1000,1985,12,585,ANI,OTB,C
270,SRX,2000,1985,12,585,ANI,OTB,C
270,TOP,3000,1985,12,585,ANI,OTB,C
271,TOP,161000,1986,11,585,TOT,OTB,C
272,ANI,78000,1986,12,585,TOT,OTB,C
272,NOR,4000,1986,12,585,TOT,OTB,C
272,TOP,247000,1986,12,585,TOT,OTB,C
273,TOP,434000,1987,11,586,TOT,OTB,C
274,TOP,54000,1987,12,586,TOT,OTB,C
275,ANI,52835,1988,2,483,MZZ,OTB,E
275,NOG,3583,1988,2,483,MZZ,OTB,E
275,NOR,96,1988,2,483,MZZ,OTB,E
275,SGI,2310,1988,2,483,MZZ,OTB,E
275,SSI,1663,1988,2,483,MZZ,OTB,E
275,TOP,71,1988,2,483,MZZ,OTB,E
279,KRI,2000,1973,1,484,KRI,SX,C
280,KRI,17000,1973,2,484,KRI,SX,C
281,KRI,40000,1973,2,486,KRI,SX,C
282,KRI,7000,1974,1,486,KRI,OTM,C
283,KRI,43000,1974,2,486,KRI,OTM,C
284,KRI,150000,1974,3,486,KRI,OTM,C
285,KRI,280000,1974,2,5842,KRI,OTM,C
286,KRI,3000,1974,3,5842,KRI,OTM,C
287,KRI,157000,1974,1,5844,KRI,OTM,C
288,KRI,6000,1974,2,5844,KRI,OTM,C
289,KRI,475000,1975,1,5842,KRI,OTM,C
290,KRI,1392000,1975,2,5842,KRI,OTM,C
291,KRI,775000,1975,3,5842,KRI,OTM,C
292,KRI,3000,1974,12,5844,KRI,OTM,C
293,KRI,32000,1975,1,5844,KRI,OTM,C
294,KRI,12000,1976,1,5841,KRI,OTM,C
295,KRI,61000,1976,2,5841,KRI,OTM,C
296,KRI,1306000,1976,1,5842,KRI,OTM,C
297,KRI,2083000,1976,2,5842,KRI,OTM,C
298,KRI,937000,1976,3,5842,KRI,OTM,C
299,KRI,64000,1975,12,5844,KRI,OTM,C
300,KRI,287000,1976,1,5844,KRI,OTM,C
301,KRI,1000,1976,12,881,KRI,OTM,C
302,KRI,373000,1976,12,5841,KRI,OTM,C
303,KRI,775000,1977,1,5841,KRI,OTM,C
304,KRI,468000,1977,2,5841,KRI,OTM,C
305,KRI,2106000,1977,1,5842,KRI,OTM,C
306,KRI,5360000,1977,2,5842,KRI,OTM,C
307,KRI,2909000,1977,3,5842,KRI,OTM,C
309,KRI,170000,1976,12,5844,KRI,OTM,C
310,KRI,640000,1977,1,5844,KRI,OTM,C
311,KRI,10000,1977,12,881,KRI,OTM,C
312,KRI,19000,1978,1,881,KRI,OTM,C
313,KRI,4000,1978,2,881,KRI,OTM,C
314,KRI,409000,1978,3,881,KRI,OTM,C
315,KRI,76000,1978,4,881,KRI,OTM,C
316,KRI,3000,1977,12,5841,KRI,OTM,C
317,KRI,1756000,1978,1,5841,KRI,OTM,C
318,KRI,5734000,1978,2,5841,KRI,OTM,C
319,KRI,4579000,1978,3,5841,KRI,OTM,C
320,KRI,323000,1977,12,5842,KRI,OTM,C
321,KRI,3273000,1978,1,5842,KRI,OTM,C
322,KRI,5154000,1978,2,5842,KRI,OTM,C
323,KRI,3588000,1978,3,5842,KRI,OTM,C
324,KRI,275000,1978,4,5842,KRI,OTM,C
325,KRI,16000,1977,12,5843,KRI,OTM,C
326,KRI,757000,1979,2,881,KRI,OTM,C
327,KRI,1420000,1979,3,881,KRI,OTM,C
328,KRI,85000,1979,4,881,KRI,OTM,C
329,KRI,529000,1978,12,5841,KRI,OTM,C
330,KRI,3992000,1979,1,5841,KRI,OTM,C
331,KRI,7650000,1979,2,5841,KRI,OTM,C
332,KRI,8400000,1979,3,5841,KRI,OTM,C
333,KRI,11000,1978,12,5842,KRI,OTM,C
334,KRI,4144000,1979,1,5842,KRI,OTM,C
335,KRI,6007000,1979,2,5842,KRI,OTM,C
336,KRI,3166000,1979,3,5842,KRI,OTM,C
337,KRI,800000,1979,4,5842,KRI,OTM,C
340,KRI,527000,1980,1,881,KRI,OTM,C
341,KRI,639000,1980,2,881,KRI,OTM,C
342,KRI,604000,1980,3,881,KRI,OTM,C
343,KRI,45000,1980,2,882,KRI,OTM,C
344,KRI,2000,1980,4,882,KRI,OTM,C
345,KRI,407000,1980,2,883,KRI,OTM,C
346,KRI,957000,1980,3,883,KRI,OTM,C
347,KRI,451000,1979,12,5841,KRI,OTM,C
348,KRI,2060000,1980,1,5841,KRI,OTM,C
349,KRI,11043000,1980,2,5841,KRI,OTM,C
350,KRI,8407000,1980,3,5841,KRI,OTM,C
351,KRI,542000,1980,4,5841,KRI,OTM,C
352,KRI,18000,1979,12,5842,KRI,OTM,C
353,KRI,4654000,1980,1,5842,KRI,OTM,C
354,KRI,5658000,1980,2,5842,KRI,OTM,C
355,KRI,213000,1980,3,5842,KRI,OTM,C
356,KRI,25000,1979,12,5843,KRI,OTM,C
357,KRI,23000,1979,12,5844,KRI,OTM,C
358,KRI,69000,1980,12,481,KRI,OTM,C
359,KRI,1847000,1981,1,481,KRI,OTM,C
360,KRI,1052000,1981,2,481,KRI,OTM,C
361,KRI,783000,1981,3,481,KRI,OTM,C
362,KRI,593000,1981,3,881,KRI,OTM,C
364,KRI,16000,1980,12,883,KRI,OTM,C
365,KRI,377000,1981,2,883,KRI,OTM,C
366,KRI,168000,1981,3,883,KRI,OTM,C
367,KRI,99000,1980,12,5841,KRI,OTM,C
368,KRI,2472000,1981,1,5841,KRI,OTM,C
369,KRI,8977000,1981,2,5841,KRI,OTM,C
370,KRI,6068000,1981,3,5841,KRI,OTM,C
371,KRI,1189000,1981,4,5841,KRI,OTM,C
372,KRI,459000,1981,2,5842,KRI,OTM,C
373,KRI,3082000,1981,3,5842,KRI,OTM,C
374,KRI,447000,1981,4,5842,KRI,OTM,C
375,KRI,927000,1981,12,481,KRI,OTM,C
376,KRI,2030000,1982,1,481,KRI,OTM,C
377,KRI,696000,1982,2,481,KRI,OTM,C
378,KRI,1242000,1982,3,481,KRI,OTM,C
379,KRI,83000,1982,4,481,KRI,OTM,C
380,KRI,212000,1982,2,482,KRI,OTM,C
381,KRI,214000,1982,4,482,KRI,OTM,C
382,KRI,142000,1982,2,881,KRI,OTM,C
383,KRI,1935000,1982,3,881,KRI,OTM,C
384,KRI,467000,1982,4,881,KRI,OTM,C
385,KRI,4937000,1982,1,5841,KRI,OTM,C
386,KRI,8626000,1982,2,5841,KRI,OTM,C
387,KRI,6699000,1982,3,5841,KRI,OTM,C
388,KRI,2147000,1982,4,5841,KRI,OTM,C
389,KRI,332000,1982,1,5842,KRI,OTM,C
390,KRI,2038000,1982,2,5842,KRI,OTM,C
391,KRI,1267000,1982,3,5842,KRI,OTM,C
392,KRI,1122000,1982,4,5842,KRI,OTM,C
393,KRI,41000,1982,11,481,KRI,OTM,C
394,KRI,55000,1982,12,481,KRI,OTM,C
395,KRI,89000,1982,11,482,KRI,OTM,C
396,KRI,812000,1982,12,482,KRI,OTM,C
397,KRI,1668000,1983,1,482,KRI,OTM,C
398,KRI,2112000,1983,2,482,KRI,OTM,C
399,KRI,711000,1983,3,482,KRI,OTM,C
401,KRI,10000,1983,3,484,KRI,OTM,E
402,KRI,2000,1983,2,881,KRI,OTM,C
403,KRI,918000,1983,3,881,KRI,OTM,C
404,KRI,3798000,1983,4,881,KRI,OTM,C
405,KRI,60000,1982,12,5841,KRI,OTM,C
406,KRI,3066000,1983,1,5841,KRI,OTM,C
407,KRI,10616000,1983,2,5841,KRI,OTM,C
408,KRI,10359000,1983,3,5841,KRI,OTM,C
409,KRI,3715000,1983,4,5841,KRI,OTM,C
410,KRI,26000,1983,1,5842,KRI,OTM,C
411,KRI,1491000,1983,2,5842,KRI,OTM,C
412,KRI,1665000,1983,3,5842,KRI,OTM,C
413,KRI,1068000,1983,4,5842,KRI,OTM,C
414,KRI,1898000,1983,12,481,KRI,OTM,C
415,KRI,6679000,1984,1,481,KRI,OTM,C
416,KRI,11143000,1984,2,481,KRI,OTM,C
417,KRI,3591000,1984,3,481,KRI,OTM,C
418,KRI,7168000,1984,4,481,KRI,OTM,C
419,KRI,173000,1984,1,482,KRI,OTM,C
420,KRI,10058000,1984,3,482,KRI,OTM,C
421,KRI,149000,1984,3,881,KRI,OTM,C
422,KRI,41000,1983,12,883,KRI,OTM,C
423,KRI,436000,1984,2,883,KRI,OTM,C
424,KRI,53000,1984,1,5841,KRI,OTM,C
425,KRI,2723000,1984,2,5841,KRI,OTM,C
426,KRI,2572000,1984,3,5841,KRI,OTM,C
427,KRI,2847000,1984,4,5841,KRI,OTM,C
428,KRI,38000,1985,1,481,KRI,OTM,C
429,KRI,4169000,1985,2,481,KRI,OTM,C
430,KRI,4787000,1985,3,481,KRI,OTM,C
431,KRI,338000,1985,1,482,KRI,OTM,C
432,KRI,4160000,1985,2,482,KRI,OTM,C
433,KRI,6229000,1985,3,482,KRI,OTM,C
434,KRI,11317000,1985,4,482,KRI,OTM,C
435,KRI,266000,1985,5,482,KRI,OTM,C
436,KRI,859000,1985,2,881,KRI,OTM,C
437,KRI,1666000,1985,3,881,KRI,OTM,C
438,KRI,2070000,1985,4,881,KRI,OTM,C
439,KRI,3000,1985,1,883,KRI,OTM,C
440,KRI,123000,1985,2,883,KRI,OTM,C
441,KRI,470000,1985,1,5841,KRI,OTM,C
442,KRI,982000,1985,2,5841,KRI,OTM,C
443,KRI,752000,1985,3,5841,KRI,OTM,C
444,KRI,45000,1985,4,5841,KRI,OTM,C
445,KRI,1341000,1985,12,481,KRI,OTM,C
446,KRI,2932000,1986,1,481,KRI,OTM,C
447,KRI,9898000,1986,2,481,KRI,OTM,C
448,KRI,16834000,1986,3,481,KRI,OTM,C
449,KRI,5819000,1986,4,481,KRI,OTM,C
450,KRI,50000,1986,5,481,KRI,OTM,C
451,KRI,28000,1986,1,482,KRI,OTM,C
452,KRI,886000,1986,2,482,KRI,OTM,C
453,KRI,12597000,1986,4,482,KRI,OTM,C
454,KRI,3418000,1986,5,482,KRI,OTM,C
455,KRI,1000,1986,1,484,KRI,OTM,S
456,KRI,19000,1986,1,881,KRI,OTM,C
457,KRI,1659000,1986,2,881,KRI,OTM,C
458,KRI,204000,1986,3,881,KRI,OTM,C
459,KRI,49000,1986,4,881,KRI,OTM,C
460,KRI,77000,1985,12,883,KRI,OTM,C
461,KRI,1013000,1986,1,5841,KRI,OTM,C
462,KRI,373000,1986,2,5841,KRI,OTM,C
463,KRI,2991000,1986,3,5841,KRI,OTM,C
464,KRI,885000,1986,4,5841,KRI,OTM,C
465,KRI,275000,1986,12,481,KRI,OTM,C
466,KRI,3263000,1987,1,481,KRI,OTM,C
467,KRI,17801000,1987,2,481,KRI,OTM,C
468,KRI,17408000,1987,3,481,KRI,OTM,C
469,KRI,19997000,1987,4,481,KRI,OTM,C
470,KRI,5734000,1987,5,481,KRI,OTM,C
471,KRI,5090000,1987,1,482,KRI,OTM,C
472,KRI,3276000,1987,2,482,KRI,OTM,C
473,KRI,1240000,1987,3,482,KRI,OTM,C
474,KRI,220000,1987,4,482,KRI,OTM,C
475,KRI,5000,1987,1,486,KRI,OTM,S
476,KRI,20000,1987,2,881,KRI,OTM,C
477,KRI,55000,1987,3,881,KRI,OTM,C
478,KRI,31000,1987,4,881,KRI,OTM,C
479,KRI,21000,1986,12,5841,KRI,OTM,C
480,KRI,1139000,1987,1,5841,KRI,OTM,C
481,KRI,1152000,1987,2,5841,KRI,OTM,C
482,KRI,1290000,1987,3,5841,KRI,OTM,C
483,KRI,372000,1987,4,5841,KRI,OTM,C
484,KRI,128000,1988,1,481,KRI,OTM,C
485,KRI,17705000,1988,2,481,KRI,OTM,C
486,KRI,21314000,1988,3,481,KRI,OTM,C
487,KRI,22597000,1988,4,481,KRI,OTM,C
488,KRI,10070000,1988,5,481,KRI,OTM,C
489,KRI,456000,1988,1,482,KRI,OTM,C
490,KRI,11000,1988,2,482,KRI,OTM,C
491,KRI,831000,1988,4,482,KRI,OTM,C
492,KRI,195000,1979,2,584,KRI,OTM,C
493,KRI,316000,1979,3,584,KRI,OTM,C
494,KRI,93000,1982,1,584,KRI,OTM,C
495,KRI,1164000,1982,2,584,KRI,OTM,C
496,KRI,172000,1982,3,584,KRI,OTM,C
497,KRI,494000,1983,1,584,KRI,OTM,C
498,KRI,617000,1983,2,584,KRI,OTM,C
499,KRI,848000,1983,3,584,KRI,OTM,C
501,KRI,33000,1984,1,584,KRI,OTM,C
502,KRI,1510000,1984,2,584,KRI,OTM,C
503,KRI,1114000,1984,3,584,KRI,OTM,C
504,KRI,46000,1987,2,481,KRI,OTM,C
505,KRI,1086000,1987,3,481,KRI,OTM,C
506,KRI,371000,1987,4,481,KRI,OTM,C
507,KRI,24000,1987,2,482,KRI,OTM,C
508,KRI,692000,1988,1,481,KRI,OTM,C
509,KRI,419000,1988,2,481,KRI,OTM,C
510,KRI,44000,1988,1,482,KRI,OTM,C
511,KRI,370000,1988,2,482,KRI,OTM,C
512,ANI,703000,1977,2,483,MZZ,OT,C
512,KRI,48000,1977,2,483,MZZ,OT,C
512,MZZ,32000,1977,2,483,MZZ,OT,C
512,NOG,1000,1977,2,483,MZZ,OT,C
513,ANI,754000,1977,3,483,MZZ,OT,C
513,KRI,464000,1977,3,483,MZZ,OT,C
513,MZZ,2000,1977,3,483,MZZ,OT,C
513,NOG,6000,1977,3,483,MZZ,OT,C
513,SGI,2000,1977,3,483,MZZ,OT,C
514,ANI,1311000,1977,4,483,MZZ,OT,C
514,KRI,2244000,1977,4,483,MZZ,OT,C
514,MZZ,31000,1977,4,483,MZZ,OT,C
514,NOG,580000,1977,4,483,MZZ,OT,C
514,NOR,312000,1977,4,483,MZZ,OT,C
514,SGI,558000,1977,4,483,MZZ,OT,C
514,SSI,79000,1977,4,483,MZZ,OT,C
514,TOP,5000,1977,4,483,MZZ,OT,C
515,ANI,320000,1977,5,483,MZZ,OT,C
515,KRI,3306000,1977,5,483,MZZ,OT,C
515,MZZ,3000,1977,5,483,MZZ,OT,C
515,NOG,661000,1977,5,483,MZZ,OT,C
515,NOR,440000,1977,5,483,MZZ,OT,C
515,SGI,399000,1977,5,483,MZZ,OT,C
515,SSI,113000,1977,5,483,MZZ,OT,C
515,TOP,55000,1977,5,483,MZZ,OT,C
516,ANI,25000,1977,6,483,MZZ,OT,C
516,KRI,877000,1977,6,483,MZZ,OT,C
516,MZZ,48000,1977,6,483,MZZ,OT,C
516,NOG,953000,1977,6,483,MZZ,OT,C
516,NOR,1074000,1977,6,483,MZZ,OT,C
516,SGI,572000,1977,6,483,MZZ,OT,C
516,SSI,74000,1977,6,483,MZZ,OT,C
516,TOP,63000,1977,6,483,MZZ,OT,C
517,ANI,72000,1977,7,483,MZZ,OT,C
517,KRI,27000,1977,7,483,MZZ,OT,C
517,NOG,326000,1977,7,483,MZZ,OT,C
517,NOR,398000,1977,7,483,MZZ,OT,C
517,SGI,77000,1977,7,483,MZZ,OT,C
517,SSI,27000,1977,7,483,MZZ,OT,C
517,TOP,12000,1977,7,483,MZZ,OT,C
518,MZZ,11000,1977,11,482,MZZ,OT,C
518,SGI,10000,1977,11,482,MZZ,OT,C
518,TOP,5000,1977,11,482,MZZ,OT,C
519,ANI,569000,1978,1,482,MZZ,OT,C
519,MZZ,14000,1978,1,482,MZZ,OT,C
519,NOX,50000,1978,1,482,MZZ,OT,C
519,SGI,131000,1978,1,482,MZZ,OT,C
519,TOP,20000,1978,1,482,MZZ,OT,C
520,ANI,21914000,1978,3,482,MZZ,OT,C
520,MZZ,125000,1978,3,482,MZZ,OT,C
520,NOG,24000,1978,3,482,MZZ,OT,C
520,NOR,4000,1978,3,482,MZZ,OT,C
520,SGI,13000,1978,3,482,MZZ,OT,C
520,SSI,24000,1978,3,482,MZZ,OT,C
520,TOP,62000,1978,3,482,MZZ,OT,C
521,ANI,15963000,1978,4,482,MZZ,OT,C
521,MZZ,4000,1978,4,482,MZZ,OT,C
521,NOG,40000,1978,4,482,MZZ,OT,C
521,NOR,22000,1978,4,482,MZZ,OT,C
521,NOS,9000,1978,4,482,MZZ,OT,C
521,SGI,15000,1978,4,482,MZZ,OT,C
521,SSI,30000,1978,4,482,MZZ,OT,C
521,TOP,8000,1978,4,482,MZZ,OT,C
522,ANI,6000,1977,10,483,MZZ,OT,C
522,NOG,30000,1977,10,483,MZZ,OT,C
522,NOR,4000,1977,10,483,MZZ,OT,C
522,NOX,1000,1977,10,483,MZZ,OT,C
522,SGI,15000,1977,10,483,MZZ,OT,C
522,SSI,21000,1977,10,483,MZZ,OT,C
522,TOP,1000,1977,10,483,MZZ,OT,C
523,ANI,11000,1977,11,483,MZZ,OT,C
523,NOG,141000,1977,11,483,MZZ,OT,C
523,NOR,83000,1977,11,483,MZZ,OT,C
523,SGI,236000,1977,11,483,MZZ,OT,C
523,SSI,70000,1977,11,483,MZZ,OT,C
524,ANI,178000,1977,12,483,MZZ,OT,C
524,NOG,488000,1977,12,483,MZZ,OT,C
524,NOR,122000,1977,12,483,MZZ,OT,C
524,SGI,916000,1977,12,483,MZZ,OT,C
524,SSI,110000,1977,12,483,MZZ,OT,C
524,TOP,55000,1977,12,483,MZZ,OT,C
525,NOG,1982000,1978,1,483,MZZ,OT,C
525,NOR,83000,1978,1,483,MZZ,OT,C
525,SGI,3427000,1978,1,483,MZZ,OT,C
525,SSI,846000,1978,1,483,MZZ,OT,C
525,TOP,96000,1978,1,483,MZZ,OT,C
526,ANI,582000,1978,2,483,MZZ,OT,C
526,KRI,1000,1978,2,483,MZZ,OT,C
526,MZZ,28000,1978,2,483,MZZ,OT,C
526,NOG,4584000,1978,2,483,MZZ,OT,C
526,NOR,59000,1978,2,483,MZZ,OT,C
526,NOX,53000,1978,2,483,MZZ,OT,C
526,SGI,2542000,1978,2,483,MZZ,OT,C
526,SSI,662000,1978,2,483,MZZ,OT,C
526,TOP,38000,1978,2,483,MZZ,OT,C
527,ANI,487000,1978,3,483,MZZ,OT,C
527,NOG,722000,1978,3,483,MZZ,OT,C
527,SGI,351000,1978,3,483,MZZ,OT,C
527,SSI,55000,1978,3,483,MZZ,OT,C
527,TOP,302000,1978,3,483,MZZ,OT,C
528,ANI,668000,1978,4,483,MZZ,OT,C
528,NOG,268000,1978,4,483,MZZ,OT,C
528,SGI,394000,1978,4,483,MZZ,OT,C
528,SSI,65000,1978,4,483,MZZ,OT,C
529,ANI,107000,1978,5,483,MZZ,OT,C
529,MZZ,80000,1978,5,483,MZZ,OT,C
529,NOG,927000,1978,5,483,MZZ,OT,C
529,NOR,385000,1978,5,483,MZZ,OT,C
529,SGI,601000,1978,5,483,MZZ,OT,C
529,SSI,140000,1978,5,483,MZZ,OT,C
529,TOP,71000,1978,5,483,MZZ,OT,C
530,ANI,1000,1978,6,483,MZZ,OT,C
530,MZZ,33000,1978,6,483,MZZ,OT,C
530,NOG,112000,1978,6,483,MZZ,OT,C
530,NOR,179000,1978,6,483,MZZ,OT,C
530,SGI,156000,1978,6,483,MZZ,OT,C
530,SSI,5000,1978,6,483,MZZ,OT,C
530,TOP,44000,1978,6,483,MZZ,OT,C
531,ANI,29000,1978,7,483,MZZ,OT,C
531,MZZ,13000,1978,7,483,MZZ,OT,C
531,NOG,521000,1978,7,483,MZZ,OT,C
531,NOR,77000,1978,7,483,MZZ,OT,C
531,NOX,55000,1978,7,483,MZZ,OT,C
531,SGI,52000,1978,7,483,MZZ,OT,C
531,SSI,59000,1978,7,483,MZZ,OT,C
531,TOP,28000,1978,7,483,MZZ,OT,C
532,ANI,42000,1977,12,585,MZZ,OTB,C
532,LIC,18000,1977,12,585,MZZ,OTB,C
532,NOS,9000,1977,12,585,MZZ,OTB,C
533,ANI,12000,1978,1,585,MZZ,OTB,C
533,LIC,3000,1978,1,585,MZZ,OTB,C
533,NOS,30000,1978,1,585,MZZ,OTB,C
533,TOP,2000,1978,1,585,MZZ,OTB,C
534,ANI,13000,1978,2,585,MZZ,OTB,C
534,LIC,43000,1978,2,585,MZZ,OTB,C
534,NOS,32000,1978,2,585,MZZ,OTB,C
535,ANI,183000,1978,3,585,MZZ,OTB,C
535,LIC,18000,1978,3,585,MZZ,OTB,C
535,NOS,27000,1978,3,585,MZZ,OTB,C
536,ANS,8000,1978,2,88,MZZ,OTB,C
536,KRI,36000,1978,2,88,MZZ,OTB,C
536,MZZ,2000,1978,2,88,MZZ,OTB,C
537,ANS,13000,1978,3,88,MZZ,OTB,C
538,ANI,5573000,1978,12,481,MZZ,OTB,C
538,NOG,68000,1978,12,481,MZZ,OTB,C
538,SGI,13000,1978,12,481,MZZ,OTB,C
538,SSI,5000,1978,12,481,MZZ,OTB,C
539,ANI,610000,1979,1,481,MZZ,OTB,C
539,NOG,218000,1979,1,481,MZZ,OTB,C
539,SGI,70000,1979,1,481,MZZ,OTB,C
539,SSI,83000,1979,1,481,MZZ,OTB,C
