TaxonKey,TaxonName,CommonName,TargetGrpNum,Description
613108,Aequidens diadema,Aequidens diadema,13,Small Benthopelagics (<30 cm)
613113,Hemiodus gracilis,Hemiodus gracilis,13,Small Benthopelagics (<30 cm)
613114,Auchenipterichthys thoracatus,Auchenipterichthys thoracatus,13,Small Benthopelagics (<30 cm)
613115,Pimelodus pictus,Pictus cat,13,Small Benthopelagics (<30 cm)
613116,Apistogramma bitaeniata,Apistogramma bitaeniata,13,Small Benthopelagics (<30 cm)
613118,Arius velutinus,Papillate catfish,14,Medium Benthopelagics (30 - 90 cm)
613119,Tatia creutzbergi,Tatia creutzbergi,13,Small Benthopelagics (<30 cm)
613121,Arius coatesi,Coates catfish,14,Medium Benthopelagics (30 - 90 cm)
613122,Arius solidus,Hard-palate catfish,14,Medium Benthopelagics (30 - 90 cm)
613123,Acestrorhynchus falcirostris,Acestrorhynchus falcirostris,14,Medium Benthopelagics (30 - 90 cm)
613126,Tatia aulopygia,Tatia aulopygia,13,Small Benthopelagics (<30 cm)
613127,Arius utarus,Northern rivers catfish,14,Medium Benthopelagics (30 - 90 cm)
613128,Arius nox,Comb-gilled catfish,14,Medium Benthopelagics (30 - 90 cm)
613154,Chirolophis japonicus,Chirolophis japonicus,14,Medium Benthopelagics (30 - 90 cm)
613157,Capoeta capoeta,Transcaucasian barb,14,Medium Benthopelagics (30 - 90 cm)
613160,Cirrhinus fulungee,Deccan white carp,14,Medium Benthopelagics (30 - 90 cm)
613162,Semiplotus semiplotus,Assamese kingfish,14,Medium Benthopelagics (30 - 90 cm)
613163,Hypselobarbus curmuca,Curmuca barb,15,Large Benthopelagics (>=90 cm)
613164,Hypselobarbus dubius,Nilgiris barb,13,Small Benthopelagics (<30 cm)
613165,Hypselobarbus lithopidos,Canara barb,14,Medium Benthopelagics (30 - 90 cm)
613166,Hypselobarbus micropogon,Korhi barb,15,Large Benthopelagics (>=90 cm)
613167,Hypselobarbus thomassi,Red Canarese barb,15,Large Benthopelagics (>=90 cm)
613168,Cirrhinus ariza,Reba,14,Medium Benthopelagics (30 - 90 cm)
613169,Labeo boggut,Boggut labeo,13,Small Benthopelagics (<30 cm)
613170,Labeo caeruleus,Labeo caeruleus,14,Medium Benthopelagics (30 - 90 cm)
613171,Bangana dero,Kalabans,14,Medium Benthopelagics (30 - 90 cm)
613173,Labeo kontius,Pigmouth carp,14,Medium Benthopelagics (30 - 90 cm)
613174,Bangana diplostoma,Bangana diplostoma,13,Small Benthopelagics (<30 cm)
613175,Labeo nigrescens,Labeo nigrescens,14,Medium Benthopelagics (30 - 90 cm)
613176,Labeo pangusia,Labeo pangusia,14,Medium Benthopelagics (30 - 90 cm)
613177,Labeo porcellus,Labeo porcellus,14,Medium Benthopelagics (30 - 90 cm)
613179,Labeo potail,Labeo potail,14,Medium Benthopelagics (30 - 90 cm)
613184,Neolissochilus stracheyi,Neolissochilus stracheyi,14,Medium Benthopelagics (30 - 90 cm)
613185,Barbodes wynaadensis,Barbodes wynaadensis,13,Small Benthopelagics (<30 cm)
613186,Osteobrama belangeri,Osteobrama belangeri,14,Medium Benthopelagics (30 - 90 cm)
613187,Osteobrama cotio cotio,Osteobrama cotio cotio,13,Small Benthopelagics (<30 cm)
613189,Osteobrama vigorsii,Osteobrama vigorsii,13,Small Benthopelagics (<30 cm)
613190,Osteochilus thomassi,Konti barb,14,Medium Benthopelagics (30 - 90 cm)
613192,Poropuntius clavatus,Stedman barb,13,Small Benthopelagics (<30 cm)
613193,Puntius dorsalis,Long snouted barb,13,Small Benthopelagics (<30 cm)
613195,Hypselobarbus jerdoni,Jerdons carp,14,Medium Benthopelagics (30 - 90 cm)
613196,Puntius parrah,Puntius parrah,13,Small Benthopelagics (<30 cm)
613197,Puntius sarana,Olive barb,14,Medium Benthopelagics (30 - 90 cm)
613201,Puntius shalynius,Shalyni barb,13,Small Benthopelagics (<30 cm)
613202,Rohtee ogilbii,Vatani rohtee,13,Small Benthopelagics (<30 cm)
613204,Sawbwa resplendens,Sawbwa barb,13,Small Benthopelagics (<30 cm)
613206,Schismatorhynchos nukta,Nukta,14,Medium Benthopelagics (30 - 90 cm)
613213,Thynnichthys sandkhol,Sandkhol carp,14,Medium Benthopelagics (30 - 90 cm)
613216,Tor khudree,Deccan mahseer,14,Medium Benthopelagics (30 - 90 cm)
613219,Tor mussullah,High-backed mahseer,15,Large Benthopelagics (>=90 cm)
613220,Chela cachius,Chela cachius,13,Small Benthopelagics (<30 cm)
613221,Salmostoma clupeoides,Bloch razorbelly minnow,13,Small Benthopelagics (<30 cm)
613222,Aspidoparia jaya,Jaya,13,Small Benthopelagics (<30 cm)
613225,Barilius bendelisis,Barilius bendelisis,13,Small Benthopelagics (<30 cm)
613227,Barilius tileo,Barilius tileo,14,Medium Benthopelagics (30 - 90 cm)
613233,Raiamas guttatus,Burmese trout,14,Medium Benthopelagics (30 - 90 cm)
613236,Ptychobarbus conirostris,Indus snowtrout,14,Medium Benthopelagics (30 - 90 cm)
613241,Schizothorax nasus,Dongu snowtrout,14,Medium Benthopelagics (30 - 90 cm)
613244,Schizothorax progastus,Dinnawah snowtrout,14,Medium Benthopelagics (30 - 90 cm)
613248,Triportheus rotundatus,Triportheus rotundatus,13,Small Benthopelagics (<30 cm)
613249,Garra gotyla gotyla,Sucker head,13,Small Benthopelagics (<30 cm)
613251,Curimata vittata,Curimata vittata,13,Small Benthopelagics (<30 cm)
613254,Laemolyta taeniata,Laemolyta taeniata,13,Small Benthopelagics (<30 cm)
613255,Leporellus vittatus,Leporellus vittatus,13,Small Benthopelagics (<30 cm)
613264,Pimelodus ornatus,Pimelodus ornatus,14,Medium Benthopelagics (30 - 90 cm)
613270,Cichla monoculus,Cichla monoculus,14,Medium Benthopelagics (30 - 90 cm)
613272,Mesonauta insignis,Mesonauta insignis,13,Small Benthopelagics (<30 cm)
613275,Heros appendiculatus,Heros appendiculatus,13,Small Benthopelagics (<30 cm)
613286,Garra lamta,Garra lamta,13,Small Benthopelagics (<30 cm)
613375,Glyptothorax cavia,Glyptothorax cavia,13,Small Benthopelagics (<30 cm)
613378,Glyptothorax conirostre conirostre,Glyptothorax conirostre conirostre,13,Small Benthopelagics (<30 cm)
613380,Glyptothorax striatus,Glyptothorax striatus,13,Small Benthopelagics (<30 cm)
613382,Glyptothorax telchitta,Glyptothorax telchitta,13,Small Benthopelagics (<30 cm)
613385,Glyptothorax trilineatus,Three-lined catfish,14,Medium Benthopelagics (30 - 90 cm)
613415,Ambassis commersonii,Commersons glassy perchlet,13,Small Benthopelagics (<30 cm)
613425,Gerres setifer,Small Bengal silver-biddy,13,Small Benthopelagics (<30 cm)
613430,Johnius gangeticus,Johnius gangeticus,13,Small Benthopelagics (<30 cm)
613431,Macrospinosa cuja,Macrospinosa cuja,15,Large Benthopelagics (>=90 cm)
613584,Anabas cobojius,Gangetic koi,13,Small Benthopelagics (<30 cm)
613591,Channa stewartii,Assamese snakehead,13,Small Benthopelagics (<30 cm)
613593,Macrognathus guentheri,Malabar spinyeel,13,Small Benthopelagics (<30 cm)
613601,Heteroconger digueti,Pale green eel,11,Medium Bathydemersals (30 - 90 cm)
613615,Bathycongrus macrurus,Shorthead conger,10,Small Bathydemersals (<30 cm)
613616,Bathycongrus varidens,Largehead conger,12,Large Bathydemersals (>=90 cm)
613620,Congrosoma evermanni,Evermanns conger,11,Medium Bathydemersals (30 - 90 cm)
613623,Ariosoma prorigerum,Slope conger,11,Medium Bathydemersals (30 - 90 cm)
613626,Esomus thermoicos,Esomus thermoicos,13,Small Benthopelagics (<30 cm)
613631,Labeo dussumieri,Labeo dussumieri,14,Medium Benthopelagics (30 - 90 cm)
613635,Puntius bimaculatus,Redside barb,13,Small Benthopelagics (<30 cm)
613671,Kathala axillaris,Kathala croaker,13,Small Benthopelagics (<30 cm)
613675,Otolithes cuvieri,Lesser tigertooth croaker,14,Medium Benthopelagics (30 - 90 cm)
613696,Diapterus aureolus,Golden mojarra,13,Small Benthopelagics (<30 cm)
613699,Eugerres brevimanus,Short fin mojarra,13,Small Benthopelagics (<30 cm)
613700,Eugerres periche,Periche mojarra,13,Small Benthopelagics (<30 cm)
613705,Conodon macrops,Lemoneye grunt,14,Medium Benthopelagics (30 - 90 cm)
613722,Microlepidotus brevipinnis,Humpback grunt,14,Medium Benthopelagics (30 - 90 cm)
613730,Eugerres lineatus,Streaked mojarra,13,Small Benthopelagics (<30 cm)
613737,Pomadasys empherus,Bigspine grunt,13,Small Benthopelagics (<30 cm)
613738,Pomadasys macracanthus,Longspine grunt,14,Medium Benthopelagics (30 - 90 cm)
613826,Laemonema verecundum,Bighead mora,7,Small Bathypelagics (<30 cm)
613849,Nezumia parini,Parins grenadier,7,Small Bathypelagics (<30 cm)
613853,Mesobius berryi,Berrys grenadier,8,Medium Bathypelagics (30 - 90 cm)
613880,Asthenomacrurus fragilis,Fragile grenadier,7,Small Bathypelagics (<30 cm)
613881,Coryphaenoides boops,Shortsnout grenadier,11,Medium Bathydemersals (30 - 90 cm)
613882,Coryphaenoides bucephalus,Narrowsnout grenadier,8,Medium Bathypelagics (30 - 90 cm)
613886,Coryphaenoides bulbiceps,Large-eye grenadier,8,Medium Bathypelagics (30 - 90 cm)
613887,Coryphaenoides capito,Bighead grenadier,8,Medium Bathypelagics (30 - 90 cm)
613894,Coryphaenoides myersi,Myers grenadier,8,Medium Bathypelagics (30 - 90 cm)
613926,Cherublemma emmelas,Black brotula,10,Small Bathydemersals (<30 cm)
613968,Bassanago bulbiceps,Swollen-headed conger eel,11,Medium Bathydemersals (30 - 90 cm)
613985,Bairdiella ensifera,Swordspine croaker,14,Medium Benthopelagics (30 - 90 cm)
613986,Halosaurus pectoralis,Goanna fish,11,Medium Bathydemersals (30 - 90 cm)
613995,Nebris occidentalis,Pacific smalleye croaker,14,Medium Benthopelagics (30 - 90 cm)
613996,Micropogonias megalops,Bigeye croaker,14,Medium Benthopelagics (30 - 90 cm)
613998,Micropogonias altipinnis,Tallfin croaker,14,Medium Benthopelagics (30 - 90 cm)
614001,Menticirrhus panamensis,Panama kingcroaker,14,Medium Benthopelagics (30 - 90 cm)
614006,Macrodon mordax,Dogteeth weakfish,14,Medium Benthopelagics (30 - 90 cm)
614007,Argentina australiae,Argentina australiae,13,Small Benthopelagics (<30 cm)
614018,Isopisthus remifer,Silver weakfish,14,Medium Benthopelagics (30 - 90 cm)
614023,Elattarchus archidium,Bluestreak drum,13,Small Benthopelagics (<30 cm)
614024,Cynoscion albus,Whitefin weakfish,14,Medium Benthopelagics (30 - 90 cm)
614026,Cynoscion othonopterum,Gulf weakfish,14,Medium Benthopelagics (30 - 90 cm)
614027,Cynoscion nannus,Dwarf weakfish,13,Small Benthopelagics (<30 cm)
614028,Cynoscion praedatorius,Boccone weakfish,15,Large Benthopelagics (>=90 cm)
614050,Chaunax endeavouri,Coffinfish,10,Small Bathydemersals (<30 cm)
614052,Laemonema globiceps,Fat-headed cod,7,Small Bathypelagics (<30 cm)
614053,Lepidion microcephalus,Small-headed cod,11,Medium Bathydemersals (30 - 90 cm)
614054,Physiculus luminosus,Luminesent cod,11,Medium Bathydemersals (30 - 90 cm)
614055,Dannevigia tusca,Australian tusk,14,Medium Benthopelagics (30 - 90 cm)
614070,Paralonchurus goodei,Goode croaker,14,Medium Benthopelagics (30 - 90 cm)
614073,Pareques fuscovittatus,Fusco drum,13,Small Benthopelagics (<30 cm)
614085,Stellifer mancorensis,Smooth stardrum,13,Small Benthopelagics (<30 cm)
614086,Stellifer melanocheir,Black stardrum,13,Small Benthopelagics (<30 cm)
614089,Stellifer pizarroensis,Pizzaro stardrum,13,Small Benthopelagics (<30 cm)
614093,Umbrina bussingi,Bussings drum,14,Medium Benthopelagics (30 - 90 cm)
614094,Umbrina dorsalis,Longfin drum,14,Medium Benthopelagics (30 - 90 cm)
614096,Umbrina galapagorum,Gal‡pagos drum,14,Medium Benthopelagics (30 - 90 cm)
614097,Umbrina wintersteeni,Wintersteen drum,14,Medium Benthopelagics (30 - 90 cm)
614101,Corvula macrops,Vacuocua croaker,13,Small Benthopelagics (<30 cm)
614105,Ctenosciaena peruviana,Peruvian barbel drum,13,Small Benthopelagics (<30 cm)
614110,Cynoscion squamipinnis,Weakfish,14,Medium Benthopelagics (30 - 90 cm)
614111,Hoplostethus intermedius,Common sawbelly,10,Small Bathydemersals (<30 cm)
614112,Pangasius bocourti,Pangasius bocourti,15,Large Benthopelagics (>=90 cm)
614126,Pangasius conchophilus,Pangasius conchophilus,15,Large Benthopelagics (>=90 cm)
614129,Centroberyx affinis,Redfish,14,Medium Benthopelagics (30 - 90 cm)
614139,Peprilus medius,Pacific harvestfish,13,Small Benthopelagics (<30 cm)
614142,Peprilus ovatus,Shining butterfish,13,Small Benthopelagics (<30 cm)
614145,Pangasius djambal,Pangasius djambal,14,Medium Benthopelagics (30 - 90 cm)
614146,Peprilus snyderi,Salema butterfish,14,Medium Benthopelagics (30 - 90 cm)
614150,Pangasius humeralis,Pangasius humeralis,14,Medium Benthopelagics (30 - 90 cm)
614154,Pangasius hypophthalmus,Sutchi catfish,15,Large Benthopelagics (>=90 cm)
614157,Brycon atrocaudatus,Brycon atrocaudatus,14,Medium Benthopelagics (30 - 90 cm)
614158,Brycon alburnus,Brycon alburnus,13,Small Benthopelagics (<30 cm)
614162,Leporinus ecuadorensis,Leporinus ecuadorensis,13,Small Benthopelagics (<30 cm)
614171,Brycon falcatus,Brycon falcatus,14,Medium Benthopelagics (30 - 90 cm)
614177,Pangasius kinabatanganensis,Pangasius kinabatanganensis,13,Small Benthopelagics (<30 cm)
614181,Pangasius krempfi,Pangasius krempfi,15,Large Benthopelagics (>=90 cm)
614184,Pangasius lithostoma,Pangasius lithostoma,13,Small Benthopelagics (<30 cm)
614194,Pangasius macronema,Pangasius macronema,13,Small Benthopelagics (<30 cm)
614197,Sebastes sinensis,Blackmouth rockfish,7,Small Bathypelagics (<30 cm)
614200,Pangasius myanmar,Pangasius myanmar,13,Small Benthopelagics (<30 cm)
614202,Pangasius nasutus,Pangasius nasutus,15,Large Benthopelagics (>=90 cm)
614205,Pontinus furcirhinus,Red scorpionfish,10,Small Bathydemersals (<30 cm)
614208,Pangasius nieuwenhuisii,Pangasius nieuwenhuisii,14,Medium Benthopelagics (30 - 90 cm)
614211,Pangasius pleurotaenia,Pangasius pleurotaenia,14,Medium Benthopelagics (30 - 90 cm)
614215,Pangasius polyuranodon,Pangasius polyuranodon,15,Large Benthopelagics (>=90 cm)
614228,Sebastes cortezi,Cortez rockfish,10,Small Bathydemersals (<30 cm)
614233,Diplectrum maximum,Torpedo sand perch,14,Medium Benthopelagics (30 - 90 cm)
614234,Diplectrum rostrum,Bridled sand perch,13,Small Benthopelagics (<30 cm)
614237,Antigonia rhomboidea,Rhomboidal boarfish,10,Small Bathydemersals (<30 cm)
614241,Trachipterus arawatae,Dealfish,9,Large Bathypelagics (>=90 cm)
614242,Centriscops humerosus,Banded yellowfish,10,Small Bathydemersals (<30 cm)
614264,Notopogon fernandezianus,Orange bellowfish,10,Small Bathydemersals (<30 cm)
614280,Psenopsis cyanea,Indian ruff,10,Small Bathydemersals (<30 cm)
614282,Nemadactylus monodactylus,St. Pauls fingerfin,14,Medium Benthopelagics (30 - 90 cm)
614296,Pronotogrammus eos,Bigeye bass,10,Small Bathydemersals (<30 cm)
614299,Plectorhinchus ceylonensis,Sri Lanka sweetlips,14,Medium Benthopelagics (30 - 90 cm)
614327,Pterygotrigla picta,Spotted gurnard,11,Medium Bathydemersals (30 - 90 cm)
614336,Synagrops spinosus,Synagrops spinosus,10,Small Bathydemersals (<30 cm)
614337,Synagrops trispinosus,Synagrops trispinosus,10,Small Bathydemersals (<30 cm)
614346,Hoplichthys haswelli,Armoured flathead,11,Medium Bathydemersals (30 - 90 cm)
614347,Psychrolutes marcidus,Blobfish,11,Medium Bathydemersals (30 - 90 cm)
614358,Epigonus lenimen,Big-eyed cardinalfish,10,Small Bathydemersals (<30 cm)
614365,Epigonus robustus,Robust cardinalfish,10,Small Bathydemersals (<30 cm)
614377,Bahaba chaptis,Chaptis bahaba,14,Medium Benthopelagics (30 - 90 cm)
614383,Scarus persicus,Gulf parrotfish,14,Medium Benthopelagics (30 - 90 cm)
614392,Argyrosomus heinii,Arabian sea meagre,14,Medium Benthopelagics (30 - 90 cm)
614402,Hemibarbus macracanthus,Hemibarbus macracanthus,14,Medium Benthopelagics (30 - 90 cm)
614439,Foetorepus phasis,Bight stinkfish,10,Small Bathydemersals (<30 cm)
614442,Acrossocheilus longipinnis,Acrossocheilus longipinnis,13,Small Benthopelagics (<30 cm)
614452,Rectoris posehensis,Rectoris posehensis,13,Small Benthopelagics (<30 cm)
614456,Garra orientalis,Garra orientalis,13,Small Benthopelagics (<30 cm)
614458,Schizothorax wangchiachii,Schizothorax wangchiachii,14,Medium Benthopelagics (30 - 90 cm)
614459,Schizothorax meridionalis,Schizothorax meridionalis,14,Medium Benthopelagics (30 - 90 cm)
614460,Schizothorax lissolabiatus,Schizothorax lissolabiatus,13,Small Benthopelagics (<30 cm)
614462,Schizothorax kozlovi,Schizothorax kozlovi,14,Medium Benthopelagics (30 - 90 cm)
614463,Schizopygopsis pylzovi,Schizopygopsis pylzovi,14,Medium Benthopelagics (30 - 90 cm)
614464,Platypharodon extremus,Platypharodon extremus,14,Medium Benthopelagics (30 - 90 cm)
614472,Cyprinus longipectoralis,Cyprinus longipectoralis,14,Medium Benthopelagics (30 - 90 cm)
614474,Cyprinus barbatus,Cyprinus barbatus,14,Medium Benthopelagics (30 - 90 cm)
614481,Acrossocheilus yunnanensis,Acrossocheilus yunnanensis,13,Small Benthopelagics (<30 cm)
614495,Cyclocheilichthys enoplos,Cyclocheilichthys enoplos,14,Medium Benthopelagics (30 - 90 cm)
614506,Coius microlepis,Finescale tigerfish,14,Medium Benthopelagics (30 - 90 cm)
614510,Tubbia tasmanica,Tasmanian ruffe,8,Medium Bathypelagics (30 - 90 cm)
614512,Puntioplites bulu,Puntioplites bulu,14,Medium Benthopelagics (30 - 90 cm)
614606,Arripis truttacea,Western Australian salmon,14,Medium Benthopelagics (30 - 90 cm)
614623,Bairdiella armata,Armed croaker,14,Medium Benthopelagics (30 - 90 cm)
614628,Hypoplectrodes nigrorubrum,Black-banded sea perch,13,Small Benthopelagics (<30 cm)
614693,Merluccius gayi peruanus,Peruvian hake,11,Medium Bathydemersals (30 - 90 cm)
614698,Coius quadrifasciatus,Four-barred tigerfish,14,Medium Benthopelagics (30 - 90 cm)
614699,Channa pleurophthalma,Channa pleurophthalma,14,Medium Benthopelagics (30 - 90 cm)
614720,Hoplostethus latus,Giant sawbelly,8,Medium Bathypelagics (30 - 90 cm)
614837,Epigonus macrops,Epigonus macrops,10,Small Bathydemersals (<30 cm)
614863,Glossamia aprion,Mouth almighty,13,Small Benthopelagics (<30 cm)
614878,Rosenblattia robusta,Rosenblattia robusta,7,Small Bathypelagics (<30 cm)
614886,Siphamia cephalotes,Woods siphonfish,13,Small Benthopelagics (<30 cm)
614920,Nannoperca australis,Nannoperca australis,13,Small Benthopelagics (<30 cm)
614923,Amniataba caudavittata,Yellowtail trumpeter,14,Medium Benthopelagics (30 - 90 cm)
614925,Amniataba percoides,Barred grunter,13,Small Benthopelagics (<30 cm)
614932,Hephaestus carbo,Hephaestus carbo,14,Medium Benthopelagics (30 - 90 cm)
614942,Pelsartia humeralis,Pelsartia humeralis,14,Medium Benthopelagics (30 - 90 cm)
614944,Pingalla lorentzi,Lorentzs grunter,13,Small Benthopelagics (<30 cm)
615146,Paraliparis micrurus,Paraliparis micrurus,10,Small Bathydemersals (<30 cm)
615188,Cetichthys indagator,Cetichthys indagator,7,Small Bathypelagics (<30 cm)
615195,Cetichthys parini,Cetichthys parini,7,Small Bathypelagics (<30 cm)
615199,Danacetichthys galathenus,Danacetichthys galathenus,7,Small Bathypelagics (<30 cm)
615219,Atrobucca kyushini,Black-spot croaker,13,Small Benthopelagics (<30 cm)
615224,Boesemania microlepis,Boeseman croaker,15,Large Benthopelagics (>=90 cm)
615234,Johnius australis,Bottlenose jewfish,13,Small Benthopelagics (<30 cm)
615236,Johnius carouna,Caroun croaker,13,Small Benthopelagics (<30 cm)
615237,Pterygotrigla tagala,Pterygotrigla tagala,10,Small Bathydemersals (<30 cm)
615239,Pterygotrigla multiocellata,Pterygotrigla multiocellata,11,Medium Bathydemersals (30 - 90 cm)
615244,Johnius heterolepis,Large-scale croaker,13,Small Benthopelagics (<30 cm)
615246,Johnius hypostoma,Small-mouth croaker,13,Small Benthopelagics (<30 cm)
615248,Johnius latifrons,Broad-head croaker,13,Small Benthopelagics (<30 cm)
615249,Johnius macrorhynus,Big-snout croaker,14,Medium Benthopelagics (30 - 90 cm)
615257,Johnius trewavasae,Trewavas croaker,13,Small Benthopelagics (<30 cm)
615259,Johnius weberi,Webers croaker,13,Small Benthopelagics (<30 cm)
615263,Johnius borneensis,Sharpnose hammer croaker,14,Medium Benthopelagics (30 - 90 cm)
615268,Craterocephalus munroi,Craterocephalus munroi,13,Small Benthopelagics (<30 cm)
615303,Grammatonotus crosnieri,Long-tailed groppo,10,Small Bathydemersals (<30 cm)
615306,Centroberyx druzhinini,Centroberyx druzhinini,13,Small Benthopelagics (<30 cm)
615308,Cubiceps kotlyari,Cubiceps kotlyari,13,Small Benthopelagics (<30 cm)
615367,Branchiostegus hedlandensis,Branchiostegus hedlandensis,10,Small Bathydemersals (<30 cm)
