"rgn_id","rgn_nam","year","units","layer","value"
9,"Micronesia, Fed. Sts.","1961","usd","gdp",
9,"Micronesia, Fed. Sts.","1962","usd","gdp",
9,"Micronesia, Fed. Sts.","1963","usd","gdp",
9,"Micronesia, Fed. Sts.","1964","usd","gdp",
9,"Micronesia, Fed. Sts.","1965","usd","gdp",
9,"Micronesia, Fed. Sts.","1966","usd","gdp",
9,"Micronesia, Fed. Sts.","1967","usd","gdp",
9,"Micronesia, Fed. Sts.","1968","usd","gdp",
9,"Micronesia, Fed. Sts.","1969","usd","gdp",
9,"Micronesia, Fed. Sts.","1970","usd","gdp",
9,"Micronesia, Fed. Sts.","1971","usd","gdp",
9,"Micronesia, Fed. Sts.","1972","usd","gdp",
9,"Micronesia, Fed. Sts.","1973","usd","gdp",
9,"Micronesia, Fed. Sts.","1974","usd","gdp",
9,"Micronesia, Fed. Sts.","1975","usd","gdp",
9,"Micronesia, Fed. Sts.","1976","usd","gdp",
9,"Micronesia, Fed. Sts.","1977","usd","gdp",
9,"Micronesia, Fed. Sts.","1978","usd","gdp",
9,"Micronesia, Fed. Sts.","1979","usd","gdp",
9,"Micronesia, Fed. Sts.","1980","usd","gdp",
9,"Micronesia, Fed. Sts.","1981","usd","gdp",
9,"Micronesia, Fed. Sts.","1982","usd","gdp",
9,"Micronesia, Fed. Sts.","1983","usd","gdp",106500000
9,"Micronesia, Fed. Sts.","1984","usd","gdp",
9,"Micronesia, Fed. Sts.","1985","usd","gdp",
9,"Micronesia, Fed. Sts.","1986","usd","gdp",112210000
9,"Micronesia, Fed. Sts.","1987","usd","gdp",116700000
9,"Micronesia, Fed. Sts.","1988","usd","gdp",124700000
9,"Micronesia, Fed. Sts.","1989","usd","gdp",135200000
9,"Micronesia, Fed. Sts.","1990","usd","gdp",147200000
9,"Micronesia, Fed. Sts.","1991","usd","gdp",166200000
9,"Micronesia, Fed. Sts.","1992","usd","gdp",178100000
9,"Micronesia, Fed. Sts.","1993","usd","gdp",198400000
9,"Micronesia, Fed. Sts.","1994","usd","gdp",202500000
9,"Micronesia, Fed. Sts.","1995","usd","gdp",222103587.136907
9,"Micronesia, Fed. Sts.","1996","usd","gdp",218845723.344236
9,"Micronesia, Fed. Sts.","1997","usd","gdp",206900332.301043
9,"Micronesia, Fed. Sts.","1998","usd","gdp",219646199.637279
9,"Micronesia, Fed. Sts.","1999","usd","gdp",220660503.948872
9,"Micronesia, Fed. Sts.","2000","usd","gdp",233226322.838293
9,"Micronesia, Fed. Sts.","2001","usd","gdp",240051900.024223
9,"Micronesia, Fed. Sts.","2002","usd","gdp",241543395.823377
9,"Micronesia, Fed. Sts.","2003","usd","gdp",244990983.604501
9,"Micronesia, Fed. Sts.","2004","usd","gdp",239563310.439243
9,"Micronesia, Fed. Sts.","2005","usd","gdp",249845592.623945
9,"Micronesia, Fed. Sts.","2006","usd","gdp",252991205.003248
9,"Micronesia, Fed. Sts.","2007","usd","gdp",255890836.379155
9,"Micronesia, Fed. Sts.","2008","usd","gdp",261339642.362797
9,"Micronesia, Fed. Sts.","2009","usd","gdp",277510922.800969
9,"Micronesia, Fed. Sts.","2010","usd","gdp",294117230.497109
9,"Micronesia, Fed. Sts.","2011","usd","gdp",310287519.271915
9,"Micronesia, Fed. Sts.","2012","usd","gdp",326160960.784002
9,"Micronesia, Fed. Sts.","1960","count","tlf",
9,"Micronesia, Fed. Sts.","1961","count","tlf",
9,"Micronesia, Fed. Sts.","1962","count","tlf",
9,"Micronesia, Fed. Sts.","1963","count","tlf",
9,"Micronesia, Fed. Sts.","1964","count","tlf",
9,"Micronesia, Fed. Sts.","1965","count","tlf",
9,"Micronesia, Fed. Sts.","1966","count","tlf",
9,"Micronesia, Fed. Sts.","1967","count","tlf",
9,"Micronesia, Fed. Sts.","1968","count","tlf",
9,"Micronesia, Fed. Sts.","1969","count","tlf",
9,"Micronesia, Fed. Sts.","1970","count","tlf",
9,"Micronesia, Fed. Sts.","1971","count","tlf",
9,"Micronesia, Fed. Sts.","1972","count","tlf",
9,"Micronesia, Fed. Sts.","1973","count","tlf",
9,"Micronesia, Fed. Sts.","1974","count","tlf",
9,"Micronesia, Fed. Sts.","1975","count","tlf",
9,"Micronesia, Fed. Sts.","1976","count","tlf",
9,"Micronesia, Fed. Sts.","1977","count","tlf",
9,"Micronesia, Fed. Sts.","1978","count","tlf",
9,"Micronesia, Fed. Sts.","1979","count","tlf",
9,"Micronesia, Fed. Sts.","1980","count","tlf",
9,"Micronesia, Fed. Sts.","1981","count","tlf",
9,"Micronesia, Fed. Sts.","1982","count","tlf",
9,"Micronesia, Fed. Sts.","1983","count","tlf",
9,"Micronesia, Fed. Sts.","1984","count","tlf",
9,"Micronesia, Fed. Sts.","1985","count","tlf",
9,"Micronesia, Fed. Sts.","1986","count","tlf",
9,"Micronesia, Fed. Sts.","1987","count","tlf",
9,"Micronesia, Fed. Sts.","1988","count","tlf",
9,"Micronesia, Fed. Sts.","1989","count","tlf",
9,"Micronesia, Fed. Sts.","1990","count","tlf",
9,"Micronesia, Fed. Sts.","1991","count","tlf",
9,"Micronesia, Fed. Sts.","1992","count","tlf",
9,"Micronesia, Fed. Sts.","1993","count","tlf",
9,"Micronesia, Fed. Sts.","1994","count","tlf",
9,"Micronesia, Fed. Sts.","1995","count","tlf",
9,"Micronesia, Fed. Sts.","1996","count","tlf",
9,"Micronesia, Fed. Sts.","1997","count","tlf",
9,"Micronesia, Fed. Sts.","1998","count","tlf",
9,"Micronesia, Fed. Sts.","1999","count","tlf",
9,"Micronesia, Fed. Sts.","2000","count","tlf",
9,"Micronesia, Fed. Sts.","2001","count","tlf",
9,"Micronesia, Fed. Sts.","2002","count","tlf",
9,"Micronesia, Fed. Sts.","2003","count","tlf",
9,"Micronesia, Fed. Sts.","2004","count","tlf",
9,"Micronesia, Fed. Sts.","2005","count","tlf",
9,"Micronesia, Fed. Sts.","2006","count","tlf",
9,"Micronesia, Fed. Sts.","2007","count","tlf",
9,"Micronesia, Fed. Sts.","2008","count","tlf",
9,"Micronesia, Fed. Sts.","2009","count","tlf",
9,"Micronesia, Fed. Sts.","2010","count","tlf",
9,"Micronesia, Fed. Sts.","2011","count","tlf",
9,"Micronesia, Fed. Sts.","2012","count","tlf",
9,"Micronesia, Fed. Sts.","1960","perc","uem",
9,"Micronesia, Fed. Sts.","1961","perc","uem",
9,"Micronesia, Fed. Sts.","1962","perc","uem",
9,"Micronesia, Fed. Sts.","1963","perc","uem",
9,"Micronesia, Fed. Sts.","1964","perc","uem",
9,"Micronesia, Fed. Sts.","1965","perc","uem",
9,"Micronesia, Fed. Sts.","1966","perc","uem",
9,"Micronesia, Fed. Sts.","1967","perc","uem",
9,"Micronesia, Fed. Sts.","1968","perc","uem",
9,"Micronesia, Fed. Sts.","1969","perc","uem",
9,"Micronesia, Fed. Sts.","1970","perc","uem",
9,"Micronesia, Fed. Sts.","1971","perc","uem",
9,"Micronesia, Fed. Sts.","1972","perc","uem",
9,"Micronesia, Fed. Sts.","1973","perc","uem",
9,"Micronesia, Fed. Sts.","1974","perc","uem",
9,"Micronesia, Fed. Sts.","1975","perc","uem",
9,"Micronesia, Fed. Sts.","1976","perc","uem",
9,"Micronesia, Fed. Sts.","1977","perc","uem",
9,"Micronesia, Fed. Sts.","1978","perc","uem",
9,"Micronesia, Fed. Sts.","1979","perc","uem",
9,"Micronesia, Fed. Sts.","1980","perc","uem",
9,"Micronesia, Fed. Sts.","1981","perc","uem",
9,"Micronesia, Fed. Sts.","1982","perc","uem",
9,"Micronesia, Fed. Sts.","1983","perc","uem",
9,"Micronesia, Fed. Sts.","1984","perc","uem",
9,"Micronesia, Fed. Sts.","1985","perc","uem",
9,"Micronesia, Fed. Sts.","1986","perc","uem",
9,"Micronesia, Fed. Sts.","1987","perc","uem",
9,"Micronesia, Fed. Sts.","1988","perc","uem",
9,"Micronesia, Fed. Sts.","1989","perc","uem",
9,"Micronesia, Fed. Sts.","1990","perc","uem",
9,"Micronesia, Fed. Sts.","1991","perc","uem",
9,"Micronesia, Fed. Sts.","1992","perc","uem",
9,"Micronesia, Fed. Sts.","1993","perc","uem",
9,"Micronesia, Fed. Sts.","1994","perc","uem",
9,"Micronesia, Fed. Sts.","1995","perc","uem",
9,"Micronesia, Fed. Sts.","1996","perc","uem",
9,"Micronesia, Fed. Sts.","1997","perc","uem",
9,"Micronesia, Fed. Sts.","1998","perc","uem",
9,"Micronesia, Fed. Sts.","1999","perc","uem",
9,"Micronesia, Fed. Sts.","2000","perc","uem",
9,"Micronesia, Fed. Sts.","2001","perc","uem",
9,"Micronesia, Fed. Sts.","2002","perc","uem",
9,"Micronesia, Fed. Sts.","2003","perc","uem",
9,"Micronesia, Fed. Sts.","2004","perc","uem",
9,"Micronesia, Fed. Sts.","2005","perc","uem",
9,"Micronesia, Fed. Sts.","2006","perc","uem",
9,"Micronesia, Fed. Sts.","2007","perc","uem",
9,"Micronesia, Fed. Sts.","2008","perc","uem",
9,"Micronesia, Fed. Sts.","2009","perc","uem",
9,"Micronesia, Fed. Sts.","2010","perc","uem",
9,"Micronesia, Fed. Sts.","2011","perc","uem",
9,"Micronesia, Fed. Sts.","2012","perc","uem",
11,"Marshall Islands","1960","usd","gdp",
11,"Marshall Islands","1961","usd","gdp",
11,"Marshall Islands","1962","usd","gdp",
11,"Marshall Islands","1963","usd","gdp",
11,"Marshall Islands","1964","usd","gdp",
11,"Marshall Islands","1965","usd","gdp",
11,"Marshall Islands","1966","usd","gdp",
11,"Marshall Islands","1967","usd","gdp",
11,"Marshall Islands","1968","usd","gdp",
11,"Marshall Islands","1969","usd","gdp",
11,"Marshall Islands","1970","usd","gdp",
11,"Marshall Islands","1971","usd","gdp",
11,"Marshall Islands","1972","usd","gdp",
11,"Marshall Islands","1973","usd","gdp",
11,"Marshall Islands","1974","usd","gdp",
11,"Marshall Islands","1975","usd","gdp",
11,"Marshall Islands","1976","usd","gdp",
11,"Marshall Islands","1977","usd","gdp",
11,"Marshall Islands","1978","usd","gdp",
11,"Marshall Islands","1979","usd","gdp",
11,"Marshall Islands","1980","usd","gdp",
11,"Marshall Islands","1981","usd","gdp",31020000
11,"Marshall Islands","1982","usd","gdp",34918000
11,"Marshall Islands","1983","usd","gdp",41749000
11,"Marshall Islands","1984","usd","gdp",45144000
11,"Marshall Islands","1985","usd","gdp",43879000
11,"Marshall Islands","1986","usd","gdp",55989000
11,"Marshall Islands","1987","usd","gdp",62983000
11,"Marshall Islands","1988","usd","gdp",70688000
11,"Marshall Islands","1989","usd","gdp",72798000
11,"Marshall Islands","1990","usd","gdp",78476000
11,"Marshall Islands","1991","usd","gdp",82507000
11,"Marshall Islands","1992","usd","gdp",91063000
11,"Marshall Islands","1993","usd","gdp",99461000
11,"Marshall Islands","1994","usd","gdp",108071000
11,"Marshall Islands","1995","usd","gdp",120230000
11,"Marshall Islands","1996","usd","gdp",110858000
11,"Marshall Islands","1997","usd","gdp",106289109.336044
11,"Marshall Islands","1998","usd","gdp",108702067.992581
11,"Marshall Islands","1999","usd","gdp",107978893.139292
11,"Marshall Islands","2000","usd","gdp",110937729.412641
11,"Marshall Islands","2001","usd","gdp",115152142.737309
11,"Marshall Islands","2002","usd","gdp",124735071.905407
11,"Marshall Islands","2003","usd","gdp",126887585.451759
11,"Marshall Islands","2004","usd","gdp",131106365.539613
11,"Marshall Islands","2005","usd","gdp",137556822.771548
11,"Marshall Islands","2006","usd","gdp",143352031.172085
11,"Marshall Islands","2007","usd","gdp",149739017.444696
11,"Marshall Islands","2008","usd","gdp",152565763.149451
11,"Marshall Islands","2009","usd","gdp",151560778.381533
11,"Marshall Islands","2010","usd","gdp",163200000
11,"Marshall Islands","2011","usd","gdp",170700000
11,"Marshall Islands","2012","usd","gdp",182400000
11,"Marshall Islands","1960","count","tlf",
11,"Marshall Islands","1961","count","tlf",
11,"Marshall Islands","1962","count","tlf",
11,"Marshall Islands","1963","count","tlf",
11,"Marshall Islands","1964","count","tlf",
11,"Marshall Islands","1965","count","tlf",
11,"Marshall Islands","1966","count","tlf",
11,"Marshall Islands","1967","count","tlf",
11,"Marshall Islands","1968","count","tlf",
11,"Marshall Islands","1969","count","tlf",
11,"Marshall Islands","1970","count","tlf",
11,"Marshall Islands","1971","count","tlf",
11,"Marshall Islands","1972","count","tlf",
11,"Marshall Islands","1973","count","tlf",
11,"Marshall Islands","1974","count","tlf",
11,"Marshall Islands","1975","count","tlf",
11,"Marshall Islands","1976","count","tlf",
11,"Marshall Islands","1977","count","tlf",
11,"Marshall Islands","1978","count","tlf",
11,"Marshall Islands","1979","count","tlf",
11,"Marshall Islands","1980","count","tlf",
11,"Marshall Islands","1981","count","tlf",
11,"Marshall Islands","1982","count","tlf",
11,"Marshall Islands","1983","count","tlf",
11,"Marshall Islands","1984","count","tlf",
11,"Marshall Islands","1985","count","tlf",
11,"Marshall Islands","1986","count","tlf",
11,"Marshall Islands","1987","count","tlf",
11,"Marshall Islands","1988","count","tlf",
11,"Marshall Islands","1989","count","tlf",
11,"Marshall Islands","1990","count","tlf",
11,"Marshall Islands","1991","count","tlf",
11,"Marshall Islands","1992","count","tlf",
11,"Marshall Islands","1993","count","tlf",
11,"Marshall Islands","1994","count","tlf",
11,"Marshall Islands","1995","count","tlf",
11,"Marshall Islands","1996","count","tlf",
11,"Marshall Islands","1997","count","tlf",
11,"Marshall Islands","1998","count","tlf",
11,"Marshall Islands","1999","count","tlf",
11,"Marshall Islands","2000","count","tlf",
11,"Marshall Islands","2001","count","tlf",
11,"Marshall Islands","2002","count","tlf",
11,"Marshall Islands","2003","count","tlf",
11,"Marshall Islands","2004","count","tlf",
11,"Marshall Islands","2005","count","tlf",
11,"Marshall Islands","2006","count","tlf",
11,"Marshall Islands","2007","count","tlf",
11,"Marshall Islands","2008","count","tlf",
11,"Marshall Islands","2009","count","tlf",
11,"Marshall Islands","2010","count","tlf",
11,"Marshall Islands","2011","count","tlf",
11,"Marshall Islands","2012","count","tlf",
11,"Marshall Islands","1960","perc","uem",
11,"Marshall Islands","1961","perc","uem",
11,"Marshall Islands","1962","perc","uem",
11,"Marshall Islands","1963","perc","uem",
11,"Marshall Islands","1964","perc","uem",
11,"Marshall Islands","1965","perc","uem",
11,"Marshall Islands","1966","perc","uem",
11,"Marshall Islands","1967","perc","uem",
11,"Marshall Islands","1968","perc","uem",
11,"Marshall Islands","1969","perc","uem",
11,"Marshall Islands","1970","perc","uem",
11,"Marshall Islands","1971","perc","uem",
11,"Marshall Islands","1972","perc","uem",
11,"Marshall Islands","1973","perc","uem",
11,"Marshall Islands","1974","perc","uem",
11,"Marshall Islands","1975","perc","uem",
11,"Marshall Islands","1976","perc","uem",
11,"Marshall Islands","1977","perc","uem",
11,"Marshall Islands","1978","perc","uem",
11,"Marshall Islands","1979","perc","uem",
11,"Marshall Islands","1980","perc","uem",9.69999980926514
11,"Marshall Islands","1981","perc","uem",
11,"Marshall Islands","1982","perc","uem",
11,"Marshall Islands","1983","perc","uem",
11,"Marshall Islands","1984","perc","uem",
11,"Marshall Islands","1985","perc","uem",
11,"Marshall Islands","1986","perc","uem",
11,"Marshall Islands","1987","perc","uem",
11,"Marshall Islands","1988","perc","uem",12.5
11,"Marshall Islands","1989","perc","uem",
11,"Marshall Islands","1990","perc","uem",
11,"Marshall Islands","1991","perc","uem",
11,"Marshall Islands","1992","perc","uem",
11,"Marshall Islands","1993","perc","uem",
11,"Marshall Islands","1994","perc","uem",
11,"Marshall Islands","1995","perc","uem",
11,"Marshall Islands","1996","perc","uem",
11,"Marshall Islands","1997","perc","uem",
11,"Marshall Islands","1998","perc","uem",
11,"Marshall Islands","1999","perc","uem",30.8999996185303
11,"Marshall Islands","2000","perc","uem",
11,"Marshall Islands","2001","perc","uem",
11,"Marshall Islands","2002","perc","uem",
11,"Marshall Islands","2003","perc","uem",
11,"Marshall Islands","2004","perc","uem",
11,"Marshall Islands","2005","perc","uem",
11,"Marshall Islands","2006","perc","uem",
11,"Marshall Islands","2007","perc","uem",
11,"Marshall Islands","2008","perc","uem",
11,"Marshall Islands","2009","perc","uem",
11,"Marshall Islands","2010","perc","uem",
11,"Marshall Islands","2011","perc","uem",
11,"Marshall Islands","2012","perc","uem",
13,"Guam","1960","usd","gdp",
13,"Guam","1961","usd","gdp",
13,"Guam","1962","usd","gdp",
13,"Guam","1963","usd","gdp",
13,"Guam","1964","usd","gdp",
13,"Guam","1965","usd","gdp",
13,"Guam","1966","usd","gdp",
13,"Guam","1967","usd","gdp",
13,"Guam","1968","usd","gdp",
13,"Guam","1969","usd","gdp",
13,"Guam","1970","usd","gdp",
13,"Guam","1971","usd","gdp",
13,"Guam","1972","usd","gdp",
13,"Guam","1973","usd","gdp",
13,"Guam","1974","usd","gdp",
13,"Guam","1975","usd","gdp",
13,"Guam","1976","usd","gdp",
13,"Guam","1977","usd","gdp",
13,"Guam","1978","usd","gdp",
13,"Guam","1979","usd","gdp",
13,"Guam","1980","usd","gdp",
13,"Guam","1981","usd","gdp",
13,"Guam","1982","usd","gdp",
13,"Guam","1983","usd","gdp",
13,"Guam","1984","usd","gdp",
13,"Guam","1985","usd","gdp",
13,"Guam","1986","usd","gdp",
13,"Guam","1987","usd","gdp",
13,"Guam","1988","usd","gdp",
13,"Guam","1989","usd","gdp",
13,"Guam","1990","usd","gdp",
13,"Guam","1991","usd","gdp",
13,"Guam","1992","usd","gdp",
13,"Guam","1993","usd","gdp",
13,"Guam","1994","usd","gdp",
13,"Guam","1995","usd","gdp",
13,"Guam","1996","usd","gdp",
13,"Guam","1997","usd","gdp",
13,"Guam","1998","usd","gdp",
13,"Guam","1999","usd","gdp",
13,"Guam","2000","usd","gdp",
13,"Guam","2001","usd","gdp",
13,"Guam","2002","usd","gdp",
13,"Guam","2003","usd","gdp",
13,"Guam","2004","usd","gdp",
13,"Guam","2005","usd","gdp",
13,"Guam","2006","usd","gdp",
13,"Guam","2007","usd","gdp",
13,"Guam","2008","usd","gdp",
13,"Guam","2009","usd","gdp",
13,"Guam","2010","usd","gdp",
13,"Guam","2011","usd","gdp",
13,"Guam","2012","usd","gdp",
13,"Northern Mariana Islands","1960","usd","gdp",
13,"Northern Mariana Islands","1961","usd","gdp",
13,"Northern Mariana Islands","1962","usd","gdp",
13,"Northern Mariana Islands","1963","usd","gdp",
13,"Northern Mariana Islands","1964","usd","gdp",
13,"Northern Mariana Islands","1965","usd","gdp",
13,"Northern Mariana Islands","1966","usd","gdp",
13,"Northern Mariana Islands","1967","usd","gdp",
13,"Northern Mariana Islands","1968","usd","gdp",
13,"Northern Mariana Islands","1969","usd","gdp",
13,"Northern Mariana Islands","1970","usd","gdp",
13,"Northern Mariana Islands","1971","usd","gdp",
13,"Northern Mariana Islands","1972","usd","gdp",
13,"Northern Mariana Islands","1973","usd","gdp",
13,"Northern Mariana Islands","1974","usd","gdp",
13,"Northern Mariana Islands","1975","usd","gdp",
13,"Northern Mariana Islands","1976","usd","gdp",
13,"Northern Mariana Islands","1977","usd","gdp",
13,"Northern Mariana Islands","1978","usd","gdp",
13,"Northern Mariana Islands","1979","usd","gdp",
13,"Northern Mariana Islands","1980","usd","gdp",
13,"Northern Mariana Islands","1981","usd","gdp",
13,"Northern Mariana Islands","1982","usd","gdp",
13,"Northern Mariana Islands","1983","usd","gdp",
13,"Northern Mariana Islands","1984","usd","gdp",
13,"Northern Mariana Islands","1985","usd","gdp",
13,"Northern Mariana Islands","1986","usd","gdp",
13,"Northern Mariana Islands","1987","usd","gdp",
13,"Northern Mariana Islands","1988","usd","gdp",
13,"Northern Mariana Islands","1989","usd","gdp",
13,"Northern Mariana Islands","1990","usd","gdp",
13,"Northern Mariana Islands","1991","usd","gdp",
13,"Northern Mariana Islands","1992","usd","gdp",
13,"Northern Mariana Islands","1993","usd","gdp",
13,"Northern Mariana Islands","1994","usd","gdp",
13,"Northern Mariana Islands","1995","usd","gdp",
13,"Northern Mariana Islands","1996","usd","gdp",
13,"Northern Mariana Islands","1997","usd","gdp",
13,"Northern Mariana Islands","1998","usd","gdp",
13,"Northern Mariana Islands","1999","usd","gdp",
13,"Northern Mariana Islands","2000","usd","gdp",
13,"Northern Mariana Islands","2001","usd","gdp",
13,"Northern Mariana Islands","2002","usd","gdp",
