"rgn_name","rgn_id","product","year","tonnes_orig","tonnes","usd_orig","usd","n_years","usd_ix0","usd_coef","tonnes_mdl","tonnes_ix0","tonnes_coef","usd_mdl","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight"
"Italy",184,"fish_oil",1993,302,176,814,366.5,35,,,,,,,176,366.5,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",1994,69,106.25,198,300,35,,,,,,,106.25,300,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",1995,16,58.75,72,142.5,35,,,,,,,58.75,142.5,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",1996,38,46,116,112.75,35,,,,,,,46,112.75,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",1997,112,55.25,184,150.5,35,,,,,,,55.25,150.5,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",1998,18,69.5,79,139.25,35,,,,,,,69.5,139.25,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",1999,53,90.25,223,130.75,35,,,,,,,90.25,130.75,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2000,95,98,71,135,35,,,,,,,98,135,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2001,195,97.75,150,125.75,35,,,,,,,97.75,125.75,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2002,49,90.75,96,148.75,35,,,,,,,90.75,148.75,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2003,52,61.75,186,149.25,35,,,,,,,61.75,149.25,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2004,67,62,163,246.5,35,,,,,,,62,246.5,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2005,79,61.25,152,267.5,35,,,,,,,61.25,267.5,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2006,50,80,485,334.75,35,,,,,,,80,334.75,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2007,49,142.75,270,448.25,35,,,,,,,142.75,448.25,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2008,142,139.5,432,468.5,35,,,,,,,139.5,468.5,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2009,330,169.666666666667,606,534.666666666667,35,,,,,,,169.666666666667,534.666666666667,320.2875,380.9,0.0354240865653446
"Italy",184,"fish_oil",2010,37,183.5,566,586,35,,,,,,,183.5,586,320.2875,380.9,0.0354240865653446
"Italy",184,"ornamentals",1988,56,26.6666666666667,286,189.666666666667,23,,,,,,,26.6666666666667,189.666666666667,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1989,5,26,175,190.5,23,,,,,,,26,190.5,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1990,19,18.5,108,134.25,23,,,,,,,18.5,134.25,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1991,24,31.25,193,139,23,,,,,,,31.25,139,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1992,26,33.75,61,178,23,,,,,,,33.75,178,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1993,56,29.25,194,183.75,23,,,,,,,29.25,183.75,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1994,29,63,264,395.5,23,,,,,,,63,395.5,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1995,6,83,216,550.25,23,,,,,,,83,550.25,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1996,161,107.75,908,631.75,23,,,,,,,107.75,631.75,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1997,136,133,813,694.25,23,,,,,,,133,694.25,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1998,128,123.5,590,588.5,23,,,,,,,123.5,588.5,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",1999,107,118.75,466,501.25,23,,,,,,,118.75,501.25,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2000,123,128,485,539,23,,,,,,,128,539,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2001,117,130,464,595.25,23,,,,,,,130,595.25,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2002,165,129.25,741,637.25,23,,,,,,,129.25,637.25,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2003,115,123.75,691,661,23,,,,,,,123.75,661,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2004,120,109.75,653,633.75,23,,,,,,,109.75,633.75,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2005,95,105.5,559,629.5,23,,,,,,,105.5,629.5,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2006,109,128,632,904.5,23,,,,,,,128,904.5,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2007,98,130.75,674,958,23,,,,,,,130.75,958,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2008,210,126,1753,1022.25,23,,,,,,,126,1022.25,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2009,106,135.333333333333,773,1138.33333333333,23,,,,,,,135.333333333333,1138.33333333333,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"ornamentals",2010,90,98,889,831,23,,,,,,,98,831,87.9666666666667,739.916666666667,0.0688130009218726
"Italy",184,"seaweeds",1976,11,14.6666666666667,92,128.333333333333,35,,,,,,,14.6666666666667,128.333333333333,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1977,17,24.75,152,155.25,35,,,,,,,24.75,155.25,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1978,16,32.25,141,196,35,,,,,,,32.25,196,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1979,55,36,236,207,35,,,,,,,36,207,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1980,41,40,255,223.5,35,,,,,,,40,223.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1981,32,43.5,196,308.5,35,,,,,,,43.5,308.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1982,32,56.25,207,469.75,35,,,,,,,56.25,469.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1983,69,86.5,576,907.75,35,,,,,,,86.5,907.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1984,92,89.75,900,968,35,,,,,,,89.75,968,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1985,153,91.25,1948,1034.25,35,,,,,,,91.25,1034.25,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1986,45,151.75,448,1068,35,,,,,,,151.75,1068,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1987,75,258.75,841,961.75,35,,,,,,,258.75,961.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1988,334,285.25,1035,908.5,35,,,,,,,285.25,908.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1989,581,275.75,1523,719.75,35,,,,,,,275.75,719.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1990,151,194.25,235,474.5,35,,,,,,,194.25,474.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1991,37,50.5,86,102.5,35,,,,,,,50.5,102.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1992,8,50.25,54,597.25,35,,,,,,,50.25,597.25,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1993,6,117.25,35,1824,35,,,,,,,117.25,1824,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1994,150,179.5,2214,3066.75,35,,,,,,,179.5,3066.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1995,305,255,4993,4232.75,35,,,,,,,255,4232.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1996,257,279,5025,4568.75,35,,,,,,,279,4568.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1997,308,273.75,4699,4221.75,35,,,,,,,273.75,4221.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1998,246,329.25,3558,4084,35,,,,,,,329.25,4084,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",1999,284,322.25,3605,3532.5,35,,,,,,,322.25,3532.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2000,479,376.75,4474,3369,35,,,,,,,376.75,3369,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2001,280,394.5,2493,3404.75,35,,,,,,,394.5,3404.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2002,464,388,2904,3621.5,35,,,,,,,388,3621.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2003,355,444.5,3748,4385.5,35,,,,,,,444.5,4385.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2004,453,485.5,5341,5491,35,,,,,,,485.5,5491,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2005,506,630,5549,6337,35,,,,,,,630,6337,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2006,628,666.75,7326,7202.5,35,,,,,,,666.75,7202.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2007,933,652.75,7132,7765.75,35,,,,,,,652.75,7765.75,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2008,600,604.75,8803,7809.5,35,,,,,,,604.75,7809.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2009,450,495.333333333333,7802,8035.33333333333,35,,,,,,,495.333333333333,8035.33333333333,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"seaweeds",2010,436,443,7501,7651.5,35,,,,,,,443,7651.5,433.3875,5222.96666666667,0.485741200650852
"Italy",184,"shells",1976,542,685,299,356,35,,,,,,,685,356,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1977,429,1143.75,459,455,35,,,,,,,1143.75,455,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1978,1084,1484.5,310,519.25,35,,,,,,,1484.5,519.25,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1979,2520,1841.25,752,547.25,35,,,,,,,1841.25,547.25,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1980,1905,2238.25,556,583,35,,,,,,,2238.25,583,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1981,1856,2097.5,571,502.5,35,,,,,,,2097.5,502.5,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1982,2672,2161.25,453,586.75,35,,,,,,,2161.25,586.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1983,1957,2619.75,430,596.25,35,,,,,,,2619.75,596.25,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1984,2160,2611.5,893,802.75,35,,,,,,,2611.5,802.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1985,3690,2829,609,1258.5,35,,,,,,,2829,1258.5,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1986,2639,2824.5,1279,1404.75,35,,,,,,,2824.5,1404.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1987,2827,2526,2253,1485.75,35,,,,,,,2526,1485.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1988,2142,2845.5,1478,1599.75,35,,,,,,,2845.5,1599.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1989,2496,2826.25,933,1333.5,35,,,,,,,2826.25,1333.5,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1990,3917,2533.75,1735,1243.75,35,,,,,,,2533.75,1243.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1991,2750,2223.25,1188,1465,35,,,,,,,2223.25,1465,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1992,972,1802.75,1119,1452,35,,,,,,,1802.75,1452,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1993,1254,1477.75,1818,1549.75,35,,,,,,,1477.75,1549.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1994,2235,1664,1683,1855.75,35,,,,,,,1664,1855.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1995,1450,1716,1579,1828.5,35,,,,,,,1716,1828.5,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1996,1717,1557.75,2343,1702.75,35,,,,,,,1557.75,1702.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1997,1462,1566.5,1709,1781.5,35,,,,,,,1566.5,1781.5,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1998,1602,1516,1180,1756,35,,,,,,,1516,1756,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",1999,1485,1468.75,1894,1729.75,35,,,,,,,1468.75,1729.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2000,1515,1421.75,2241,1890,35,,,,,,,1421.75,1890,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2001,1273,1377.5,1604,1726.75,35,,,,,,,1377.5,1726.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2002,1414,1304.75,1821,1490,35,,,,,,,1304.75,1490,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2003,1308,1164.5,1241,1542.75,35,,,,,,,1164.5,1542.75,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2004,1224,1013.25,1294,1640.25,35,,,,,,,1013.25,1640.25,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2005,712,900.5,1815,2283.5,35,,,,,,,900.5,2283.5,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2006,809,816.25,2211,2844.25,35,,,,,,,816.25,2844.25,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2007,857,851.75,3814,3526,35,,,,,,,851.75,3526,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2008,887,1114.25,3537,4794,35,,,,,,,1114.25,4794,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2009,854,1200,4542,5120.66666666667,35,,,,,,,1200,5120.66666666667,1849.575,3843.125,0.357414525286007
"Italy",184,"shells",2010,1859,1356.5,7283,5912.5,35,,,,,,,1356.5,5912.5,1849.575,3843.125,0.357414525286007
"Italy",184,"sponges",1976,12,11.6666666666667,268,271,35,,,,,,,11.6666666666667,271,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1977,11,14.75,297,288.5,35,,,,,,,14.75,288.5,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1978,12,14,248,287.5,35,,,,,,,14,287.5,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1979,24,13,341,262,35,,,,,,,13,262,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1980,9,12,264,250,35,,,,,,,12,250,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1981,7,10.5,195,240.25,35,,,,,,,10.5,240.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1982,8,11,200,234.75,35,,,,,,,11,234.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1983,18,11.25,302,252.25,35,,,,,,,11.25,252.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1984,11,11.5,242,271.25,35,,,,,,,11.5,271.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1985,8,8.5,265,239.75,35,,,,,,,8.5,239.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1986,9,29.75,276,275,35,,,,,,,29.75,275,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1987,6,38.75,176,323,35,,,,,,,38.75,323,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1988,96,55,383,422,35,,,,,,,55,422,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1989,44,65,457,477.25,35,,,,,,,65,477.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1990,74,56.75,672,522.5,35,,,,,,,56.75,522.5,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1991,46,64.75,397,562.75,35,,,,,,,64.75,562.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1992,63,56,564,549.5,35,,,,,,,56,549.5,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1993,76,53,618,570.25,35,,,,,,,53,570.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1994,39,48.5,619,644.25,35,,,,,,,48.5,644.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1995,34,43,480,716.75,35,,,,,,,43,716.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1996,45,43,860,772.25,35,,,,,,,43,772.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1997,54,40.25,908,808.25,35,,,,,,,40.25,808.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1998,39,37.25,841,742.75,35,,,,,,,37.25,742.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",1999,23,32,624,679.75,35,,,,,,,32,679.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2000,33,31.25,598,665.5,35,,,,,,,31.25,665.5,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2001,33,30,656,639,35,,,,,,,30,639,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2002,36,25.75,784,617.5,35,,,,,,,25.75,617.5,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2003,18,25.75,518,638,35,,,,,,,25.75,638,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2004,16,22.75,512,710.75,35,,,,,,,22.75,710.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2005,33,20.25,738,778.75,35,,,,,,,20.25,778.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2006,24,17.5,1075,841.75,35,,,,,,,17.5,841.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2007,8,25.25,790,870.25,35,,,,,,,25.25,870.25,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2008,5,20.75,764,777.75,35,,,,,,,20.75,777.75,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2009,64,25,852,773.666666666667,35,,,,,,,25,773.666666666667,42.25,565.6625,0.0526071865759235
"Italy",184,"sponges",2010,6,35,705,778.5,35,,,,,,,35,778.5,42.25,565.6625,0.0526071865759235
"Montenegro",186,"corals",1996,145,129.666666666667,146,115,15,,,,,,,129.666666666667,115,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",1997,223,129.25,174,123,15,,,,,,,129.25,123,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",1998,21,93,25,86.5,15,,,,,,,93,86.5,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",1999,128,66.75,147,61.5,15,,,,,,,66.75,61.5,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2000,0,61.5,0,55.25,15,,,,,,,61.5,55.25,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2001,118,33.25,74,24.75,15,,,,,,,33.25,24.75,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2002,0,33.25,0,24.75,15,,,,,,,33.25,24.75,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2003,15,3.75,25,6.25,15,,,,,,,3.75,6.25,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2004,0,3.75,0,6.25,15,,,,,,,3.75,6.25,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2005,0,0,0,0,15,,,,,,,0,0,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2006,0,0,0,0,15,,,,,,,0,0,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2007,0,0,0,0,15,,,,,,,0,0,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2008,0,0,0,0,15,,,,,,,0,0,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2009,0,0,0,0,15,,,,,,,0,0,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"corals",2010,0,0,0,0,15,,,,,,,0,0,84.2833333333333,79.95,0.398058252427185
"Montenegro",186,"fish_oil",2000,,,17,6.33333333333333,11,,,,,,,,6.33333333333333,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2001,,,2,4.75,11,,,,,,,,4.75,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2002,,,0,8.25,11,,,,,,,,8.25,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2003,,,0,18.75,11,,,,,,,,18.75,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2004,,,31,18.75,11,,,,,,,,18.75,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2005,,,44,18.75,11,,,,,,,,18.75,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2006,,,0,11,11,,,,,,,,11,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2007,,,0,0,11,,,,,,,,0,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2008,,,0,0,11,,,,,,,,0,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2009,,,0,0,11,,,,,,,,0,,12.1875,0.0606796116504854
"Montenegro",186,"fish_oil",2010,,,0,0,11,,,,,,,,0,,12.1875,0.0606796116504854
"Montenegro",186,"ornamentals",2000,,,1,0.333333333333333,11,,,,,,,,0.333333333333333,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2001,,,0,0.5,11,,,,,,,,0.5,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2002,,,0,0.25,11,,,,,,,,0.25,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2003,,,1,0.5,11,,,,,,,,0.5,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2004,,,0,0.5,11,,,,,,,,0.5,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2005,,,1,0.25,11,,,,,,,,0.25,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2006,,,0,0.25,11,,,,,,,,0.25,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2007,,,0,0,11,,,,,,,,0,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2008,,,0,0,11,,,,,,,,0,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2009,,,0,0,11,,,,,,,,0,,0.325,0.00161812297734628
"Montenegro",186,"ornamentals",2010,,,0,0,11,,,,,,,,0,,0.325,0.00161812297734628
"Montenegro",186,"seaweeds",2000,,,2,1.33333333333333,11,,,,,,,,1.33333333333333,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2001,,,1,1,11,,,,,,,,1,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2002,,,1,3.5,11,,,,,,,,3.5,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2003,,,0,5.5,11,,,,,,,,5.5,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2004,,,12,5.25,11,,,,,,,,5.25,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2005,,,9,5.25,11,,,,,,,,5.25,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2006,,,0,2.25,11,,,,,,,,2.25,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2007,,,0,0,11,,,,,,,,0,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2008,,,0,0,11,,,,,,,,0,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2009,,,0,0,11,,,,,,,,0,,3.575,0.0177993527508091
"Montenegro",186,"seaweeds",2010,,,0,0,11,,,,,,,,0,,3.575,0.0177993527508091
"Montenegro",186,"shells",2000,123,95.6666666666667,83,74.3333333333333,11,,,,,,,95.6666666666667,74.3333333333333,73.6125,98.3125,0.489482200647249
"Montenegro",186,"shells",2001,0,71.75,0,55.75,11,,,,,,,71.75,55.75,73.6125,98.3125,0.489482200647249
"Montenegro",186,"shells",2002,164,81.25,140,98.5,11,,,,,,,81.25,98.5,73.6125,98.3125,0.489482200647249
"Montenegro",186,"shells",2003,0,113.25,0,151.25,11,,,,,,,113.25,151.25,73.6125,98.3125,0.489482200647249
"Montenegro",186,"shells",2004,161,72.25,254,116.25,11,,,,,,,72.25,116.25,73.6125,98.3125,0.489482200647249
"Montenegro",186,"shells",2005,128,72.25,211,116.25,11,,,,,,,72.25,116.25,73.6125,98.3125,0.489482200647249
