"SBID","SpeciesCode","CatchWeight"
5348,"TOP",4178.20
5349,"ANT",5.00
5349,"GRV",1280.00
5349,"TOP",20586.50
5350,"GRV",131.00
5350,"TOP",699.20
5351,"ANT",228.00
5351,"GRV",812.20
5351,"GSK",13.00
5351,"KCX",7.00
5351,"SRX",99.00
5351,"TOP",29753.00
5352,"ANT",321.00
5352,"GRV",2655.00
5352,"HOL",4.00
5352,"KCX",1.00
5352,"SRX",124.00
5352,"TOP",60800.00
5353,"ANT",33.00
5353,"GRV",1055.00
5353,"SRX",186.00
5353,"TOP",33990.00
5354,"ANT",50.00
5354,"GRV",2344.00
5354,"SRX",267.00
5354,"TOP",44054.00
5355,"ANT",38.30
5355,"GRV",120.50
5355,"SRX",12.30
5355,"TOP",20763.30
5356,"ANT",111.00
5356,"GRV",3247.40
5356,"TOP",15514.90
5357,"ANT",40.00
5357,"GRV",1573.00
5357,"TOP",7109.80
5358,"ANT",122.00
5358,"GRV",551.00
5358,"TOP",8761.50
5359,"ANT",349.30
5359,"GRV",1046.30
5359,"RFA",10533.70
5359,"TOP",13473.70
5360,"ANT",2669.40
5360,"GRV",2568.50
5360,"RFA",21619.60
5360,"TOP",23330.10
5361,"ANT",2191.50
5361,"MCC",41458.20
5361,"RAJ",13931.20
5361,"TOP",147101.60
5362,"ANT",435.80
5362,"MCC",9048.80
5362,"RAJ",10938.30
5362,"TOP",58176.40
5363,"ANT",4.10
5363,"MCC",197.60
5363,"RAJ",207.80
5363,"TOP",1416.70
5364,"ANT",214.80
5364,"MCC",2155.60
5364,"RAJ",299.70
5364,"TOP",10455.00
5365,"ANT",1102.00
5365,"MCC",14015.50
5365,"RAJ",20892.80
5365,"TOP",82658.50
5366,"ANT",1200.60
5366,"MCC",36679.00
5366,"RAJ",10001.90
5366,"TOP",53767.10
5367,"ANT",3625.60
5367,"MCC",13268.00
5367,"RAJ",2109.90
5367,"TOP",84045.10
5368,"ANT",1428.70
5368,"MCC",110087.30
5368,"RAJ",50184.50
5368,"TOP",710625.70
5369,"ANT",447.50
5369,"MCC",16259.30
5369,"RAJ",12305.90
5369,"TOP",208450.80
5370,"ANT",956.96
5370,"MCC",78947.30
5370,"RAJ",29632.90
5370,"TOP",372233.70
5371,"ANT",1160.31
5371,"MCC",35349.50
5371,"RAJ",44029.50
5371,"TOP",495356.70
5372,"ANT",480.00
5372,"MCC",17955.20
5372,"RAJ",17199.70
5372,"TOP",262687.00
5373,"ANT",609.00
5373,"MCC",11267.60
5373,"RAJ",16490.60
5373,"TOP",62965.50
5374,"ANT",116.00
5374,"MCC",146.50
5374,"RAJ",24.10
5374,"TOP",19617.90
5375,"ANT",3353.00
5375,"MCC",92576.00
5375,"RAJ",46431.00
5375,"TOP",845131.00
5376,"ANT",4154.00
5376,"MCC",101145.00
5376,"RAJ",87694.00
5376,"TOP",839384.00
5377,"ANT",729.20
5377,"MCC",44695.10
5377,"RAJ",17564.30
5377,"TOP",146456.40
5378,"ANT",3873.00
5378,"MCC",62523.00
5378,"RAJ",51884.40
5378,"TOP",498310.90
5379,"ANT",1273.60
5379,"MCC",9799.90
5379,"RFA",7085.10
5379,"TOP",11568.50
5380,"ANT",733.20
5380,"MCC",4240.30
5380,"RFA",6310.60
5380,"TOP",6364.70
5381,"ANT",736.90
5381,"MCC",13033.50
5381,"RFA",2608.10
5381,"TOP",23830.10
5382,"ANT",3627.20
5382,"MCC",13179.20
5382,"RFA",5137.60
5382,"TOP",99350.10
5383,"ANT",2050.50
5383,"MCC",5513.90
5383,"RFA",6357.90
5383,"TOP",19079.30
5384,"ANT",97.50
5384,"MCC",6317.20
5384,"RFA",570.10
5384,"TOP",166113.60
5385,"ANT",9679.50
5385,"MCC",26491.10
5385,"RFA",35192.10
5385,"TOP",197548.30
5386,"ANT",994.50
5386,"MCC",6727.00
5386,"RFA",3758.50
5386,"TOP",33897.50
5387,"ANT",101.60
5387,"MCC",2473.50
5387,"RFA",3193.50
5387,"TOP",26794.70
5388,"ANT",393.00
5388,"MCC",1519.40
5388,"RFA",3882.00
5388,"TOP",14353.30
5389,"ANT",934.60
5389,"MCC",3254.20
5389,"RFA",419.00
5389,"TOP",42951.80
5390,"ANT",617.70
5390,"MCC",3893.50
5390,"RFA",116.20
5390,"TOP",30687.60
5391,"ANI",47698.50
5391,"ATX",1433.00
5391,"BEA",6515.30
5391,"BMU",498.20
5391,"BYR",280.40
5391,"JEL",2698.60
5391,"LEF",0.90
5391,"LIC",19800.10
5391,"LXX",19.10
5391,"NOA",258.00
5391,"NOR",65.50
5391,"NOS",456.00
5391,"OCT",25.70
5391,"PFR",366.30
5391,"SQQ",122.60
5391,"STF",1145.40
5391,"TOA",88.40
5391,"TOP",1863.60
5391,"WGR",32.50
5392,"ANI",445168.70
5392,"ATX",951.00
5392,"BEA",5843.70
5392,"BMU",209.50
5392,"BYR",453.20
5392,"CUX",2.50
5392,"GGW",0.40
5392,"JEL",93.80
5392,"LIC",16985.90
5392,"LXX",6.00
5392,"MRL",4.10
5392,"NOA",629.60
5392,"NOR",33.80
5392,"NOS",103.30
5392,"NOZ",3.50
5392,"OCT",12.70
5392,"OEQ",0.20
5392,"OWP",7.30
5392,"PFR",59.40
5392,"PWJ",1.40
5392,"SQQ",2.30
5392,"STF",240.70
5392,"TOP",4855.70
5392,"WGR",5.90
5392,"WOR",0.10
5393,"ANI",152743.20
5393,"ATX",2859.60
5393,"BEA",9831.50
5393,"BMU",697.80
5393,"BYR",499.00
5393,"GGW",0.50
5393,"JEL",4778.00
5393,"LEF",0.30
5393,"LIC",25987.50
5393,"LXX",1.78
5393,"NOA",247.50
5393,"NOR",115.00
5393,"NOS",526.50
5393,"OCT",19.80
5393,"OEQ",3.40
5393,"PFR",451.80
5393,"SQQ",70.80
5393,"STF",2055.40
5393,"TOP",1836.60
5393,"WGR",13.40
5394,"ANT",71.70
5394,"CUX",3.60
5394,"GAS",14.30
5394,"GRV",314.00
5394,"KCX",7.50
5394,"MRL",0.60
5394,"OCT",30.00
5394,"STF",5.20
5394,"TOP",29981.90
5395,"GRV",0.40
5395,"OCT",6.70
5395,"OWP",3.81
5395,"SPX",0.50
5395,"TOP",2449.10
5396,"GRV",7.40
5396,"OCT",13.90
5396,"OWP",2.10
5396,"TOP",7877.40
5396,"URX",3.20
5397,"ANT",314.40
5397,"GRV",4876.00
5397,"SRX",627.00
5397,"STF",91.20
5397,"TOP",4674.80
5398,"ANT",287.30
5398,"ETF",1.00
5398,"GRV",16493.60
5398,"INV",18.70
5398,"KCX",0.50
5398,"NOS",1.60
5398,"OCT",1.90
5398,"SON",800.00
5398,"SRX",2797.10
5398,"STF",639.90
5398,"TOP",263905.40
5399,"ANT",224.20
5399,"ETF",0.80
5399,"GRV",21010.90
5399,"INV",2.90
5399,"MRL",0.50
5399,"OCT",1.70
5399,"SON",980.00
5399,"SRX",2809.00
5399,"STF",1164.60
5399,"TOP",557750.70
5400,"ANT",45.60
5400,"ETF",3.00
5400,"GRV",9237.40
5400,"INV",0.60
5400,"MOY",0.30
5400,"OCT",0.50
5400,"SON",700.00
5400,"SRX",962.60
5400,"STF",207.20
5400,"TOP",374165.30
5401,"ANT",596.60
5401,"GRV",49593.30
5401,"INV",9.40
5401,"KCX",0.40
5401,"OCT",1.70
5401,"SON",510.00
5401,"SRX",3914.10
5401,"STF",1482.70
5401,"TOP",498535.40
5402,"ANT",39.50
5402,"ATX",1.90
5402,"GRV",28132.90
5402,"INV",1.60
5402,"MRL",3.30
5402,"SON",1698.00
5402,"SRX",1595.00
5402,"STF",373.70
5402,"TOP",253257.60
5403,"ANT",25.10
5403,"GRV",29644.50
5403,"SON",651.00
5403,"SRX",1331.30
5403,"STF",459.10
5403,"TOP",121615.80
5404,"ANI",0.20
5404,"ATX",1.40
5404,"BEA",125.20
5404,"BMU",13.40
5404,"JEL",65.60
5404,"LEF",0.60
5404,"LIC",0.90
5404,"NOS",2.20
5404,"OCT",3.80
5404,"OEQ",4.00
5404,"PFR",1.60
5404,"SQQ",57.50
5404,"STF",1.70
5404,"TOP",15416.60
5404,"WGR",925.00
5405,"BEA",29.30
5405,"BMU",0.40
5405,"JEL",58.20
5405,"LIC",3.70
5405,"LXX",0.20
5405,"MRL",0.10
5405,"NOS",8286.70
5405,"NOZ",0.30
5405,"OCT",1.20
5405,"OEQ",0.90
5405,"OWP",1.20
5405,"PFR",2.00
5405,"SQQ",0.30
5405,"STF",3.80
5405,"TOP",38728.20
5405,"WGR",0.30
5406,"ATX",1.70
5406,"BEA",99.20
5406,"BMU",32.40
5406,"BYR",20.70
5406,"GGW",0.10
5406,"JEL",19.60
5406,"LIC",2.80
5406,"MRL",0.30
5406,"NOS",582.40
5406,"OCT",3.10
5406,"OEQ",0.30
5406,"OWP",1.10
5406,"PFR",0.10
5406,"SQQ",1.10
5406,"STF",7.60
5406,"TOP",56184.30
5406,"WGR",6.90
5407,"ATX",29.60
5407,"BEA",211.30
5407,"BMU",161.80
5407,"BYR",32.80
5407,"GGW",141.10
5407,"JEL",201.40
5407,"LIC",6305.90
5407,"NOS",20244.50
5407,"OCT",11.70
5407,"OWP",1.70
5407,"PFR",49.30
5407,"SQQ",0.90
5407,"STF",219.40
5407,"TOP",243896.40
5408,"ATX",12.70
5408,"BEA",393.00
5408,"BMU",271.00
5408,"BYR",29.60
5408,"GGW",8.10
5408,"JEL",128.40
5408,"LIC",916.00
5408,"NOS",13403.30
5408,"OCT",4.40
5408,"PFR",10.80
5408,"STF",87.50
5408,"TOP",109019.50
5409,"BMU",0.10
5409,"JEL",6.20
5409,"NOS",1.00
5409,"STF",1.10
5409,"TOP",14.90
5410,"ANI",17664.40
5410,"ANT",1.00
5410,"ATX",430.70
5410,"BEA",104.10
5410,"BMU",20.40
5410,"BYR",19.70
5410,"CUX",89.40
5410,"GGW",1.50
5410,"JEL",1567.90
5410,"LIC",2808.30
5410,"LXX",10.10
5410,"MRL",21.20
5410,"NOA",291.30
5410,"NOR",7.60
5410,"NOS",1003.60
5410,"NOZ",12.50
5410,"OCT",16.00
5410,"OWP",13.00
5410,"PFR",1274.20
5410,"PWJ",0.20
5410,"SQQ",2.90
5410,"STF",469.40
5410,"TOP",1085.60
5410,"WGR",42.20
5410,"WOR",0.10
5411,"ANI",22.30
5411,"ANT",23.80
5411,"ATX",139.20
5411,"BEA",55.10
5411,"BMU",17.10
5411,"BYR",53.00
5411,"CUX",17.80
5411,"GGW",64.70
5411,"JEL",1487.90
5411,"LIC",81.00
5411,"LXX",21.90
5411,"MRL",42.60
5411,"NOA",10.60
5411,"NOS",695.70
5411,"NOZ",0.50
5411,"OCT",27.50
5411,"OEQ",35.10
5411,"OWP",13.80
5411,"PFR",98.70
5411,"PWJ",0.10
5411,"SHL",33.50
5411,"SQQ",22.40
5411,"STF",185.00
5411,"TOP",6817.00
5411,"WGR",1768.20
5411,"WOR",2.50
5412,"ANI",799.88
5412,"CEX",1.45
5412,"GHP",446.50
5412,"ICX",0.20
5412,"MMM",0.68
5412,"MRL",1.30
5412,"NOG",93.22
5412,"NOR",930.42
5412,"NOS",6.31
5412,"PGE",3.76
5412,"SGI",122.91
5412,"SRX",7.25
5412,"SSI",169.32
5412,"TOP",79.01
5413,"KRI",1182304.00
5414,"KRI",537228.00
5415,"KRI",1064054.00
5416,"KRI",1144331.00
5417,"KRI",670058.00
5418,"ANI",61830.00
5418,"BTI",0.98
5418,"BYE",27.60
5418,"ELN",0.01
5418,"GYN",9.25
5418,"LIZ",0.10
5418,"LXX",34.47
5418,"MOY",4.77
5418,"NOG",76.99
5418,"NOL",1.18
5418,"OCT",0.90
5418,"PDG",0.03
5418,"PGE",0.74
5418,"PSR",0.07
5418,"SGI",57.37
5418,"SQQ",3.67
5418,"SRR",8.52
5418,"SSI",65.15
5419,"ANI",163656.00
5419,"MRL",1.70
5419,"NOG",120.70
5419,"PGE",0.50
5419,"SGI",3.40
5419,"SRR",5.50
5419,"SSI",3.80
5420,"ANI",10014.00
5420,"CWD",0.14
5420,"ELZ",0.05
5420,"GEP",0.02
5420,"GYR",0.08
5420,"JEL",101.87
5420,"LXX",4.80
5420,"NOC",17.44
5420,"NOG",19.72
5420,"NOR",6.79
5420,"NOS",5.67
5420,"SGI",517.96
5420,"SQQ",0.57
5420,"SRR",4.18
5420,"SSI",22.83
5420,"TOP",3.13
5421,"ANI",1670.06
5421,"JEL",19.12
5421,"JIC",0.20
5421,"LXX",3.64
5421,"NOG",0.73
5421,"NOR",108.30
5421,"SGI",7.68
5421,"SQQ",0.53
5421,"SSI",10.58
5422,"KRI",205960.00
5423,"KRI",1879157.00
5424,"KRI",409386.00
5425,"KRI",166336.00
5426,"ANT",16.00
5426,"GRV",1.00
5426,"TOP",10669.00
5427,"ANT",392.00
5427,"GRV",970.00
5427,"SRX",55.00
5427,"TOP",114781.00
5428,"ANT",161.00
5428,"GRV",485.00
5428,"KCX",0.20
5428,"SRX",19.90
5428,"TOP",30035.50
5429,"ANT",635.00
5429,"GRV",1882.00
5429,"SRX",20.50
5429,"TOP",75109.00
5430,"ANT",282.00
5430,"GRV",1315.00
5430,"TOP",86161.00
5431,"KRI",6010607.65
5432,"JIC",2.70
5432,"KRI",2874603.76
5433,"ANH",2.00
5433,"ANI",126.00
5433,"KRI",6841011.01
5433,"NOR",500.00
5434,"ANI",9.00
5434,"KRI",2851016.86
5435,"ANI",73.00
5435,"KRI",4172922.88
5435,"NOG",3.00
5436,"ANI",1.00
5436,"KRI",2326181.00
5437,"KRI",247279.00
5438,"KRI",1244722.00
5439,"KRI",3071663.00
5440,"ANI",0.82
5440,"KRI",2212363.82
5441,"KRI",91815.00
5446,"ANT",17.40
5446,"GRV",211.20
5446,"MRL",1.20
5446,"TOA",24974.44
5447,"ANT",371.60
5447,"ATX",0.05
5447,"GRV",3718.05
5447,"ICX",78.55
5447,"MRL",15.50
5447,"TOA",46229.44
5448,"ANT",415.20
5448,"ATX",0.30
5448,"GGW",6.23
5448,"GRV",2514.40
5448,"ICX",97.80
5448,"MRL",12.10
5448,"TOA",36712.96
5448,"TOP",2258.99
5449,"GGW",0.55
5449,"GRV",7.70
5449,"TOP",432.74
5450,"ANT",111.80
5450,"AZN",0.05
5450,"CSS",4.80
5450,"GGW",0.29
5450,"GRV",548.30
5450,"MRL",0.72
5450,"TOA",1635.12
5450,"TOP",1734.94
5451,"ANT",182.80
5451,"ATX",0.10
5451,"AZN",0.11
5451,"CSS",1.50
5451,"GGW",0.98
5451,"GRV",839.30
5451,"KCX",2.30
5451,"MRL",0.30
5451,"NTW",0.18
5451,"TOA",45314.85
5451,"TOP",4602.95
5452,"ANT",16.70
5452,"GGW",0.26
5452,"GRV",303.94
5452,"TOA",33274.41
5454,"ATX",0.63
5454,"BWY",0.08
5454,"DMO",4.60
5454,"GGW",2.95
5454,"GRV",62.35
5454,"ICX",64.10
5454,"MRL",1.57
5454,"NOX",2.08
5454,"NTW",0.50
5454,"SSX",0.02
5454,"TOA",2061.92
5455,"GRV",5.60
5455,"ICX",32.04
5455,"MRL",1.50
5455,"TOA",1666.37
5456,"ANT",140.80
5456,"GRV",49.00
5456,"SRX",58.10
5456,"TOP",7385.22
5457,"ANT",61.70
5457,"GRV",24.00
5457,"KCX",2.10
5457,"TOP",2015.57
5458,"ANT",51.50
5458,"CSS",0.16
5458,"GRV",547.30
5458,"KCX",2.10
5458,"TOP",9343.79
5459,"ANT",607.30
5459,"CSS",1.08
5459,"GRV",875.20
5459,"KCX",2.00
5459,"MRL",5.10
5459,"NTW",0.23
5459,"SRX",5.50
5459,"TOP",21717.90
5460,"ANT",55.90
5460,"CHW",10.00
5460,"MRL",24.44
5460,"TOA",46911.00
5460,"WGR",909.00
5461,"ANT",75.00
5461,"CHW",3.00
5461,"MRL",0.70
5461,"TOA",12619.00
5461,"WGR",1039.00
5462,"ANT",10.08
5462,"CHW",83.58
5462,"GRV",1132.53
5462,"ICX",41.78
5462,"MOY",190.01
5462,"MRL",95.08
5462,"NOX",18.87
5462,"POG",3.96
5462,"SRR",22.20
5462,"SRX",69.92
5462,"TOA",264442.00
5462,"WGR",2311.66
5463,"ANT",43.62
5463,"CHW",4.35
5463,"GRV",211.75
5463,"KCX",2.65
5463,"MOY",9.42
5463,"MRL",26.82
5463,"NOX",0.30
5463,"SRX",19.95
5463,"TOA",13314.80
5463,"TOP",52.00
5463,"WGR",124.06
5464,"ANT",5.90
5464,"CHW",6.30
5464,"GRV",34.80
5464,"TOA",5497.00
5465,"ANT",309.50
5465,"CHW",366.00
5465,"GRV",1568.50
5465,"MRL",83.70
5465,"TOA",52326.00
5466,"ANT",10.62
5466,"CHW",30.90
5466,"GRV",69.52
5466,"ICX",16.14
5466,"MOY",3.87
5466,"MRL",23.30
5466,"TOA",7078.50
5466,"WGR",121.60
5467,"ANT",155.00
5467,"CHW",70.00
5467,"GRV",224.00
5467,"MRL",7.00
5467,"TOA",2748.00
5468,"CHW",56.20
5468,"GRV",4709.50
5468,"MOY",51.00
5468,"POG",4.90
5468,"RAJ",26.00
5468,"TOA",44516.70
5468,"TOP",160.00
5468,"TRL",6.95
5469,"CHW",2.95
5469,"GRV",200.80
5469,"LAI",47.00
5469,"MOY",8.30
5469,"POG",0.70
5469,"TOA",327148.00
5470,"ANT",21.50
5470,"GRV",62.50
5470,"TOA",47914.00
5471,"ANI",42949.27
5471,"AZT",0.61
5471,"ELN",0.21
5471,"ELZ",2.50
5471,"GHP",11460.05
5471,"GYN",17.27
5471,"KCF",1.21
5471,"KCV",39.95
5471,"LIZ",0.02
5471,"MMM",5.24
5471,"MOY",58.31
5471,"MZZ",1.90
5471,"NOD",16.99
5471,"NOF",0.43
5471,"NOG",1176.28
5471,"NOL",62.39
5471,"NOR",1605.65
5471,"NOS",617.26
5471,"PDG",0.05
5471,"PGE",16.15
5471,"PSR",1.75
5471,"SGI",773.08
5471,"SRR",122.69
5471,"SSI",908.42
5471,"TOP",321.90
5471,"TRH",44.06
5471,"TWT",8.70
5472,"ANI",345277.00
5472,"LXX",0.90
5472,"NOG",1.29
5472,"NOR",1.45
5472,"PGE",0.63
5472,"SGI",4.56
5473,"ANI",739408.00
5473,"NOG",14.46
5473,"NOR",1.05
5473,"SGI",25.45
5473,"TRW",0.51
5474,"ANI",4529.00
5474,"NOR",0.50
5474,"SGI",71.70
5475,"ANT",174.78
5475,"GRV",81.20
5475,"SRX",41.80
5475,"TOP",46445.23
5476,"ANT",408.20
5476,"GRV",2355.95
5476,"MRL",0.25
5476,"SRX",39.00
5476,"TOP",160349.65
5477,"ANT",1013.60
5477,"GRV",1599.98
5477,"SRX",62.90
5477,"TOP",133037.82
5478,"ANT",644.42
5478,"GRV",5703.98
5478,"POR",92.00
5478,"SRX",16.00
5478,"TOP",316095.47
5479,"ANT",844.40
5479,"GRV",2352.07
5479,"SRX",46.90
5479,"TOP",82003.65
5480,"ANT",1065.78
5480,"GRV",3748.05
5480,"SRX",48.00
5480,"TOP",201196.62
5481,"ANT",1417.90
5481,"GRV",3461.53
5481,"KCX",0.40
5481,"SRX",35.40
5481,"TOP",62643.89
5482,"ANT",468.20
5482,"GRV",4464.21
5482,"SRX",13.70
5482,"TOP",140724.39
5483,"ANT",8.30
5483,"GRV",568.95
5483,"KCX",0.75
5483,"SRX",7.90
5483,"TOP",25395.75
5484,"ANT",54.48
5484,"GRV",1574.36
5484,"MRL",45.93
5484,"SRX",13.00
5484,"TOA",5683.25
5484,"TOP",33793.96
5485,"ANT",80.40
5485,"GRV",2041.63
5485,"ICX",2.70
5485,"MRL",104.70
5485,"NOX",34.85
5485,"SRX",10.00
5485,"TOA",9552.76
5485,"TOP",7293.36
5486,"ANT",6.20
5486,"GRV",3698.00
5486,"ICX",131.40
5486,"MRL",241.50
5486,"NOX",137.30
5486,"TOA",78347.50
5487,"ANT",6.75
5487,"GRV",3523.54
5487,"ICX",547.40
5487,"MRL",1383.50
5487,"SRX",24.40
5487,"TOA",102787.40
5488,"ANT",131.65
5488,"GRV",5793.85
5488,"MRL",438.20
5488,"TOA",197791.58
5489,"ANT",17.39
5489,"GRV",8280.51
5489,"MRL",313.83
5489,"TOA",76383.02
5490,"ANT",67.10
5490,"GRV",960.37
5490,"ICX",47.55
5490,"MRL",74.65
5490,"TOA",7977.46
5491,"ANT",69.65
5491,"GRV",713.65
5491,"ICX",56.05
5491,"MRL",39.60
5491,"TOA",5504.45
5492,"ANS",3.85
5492,"KRI",295500.00
5492,"SSI",1.18
5492,"WIC",2.61
5494,"ANI",5000.50
5494,"ANS",0.22
5494,"KRI",2211500.00
5494,"NTO",3.42
5495,"KRI",966800.00
5496,"KRI",721000.00
5496,"NOL",35.09
5497,"ANI",48.30
5497,"KRI",451500.00
5497,"NOL",29.87
5498,"ANT",8.20
5498,"CHW",0.45
5498,"GRV",494.00
5498,"LAI",42.00
5498,"MOY",1.85
5498,"MRL",1.10
5498,"NOK",4.30
5498,"TOA",63181.50
5499,"ANT",126.50
5499,"GRV",168.00
5499,"MOY",1.25
5499,"TOA",2398.70
5500,"CES",0.86
5500,"KRI",1778280.00
5500,"NOR",1.20
5500,"UNK",3.0e-03
5500,"WIC",0.17
5501,"BTI",0.04
5501,"CES",0.20
5501,"FIC",0.14
5501,"GYA",0.11
5501,"KRI",8173592.00
5501,"MZZ",0.16
5501,"NOL",0.02
5501,"PMA",0.18
5501,"PTC",0.18
5501,"SQC",0.01
5501,"UNK",2.5e-03
5501,"WIC",3.22
5502,"ELC",3.0e-03
5502,"FIC",0.07
5502,"KRI",8996256.00
5502,"NOL",0.12
5502,"PTC",0.01
5502,"TLO",0.78
5502,"WIC",2.80
5503,"KRI",8687040.00
5504,"KRI",4742472.00
5505,"KRI",58320.00
5506,"KRI",2282888.00
5507,"KRI",2296128.00
5508,"KRI",35880.00
5509,"KRI",980320.00
5510,"KRI",2005720.00
5511,"KRI",856056.00
5512,"ANI",0.10
5512,"ELC",0.02
5512,"KRI",2968307.73
5512,"PTC",0.15
5512,"SSI",0.36
5512,"TLO",5.0e-03
5512,"UNK",5.0e-03
5513,"GRV",73.70
5513,"ICX",19.00
5513,"TOA",114.00
5514,"GRV",8.80
5514,"ICX",4.50
5514,"POG",0.30
5514,"TOA",2947.00
5515,"CHW",4.20
5515,"GRV",7556.51
5515,"ICX",375.08
5515,"MOY",1.01
5515,"MRL",69.00
5515,"MVC",30.39
5515,"SRR",148.31
5515,"TOA",724551.70
5516,"CHW",40.90
5516,"GRV",1150.50
5516,"MOY",4.20
5516,"SRR",284.70
5516,"TOA",170320.50
5517,"BEA",10.00
5517,"CHW",4.30
5517,"GRV",3735.30
5517,"ICX",138.53
5517,"MRL",18.00
5517,"MVC",19.80
5517,"PHB",1.22
5517,"POG",5.00
5517,"SRR",38.70
5517,"SRX",4.00
5517,"TOA",256063.00
5517,"WGR",3.00
5518,"GRV",414.50
5518,"MOY",1.40
5518,"SRR",104.30
5518,"TOA",37947.20
5519,"ANT",4.90
5519,"CHW",54.50
5519,"GRV",410.20
5519,"ICX",7.60
5519,"TOA",12829.30
5520,"CHW",60.90
5520,"GRV",280.70
5520,"TOA",10152.00
5521,"ANT",389.91
5521,"GRV",4330.30
5521,"KCX",0.35
5521,"SRX",542.04
5521,"TOP",171509.09
5522,"ANT",646.20
5522,"GRV",7229.27
5522,"SRX",473.83
5522,"TOP",190742.79
5523,"ANT",825.70
5523,"GRV",5618.79
5523,"SRX",275.00
5523,"TOP",72557.55
5524,"ANT",1188.38
5524,"GRV",7520.61
5524,"KCX",4.00
5524,"MRL",4.50
5524,"SRX",372.60
5524,"TOP",98262.13
5525,"ANT",327.18
5525,"GRV",5018.11
5525,"MRL",3.00
5525,"SRX",350.18
5525,"TOP",75856.77
5526,"ANT",6.32
5526,"GRV",907.13
5526,"INV",0.11
5526,"MRL",5.19
5526,"SRX",546.71
5526,"TOA",889.57
5526,"TOP",24234.30
5527,"ANT",11.15
5527,"GRV",955.67
5527,"ICX",2.10
5527,"INV",6.40
5527,"MRL",19.59
5527,"SRX",37.40
5527,"TOA",23405.32
5527,"TOP",4734.27
5528,"ANT",533.68
5528,"GRV",21406.37
5528,"ICX",953.64
5528,"INV",0.21
5528,"MRL",1791.33
5528,"NOX",2.88
5528,"OCT",1.81
5528,"PGR",4.28
5528,"POG",12.11
5528,"SRX",2278.23
5528,"STF",12.05
5528,"TLO",1.44
5528,"TOA",243506.40
5528,"TOP",238.40
5528,"TRT",9.51
5528,"WGR",15256.53
5529,"BEA",22.00
5529,"BVK",3.73
5529,"OCT",18.92
5529,"POG",9.22
5529,"SRR",3.50
5529,"SZT",4.04
5529,"TLO",58.70
5529,"TOA",27906.75
5529,"TRH",3.27
5529,"TRT",11.29
5529,"WIC",0.12
5530,"ANT",327.59
5530,"GRV",8411.19
5530,"ICX",313.01
5530,"INV",0.02
5530,"KCX",1.14
5530,"MRL",340.43
5530,"NOX",20.89
5530,"OCT",9.58
5530,"PGR",0.22
5530,"SRX",1344.94
5530,"STF",21.59
5530,"TOA",263899.04
5530,"TOP",99.06
5530,"WGR",1215.82
5531,"ANT",1586.51
5531,"GRV",9769.14
5531,"ICX",2276.16
5531,"KCX",0.46
5531,"MRL",380.80
5531,"OCT",1.25
5531,"STF",12.36
5531,"TOA",136142.25
5532,"ANT",493.86
5532,"GRV",7288.07
5532,"ICX",329.11
5532,"KCX",38.55
5532,"MRL",61.68
5532,"NOX",19.11
5532,"OCT",1.68
5532,"OWP",0.02
5532,"STF",1.09
5532,"TOA",126569.92
5533,"ANT",267.39
5533,"GRV",1434.63
5533,"ICX",447.01
5533,"KCX",0.16
5533,"MRL",138.18
5533,"STF",1.11
5533,"TOA",99346.54
5533,"WGR",239.01
5534,"OCT",0.21
5534,"POG",10.80
5534,"TOA",40979.28
5535,"ANT",113.10
5535,"GRV",1127.50
5535,"KCX",1.30
5535,"TOA",39121.00
5535,"TOP",545.20
5536,"ANT",281.10
5536,"FIC",0.40
5536,"GRV",4988.20
5536,"ICX",24.90
5536,"KCX",0.50
5536,"MRL",18.80
5536,"TOA",27374.60
5536,"TOP",61.30
5537,"ANT",329.70
5537,"GRV",1736.10
5537,"ICX",6.60
5537,"MRL",2.30
5537,"TOA",16252.40
5537,"TOP",53.90
5538,"ANT",134.60
5538,"GRV",297.60
5538,"KCX",4.30
5538,"TOA",1215.20
5538,"TOP",1187.90
5539,"ANT",44.50
5539,"GRV",1272.35
5539,"ICX",8.50
5539,"TOA",3240.00
5539,"TOP",3724.20
5540,"ANT",8.80
5540,"GRV",139.60
5540,"TOA",18.60
5540,"TOP",619.00
5541,"ANT",7.90
5541,"GRV",48.40
5541,"TOP",592.00
5542,"ANT",318.40
5542,"GRV",1437.40
5542,"TOP",3027.00
5543,"ANT",75.00
5543,"GRV",262.00
5543,"SRX",100.00
5543,"TOP",19077.00
5544,"ANT",12.00
5544,"GRV",284.00
5544,"SRX",52.00
5544,"TOP",15050.00
5545,"ANT",26.00
5545,"GRV",418.00
5545,"SRX",172.00
5545,"TOP",21087.00
5546,"ANT",415.10
5546,"GRV",2477.70
5546,"TOP",12178.60
5547,"ANT",251.30
5547,"GRV",3024.40
5547,"TOP",20383.20
5548,"ANT",111.90
5548,"GRV",1331.50
5548,"TOP",5031.40
5549,"ANT",27.00
5549,"GRV",209.00
5549,"SRX",205.00
5549,"TOP",5350.00
5550,"ANT",238.10
5550,"GRV",4296.30
5550,"TOP",20024.30
5551,"ANT",5.00
5551,"GRV",72.00
5551,"SRX",25.00
5551,"TOP",14469.00
5552,"GRV",19.00
5552,"TOP",9926.00
5553,"ANT",105.80
5553,"GRV",733.80
5553,"TOP",4226.30
5554,"ANT",556.10
5554,"GRV",4854.30
5554,"TOP",23771.20
5555,"ANT",279.10
5555,"GRV",1134.30
5555,"TOP",5311.60
