"cntry_key","sector","year","jobs"
"SGP","cf",1972,3583.23
"SGP","cf",1973,3602.214
"SGP","cf",1974,3470.908
"SGP","cf",1975,3257.338
"SGP","cf",1976,3145.016
"SGP","cf",1977,3287.396
"SGP","cf",1978,3296.888
"SGP","cf",1979,3099.138
"SGP","cf",1980,3203.55
"SGP","cf",1981,3238.354
"SGP","cf",1982,2923.536
"SGP","cf",1983,2596.062
"SGP","cf",1984,2287.572
"SGP","cf",1985,2089.822
"SGP","cf",1986,1977.5
"SGP","cf",1987,1825.628
"SGP","cf",1988,1911.056
"SGP","cf",1989,1561.434
"SGP","cf",1990,1322.552
"SGP","cf",1991,1316.224
"SGP","cf",1992,1181.754
"SGP","cf",1993,976.094
"SGP","cf",1994,833.714
"SGP","cf",1995,745.122
"SGP","cf",1996,756.196
"SGP","cf",1997,593.25
"SGP","cf",1998,436.632
"SGP","cf",1999,420.812
"SGP","cf",2000,362.278
"SGP","cf",2001,327.474
"SGP","cf",2002,270.522
"SGP","cf",2003,272.104
"SGP","cf",2004,234.136
"SGP","cf",2005,112
"SGP","cf",2006,122
"SGP","cf",2007,102
"SGP","cf",2008,83
"SGP","cf",2009,45
"SGP","cf",2010,66
"SGP","cf",2011,60
"SGP","cf",2012,66
"SGP","mar",1991,300.59103834
"SGP","mar",1992,298.02188412
"SGP","mar",1993,287.74526751
"SGP","mar",1994,259.484571576
"SGP","mar",1995,298.02188412
"SGP","mar",1996,341.69750505
"SGP","mar",1997,357.1124301
"SGP","mar",1998,305.72934678
"SGP","mar",1999,382.80397203
"SGP","mar",2000,269.370905184
"SGP","mar",2001,281.34294543
"SGP","mar",2002,335.21712651
"SGP","mar",2003,329.23110636
"SGP","mar",2004,339.20780643
"SGP","mar",2005,393.28936614
"SGP","mar",2006,488.15552853
"SGP","mar",2007,588.38472765
"SGP","mar",2008,611.74373229
"SGP","tour",1988,72900
"SGP","tour",1989,83600
"SGP","tour",1990,94100
"SGP","tour",1991,71800
"SGP","tour",1992,80400
"SGP","tour",1993,65000
"SGP","tour",1994,79600
"SGP","tour",1995,85400
"SGP","tour",1996,79900
"SGP","tour",1997,80500
"SGP","tour",1998,80400
"SGP","tour",1999,82600
"SGP","tour",2000,86700
"SGP","tour",2001,79900
"SGP","tour",2002,79100
"SGP","tour",2003,58200
"SGP","tour",2004,77600
"SGP","tour",2005,83000
"SGP","tour",2006,88700
"SGP","tour",2007,95500
"SGP","tour",2008,102000
"SGP","tour",2009,85000
"SGP","tour",2010,112900
"SGP","tour",2011,126100
"SGP","tour",2012,141500
"SGP","tour",2013,147100
"SHN","cf",1970,25.312
"SHN","cf",1976,25.8657
"SHN","cf",1977,28.3969
"SHN","cf",1978,31.64
"SHN","cf",1979,56.2401
"SHN","cf",1980,61.3025
"SHN","cf",1981,67.5514
"SHN","cf",1982,49.042
"SHN","cf",1983,37.968
"SHN","cf",1986,120.7066
"SHN","cf",1987,87.3264
"SHN","cf",1989,70.399
"SHN","cf",1990,82.264
"SHN","cf",1991,61.9353
"SHN","cf",1992,67.8678
"SHN","cf",1993,59.7996
"SHN","cf",1998,75.6196
"SHN","cf",1999,68.817
"SHN","cf",2000,68.817
"SHN","cf",2001,60.8279
"SHN","cf",2002,36.1487
"SHN","cf",2003,44.0587
"SHN","cf",2004,28.2387
"SHN","cf",2005,38.6
"SHN","cf",2006,36.8
"SHN","cf",2007,36.8
"SHN","cf",2008,25.3
"SHN","cf",2009,27.85
"SHN","cf",2010,26.1
"SHN","cf",2011,34.1
"SHN","cf",2012,26.3
"Sint Eustatius","mmw",1991,0
"Sint Eustatius","mmw",1994,0
"Sint Eustatius","mmw",1998,0
"Sint Eustatius","mmw",2008,0
"Sint Eustatius","tour",1988,4100
"Sint Eustatius","tour",1989,4700
"Sint Eustatius","tour",1990,6000
"Sint Eustatius","tour",1991,6200
"Sint Eustatius","tour",1992,6800
"Sint Eustatius","tour",1993,7500
"Sint Eustatius","tour",1994,7500
"Sint Eustatius","tour",1995,7900
"Sint Eustatius","tour",1996,5800
"Sint Eustatius","tour",1997,7000
"Sint Eustatius","tour",1998,6900
"Sint Eustatius","tour",1999,5800
"Sint Eustatius","tour",2000,5100
"Sint Eustatius","tour",2001,4700
"Sint Eustatius","tour",2002,5200
"Sint Eustatius","tour",2003,6100
"Sint Eustatius","tour",2004,5900
"Sint Eustatius","tour",2005,5900
"Sint Eustatius","tour",2006,5700
"Sint Eustatius","tour",2007,5800
"Sint Eustatius","tour",2008,6400
"Sint Eustatius","tour",2009,6000
"Sint Eustatius","tour",2010,5700
"Sint Eustatius","tour",2011,6500
"Sint Eustatius","tour",2012,7500
"Sint Eustatius","tour",2013,7900
"SLB","mmw",1991,0
"SLB","mmw",1994,0
"SLB","mmw",1998,0
"SLB","mmw",2005,1.915
"SLB","mmw",2008,1.915
"SLB","tour",1988,1200
"SLB","tour",1989,1700
"SLB","tour",1990,1500
"SLB","tour",1991,1800
"SLB","tour",1992,2500
"SLB","tour",1993,1600
"SLB","tour",1994,3300
"SLB","tour",1995,2500
"SLB","tour",1996,2600
"SLB","tour",1997,1500
"SLB","tour",1998,1400
"SLB","tour",1999,1700
"SLB","tour",2000,1400
"SLB","tour",2001,2400
"SLB","tour",2002,1300
"SLB","tour",2003,1100
"SLB","tour",2004,1200
"SLB","tour",2005,2000
"SLB","tour",2006,6900
"SLB","tour",2007,7100
"SLB","tour",2008,6500
"SLB","tour",2009,8000
"SLB","tour",2010,9700
"SLB","tour",2011,11100
"SLB","tour",2012,8600
"SLB","tour",2013,8300
"SLE","cf",2005,0
"SLE","cf",2006,0
"SLE","cf",2007,0
"SLE","cf",2008,0
"SLE","cf",2009,18535
"SLE","cf",2010,0
"SLE","cf",2011,0
"SLE","cf",2012,0
"SLE","tour",1988,10100
"SLE","tour",1989,9200
"SLE","tour",1990,12700
"SLE","tour",1991,10900
"SLE","tour",1992,10100
"SLE","tour",1993,9200
"SLE","tour",1994,25600
"SLE","tour",1995,21700
"SLE","tour",1996,13100
"SLE","tour",1997,11200
"SLE","tour",1998,11300
"SLE","tour",1999,15800
"SLE","tour",2000,13200
"SLE","tour",2001,15800
"SLE","tour",2002,18900
"SLE","tour",2003,27500
"SLE","tour",2004,32000
"SLE","tour",2005,36900
"SLE","tour",2006,30900
"SLE","tour",2007,32900
"SLE","tour",2008,29400
"SLE","tour",2009,30100
"SLE","tour",2010,27900
"SLE","tour",2011,28000
"SLE","tour",2012,24300
"SLE","tour",2013,25500
"SLV","aq",2005,339.15
"SLV","aq",2006,1102.2
"SLV","aq",2007,1150.8
"SLV","aq",2008,1319.4
"SLV","aq",2009,0
"SLV","aq",2010,0
"SLV","aq",2011,0
"SLV","aq",2012,0
"SLV","cf",1984,11074
"SLV","cf",1985,16055.718
"SLV","cf",1986,21787.304
"SLV","cf",1987,21743.799
"SLV","cf",1988,21538.139
"SLV","cf",1989,21538.139
"SLV","cf",1990,20130.95
"SLV","cf",1991,18098.08
"SLV","cf",1998,23265.0502
"SLV","cf",1999,23265.0502
"SLV","cf",2000,23729.0508
"SLV","cf",2001,24195.4244
"SLV","cf",2002,24679.6746
"SLV","cf",2003,25169.6991
"SLV","cf",2004,25679.4195
"SLV","cf",2005,9108.65
"SLV","cf",2006,9051.4
"SLV","cf",2007,9276.9
"SLV","cf",2008,10231.3
"SLV","cf",2009,0
"SLV","cf",2010,0
"SLV","cf",2011,0
"SLV","cf",2012,0
"SLV","mar",1998,508.0258457331
"SLV","mar",1999,508.0258457331
"SLV","mar",2000,373.5465518492
"SLV","mar",2001,381.4943508541
"SLV","mar",2002,389.442149859
"SLV","mar",2003,397.3899488639
"SLV","mar",2004,405.3377476715
"SLV","mar",2005,50.29648821247
"SLV","mar",2006,97.03013487956
"SLV","mar",2007,101.21803633999
"SLV","mar",2008,120.82408249661
"SLV","tour",1988,20000
"SLV","tour",1989,16800
"SLV","tour",1990,27200
"SLV","tour",1991,30100
"SLV","tour",1992,28300
"SLV","tour",1993,25600
"SLV","tour",1994,22800
"SLV","tour",1995,21000
"SLV","tour",1996,21500
"SLV","tour",1997,22100
"SLV","tour",1998,28000
"SLV","tour",1999,40000
"SLV","tour",2000,44500
"SLV","tour",2001,46700
"SLV","tour",2002,52000
"SLV","tour",2003,61100
"SLV","tour",2004,64300
"SLV","tour",2005,65700
"SLV","tour",2006,67400
"SLV","tour",2007,71000
"SLV","tour",2008,65900
"SLV","tour",2009,56500
"SLV","tour",2010,63600
"SLV","tour",2011,66700
"SLV","tour",2012,75500
"SLV","tour",2013,80400
"Southern Saint-Martin","tour",1988,4100
"Southern Saint-Martin","tour",1989,4700
"Southern Saint-Martin","tour",1990,6000
"Southern Saint-Martin","tour",1991,6200
"Southern Saint-Martin","tour",1992,6800
"Southern Saint-Martin","tour",1993,7500
"Southern Saint-Martin","tour",1994,7500
"Southern Saint-Martin","tour",1995,7900
"Southern Saint-Martin","tour",1996,5800
"Southern Saint-Martin","tour",1997,7000
"Southern Saint-Martin","tour",1998,6900
"Southern Saint-Martin","tour",1999,5800
"Southern Saint-Martin","tour",2000,5100
"Southern Saint-Martin","tour",2001,4700
"Southern Saint-Martin","tour",2002,5200
"Southern Saint-Martin","tour",2003,6100
"Southern Saint-Martin","tour",2004,5900
"Southern Saint-Martin","tour",2005,5900
"Southern Saint-Martin","tour",2006,5700
"Southern Saint-Martin","tour",2007,5800
"Southern Saint-Martin","tour",2008,6400
"Southern Saint-Martin","tour",2009,6000
"Southern Saint-Martin","tour",2010,5700
"Southern Saint-Martin","tour",2011,6500
"Southern Saint-Martin","tour",2012,7500
"Southern Saint-Martin","tour",2013,7900
"SPM","mmw",1991,0
"SPM","mmw",1994,0
"SPM","mmw",1998,1
"SPM","mmw",2008,1
"STP","cf",1970,269.731
"STP","cf",1971,248.374
"STP","cf",1972,294.252
"STP","cf",1973,267.358
"STP","cf",1974,246.792
"STP","cf",1975,498.33
"STP","cf",1976,502.285
"STP","cf",1977,334.593
"STP","cf",1978,454.825
"STP","cf",1979,514.15
"STP","cf",1980,779.135
"STP","cf",1981,848.743
"STP","cf",1982,911.232
"STP","cf",1983,940.499
"STP","cf",1984,1010.107
"STP","cf",1985,1453.067
"STP","cf",1986,1686.412
"STP","cf",1990,1700.65
"STP","cf",1994,3050.096
"STP","cf",1995,3377.57
"STP","cf",1996,3306.38
"STP","cf",1997,3145.016
"STP","cf",2003,3146.598
"STP","mmw",1991,0
"STP","mmw",1994,0
"STP","mmw",1998,0
"STP","mmw",2008,0
"STP","tour",1988,300
"STP","tour",1989,800
"STP","tour",1990,900
"STP","tour",1991,700
"STP","tour",1992,1100
"STP","tour",1993,900
"STP","tour",1994,1100
"STP","tour",1995,1300
"STP","tour",1996,1600
"STP","tour",1997,1600
"STP","tour",1998,1700
"STP","tour",1999,3900
"STP","tour",2000,4300
"STP","tour",2001,3100
"STP","tour",2002,3000
"STP","tour",2003,2700
"STP","tour",2004,2700
"STP","tour",2005,2600
"STP","tour",2006,3000
"STP","tour",2007,2900
"STP","tour",2008,3200
"STP","tour",2009,3200
"STP","tour",2010,3400
"STP","tour",2011,3800
"STP","tour",2012,3700
"STP","tour",2013,3500
"SUR","aq",2005,59
"SUR","aq",2006,30
"SUR","aq",2007,31.05
"SUR","aq",2008,0
"SUR","aq",2009,0
"SUR","aq",2010,0
"SUR","aq",2011,0
"SUR","aq",2012,0
"SUR","cf",1970,632.8
"SUR","cf",1980,1661.1
"SUR","cf",1981,1607.312
"SUR","cf",1982,1881.789
"SUR","cf",1983,2439.444
"SUR","cf",1984,2015.468
"SUR","cf",1985,1720.425
"SUR","cf",1986,2012.304
"SUR","cf",1987,2405.431
"SUR","cf",1990,3203.55
"SUR","cf",2000,3249.428
"SUR","cf",2001,2884.777
"SUR","cf",2002,3107.048
"SUR","cf",2003,3026.366
"SUR","cf",2004,3201.968
"SUR","cf",2005,1760
"SUR","cf",2006,1705
"SUR","cf",2007,1652
"SUR","cf",2008,0
"SUR","cf",2009,1828.5
"SUR","cf",2010,0
"SUR","cf",2011,0
"SUR","cf",2012,0
"SUR","mar",1986,5.919
"SUR","mar",1987,8.8785
"SUR","mar",1990,49.325
"SUR","mar",2003,20.7165
"SUR","mar",2004,20.7165
"SUR","mar",2005,116.407
"SUR","mar",2006,59.19
"SUR","mar",2007,67.4766
"SUR","mmw",1991,0
"SUR","mmw",1994,0
"SUR","mmw",1998,0
"SUR","mmw",2006,1.915
"SUR","tour",1988,300
"SUR","tour",1989,200
"SUR","tour",1990,100
"SUR","tour",1991,200
"SUR","tour",1992,200
"SUR","tour",1993,300
"SUR","tour",1994,4800
"SUR","tour",1995,5100
"SUR","tour",1996,2900
"SUR","tour",1997,2900
"SUR","tour",1998,2900
"SUR","tour",1999,3400
"SUR","tour",2000,3100
"SUR","tour",2001,2300
"SUR","tour",2002,1700
"SUR","tour",2003,1300
"SUR","tour",2004,3900
"SUR","tour",2005,5100
"SUR","tour",2006,4800
"SUR","tour",2007,3400
"SUR","tour",2008,2900
"SUR","tour",2009,2500
"SUR","tour",2010,2200
"SUR","tour",2011,2000
"SUR","tour",2012,1500
"SUR","tour",2013,1500
"SVN","aq",2005,113.5
"SVN","aq",2006,104.5
"SVN","aq",2007,101
"SVN","aq",2008,0
"SVN","aq",2009,0
"SVN","aq",2010,0
"SVN","aq",2011,0
"SVN","aq",2012,0
"SVN","cf",1991,374.934
"SVN","cf",1992,341.3956
"SVN","cf",1993,258.8943
"SVN","cf",1994,232.2376
"SVN","cf",1995,241.8878
"SVN","cf",1996,244.5772
"SVN","cf",1997,249.3232
"SVN","cf",1998,243.3907
"SVN","cf",1999,279.3021
"SVN","cf",2000,290.1388
"SVN","mar",2001,17.5246673364
"SVN","mar",2002,21.6213428169
"SVN","mar",2003,22.1903255241
"SVN","mar",2004,26.0594079228
"SVN","mar",2005,0
"SVN","mar",2006,0
"SVN","mar",2007,0
"SVN","mmw",1991,0
"SVN","mmw",1994,0
"SVN","mmw",1998,0
"SVN","mmw",2008,0
"SVN","tour",1988,9200
"SVN","tour",1989,8100
"SVN","tour",1990,27200
"SVN","tour",1991,16300
"SVN","tour",1992,25100
"SVN","tour",1993,25100
"SVN","tour",1994,24800
"SVN","tour",1995,23500
"SVN","tour",1996,26300
"SVN","tour",1997,27200
"SVN","tour",1998,25600
"SVN","tour",1999,23600
"SVN","tour",2000,27200
"SVN","tour",2001,29100
"SVN","tour",2002,28900
"SVN","tour",2003,27400
"SVN","tour",2004,28100
"SVN","tour",2005,29600
"SVN","tour",2006,30000
"SVN","tour",2007,30100
"SVN","tour",2008,31600
"SVN","tour",2009,32100
"SVN","tour",2010,31500
"SVN","tour",2011,32200
"SVN","tour",2012,32600
"SVN","tour",2013,32300
"SWE","aq",2005,250.5
"SWE","aq",2006,0
"SWE","aq",2007,0
"SWE","aq",2008,0
"SWE","aq",2009,0
"SWE","aq",2010,0
"SWE","aq",2011,0
"SWE","aq",2012,0
"SWE","cf",1970,9916.6088
"SWE","cf",1971,9285.8654
"SWE","cf",1972,9285.8654
"SWE","cf",1973,9112.6364
"SWE","cf",1976,8039.0912
"SWE","cf",1979,8385.391
"SWE","cf",1980,7561.96
"SWE","cf",1985,6376.0928
"SWE","cf",1986,6190.1287
"SWE","cf",1987,6190.1287
"SWE","cf",1989,5685.3916
"SWE","cf",1990,5199.4012
"SWE","cf",1993,4746
"SWE","cf",1994,5537
"SWE","cf",1995,4970.9604
"SWE","cf",1999,2278.08
"SWE","cf",2000,2201.353
"SWE","cf",2001,2207.681
"SWE","cf",2002,1764.721
"SWE","cf",2003,1634.206
"SWE","cf",2004,1513.183
"SWE","cf",2005,856
"SWE","cf",2006,845.5
"SWE","cf",2007,836.5
"SWE","cf",2008,799.5
"SWE","cf",2009,750
"SWE","cf",2010,728.5
"SWE","cf",2011,743.5
"SWE","cf",2012,729
"SWE","tour",1988,108200
"SWE","tour",1989,98400
"SWE","tour",1990,96700
"SWE","tour",1991,100600
"SWE","tour",1992,91700
"SWE","tour",1993,119900
"SWE","tour",1994,109600
"SWE","tour",1995,106200
"SWE","tour",1996,113600
"SWE","tour",1997,126000
"SWE","tour",1998,126300
"SWE","tour",1999,131600
"SWE","tour",2000,123900
"SWE","tour",2001,139400
"SWE","tour",2002,137300
"SWE","tour",2003,127600
"SWE","tour",2004,128600
"SWE","tour",2005,133500
"SWE","tour",2006,143800
"SWE","tour",2007,151900
"SWE","tour",2008,157800
"SWE","tour",2009,174800
"SWE","tour",2010,176400
"SWE","tour",2011,176800
"SWE","tour",2012,177100
"SWE","tour",2013,183000
"SYC","aq",2005,218
"SYC","aq",2006,218
"SYC","aq",2007,202
"SYC","aq",2008,0
"SYC","aq",2009,0
"SYC","aq",2010,0
"SYC","aq",2011,0
"SYC","aq",2012,0
"SYC","cf",1970,1724.38
"SYC","cf",1972,1898.4
"SYC","cf",1977,1475.215
"SYC","cf",1978,1498.945
"SYC","cf",1979,1561.0385
"SYC","cf",1980,1542.45
"SYC","cf",1983,1526.63
"SYC","cf",1984,1473.633
"SYC","cf",1985,1473.633
"SYC","cf",1986,1336.79
"SYC","cf",1987,1292.9686
"SYC","cf",1988,1350.3952
"SYC","cf",1989,1433.3711
"SYC","cf",1990,1730.4707
"SYC","cf",1991,3529.442
"SYC","cf",1992,2431.534
"SYC","cf",1993,2734.5661
"SYC","cf",1994,2895.2182
"SYC","cf",1995,2748.3295
"SYC","cf",1996,2683.863
"SYC","cf",1997,1629.46
"SYC","cf",1998,1629.46
"SYC","cf",1999,1629.46
"SYC","cf",2000,1629.46
"SYC","cf",2001,1629.46
"SYC","cf",2002,1969.59
"SYC","cf",2003,1969.59
"SYC","cf",2004,2839.69
"SYC","cf",2005,1930
"SYC","cf",2006,1930
"SYC","cf",2007,1980
"SYC","cf",2008,0
"SYC","cf",2009,0
"SYC","cf",2010,0
"SYC","cf",2011,0
"SYC","cf",2012,0
"SYC","mar",1997,256.49
"SYC","mar",1998,256.49
"SYC","mar",1999,256.49
"SYC","mar",2000,256.49
"SYC","mar",2001,201.246
"SYC","mar",2002,370.924
"SYC","mar",2003,430.114
"SYC","mar",2004,430.114
"SYC","mar",2005,430.114
"SYC","mar",2006,430.114
"SYC","mar",2007,398.546
"SYC","mmw",1991,0
"SYC","mmw",1994,0
"SYC","mmw",1998,0
"SYC","mmw",2008,0
"SYC","tour",1988,3600
"SYC","tour",1989,4300
"SYC","tour",1990,4600
"SYC","tour",1991,4400
"SYC","tour",1992,4300
"SYC","tour",1993,4600
"SYC","tour",1994,5400
"SYC","tour",1995,5700
"SYC","tour",1996,5200
"SYC","tour",1997,5100
"SYC","tour",1998,5000
"SYC","tour",1999,5400
"SYC","tour",2000,6400
"SYC","tour",2001,6500
"SYC","tour",2002,6400
"SYC","tour",2003,6300
"SYC","tour",2004,6500
"SYC","tour",2005,7000
"SYC","tour",2006,8500
"SYC","tour",2007,10900
"SYC","tour",2008,12700
"SYC","tour",2009,12300
"SYC","tour",2010,10900
"SYC","tour",2011,11300
"SYC","tour",2012,9800
"SYC","tour",2013,9600
"SYR","aq",2005,1362.5
"SYR","aq",2006,1478.5
"SYR","aq",2007,1587.6
"SYR","aq",2008,1530
"SYR","aq",2009,1530
"SYR","aq",2010,1447.5
"SYR","aq",2011,0
"SYR","aq",2012,0
"SYR","cf",1988,7288.1158
"SYR","cf",1990,9384.7404
"SYR","cf",1991,10226.048
"SYR","cf",1998,12131.6461
"SYR","cf",1999,11779.572
"SYR","cf",2000,11523.288
"SYR","cf",2001,11356.5452
"SYR","cf",2002,12639.389
"SYR","cf",2003,12670.238
"SYR","cf",2004,12753.6094
"SYR","cf",2005,6060
"SYR","cf",2006,3800
"SYR","cf",2007,3800
"SYR","cf",2008,3800
"SYR","cf",2009,3820
"SYR","cf",2010,3987
"SYR","cf",2011,0
"SYR","cf",2012,0
"SYR","mar",1998,0
"SYR","mar",1999,0
"SYR","mar",2000,0
"SYR","mar",2001,0
"SYR","mar",2002,0
"SYR","mar",2003,0
"SYR","mar",2004,0
"SYR","mar",2005,0
"SYR","mar",2006,0
"SYR","mar",2007,0
"SYR","mar",2008,0
"SYR","tour",1988,58600
"SYR","tour",1989,87700
"SYR","tour",1990,86000
"SYR","tour",1991,114000
"SYR","tour",1992,124600
"SYR","tour",1993,139700
"SYR","tour",1994,206000
"SYR","tour",1995,223600
"SYR","tour",1996,194200
"SYR","tour",1997,193500
"SYR","tour",1998,216500
"SYR","tour",1999,228700
"SYR","tour",2000,246100
"SYR","tour",2001,221700
"SYR","tour",2002,211100
"SYR","tour",2003,202600
"SYR","tour",2004,266700
"SYR","tour",2005,259800
"SYR","tour",2006,247200
"SYR","tour",2007,274900
"SYR","tour",2008,239900
"SYR","tour",2009,276200
"SYR","tour",2010,400300
"SYR","tour",2011,387600
"SYR","tour",2012,216700
"SYR","tour",2013,190600
"TCA","cf",1970,1042.538
"TCA","cf",1980,1250.571
"TCA","cf",1990,1440.411
"TCA","cf",1993,1531.5342
"TCA","cf",2000,276.85
"TCA","cf",2001,285.551
"TCA","cf",2002,324.31
"TCA","cf",2003,305.326
"TCA","cf",2004,287.924
"TCA","cf",2005,202
"TCA","cf",2006,203.5
"TCA","cf",2007,194
"TCA","cf",2008,183
"TCA","cf",2009,160
"TCA","cf",2010,144
"TCA","cf",2011,0
"TCA","cf",2012,0
"TCA","mmw",1991,0
"TCA","mmw",1994,0
"TCA","mmw",1998,1.915
"TCA","mmw",2008,0
"TGO","aq",2005,303
"TGO","aq",2006,303
"TGO","aq",2007,303
"TGO","aq",2008,0
"TGO","aq",2009,417.5
"TGO","aq",2010,417.5
"TGO","aq",2011,101.5
"TGO","aq",2012,0
"TGO","cf",1970,5726.84
"TGO","cf",1971,6511.6702
"TGO","cf",1972,8129.9771
"TGO","cf",1973,6795.5601
"TGO","cf",1974,6930.8211
"TGO","cf",1975,7792.8529
"TGO","cf",1976,7998.592
"TGO","cf",1979,3137.3433
"TGO","cf",1980,4698.54
"TGO","cf",1981,4228.686
"TGO","cf",1982,3847.1076
"TGO","cf",1983,6338.0457
"TGO","cf",1984,16128.49
"TGO","cf",1985,16128.49
"TGO","cf",1986,16128.49
"TGO","cf",1987,19292.49
"TGO","cf",1988,19292.49
"TGO","cf",1989,20083.49
"TGO","cf",1990,16729.65
"TGO","cf",1991,24521
"TGO","cf",1992,27368.6
"TGO","cf",1993,27526.8
"TGO","cf",1994,16369.745
"TGO","cf",1995,16369.745
"TGO","cf",1996,11797.765
"TGO","cf",1997,12129.985
"TGO","cf",1998,12129.985
"TGO","cf",1999,12129.985
"TGO","cf",2000,12129.985
"TGO","cf",2001,12129.985
"TGO","cf",2002,16175.95
"TGO","cf",2003,16508.17
"TGO","cf",2004,20091.4
"TGO","cf",2005,8050
"TGO","cf",2006,8050
"TGO","cf",2007,8050
"TGO","cf",2008,0
"TGO","cf",2009,4025
"TGO","cf",2010,4025
"TGO","cf",2011,3975
"TGO","cf",2012,0
"TGO","mar",1984,0
"TGO","mar",1985,0
"TGO","mar",1986,0
"TGO","mar",1987,0
"TGO","mar",1988,0
"TGO","mar",1989,0
"TGO","mar",1990,0
"TGO","mar",1991,0
"TGO","mar",1994,0
"TGO","mar",1995,0
"TGO","mar",1996,0
"TGO","mar",1997,0
"TGO","mar",1998,0
"TGO","mar",1999,0
"TGO","mar",2000,0
"TGO","mar",2001,0
"TGO","mar",2002,0
"TGO","mar",2003,0
"TGO","mar",2004,0
"TGO","mar",2005,0
"TGO","mar",2006,0
"TGO","mar",2007,0
"TGO","tour",1988,8500
"TGO","tour",1989,13000
"TGO","tour",1990,11000
"TGO","tour",1991,6000
"TGO","tour",1992,6400
"TGO","tour",1993,5000
"TGO","tour",1994,6200
"TGO","tour",1995,6200
"TGO","tour",1996,3100
"TGO","tour",1997,4000
"TGO","tour",1998,4100
"TGO","tour",1999,3700
"TGO","tour",2000,5300
"TGO","tour",2001,7000
"TGO","tour",2002,9500
"TGO","tour",2003,9500
"TGO","tour",2004,10200
"TGO","tour",2005,11800
"TGO","tour",2006,11800
"TGO","tour",2007,14300
"TGO","tour",2008,14600
"TGO","tour",2009,17700
"TGO","tour",2010,22000
"TGO","tour",2011,21800
"TGO","tour",2012,23400
"TGO","tour",2013,23300
"THA","cf",1970,97675.1321
"THA","cf",1971,97675.1321
"THA","cf",1972,97675.1321
"THA","cf",1973,83152.5303
"THA","cf",1974,83152.5303
"THA","cf",1975,83152.5303
"THA","cf",1976,88981.3302
"THA","cf",1977,91582.2173
"THA","cf",1978,98084.5537
"THA","cf",1979,105116.2273
"THA","cf",1980,109689.0774
"THA","cf",1981,114260.1082
"THA","cf",1982,119029.9173
"THA","cf",1985,288632.736
"THA","cf",1990,144544.3342
"THA","cf",2000,194631.3243
"THA","cf",2005,226150
"THA","cf",2006,227350
"THA","cf",2007,221800
"THA","cf",2008,207950
"THA","cf",2009,0
"THA","cf",2010,0
"THA","cf",2011,0
"THA","cf",2012,0
"THA","mar",1990,79555.31426687
"THA","mar",1992,181593.65211074
"THA","mar",1993,233477.5526518
"THA","mar",2000,86782.87921055
"THA","mmw",1991,0
"THA","mmw",1994,0
"THA","mmw",1998,0
"THA","mmw",2008,1.915
"THA","tour",1988,1385000
"THA","tour",1989,1381400
"THA","tour",1990,1542600
"THA","tour",1991,1354600
"THA","tour",1992,1425900
"THA","tour",1993,1454900
"THA","tour",1994,1464400
"THA","tour",1995,1590100
"THA","tour",1996,1497700
"THA","tour",1997,1632100
"THA","tour",1998,1690300
"THA","tour",1999,1652900
"THA","tour",2000,1819700
"THA","tour",2001,1931000
"THA","tour",2002,1976400
"THA","tour",2003,1827200
"THA","tour",2004,2010800
"THA","tour",2005,1753900
"THA","tour",2006,1945000
"THA","tour",2007,1943400
"THA","tour",2008,2049300
"THA","tour",2009,1975200
"THA","tour",2010,1879800
"THA","tour",2011,1853100
"THA","tour",2012,2281900
"THA","tour",2013,2562800
"TLS","cf",2000,4784.3635
"TLS","cf",2001,3508.085
"TLS","cf",2003,3926.524
"TON","aq",2005,60.4
"TON","aq",2006,60.4
"TON","aq",2007,60.4
"TON","aq",2008,60.4
"TON","aq",2009,60.4
"TON","aq",2010,60.4
"TON","aq",2011,60.4
"TON","aq",2012,60.4
"TON","cf",1970,1957.725
"TON","cf",1975,2048.3736
"TON","cf",1976,2154.8422
"TON","cf",1977,2727.4471
"TON","cf",1978,4815.2125
"TON","cf",1979,3369.1063
"TON","cf",1980,5815.8275
"TON","cf",1981,5815.8275
"TON","cf",1982,5815.8275
"TON","cf",1986,3663.2001
"TON","cf",1990,4904.2
"TON","cf",1991,4997.6171
"TON","cf",1994,2453.2865
"TON","cf",1995,2484.2146
"TON","cf",1996,2501.3002
"TON","cf",1997,2488.8815
"TON","cf",1998,2637.3522
"TON","cf",1999,2630.075
"TON","cf",2000,3515.995
"TON","cf",2001,6515.467
"TON","cf",2002,6763.05
"TON","cf",2003,7604.8322
"TON","cf",2004,7835.0132
"TON","cf",2005,3048.65
"TON","cf",2006,3048.65
"TON","cf",2007,3048.65
"TON","cf",2008,3048.65
"TON","cf",2009,3048.65
"TON","cf",2010,3048.65
"TON","cf",2011,3048.65
"TON","cf",2012,3048.65
"TON","mar",1994,71.71855
"TON","mar",1995,71.71855
"TON","mar",1996,76.84835
"TON","mar",1997,190.7891
"TON","mar",1998,278.193
"TON","mar",1999,29.595
"TON","mar",2000,29.595
"TON","mar",2001,157.84
"TON","mar",2002,153.894
"TON","mar",2003,211.3083
"TON","mar",2004,218.4111
"TON","mar",2005,106.7393
"TON","mar",2006,106.7393
"TON","mar",2007,106.7393
"TON","mar",2008,106.7393
"TON","mmw",1991,0
"TON","mmw",1994,0
"TON","mmw",1998,7.66
"TON","mmw",2006,34.47
"TON","mmw",2008,34.47
"TON","tour",1988,1200
"TON","tour",1989,1300
