iucn_sid,presence,origin,distribution_code,rgn_id,rgn_name
46967807,Extant,Native,Native,134,El Salvador
46967807,Extant,Native,Native,163,United States
46967817,Extant,Native,Native,151,American Samoa
46967817,Extant,Native,Native,16,Australia
46967817,Extant,Native,Native,247,Brunei
46967817,Extant,Native,Native,218,Canada
46967817,Extant,Native,Native,209,China
46967817,Extant,Native,Native,18,Fiji
46967817,Extant,Native,Native,9,Micronesia
46967817,Extant,Native,Native,13,Northern Mariana Islands and Guam
46967817,Extant,Native,Native,216,Indonesia
46967817,Extant,Native,Native,210,Japan
46967817,Extant,Native,Native,24,Cambodia
46967817,Extant,Native,Native,212,Kiribati
46967817,Extant,Native,Native,21,North Korea
46967817,Extant,Native,Native,20,South Korea
46967817,Extant,Native,Native,11,Marshall Islands
46967817,Extant,Native,Native,206,Malaysia
46967817,Extant,Native,Native,5,New Caledonia
46967817,Extant,Native,Native,162,New Zealand
46967817,Extant,Native,Native,147,French Polynesia
46967817,Extant,Native,Native,17,Papua New Guinea
46967817,Extant,Native,Native,15,Philippines
46967817,Extant,Native,Native,8,Palau
46967817,Extant,Native,Native,73,Russia
46967817,Extant,Native,Native,7,Solomon Islands
46967817,Extant,Native,Native,25,Thailand
46967817,Extant,Native,Native,155,Tonga
46967817,Extant,Native,Native,19,Tuvalu
46967817,Extant,Native,Native,14,Taiwan
46967817,Extant,Native,Native,163,United States
46967817,Extant,Native,Native,152,Samoa
46967827,Extant,Native,Native,120,Antigua and Barbuda
46967827,Extant,Native,Native,118,Anguilla
46967827,Extant,Native,Native,82,Albania
46967827,Extant,Native,Native,250,Aruba
46967827,Extant,Native,Native,232,Bosnia and Herzegovina
46967827,Extant,Native,Native,124,Barbados
46967827,Extant,Native,Native,99,Benin
46967827,Extant,Native,Native,108,Bermuda
46967827,Extant,Native,Native,245,Bonaire
46967827,Extant,Native,Native,248,Saba
46967827,Extant,Native,Native,249,Sint Eustatius
46967827,Extant,Native,Native,171,Brazil
46967827,Extant,Native,Native,110,Bahamas
46967827,Extant,Native,Native,164,Belize
46967827,Extant,Native,Native,218,Canada
46967827,Extant,Native,Native,195,Ivory Coast
46967827,Extant,Native,Native,132,Colombia
46967827,Extant,Native,Native,130,Costa Rica
46967827,Extant,Native,Native,112,Cuba
46967827,Extant,Native,Native,244,Curacao
46967827,Extant,Native,Native,81,Cyprus
46967827,Extant,Native,Native,123,Dominica
46967827,Extant,Native,Native,115,Dominican Republic
46967827,Extant,Native,Native,214,Egypt
46967827,Extant,Native,Native,182,Spain
46967827,Extant,Native,Native,179,France
46967827,Extant,Native,Native,180,United Kingdom
46967827,Extant,Native,Native,125,Grenada
46967827,Extant,Native,Native,169,French Guiana
46967827,Extant,Native,Native,106,Ghana
46967827,Extant,Native,Native,65,Gambia
46967827,Extant,Native,Native,194,Guinea
46967827,Extant,Native,Native,140,Guadeloupe and Martinique
46967827,Extant,Native,Native,80,Greece
46967827,Extant,Native,Native,136,Guatemala
46967827,Extant,Native,Native,193,Guinea Bissau
46967827,Extant,Native,Native,133,Honduras
46967827,Extant,Native,Native,187,Croatia
46967827,Extant,Native,Native,114,Haiti
46967827,Extant,Native,Native,181,Ireland
46967827,Extant,Native,Native,79,Israel
46967827,Extant,Native,Native,184,Italy
46967827,Extant,Native,Native,166,Jamaica
46967827,Extant,Native,Native,119,Saint Kitts and Nevis
46967827,Extant,Native,Native,78,Lebanon
46967827,Extant,Native,Native,122,Saint Lucia
46967827,Extant,Native,Native,97,Liberia
46967827,Extant,Native,Native,67,Libya
46967827,Extant,Native,Native,62,Morocco
46967827,Extant,Native,Native,186,Montenegro
46967827,Extant,Native,Native,221,Northern Saint-Martin
46967827,Extant,Native,Native,64,Mauritania
46967827,Extant,Native,Native,121,Montserrat
46967827,Extant,Native,Native,135,Mexico
46967827,Extant,Native,Native,196,Nigeria
46967827,Extant,Native,Native,131,Nicaragua
46967827,Extant,Native,Native,129,Panama
46967827,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
46967827,Extant,Native,Native,183,Portugal
46967827,Extant,Native,Native,188,Slovenia
46967827,Extant,Native,Native,96,Sierra Leone
46967827,Extant,Native,Native,66,Senegal
46967827,Extant,Native,Native,168,Suriname
46967827,Extant,Native,Native,220,Sint Maarten
46967827,Extant,Native,Native,77,Syria
46967827,Extant,Native,Native,111,Turks and Caicos Islands
46967827,Extant,Native,Native,98,Togo
46967827,Extant,Native,Native,61,Tunisia
46967827,Extant,Native,Native,76,Turkey
46967827,Extant,Native,Native,126,Trinidad and Tobago
46967827,Extant,Native,Native,163,United States
46967827,Extant,Native,Native,127,Saint Vincent and the Grenadines
46967827,Extant,Native,Native,139,Venezuela
46967827,Extant,Native,Native,117,British Virgin Islands
46967838,Extant,Native,Native,200,Angola
46967838,Extant,Native,Native,172,Argentina
46967838,Extant,Native,Native,99,Benin
46967838,Extant,Native,Native,171,Brazil
46967838,Extant,Native,Native,199,Democratic Republic of the Congo
46967838,Extant,Native,Native,100,Republique du Congo
46967838,Extant,Native,Native,195,Ivory Coast
46967838,Extant,Native,Native,197,Cameroon
46967838,Extant,Native,Native,198,Gabon
46967838,Extant,Native,Native,65,Gambia
46967838,Extant,Native,Native,194,Guinea
46967838,Extant,Native,Native,104,Equatorial Guinea
46967838,Extant,Native,Native,193,Guinea Bissau
46967838,Extant,Native,Native,97,Liberia
46967838,Extant,Native,Native,101,Namibia
46967838,Extant,Native,Native,196,Nigeria
46967838,Extant,Native,Native,85,Ascension
46967838,Extant,Native,Native,86,Saint Helena
46967838,Extant,Native,Native,88,Tristan da Cunha
46967838,Extant,Native,Native,96,Sierra Leone
46967838,Extant,Native,Native,66,Senegal
46967838,Extant,Native,Native,103,Sao Tome and Principe
46967838,Extant,Native,Native,98,Togo
46967838,Extant,Native,Native,173,Uruguay
46967838,Extant,Native,Native,102,South Africa
46967848,Extant,Native,Native,200,Angola
46967848,Extant,Native,Native,172,Argentina
46967848,Extant,Native,Native,99,Benin
46967848,Extant,Native,Native,171,Brazil
46967848,Extant,Native,Native,199,Democratic Republic of the Congo
46967848,Extant,Native,Native,100,Republique du Congo
46967848,Extant,Native,Native,195,Ivory Coast
46967848,Extant,Native,Native,197,Cameroon
46967848,Extant,Native,Native,198,Gabon
46967848,Extant,Native,Native,106,Ghana
46967848,Extant,Native,Native,65,Gambia
46967848,Extant,Native,Native,194,Guinea
46967848,Extant,Native,Native,104,Equatorial Guinea
46967848,Extant,Native,Native,193,Guinea Bissau
46967848,Extant,Native,Native,97,Liberia
46967848,Extant,Native,Native,101,Namibia
46967848,Extant,Native,Native,196,Nigeria
46967848,Extant,Native,Native,85,Ascension
46967848,Extant,Native,Native,86,Saint Helena
46967848,Extant,Native,Native,88,Tristan da Cunha
46967848,Extant,Native,Native,96,Sierra Leone
46967848,Extant,Native,Native,66,Senegal
46967848,Extant,Native,Native,103,Sao Tome and Principe
46967848,Extant,Native,Native,98,Togo
46967848,Extant,Native,Native,173,Uruguay
46967848,Extant,Native,Native,102,South Africa
46967863,Extant,Native,Native,200,Angola
46967863,Extant,Native,Native,43,Kenya
46967863,Extant,Native,Native,28,Comoro Islands
46967863,Extant,Native,Native,42,Madagascar
46967863,Extant,Native,Native,37,Mauritius
46967863,Extant,Native,Native,41,Mozambique
46967863,Extant,Native,Native,101,Namibia
46967863,Extant,Native,Native,31,Seychelles
46967863,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
46967863,Extant,Native,Native,91,Crozet Islands
46967863,Extant,Native,Native,93,Kerguelen Islands
46967863,Extant,Native,Native,202,Tanzania
46967863,Extant,Native,Native,29,Mayotte
46967863,Extant,Native,Native,102,South Africa
46967873,Extant,Native,Native,204,Bangladesh
46967873,Extant,Native,Native,216,Indonesia
46967873,Extant,Native,Native,203,India
46967873,Extant,Native,Native,40,Sri Lanka
46967873,Extant,Native,Native,205,Myanmar
46967873,Extant,Native,Native,206,Malaysia
46967873,Extant,Native,Native,25,Thailand
8005,Extant,Native,Native,54,United Arab Emirates
8005,Extant,Native,Native,120,Antigua and Barbuda
8005,Extant,Native,Native,151,American Samoa
8005,Extant,Native,Native,16,Australia
8005,Extant,Native,Native,124,Barbados
8005,Extant,Native,Native,52,Bahrain
8005,Extant,Native,Native,245,Bonaire
8005,Extant,Native,Native,248,Saba
8005,Extant,Native,Native,249,Sint Eustatius
8005,Extant,Native,Native,171,Brazil
8005,Extant,Native,Native,110,Bahamas
8005,Extant,Native,Native,164,Belize
8005,Extant,Native,Native,209,China
8005,Extant,Native,Native,132,Colombia
8005,Extant,Native,Native,130,Costa Rica
8005,Extant,Native,Native,112,Cuba
8005,Extant,Native,Native,244,Curacao
8005,Extant,Native,Native,115,Dominican Republic
8005,Extant,Native,Native,137,Ecuador
8005,Extant,Native,Native,214,Egypt
8005,Extant,Native,Native,45,Eritrea
8005,Extant,Native,Native,18,Fiji
8005,Extant,Native,Native,9,Micronesia
8005,Extant,Native,Native,125,Grenada
8005,Extant,Native,Native,140,Guadeloupe and Martinique
8005,Extant,Native,Native,104,Equatorial Guinea
8005,Extant,Native,Native,13,Northern Mariana Islands and Guam
8005,Extant,Native,Native,133,Honduras
8005,Extant,Native,Native,216,Indonesia
8005,Extant,Native,Native,203,India
8005,Extant,Native,Native,38,British Indian Ocean Territory
8005,Extant,Native,Native,191,Iran
8005,Extant,Native,Native,166,Jamaica
8005,Extant,Native,Native,210,Japan
8005,Extant,Native,Native,43,Kenya
8005,Extant,Native,Native,24,Cambodia
8005,Extant,Native,Native,28,Comoro Islands
8005,Extant,Native,Native,119,Saint Kitts and Nevis
8005,Extant,Native,Native,51,Kuwait
8005,Extant,Native,Native,40,Sri Lanka
8005,Extant,Native,Native,221,Northern Saint-Martin
8005,Extant,Native,Native,42,Madagascar
8005,Extant,Native,Native,205,Myanmar
8005,Extant,Native,Native,37,Mauritius
8005,Extant,Native,Native,39,Maldives
8005,Extant,Native,Native,135,Mexico
8005,Extant,Native,Native,206,Malaysia
8005,Extant,Native,Native,41,Mozambique
8005,Extant,Native,Native,131,Nicaragua
8005,Extant,Native,Native,48,Oman
8005,Extant,Native,Native,129,Panama
8005,Extant,Native,Native,17,Papua New Guinea
8005,Extant,Native,Native,15,Philippines
8005,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
8005,Extant,Native,Native,8,Palau
8005,Extant,Native,Native,190,Qatar
8005,Extant,Native,Native,50,Saudi Arabia
8005,Extant,Native,Native,7,Solomon Islands
8005,Extant,Native,Native,31,Seychelles
8005,Extant,Native,Native,49,Sudan
8005,Extant,Native,Native,44,Somalia
8005,Extant,Native,Native,103,Sao Tome and Principe
8005,Extant,Native,Native,134,El Salvador
8005,Extant,Native,Native,220,Sint Maarten
8005,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
8005,Extant,Native,Native,91,Crozet Islands
8005,Extant,Native,Native,93,Kerguelen Islands
8005,Extant,Native,Native,25,Thailand
8005,Extant,Native,Native,126,Trinidad and Tobago
8005,Extant,Native,Native,14,Taiwan
8005,Extant,Native,Native,202,Tanzania
8005,Extant,Native,Native,163,United States
8005,Extant,Native,Native,139,Venezuela
8005,Extant,Native,Native,117,British Virgin Islands
8005,Extant,Native,Native,207,Vietnam
8005,Extant,Native,Native,6,Vanuatu
8005,Extant,Native,Native,152,Samoa
8005,Extant,Native,Native,47,Yemen
8005,Extant,Native,Native,29,Mayotte
39338,Extant,Native,Native,16,Australia
39338,Extant,Native,Native,171,Brazil
39338,Extant,Native,Native,209,China
39338,Extant,Native,Native,137,Ecuador
39338,Extant,Native,Native,216,Indonesia
39338,Extant,Native,Native,210,Japan
39338,Extant,Native,Native,40,Sri Lanka
39338,Extant,Native,Native,135,Mexico
39338,Extant,Native,Native,138,Peru
39338,Extant,Native,Native,15,Philippines
39338,Extant,Native,Native,66,Senegal
39338,Extant,Native,Native,14,Taiwan
39338,Extant,Native,Native,163,United States
39338,Extant,Native,Native,207,Vietnam
39338,Extant,Native,Native,102,South Africa
39384,Extant,Native,Native,151,American Samoa
39384,Extant,Native,Native,16,Australia
39384,Extant,Native,Native,1,Cocos Islands
39384,Extant,Native,Native,153,Cook Islands
39384,Extant,Native,Native,130,Costa Rica
39384,Extant,Native,Native,2,Christmas Island
39384,Extant,Native,Native,46,Djibouti
39384,Extant,Native,Native,214,Egypt
39384,Extant,Native,Native,45,Eritrea
39384,Extant,Native,Native,18,Fiji
39384,Extant,Native,Native,13,Northern Mariana Islands and Guam
39384,Extant,Native,Native,203,India
39384,Extant,Native,Native,43,Kenya
39384,Extant,Native,Native,212,Kiribati
39384,Extant,Native,Native,28,Comoro Islands
39384,Extant,Native,Native,40,Sri Lanka
39384,Extant,Native,Native,42,Madagascar
39384,Extant,Native,Native,11,Marshall Islands
39384,Extant,Native,Native,205,Myanmar
39384,Extant,Native,Native,37,Mauritius
39384,Extant,Native,Native,39,Maldives
39384,Extant,Native,Native,41,Mozambique
39384,Extant,Native,Native,5,New Caledonia
39384,Extant,Native,Native,3,Norfolk Island
39384,Extant,Native,Native,10,Nauru
39384,Extant,Native,Native,154,Niue
39384,Extant,Native,Native,162,New Zealand
39384,Extant,Native,Native,129,Panama
39384,Extant,Native,Native,147,French Polynesia
39384,Extant,Native,Native,15,Philippines
39384,Extant,Native,Native,146,Pitcairn
39384,Extant,Native,Native,8,Palau
39384,Extant,Native,Native,32,Reunion
39384,Extant,Native,Native,50,Saudi Arabia
39384,Extant,Native,Native,7,Solomon Islands
39384,Extant,Native,Native,31,Seychelles
39384,Extant,Native,Native,49,Sudan
39384,Extant,Native,Native,44,Somalia
39384,Extant,Native,Native,155,Tonga
39384,Extant,Native,Native,19,Tuvalu
39384,Extant,Native,Native,202,Tanzania
39384,Extant,Native,Native,163,United States
39384,Extant,Native,Native,207,Vietnam
39384,Extant,Native,Native,6,Vanuatu
39384,Extant,Native,Native,161,Wallis and Futuna
39384,Extant,Native,Native,152,Samoa
39384,Extant,Native,Native,47,Yemen
39384,Extant,Native,Native,29,Mayotte
39384,Extant,Native,Native,102,South Africa
39375,Extant,Native,Native,16,Australia
39375,Extant,Native,Native,209,China
39375,Extant,Native,Native,46,Djibouti
39375,Extant,Native,Native,45,Eritrea
39375,Extant,Native,Native,203,India
39375,Extant,Native,Native,210,Japan
39375,Extant,Native,Native,43,Kenya
39375,Extant,Native,Native,40,Sri Lanka
39375,Extant,Native,Native,42,Madagascar
39375,Extant,Native,Native,11,Marshall Islands
39375,Extant,Native,Native,37,Mauritius
39375,Extant,Native,Native,39,Maldives
39375,Extant,Native,Native,41,Mozambique
39375,Extant,Native,Native,5,New Caledonia
39375,Extant,Native,Native,15,Philippines
39375,Extant,Native,Native,53,Pakistan
39375,Extant,Native,Native,7,Solomon Islands
39375,Extant,Native,Native,31,Seychelles
39375,Extant,Native,Native,44,Somalia
39375,Extant,Native,Native,25,Thailand
39375,Extant,Native,Native,202,Tanzania
39375,Extant,Native,Native,102,South Africa
60225,Extant,Native,Native,16,Australia
60225,Extant,Native,Native,171,Brazil
60225,Extant,Native,Native,112,Cuba
60225,Extant,Native,Native,63,Western Sahara
60225,Extant,Native,Native,182,Spain
60225,Extant,Native,Native,9,Micronesia
60225,Extant,Native,Native,106,Ghana
60225,Extant,Native,Native,193,Guinea Bissau
60225,Extant,Native,Native,210,Japan
60225,Extant,Native,Native,97,Liberia
60225,Extant,Native,Native,62,Morocco
60225,Extant,Native,Native,42,Madagascar
60225,Extant,Native,Native,64,Mauritania
60225,Extant,Native,Native,10,Nauru
60225,Extant,Native,Native,183,Portugal
60225,Extant,Native,Native,7,Solomon Islands
60225,Extant,Native,Native,14,Taiwan
60225,Extant,Native,Native,163,United States
9281,Extant,Native,Native,203,India
12427,Extant,Native,Native,204,Bangladesh
12427,Extant,Native,Native,247,Brunei
12427,Extant,Native,Native,209,China
12427,Extant,Native,Native,216,Indonesia
12427,Extant,Native,Native,203,India
12427,Extant,Native,Native,192,Iraq
12427,Extant,Native,Native,24,Cambodia
12427,Extant,Native,Native,205,Myanmar
12427,Extant,Native,Native,206,Malaysia
12427,Extant,Native,Native,53,Pakistan
12427,Extant,Native,Native,25,Thailand
12427,Extant,Native,Native,207,Vietnam
13653,Possibly Extinct,Native,Possibly Extinct,82,Albania
13653,Extinct Post-1500,Native,Regionally Extinct,232,Bosnia and Herzegovina
13653,Extinct Post-1500,Native,Regionally Extinct,71,Bulgaria
13653,Extant,Native,Native,81,Cyprus
13653,Possibly Extinct,Native,Possibly Extinct,214,Egypt
13653,Extant,Native,Native,63,Western Sahara
13653,Possibly Extinct,Native,Possibly Extinct,182,Spain
13653,Possibly Extinct,Native,Possibly Extinct,179,France
13653,Extant,Native,Native,80,Greece
13653,Extant,Native,Native,187,Croatia
13653,Possibly Extinct,Native,Possibly Extinct,79,Israel
13653,Possibly Extinct,Native,Possibly Extinct,184,Italy
13653,Possibly Extinct,Native,Possibly Extinct,78,Lebanon
13653,Possibly Extinct,Native,Possibly Extinct,67,Libya
13653,Extinct Post-1500,Native,Regionally Extinct,186,Montenegro
13653,Extant,Native,Native,64,Mauritania
13653,Extant,Native,Native,183,Portugal
13653,Extinct Post-1500,Native,Regionally Extinct,72,Romania
13653,Extinct Post-1500,Native,Regionally Extinct,188,Slovenia
13653,Possibly Extinct,Native,Possibly Extinct,77,Syria
13653,Possibly Extinct,Native,Possibly Extinct,61,Tunisia
13653,Extant,Native,Native,76,Turkey
17978,Extant,Native,Native,172,Argentina
17978,Extant,Native,Native,171,Brazil
17978,Extant,Native,Native,173,Uruguay
41761,Extant,Native,Native,171,Brazil
41761,Extant,Native,Native,173,Uruguay
60217,Extant,Native,Native,120,Antigua and Barbuda
60217,Extant,Native,Native,124,Barbados
60217,Extant,Native,Native,108,Bermuda
60217,Extant,Native,Native,171,Brazil
60217,Extant,Native,Native,110,Bahamas
60217,Extant,Native,Native,164,Belize
60217,Extant,Native,Native,132,Colombia
60217,Extant,Native,Native,130,Costa Rica
60217,Extant,Native,Native,112,Cuba
60217,Extant,Native,Native,123,Dominica
60217,Extant,Native,Native,115,Dominican Republic
60217,Extant,Native,Native,125,Grenada
60217,Extant,Native,Native,169,French Guiana
