"Taxonid","FAO_rgn","ohi_rgn","year","bbmsy"
600147,27,227,2005,0.69
600147,27,227,2006,0.64
600147,27,227,2007,0.6
600147,27,227,2008,0.56
600147,27,227,2009,0.48
600147,27,227,2010,0.45
600147,27,228,2005,0.69
600147,27,228,2006,0.64
600147,27,228,2007,0.6
600147,27,228,2008,0.56
600147,27,228,2009,0.48
600147,27,228,2010,0.45
600147,31,108,2005,0.36
600147,31,108,2006,0.38
600147,31,108,2007,0.38
600147,31,108,2008,0.4
600147,31,108,2009,0.41
600147,31,108,2010,0.41
600147,31,110,2005,0.36
600147,31,110,2006,0.38
600147,31,110,2007,0.38
600147,31,110,2008,0.4
600147,31,110,2009,0.41
600147,31,110,2010,0.41
600147,31,112,2005,0.36
600147,31,112,2006,0.38
600147,31,112,2007,0.38
600147,31,112,2008,0.4
600147,31,112,2009,0.41
600147,31,112,2010,0.41
600147,31,114,2005,0.36
600147,31,114,2006,0.38
600147,31,114,2007,0.38
600147,31,114,2008,0.4
600147,31,114,2009,0.41
600147,31,114,2010,0.41
600147,31,115,2005,0.36
600147,31,115,2006,0.38
600147,31,115,2007,0.38
600147,31,115,2008,0.4
600147,31,115,2009,0.41
600147,31,115,2010,0.41
600147,31,116,2005,0.36
600147,31,116,2006,0.38
600147,31,116,2007,0.38
600147,31,116,2008,0.4
600147,31,116,2009,0.41
600147,31,116,2010,0.41
600147,31,117,2005,0.36
600147,31,117,2006,0.38
600147,31,117,2007,0.38
600147,31,117,2008,0.4
600147,31,117,2009,0.41
600147,31,117,2010,0.41
600147,31,118,2005,0.36
600147,31,118,2006,0.38
600147,31,118,2007,0.38
600147,31,118,2008,0.4
600147,31,118,2009,0.41
600147,31,118,2010,0.41
600147,31,119,2005,0.36
600147,31,119,2006,0.38
600147,31,119,2007,0.38
600147,31,119,2008,0.4
600147,31,119,2009,0.41
600147,31,119,2010,0.41
600147,31,120,2005,0.36
600147,31,120,2006,0.38
600147,31,120,2007,0.38
600147,31,120,2008,0.4
600147,31,120,2009,0.41
600147,31,120,2010,0.41
600147,31,121,2005,0.36
600147,31,121,2006,0.38
600147,31,121,2007,0.38
600147,31,121,2008,0.4
600147,31,121,2009,0.41
600147,31,121,2010,0.41
600147,31,122,2005,0.36
600147,31,122,2006,0.38
600147,31,122,2007,0.38
600147,31,122,2008,0.4
600147,31,122,2009,0.41
600147,31,122,2010,0.41
600147,31,123,2005,0.36
600147,31,123,2006,0.38
600147,31,123,2007,0.38
600147,31,123,2008,0.4
600147,31,123,2009,0.41
600147,31,123,2010,0.41
600147,31,124,2005,0.36
600147,31,124,2006,0.38
600147,31,124,2007,0.38
600147,31,124,2008,0.4
600147,31,124,2009,0.41
600147,31,124,2010,0.41
600147,31,125,2005,0.36
600147,31,125,2006,0.38
600147,31,125,2007,0.38
600147,31,125,2008,0.4
600147,31,125,2009,0.41
600147,31,125,2010,0.41
600147,31,126,2005,0.36
600147,31,126,2006,0.38
600147,31,126,2007,0.38
600147,31,126,2008,0.4
600147,31,126,2009,0.41
600147,31,126,2010,0.41
600147,31,127,2005,0.36
600147,31,127,2006,0.38
600147,31,127,2007,0.38
600147,31,127,2008,0.4
600147,31,127,2009,0.41
600147,31,127,2010,0.41
600147,31,132,2005,0.36
600147,31,132,2006,0.38
600147,31,132,2007,0.38
600147,31,132,2008,0.4
600147,31,132,2009,0.41
600147,31,132,2010,0.41
600147,31,133,2005,0.36
600147,31,133,2006,0.38
600147,31,133,2007,0.38
600147,31,133,2008,0.4
600147,31,133,2009,0.41
600147,31,133,2010,0.41
600147,31,135,2005,0.36
600147,31,135,2006,0.38
600147,31,135,2007,0.38
600147,31,135,2008,0.4
600147,31,135,2009,0.41
600147,31,135,2010,0.41
600147,31,136,2005,0.36
600147,31,136,2006,0.38
600147,31,136,2007,0.38
600147,31,136,2008,0.4
600147,31,136,2009,0.41
600147,31,136,2010,0.41
600147,31,139,2005,0.36
600147,31,139,2006,0.38
600147,31,139,2007,0.38
600147,31,139,2008,0.4
600147,31,139,2009,0.41
600147,31,139,2010,0.41
600147,31,140,2005,0.36
600147,31,140,2006,0.38
600147,31,140,2007,0.38
600147,31,140,2008,0.4
600147,31,140,2009,0.41
600147,31,140,2010,0.41
600147,31,163,2005,0.36
600147,31,163,2006,0.38
600147,31,163,2007,0.38
600147,31,163,2008,0.4
600147,31,163,2009,0.41
600147,31,163,2010,0.41
600147,31,164,2005,0.36
600147,31,164,2006,0.38
600147,31,164,2007,0.38
600147,31,164,2008,0.4
600147,31,164,2009,0.41
600147,31,164,2010,0.41
600147,31,166,2005,0.36
600147,31,166,2006,0.38
600147,31,166,2007,0.38
600147,31,166,2008,0.4
600147,31,166,2009,0.41
600147,31,166,2010,0.41
600147,31,167,2005,0.36
600147,31,167,2006,0.38
600147,31,167,2007,0.38
600147,31,167,2008,0.4
600147,31,167,2009,0.41
600147,31,167,2010,0.41
600147,31,169,2005,0.36
600147,31,169,2006,0.38
600147,31,169,2007,0.38
600147,31,169,2008,0.4
600147,31,169,2009,0.41
600147,31,169,2010,0.41
600147,31,171,2005,0.36
600147,31,171,2006,0.38
600147,31,171,2007,0.38
600147,31,171,2008,0.4
600147,31,171,2009,0.41
600147,31,171,2010,0.41
600147,31,179,2005,0.36
600147,31,179,2006,0.38
600147,31,179,2007,0.38
600147,31,179,2008,0.4
600147,31,179,2009,0.41
600147,31,179,2010,0.41
600147,31,220,2005,0.36
600147,31,220,2006,0.38
600147,31,220,2007,0.38
600147,31,220,2008,0.4
600147,31,220,2009,0.41
600147,31,220,2010,0.41
600147,31,221,2005,0.36
600147,31,221,2006,0.38
600147,31,221,2007,0.38
600147,31,221,2008,0.4
600147,31,221,2009,0.41
600147,31,221,2010,0.41
600147,31,244,2005,0.36
600147,31,244,2006,0.38
600147,31,244,2007,0.38
600147,31,244,2008,0.4
600147,31,244,2009,0.41
600147,31,244,2010,0.41
600147,31,245,2005,0.36
600147,31,245,2006,0.38
600147,31,245,2007,0.38
600147,31,245,2008,0.4
600147,31,245,2009,0.41
600147,31,245,2010,0.41
600147,31,248,2005,0.36
600147,31,248,2006,0.38
600147,31,248,2007,0.38
600147,31,248,2008,0.4
600147,31,248,2009,0.41
600147,31,248,2010,0.41
600147,31,249,2005,0.36
600147,31,249,2006,0.38
600147,31,249,2007,0.38
600147,31,249,2008,0.4
600147,31,249,2009,0.41
600147,31,249,2010,0.41
600147,31,250,2005,0.36
600147,31,250,2006,0.38
600147,31,250,2007,0.38
600147,31,250,2008,0.4
600147,31,250,2009,0.41
600147,31,250,2010,0.41
600147,34,55,2005,0.69
600147,34,55,2006,0.64
600147,34,55,2007,0.6
600147,34,55,2008,0.56
600147,34,55,2009,0.48
600147,34,55,2010,0.45
600147,34,56,2005,0.69
600147,34,56,2006,0.64
600147,34,56,2007,0.6
600147,34,56,2008,0.56
600147,34,56,2009,0.48
600147,34,56,2010,0.45
600147,34,57,2005,0.69
600147,34,57,2006,0.64
600147,34,57,2007,0.6
600147,34,57,2008,0.56
600147,34,57,2009,0.48
600147,34,57,2010,0.45
600147,34,58,2005,0.69
600147,34,58,2006,0.64
600147,34,58,2007,0.6
600147,34,58,2008,0.56
600147,34,58,2009,0.48
600147,34,58,2010,0.45
600147,34,60,2005,0.69
600147,34,60,2006,0.64
600147,34,60,2007,0.6
600147,34,60,2008,0.56
600147,34,60,2009,0.48
600147,34,60,2010,0.45
600147,34,62,2005,0.69
600147,34,62,2006,0.64
600147,34,62,2007,0.6
600147,34,62,2008,0.56
600147,34,62,2009,0.48
600147,34,62,2010,0.45
600147,34,64,2005,0.69
600147,34,64,2006,0.64
600147,34,64,2007,0.6
600147,34,64,2008,0.56
600147,34,64,2009,0.48
600147,34,64,2010,0.45
600147,34,65,2005,0.69
600147,34,65,2006,0.64
600147,34,65,2007,0.6
600147,34,65,2008,0.56
600147,34,65,2009,0.48
600147,34,65,2010,0.45
600147,34,66,2005,0.69
600147,34,66,2006,0.64
600147,34,66,2007,0.6
600147,34,66,2008,0.56
600147,34,66,2009,0.48
600147,34,66,2010,0.45
600147,34,96,2005,0.69
600147,34,96,2006,0.64
600147,34,96,2007,0.6
600147,34,96,2008,0.56
600147,34,96,2009,0.48
600147,34,96,2010,0.45
600147,34,97,2005,0.69
600147,34,97,2006,0.64
600147,34,97,2007,0.6
600147,34,97,2008,0.56
600147,34,97,2009,0.48
600147,34,97,2010,0.45
600147,34,98,2005,0.69
600147,34,98,2006,0.64
600147,34,98,2007,0.6
600147,34,98,2008,0.56
600147,34,98,2009,0.48
600147,34,98,2010,0.45
600147,34,99,2005,0.69
600147,34,99,2006,0.64
600147,34,99,2007,0.6
600147,34,99,2008,0.56
600147,34,99,2009,0.48
600147,34,99,2010,0.45
600147,34,100,2005,0.69
600147,34,100,2006,0.64
600147,34,100,2007,0.6
600147,34,100,2008,0.56
600147,34,100,2009,0.48
600147,34,100,2010,0.45
600147,34,103,2005,0.69
600147,34,103,2006,0.64
600147,34,103,2007,0.6
600147,34,103,2008,0.56
600147,34,103,2009,0.48
600147,34,103,2010,0.45
600147,34,104,2005,0.69
600147,34,104,2006,0.64
600147,34,104,2007,0.6
600147,34,104,2008,0.56
600147,34,104,2009,0.48
600147,34,104,2010,0.45
600147,34,106,2005,0.69
600147,34,106,2006,0.64
600147,34,106,2007,0.6
600147,34,106,2008,0.56
600147,34,106,2009,0.48
600147,34,106,2010,0.45
600147,34,171,2005,0.36
600147,34,171,2006,0.38
600147,34,171,2007,0.38
600147,34,171,2008,0.4
600147,34,171,2009,0.41
600147,34,171,2010,0.41
600147,34,182,2005,0.69
600147,34,182,2006,0.64
600147,34,182,2007,0.6
600147,34,182,2008,0.56
600147,34,182,2009,0.48
600147,34,182,2010,0.45
600147,34,183,2005,0.69
600147,34,183,2006,0.64
600147,34,183,2007,0.6
600147,34,183,2008,0.56
600147,34,183,2009,0.48
600147,34,183,2010,0.45
600147,34,193,2005,0.69
600147,34,193,2006,0.64
600147,34,193,2007,0.6
600147,34,193,2008,0.56
600147,34,193,2009,0.48
600147,34,193,2010,0.45
600147,34,194,2005,0.69
600147,34,194,2006,0.64
600147,34,194,2007,0.6
600147,34,194,2008,0.56
600147,34,194,2009,0.48
600147,34,194,2010,0.45
600147,34,195,2005,0.69
600147,34,195,2006,0.64
600147,34,195,2007,0.6
600147,34,195,2008,0.56
600147,34,195,2009,0.48
600147,34,195,2010,0.45
600147,34,196,2005,0.69
600147,34,196,2006,0.64
600147,34,196,2007,0.6
600147,34,196,2008,0.56
600147,34,196,2009,0.48
600147,34,196,2010,0.45
600147,34,197,2005,0.69
600147,34,197,2006,0.64
600147,34,197,2007,0.6
600147,34,197,2008,0.56
600147,34,197,2009,0.48
600147,34,197,2010,0.45
600147,34,198,2005,0.69
600147,34,198,2006,0.64
600147,34,198,2007,0.6
600147,34,198,2008,0.56
600147,34,198,2009,0.48
600147,34,198,2010,0.45
600147,34,199,2005,0.69
600147,34,199,2006,0.64
600147,34,199,2007,0.6
600147,34,199,2008,0.56
600147,34,199,2009,0.48
600147,34,199,2010,0.45
600147,34,200,2005,0.69
600147,34,200,2006,0.64
600147,34,200,2007,0.6
600147,34,200,2008,0.56
600147,34,200,2009,0.48
600147,34,200,2010,0.45
600147,37,60,2005,0.69
600147,37,60,2006,0.64
600147,37,60,2007,0.6
600147,37,60,2008,0.56
600147,37,60,2009,0.48
600147,37,60,2010,0.45
600147,37,61,2005,0.69
600147,37,61,2006,0.64
600147,37,61,2007,0.6
600147,37,61,2008,0.56
600147,37,61,2009,0.48
600147,37,61,2010,0.45
600147,37,62,2005,0.69
600147,37,62,2006,0.64
600147,37,62,2007,0.6
600147,37,62,2008,0.56
600147,37,62,2009,0.48
600147,37,62,2010,0.45
600147,37,63,2005,0.69
600147,37,63,2006,0.64
600147,37,63,2007,0.6
600147,37,63,2008,0.56
600147,37,63,2009,0.48
600147,37,63,2010,0.45
600147,37,67,2005,0.69
600147,37,67,2006,0.64
600147,37,67,2007,0.6
600147,37,67,2008,0.56
600147,37,67,2009,0.48
600147,37,67,2010,0.45
600147,37,68,2005,0.69
600147,37,68,2006,0.64
600147,37,68,2007,0.6
600147,37,68,2008,0.56
600147,37,68,2009,0.48
600147,37,68,2010,0.45
600147,37,71,2007,0.6
600147,37,71,2008,0.56
600147,37,71,2009,0.48
600147,37,71,2010,0.45
600147,37,72,2007,0.6
600147,37,72,2008,0.56
600147,37,72,2009,0.48
600147,37,72,2010,0.45
600147,37,76,2005,0.69
600147,37,76,2006,0.64
600147,37,76,2007,0.6
600147,37,76,2008,0.56
600147,37,76,2009,0.48
600147,37,76,2010,0.45
600147,37,77,2005,0.69
600147,37,77,2006,0.64
600147,37,77,2007,0.6
600147,37,77,2008,0.56
600147,37,77,2009,0.48
600147,37,77,2010,0.45
600147,37,78,2005,0.69
600147,37,78,2006,0.64
600147,37,78,2007,0.6
600147,37,78,2008,0.56
600147,37,78,2009,0.48
600147,37,78,2010,0.45
600147,37,79,2005,0.69
600147,37,79,2006,0.64
600147,37,79,2007,0.6
600147,37,79,2008,0.56
600147,37,79,2009,0.48
600147,37,79,2010,0.45
600147,37,80,2005,0.69
600147,37,80,2006,0.64
600147,37,80,2007,0.6
600147,37,80,2008,0.56
600147,37,80,2009,0.48
600147,37,80,2010,0.45
600147,37,81,2005,0.69
600147,37,81,2006,0.64
600147,37,81,2007,0.6
600147,37,81,2008,0.56
600147,37,81,2009,0.48
600147,37,81,2010,0.45
600147,37,82,2005,0.69
600147,37,82,2006,0.64
600147,37,82,2007,0.6
600147,37,82,2008,0.56
600147,37,82,2009,0.48
600147,37,82,2010,0.45
600147,37,84,2005,0.69
600147,37,84,2006,0.64
600147,37,84,2007,0.6
600147,37,84,2008,0.56
600147,37,84,2009,0.48
600147,37,84,2010,0.45
600147,37,179,2005,0.69
600147,37,179,2006,0.64
600147,37,179,2007,0.6
600147,37,179,2008,0.56
600147,37,179,2009,0.48
600147,37,179,2010,0.45
600147,37,182,2005,0.69
600147,37,182,2006,0.64
600147,37,182,2007,0.6
600147,37,182,2008,0.56
600147,37,182,2009,0.48
600147,37,182,2010,0.45
600147,37,184,2005,0.69
600147,37,184,2006,0.64
600147,37,184,2007,0.6
600147,37,184,2008,0.56
600147,37,184,2009,0.48
600147,37,184,2010,0.45
600147,37,185,2005,0.69
600147,37,185,2006,0.64
600147,37,185,2007,0.6
600147,37,185,2008,0.56
600147,37,185,2009,0.48
600147,37,185,2010,0.45
600147,37,186,2005,0.69
600147,37,186,2006,0.64
600147,37,186,2007,0.6
600147,37,186,2008,0.56
600147,37,186,2009,0.48
600147,37,186,2010,0.45
600147,37,187,2005,0.69
600147,37,187,2006,0.64
600147,37,187,2007,0.6
600147,37,187,2008,0.56
600147,37,187,2009,0.48
600147,37,187,2010,0.45
600147,37,188,2005,0.69
600147,37,188,2006,0.64
600147,37,188,2007,0.6
600147,37,188,2008,0.56
600147,37,188,2009,0.48
600147,37,188,2010,0.45
600147,37,214,2005,0.69
600147,37,214,2006,0.64
600147,37,214,2007,0.6
600147,37,214,2008,0.56
600147,37,214,2009,0.48
600147,37,214,2010,0.45
600147,37,232,2005,0.69
600147,37,232,2006,0.64
600147,37,232,2007,0.6
600147,37,232,2008,0.56
600147,37,232,2009,0.48
600147,37,232,2010,0.45
600147,37,255,2005,0.69
600147,37,255,2006,0.64
600147,37,255,2007,0.6
600147,37,255,2008,0.56
600147,37,255,2009,0.48
600147,37,255,2010,0.45
600147,41,171,2005,0.36
600147,41,171,2006,0.38
600147,41,171,2007,0.38
600147,41,171,2008,0.4
600147,41,171,2009,0.41
600147,41,171,2010,0.41
600147,47,101,2005,0.69
600147,47,101,2006,0.64
600147,47,101,2007,0.6
600147,47,101,2008,0.56
600147,47,101,2009,0.48
600147,47,101,2010,0.45
600147,47,198,2005,0.69
600147,47,198,2006,0.64
600147,47,198,2007,0.6
600147,47,198,2008,0.56
600147,47,198,2009,0.48
600147,47,198,2010,0.45
600147,47,199,2005,0.69
600147,47,199,2006,0.64
600147,47,199,2007,0.6
600147,47,199,2008,0.56
600147,47,199,2009,0.48
600147,47,199,2010,0.45
600147,47,200,2005,0.69
600147,47,200,2006,0.64
600147,47,200,2007,0.6
600147,47,200,2008,0.56
600147,47,200,2009,0.48
600147,47,200,2010,0.45
600213,31,163,2005,1.14
600213,31,163,2006,1.09
600213,31,163,2007,1.01
600213,31,163,2008,0.952
600213,31,163,2009,0.899
600213,31,163,2010,0.801
600216,21,163,2005,0.62
600216,21,163,2006,0.62
600216,21,163,2007,0.64
600216,21,163,2008,0.6
600216,21,163,2009,0.55
600216,21,163,2010,0.55
600216,21,218,2005,0.62
600216,21,218,2006,0.62
600216,21,218,2007,0.64
600216,21,218,2008,0.6
600216,21,218,2009,0.55
600216,21,218,2010,0.55
600216,27,55,2005,0.62
600216,27,55,2006,0.62
600216,27,55,2007,0.64
600216,27,55,2008,0.6
600216,27,55,2009,0.55
600216,27,55,2010,0.55
600216,27,57,2005,0.62
600216,27,57,2006,0.62
600216,27,57,2007,0.64
600216,27,57,2008,0.6
600216,27,57,2009,0.55
600216,27,57,2010,0.55
600216,27,60,2005,0.62
600216,27,60,2006,0.62
600216,27,60,2007,0.64
600216,27,60,2008,0.6
600216,27,60,2009,0.55
600216,27,60,2010,0.55
600216,27,182,2005,0.62
600216,27,182,2006,0.62
600216,27,182,2007,0.64
600216,27,182,2008,0.6
600216,27,182,2009,0.55
600216,27,182,2010,0.55
600216,27,183,2005,0.62
600216,27,183,2006,0.62
600216,27,183,2007,0.64
600216,27,183,2008,0.6
600216,27,183,2009,0.55
600216,27,183,2010,0.55
600216,31,108,2005,0.62
600216,31,108,2006,0.62
600216,31,108,2007,0.64
600216,31,108,2008,0.6
600216,31,108,2009,0.55
600216,31,108,2010,0.55
600216,31,110,2005,0.62
600216,31,110,2006,0.62
600216,31,110,2007,0.64
600216,31,110,2008,0.6
600216,31,110,2009,0.55
600216,31,110,2010,0.55
600216,31,111,2005,0.62
600216,31,111,2006,0.62
600216,31,111,2007,0.64
600216,31,111,2008,0.6
600216,31,111,2009,0.55
600216,31,111,2010,0.55
600216,31,112,2005,0.62
600216,31,112,2006,0.62
600216,31,112,2007,0.64
600216,31,112,2008,0.6
600216,31,112,2009,0.55
600216,31,112,2010,0.55
600216,31,113,2005,0.62
600216,31,113,2006,0.62
600216,31,113,2007,0.64
600216,31,113,2008,0.6
600216,31,113,2009,0.55
600216,31,113,2010,0.55
600216,31,114,2005,0.62
600216,31,114,2006,0.62
600216,31,114,2007,0.64
600216,31,114,2008,0.6
600216,31,114,2009,0.55
600216,31,114,2010,0.55
600216,31,115,2005,0.62
600216,31,115,2006,0.62
600216,31,115,2007,0.64
600216,31,115,2008,0.6
600216,31,115,2009,0.55
600216,31,115,2010,0.55
600216,31,116,2005,0.62
600216,31,116,2006,0.62
600216,31,116,2007,0.64
600216,31,116,2008,0.6
600216,31,116,2009,0.55
600216,31,116,2010,0.55
600216,31,117,2005,0.62
600216,31,117,2006,0.62
600216,31,117,2007,0.64
600216,31,117,2008,0.6
600216,31,117,2009,0.55
600216,31,117,2010,0.55
600216,31,118,2005,0.62
600216,31,118,2006,0.62
600216,31,118,2007,0.64
600216,31,118,2008,0.6
600216,31,118,2009,0.55
600216,31,118,2010,0.55
600216,31,119,2005,0.62
600216,31,119,2006,0.62
600216,31,119,2007,0.64
600216,31,119,2008,0.6
600216,31,119,2009,0.55
600216,31,119,2010,0.55
600216,31,120,2005,0.62
600216,31,120,2006,0.62
600216,31,120,2007,0.64
600216,31,120,2008,0.6
600216,31,120,2009,0.55
600216,31,120,2010,0.55
600216,31,121,2005,0.62
600216,31,121,2006,0.62
600216,31,121,2007,0.64
600216,31,121,2008,0.6
600216,31,121,2009,0.55
600216,31,121,2010,0.55
600216,31,122,2005,0.62
600216,31,122,2006,0.62
600216,31,122,2007,0.64
600216,31,122,2008,0.6
600216,31,122,2009,0.55
600216,31,122,2010,0.55
600216,31,123,2005,0.62
600216,31,123,2006,0.62
600216,31,123,2007,0.64
600216,31,123,2008,0.6
600216,31,123,2009,0.55
600216,31,123,2010,0.55
600216,31,124,2005,0.62
600216,31,124,2006,0.62
600216,31,124,2007,0.64
600216,31,124,2008,0.6
600216,31,124,2009,0.55
600216,31,124,2010,0.55
600216,31,125,2005,0.62
600216,31,125,2006,0.62
600216,31,125,2007,0.64
600216,31,125,2008,0.6
600216,31,125,2009,0.55
600216,31,125,2010,0.55
600216,31,126,2005,0.62
600216,31,126,2006,0.62
600216,31,126,2007,0.64
600216,31,126,2008,0.6
600216,31,126,2009,0.55
600216,31,126,2010,0.55
600216,31,127,2005,0.62
600216,31,127,2006,0.62
600216,31,127,2007,0.64
600216,31,127,2008,0.6
600216,31,127,2009,0.55
600216,31,127,2010,0.55
600216,31,129,2005,0.62
600216,31,129,2006,0.62
600216,31,129,2007,0.64
600216,31,129,2008,0.6
600216,31,129,2009,0.55
600216,31,129,2010,0.55
600216,31,131,2005,0.62
600216,31,131,2006,0.62
600216,31,131,2007,0.64
600216,31,131,2008,0.6
600216,31,131,2009,0.55
600216,31,131,2010,0.55
600216,31,132,2005,0.62
600216,31,132,2006,0.62
600216,31,132,2007,0.64
600216,31,132,2008,0.6
600216,31,132,2009,0.55
600216,31,132,2010,0.55
600216,31,133,2005,0.62
600216,31,133,2006,0.62
600216,31,133,2007,0.64
600216,31,133,2008,0.6
600216,31,133,2009,0.55
600216,31,133,2010,0.55
600216,31,135,2005,0.62
600216,31,135,2006,0.62
600216,31,135,2007,0.64
600216,31,135,2008,0.6
600216,31,135,2009,0.55
600216,31,135,2010,0.55
600216,31,136,2005,0.62
600216,31,136,2006,0.62
600216,31,136,2007,0.64
600216,31,136,2008,0.6
600216,31,136,2009,0.55
600216,31,136,2010,0.55
600216,31,139,2005,0.62
600216,31,139,2006,0.62
600216,31,139,2007,0.64
600216,31,139,2008,0.6
600216,31,139,2009,0.55
600216,31,139,2010,0.55
600216,31,140,2005,0.62
600216,31,140,2006,0.62
600216,31,140,2007,0.64
600216,31,140,2008,0.6
600216,31,140,2009,0.55
600216,31,140,2010,0.55
600216,31,163,2005,0.62
600216,31,163,2006,0.62
600216,31,163,2007,0.64
600216,31,163,2008,0.6
600216,31,163,2009,0.55
600216,31,163,2010,0.55
600216,31,164,2005,0.62
600216,31,164,2006,0.62
600216,31,164,2007,0.64
600216,31,164,2008,0.6
600216,31,164,2009,0.55
600216,31,164,2010,0.55
600216,31,166,2005,0.62
600216,31,166,2006,0.62
600216,31,166,2007,0.64
600216,31,166,2008,0.6
600216,31,166,2009,0.55
600216,31,166,2010,0.55
600216,31,167,2005,0.62
600216,31,167,2006,0.62
600216,31,167,2007,0.64
600216,31,167,2008,0.6
600216,31,167,2009,0.55
600216,31,167,2010,0.55
600216,31,168,2005,0.62
600216,31,168,2006,0.62
600216,31,168,2007,0.64
600216,31,168,2008,0.6
600216,31,168,2009,0.55
600216,31,168,2010,0.55
600216,31,169,2005,0.62
600216,31,169,2006,0.62
600216,31,169,2007,0.64
600216,31,169,2008,0.6
600216,31,169,2009,0.55
600216,31,169,2010,0.55
600216,31,171,2005,0.62
600216,31,171,2006,0.62
600216,31,171,2007,0.64
600216,31,171,2008,0.6
600216,31,171,2009,0.55
600216,31,171,2010,0.55
600216,31,179,2005,0.62
600216,31,179,2006,0.62
600216,31,179,2007,0.64
600216,31,179,2008,0.6
600216,31,179,2009,0.55
600216,31,179,2010,0.55
600216,31,220,2005,0.62
600216,31,220,2006,0.62
600216,31,220,2007,0.64
600216,31,220,2008,0.6
600216,31,220,2009,0.55
600216,31,220,2010,0.55
600216,31,221,2005,0.62
600216,31,221,2006,0.62
600216,31,221,2007,0.64
600216,31,221,2008,0.6
600216,31,221,2009,0.55
600216,31,221,2010,0.55
600216,31,244,2005,0.62
600216,31,244,2006,0.62
600216,31,244,2007,0.64
600216,31,244,2008,0.6
600216,31,244,2009,0.55
600216,31,244,2010,0.55
600216,31,245,2005,0.62
600216,31,245,2006,0.62
600216,31,245,2007,0.64
600216,31,245,2008,0.6
600216,31,245,2009,0.55
600216,31,245,2010,0.55
600216,31,248,2005,0.62
600216,31,248,2006,0.62
600216,31,248,2007,0.64
600216,31,248,2008,0.6
600216,31,248,2009,0.55
600216,31,248,2010,0.55
600216,31,249,2005,0.62
600216,31,249,2006,0.62
600216,31,249,2007,0.64
600216,31,249,2008,0.6
600216,31,249,2009,0.55
600216,31,249,2010,0.55
600216,31,250,2005,0.62
600216,31,250,2006,0.62
600216,31,250,2007,0.64
600216,31,250,2008,0.6
600216,31,250,2009,0.55
600216,31,250,2010,0.55
600216,34,55,2005,0.62
600216,34,55,2006,0.62
600216,34,55,2007,0.64
600216,34,55,2008,0.6
600216,34,55,2009,0.55
600216,34,55,2010,0.55
600216,34,56,2005,0.62
600216,34,56,2006,0.62
600216,34,56,2007,0.64
600216,34,56,2008,0.6
600216,34,56,2009,0.55
600216,34,56,2010,0.55
600216,34,57,2005,0.62
600216,34,57,2006,0.62
600216,34,57,2007,0.64
600216,34,57,2008,0.6
600216,34,57,2009,0.55
600216,34,57,2010,0.55
600216,34,58,2005,0.62
600216,34,58,2006,0.62
600216,34,58,2007,0.64
600216,34,58,2008,0.6
600216,34,58,2009,0.55
600216,34,58,2010,0.55
600216,34,60,2005,0.62
600216,34,60,2006,0.62
