ISSCAAP,TAXOCODE,speciesIDpresent,3A_CODE,Scientific_name,English_name
31,1830100401,1,EGS,Engyophrys sanctilaurentii,Speckled-tail flounder
31,1830100501,1,JPD,Japonolaeops dentatus,
31,1830100701,1,KAM,Kamoharaia megastoma,Wide-mouthed flounder
31,1830100801,1,LFG,Lophonectes gallus,Crested flounder
31,1830101001,1,NLM,Neolaeops microphthalmus,Crosseyed flounder
31,1830101101,1,BPK,Parabothus coarctatus,
31,1830101201,1,ESO,Perissias taeniopterus,Striped-fin flounder
31,1830101301,1,BSV,Psettina brevirictis,
31,1830101401,1,TPK,Taeniopsetta ocellata,
31,1830101501,1,TBN,Tosarhombus neocaledonicus,
31,1830101601,1,TSJ,Trichopsetta caribbaea,Caribbean flounder
31,1830101801,1,OUB,Bothus podas,Wide-eyed flounder
31,1830101802,2,OHT,Bothus constellatus,Pacific eyed flounder
31,1830101803,3,OTL,Bothus lunatus,
31,1830101804,4,BWM,Bothus maculiferus,Mottled flounder
31,1830101805,5,OUN,Bothus pantherinus,Leopard flounder
31,1830101806,6,BTK,Bothus mancus,
31,1830101807,7,OUO,Bothus ocellatus,Eyed flounder
31,1830106601,1,BKU,Chascanopsetta crumenalis,
31,1830106602,2,NBG,Chascanopsetta lugubris,Pelican flounder
31,1830108201,1,BML,Monolene antillarum,Slim flounder
31,1830108202,2,BVJ,Monolene mertensi,MartensÕ moonflounder
31,1830108301,1,EGG,Engyprosopon grandisquama,Largescale flounder
31,1830108601,1,LKU,Laeops clarus,Clear fin-base flounder
31,1830108602,2,KZR,Laeops guentheri,GŸnther's flounder
31,1830109101,1,GRH,Grammatobothus polyophthalmus,Threespot flounder
31,18301XXXXX,XX,LEF,Bothidae,Lefteye flounders nei
31,1830200101,1,NTJ,Acanthopsetta nadeshnyi,Scale-eye plaice
31,1830200201,1,HAL,Hippoglossus hippoglossus,Atlantic halibut
31,1830200202,2,HAP,Hippoglossus stenolepis,Pacific halibut
31,1830200301,1,AZP,Azygopus pinnifasciatus,Banded-fin flounder
31,1830200405,5,PLE,Pleuronectes platessa,European plaice
31,1830200406,6,EOG,Pleuronectes glacialis,Arctic flounder
31,1830200408,8,ALP,Pleuronectes quadrituberculat.,Alaska plaice
31,1830200409,9,EOO,Pleuronectes orbignyana,
31,1830200412,12,EOM,Pleuronectes putnami,
31,1830200413,13,EOK,Pleuronectes schrenki,Cresthead flounder
31,1830200415,15,RFE,Pleuronectes vetulus,English sole
31,1830200501,1,GHL,Reinhardtius hippoglossoides,Greenland halibut
31,1830200601,1,DXR,Dexistes rikuzenius,Rikuzen flounder
31,1830200701,1,EBH,Embassichthys bathybius,Deep-sea sole
31,1830200801,1,ARF,Atheresthes stomias,Arrow-tooth flounder
31,1830200802,2,KAF,Atheresthes evermanni,Kamchatka flounder
31,1830201001,1,EOJ,Eopsetta jordani,Petrale sole
31,1830201002,2,EPW,Eopsetta grigorjewi,Shotted halibut
31,1830201102,2,WIT,Glyptocephalus cynoglossus,Witch flounder
31,1830201103,3,GLZ,Glyptocephalus zachirus,Rex sole
31,1830201104,4,TKA,Glyptocephalus kitaharai,Willowy flounder
31,1830201201,1,MBC,Marleyella bicolorata,Comb flounder
31,1830201401,1,PLA,Hippoglossoides platessoides,Amer. plaice(=Long rough dab)
31,1830201403,3,HGD,Hippoglossoides dubius,Flathead flounder
31,1830201404,4,FTS,Hippoglossoides elassodon,Flathead sole
31,1830201601,1,NMH,Nematops chui,Narrow-body righteye flounder
31,1830201701,1,LDK,Paralichthodes algoensis,Peppered flounder
31,1830201801,1,EOL,Pelotretis flavilatus,Southern lemon sole
31,1830202001,1,EOT,Peltorhamphus latus,Speckled sole
31,1830202002,2,ZNZ,Peltorhamphus novaezeelandiae,New Zealand sole
31,1830202201,1,MJR,Ammotretis lituratus,Tudor's flounder
31,1830202205,5,MJO,Ammotretis rostratus,Longsnout flounder
31,1830202402,2,YES,Limanda aspera,Yellowfin sole
31,1830202404,4,YEL,Limanda ferruginea,Yellowtail flounder
31,1830202405,5,DAB,Limanda limanda,Common dab
31,1830202406,6,EOR,Limanda proboscidea,Longhead dab
31,1830202407,7,EON,Limanda punctatissima,
31,1830202408,8,LKQ,Limanda sakhalinensis,Sakhalin sole
31,18302024XX,XX,YEX,Limanda spp,Limandas nei
31,1830203701,1,CDJ,Clidoderma asperrimum,
31,1830203801,1,DUO,Psammodiscus ocellatus,
31,1830204301,1,ROS,Lepidopsetta bilineata,Rock sole
31,1830204302,2,LSO,Lepidopsetta mochigarei,Dusky sole
31,1830204402,2,LYW,Lyopsetta exilis,Slender sole
31,1830204502,2,MJC,Microstomus achne,Slime flounder
31,1830204503,3,MIP,Microstomus pacificus,Dover sole
31,1830204504,4,LEM,Microstomus kitt,Lemon sole
31,1830204701,1,TDW,Taratretis derwentensis,Derwent flounder
31,1830204802,2,FLE,Platichthys flesus,European flounder
31,1830204803,3,KAB,Platichthys bicoloratus,Stone flounder
31,1830204804,4,PWQ,Platichthys stellatus,Starry flounder
31,1830204901,1,YSE,Psettichthys melanostictus,Pacific sand sole
31,1830205001,1,YFL,Pseudopleuronectes herzenst.,Yellow striped flounder
31,1830205003,3,FLW,Pseudopleuronectes americanus,Winter flounder
31,1830205004,4,LNY,Pseudopleuronectes yokohamae,Marbled flounder
31,1830205005,5,IOO,Pseudopleuronectes obscurus,
31,1830205201,1,ONW,Oncopterus darwinii,Remo flounder
31,1830205301,1,RMP,Rhombosolea plebeia,Sand flounder
31,1830205302,2,ROP,Rhombosolea tapirina,Greenback flounder
31,1830205303,3,ROF,Rhombosolea leporina,Yellowbelly flounder
31,18302053XX,XX,FSA,Rhombosolea spp,Sand flounders nei
31,1830205601,1,VSM,Verasper moseri,Barfin flounder
31,1830205602,2,VSV,Verasper variegatus,Spotted halibut
31,1830205901,1,NYC,Pleuronichthys cornutus,Ridged-eye flounder
31,1830205902,2,NYD,Pleuronichthys decurrens,Curlfin sole
31,1830205903,3,NYV,Pleuronichthys verticalis,Hornyhead turbot
31,1830205904,4,EOE,Pleuronichthys coenosus,C-O sole
31,1830205905,5,HGL,Pleuronichthys guttulatus,Diamond turbot
31,1830206101,1,CJJ,Cleisthenes pinetorum,S™hachi
31,1830206801,1,ISI,Isopsetta isolepis,Butter sole
31,1830207301,1,OIG,Colistium guntheri,
31,1830207302,2,OIN,Colistium nudipinnis,
31,1830207801,1,OIO,Poecilopsetta albomaculata,
31,1830207802,2,OCF,Poecilopsetta colorata,Coloured righteye flounder
31,18302XXXXX,XX,PLZ,Pleuronectidae,Righteye flounders nei
31,1830300101,1,HNG,Achlyopa nigra,Black sole
31,1830300201,1,YOL,Bathysolea lactea,
31,1830300202,2,YNW,Bathysolea polli,
31,1830300203,3,YMW,Bathysolea profundicola,Deep water sole
31,1830300301,1,GSM,Buglossidium luteum,Solenette
31,1830300401,1,DAK,Dagetichthys lakdoensis,
31,1830300501,1,DXU,Dexillus muelleri,Tufted sole
31,1830300601,1,LKE,Liachirus melanospilus,
31,1830300701,1,SOL,Solea solea,Common sole
31,1830300704,4,SOS,Solea lascaris,Sand sole
31,1830300706,6,OLJ,Solea humilis,
31,1830300707,7,OAO,Solea ovata,Ovate sole
31,1830300708,8,OAL,Solea senegalensis,Senegalese sole
31,1830300712,12,OLK,Solea bleekeri,Blackhand sole
31,1830300713,13,OAM,Solea impar,Adriatic sole
31,1830300714,14,OAS,Solea nasuta,Snouted sole
31,1830300715,15,EGY,Solea aegyptiaca,Egyptian sole
31,1830300716,16,SZI,Solea elongata,Elongate sole
31,1830300717,17,QFQ,Solea stanalandi,Stanaland's sole
31,18303007XX,XX,SOO,Solea spp,
31,1830300801,1,HUX,Parachirus xenicus,Dwarf sole
31,1830301001,1,YCP,Phyllichthys punctatus,Spotted sole
31,1830301101,1,UDJ,Pseudaesopia japonica,Wavyband sole
31,1830301301,1,ILY,Achiroides leucorhynchos,
31,1830301302,2,IME,Achiroides melanorhynchus,
31,1830301401,1,RNK,Rhinosolea microlepidota,
31,1830301701,1,CET,Dicologlossa cuneata,Wedge sole
31,1830301702,2,DHZ,Dicologlossa hexophthalma,Ocellated wedge sole
31,1830301801,1,SLJ,Soleichthys siammakuti,
31,1830301901,1,YFA,Typhlachirus caecus,
31,1830302101,1,MHH,Monochirus hispidus,Whiskered sole
31,1830302201,1,VNC,Vanstraelenia chirophthalmus,African solenette
31,1830302501,1,ADJ,Pardachirus pavoninus,Peacock sole
31,1830302502,2,ADT,Pardachirus marmoratus,Finless sole
31,1830302601,1,ZBF,Zebrias fasciatus,
31,1830302602,2,ZBZ,Zebrias zebra,Zebra sole
31,1830302603,3,ZBQ,Zebrias quagga,Fringefin zebra sole
31,1830302604,4,ZMA,Zebrias captivus,Convict zebra sole
31,1830302605,5,ZMH,Zebrias synapturoides,Indian zebra sole
31,1830302701,1,OIC,Aesopia cornuta,Unicorn sole
31,1830302801,1,HJO,Heteromycteris japonica,Bamboo sole
31,1830302802,2,HMP,Heteromycteris capensis,Cape sole
31,1830302803,3,ICI,Heteromycteris proboscideus,True sole
31,1830302901,1,GGK,Aseraggodes kaianus,
31,1830302902,2,RGO,Aseraggodes kobensis,
31,1830302903,3,RGY,Aseraggodes macleayanus,Narrowbanded sole
31,1830302904,4,QDZ,Aseraggodes cyaneus,
31,1830303601,1,YNC,Synaptura commersonnii,Commerson's sole
31,1830303602,2,YNG,Synaptura marginata,White-margined sole
31,1830303604,4,YNB,Synaptura albomaculata,
31,1830303605,5,YNU,Synaptura lusitanica,Portuguese sole
31,1830303606,6,YNY,Synaptura cadenati,Guinean sole
31,1830305701,1,SOW,Austroglossus microlepis,West coast sole
31,1830305702,2,SOE,Austroglossus pectoralis,Mud sole
31,18303057XX,XX,SOA,Austroglossus spp,Southeast Atlantic soles nei
31,1830308101,1,MIA,Microchirus azevia,
31,1830308102,2,MRK,Microchirus ocellatus,Foureyed sole
31,1830308103,3,MKG,Microchirus variegatus,Thickback sole
31,1830308104,4,MZT,Microchirus theophila,Bastard sole
31,1830308105,5,QOI,Microchirus boscanion,Lusitanian sole
31,1830308106,6,QOJ,Microchirus frechkopi,FrechkopÕs sole
31,1830308107,7,QOK,Microchirus wittei,Banded sole
31,18303081XX,XX,THS,Microchirus spp,Thickback soles nei
31,1830309001,1,EYL,Euryglossa orientalis,Oriental sole
31,1830309201,1,KSY,Synapturichthys kleinii,Klein's sole
31,1830309301,1,WIO,Pegusa triophthalma,Cyclope sole
31,1830309401,1,WLL,Brachirus orientalis,
31,18303XXXXX,XX,SOX,Soleidae,Soles nei
31,1830403101,1,YOT,Cynoglossus robustus,
31,1830403102,2,YOB,Cynoglossus bilineatus,Fourlined tonguesole
31,1830403103,3,YOD,Cynoglossus dubius,Carrot tonguesole
31,1830403104,4,YOG,Cynoglossus lingua,Long tongue sole
31,1830403105,5,YOY,Cynoglossus cynoglossus,Bengal tongue sole
31,1830403106,6,YOO,Cynoglossus microlepis,
31,1830403107,7,YOP,Cynoglossus puncticeps,Speckled tonguesole
31,1830403108,8,YON,Cynoglossus interruptus,Genko sole
31,1830403109,9,YOR,Cynoglossus arel,Largescale tonguesole
31,1830403110,10,YOF,Cynoglossus semifasciatus,Bengal toungesole
31,1830403111,11,YOJ,Cynoglossus joyneri,Red tonguesole
31,1830403112,12,YOM,Cynoglossus macrostomus,Malabar tonguesole
31,1830403113,13,YOV,Cynoglossus semilaevis,
31,1830403114,14,YOI,Cynoglossus canariensis,Canary tonguesole
31,1830403115,15,YOA,Cynoglossus abbreviatus,Three-lined tounge sole
31,1830403116,16,YOE,Cynoglossus senegalensis,Senegalese tonguesole
31,1830403117,17,YOS,Cynoglossus lida,Roughscale tonguesole
31,1830403118,18,YOZ,Cynoglossus zanzibarensis,Zanzibar tonguesole
31,1830403120,20,YOW,Cynoglossus browni,Nigerian tonguesole
31,1830403121,21,YQF,Cynoglossus cadenati,Ghanian tonguesole
31,1830403122,22,YQG,Cynoglossus monodi,Guinean tonguesole
31,18304031XX,XX,YOX,Cynoglossus spp,Tonguesole nei
31,1830403401,1,GSJ,Paraplagusia blochii,
31,1830403402,2,KSV,Paraplagusia bilineata,Doublelined tonguesole
31,1830403501,1,YFK,Symphurus strictus,Blackbelly tonguesole
31,1830403502,2,YFE,Symphurus orientalis,
31,1830403503,3,YFR,Symphurus atricaudus,California tonguefish
31,1830403504,4,YFS,Symphurus plagusia,Duskycheek tonguefish
31,1830403505,5,YFI,Symphurus ginsburgi,Ginsburg's tonguefish
31,1830403506,6,YFU,Symphurus ligulatus,Elongate tonguesole
31,1830403507,7,YFP,Symphurus plagiusa,Blackcheek tonguefish
31,1830403508,8,YFJ,Symphurus tessellatus,
31,1830403509,9,YQI,Symphurus vanmelleae,VanmelleÕs tonguefish
31,1830403510,10,YZU,Symphurus macrophthalmus,
31,18304XXXXX,XX,TOX,Cynoglossidae,Tonguefishes
31,1830500101,1,FRN,Phrynorhombus norvegicus,Norwegian topknot
31,1830500301,1,MEG,Lepidorhombus whiffiagonis,Megrim
31,1830500302,2,LDB,Lepidorhombus boscii,Four-spot megrim
31,18305003XX,XX,LEZ,Lepidorhombus spp,Megrims nei
31,1830500501,1,ZGP,Zeugopterus punctatus,Topknot
31,1830506401,1,BLL,Scophthalmus rhombus,Brill
31,1830506402,2,FLD,Scophthalmus aquosus,Windowpane flounder
31,1830509201,1,TUR,Psetta maxima,Turbot
31,18305XXXXX,XX,SCF,Scophthalmidae,Turbots nei
31,1830600101,1,CIL,Citharus linguatula,Spotted flounder
31,1830600201,1,RYZ,Brachypleura novaezeelandiae,Yellow-dabbled flounder
31,1830600301,1,ITX,Citharoides axillaris,
31,1830600302,2,ITR,Citharoides macrolepidotus,Branched ray flounder
31,1830600303,3,ITO,Citharoides macrolepis,Twospot largescale flounder
31,1830600401,1,LDF,Lepidoblepharon ophthalmolepis,Scale-eyed flounder
31,18306XXXXX,XX,CIT,Citharidae,Citharids nei
31,1830700101,1,HAI,Psettodes erumei,Indian halibut
31,1830700102,2,SOT,Psettodes belcheri,Spottail spiny turbot
31,1830700103,3,PSB,Psettodes bennettii,Spiny turbot
31,18307XXXXX,XX,HPX,Psettodidae,Spiny turbots nei
31,1830800101,1,NYL,Ancylopsetta cycloidea,Cyclope flounder
31,1830800102,2,NYR,Ancylopsetta dendritica,Three-spot flounder
31,1830800201,1,GPF,Gastropsetta frontalis,Shrimp flounder
31,1830800501,1,TFE,Tarphops elegans,
31,1830800601,1,TFS,Tephrinectes sinensis,
31,1830800701,1,XYL,Xystreurys liolepis,Fantail flounder
31,1830800901,1,IYI,Citharichthys gilberti,Bigmouth sanddab
31,1830800902,2,IYO,Citharichthys sordidus,Pacific sanddab
31,1830800903,3,IYM,Citharichthys stigmaeus,Speckled sanddab
31,1830800904,4,IYT,Citharichthys stampflii,Smooth flounder
31,1830800905,5,IYR,Citharichthys arctifrons,Gulf Stream flounder
31,1830800906,6,IYE,Citharichthys arenaceus,Sand whiff
31,1830800907,7,IYY,Citharichthys gymnorhinus,Anglefin whiff
31,1830800908,8,IYP,Citharichthys spilopterus,Bay whiff
31,1830803801,1,YLQ,Cyclopsetta querna,Toothed flounder
31,1830803802,2,YLP,Cyclopsetta panamensis,God's flounder
31,1830803803,3,YLZ,Cyclopsetta chittendeni,Mexican flounder
31,1830804001,1,UIE,Etropus intermedius,
31,1830804002,2,UCO,Etropus crossotus,Fringed flounder
31,1830804003,3,UPE,Etropus peruvianus,Peruvian flounder
31,1830804004,4,UMI,Etropus microstomus,Smallmouth flounder
31,1830804101,1,HGO,Hippoglossina macrops,Bigeye flounder
31,1830804102,2,HJS,Hippoglossina stomata,Bigmouth flounder
31,1830804601,1,BAH,Paralichthys olivaceus,Bastard halibut
31,1830804602,2,YSL,Paralichthys brasiliensis,Brazilian flounder
31,1830804603,3,YSF,Paralichthys californicus,California flounder
31,1830804605,5,YSW,Paralichthys woolmani,Speckled flounder
31,1830804606,6,FLS,Paralichthys dentatus,Summer flounder
31,1830804607,7,YSO,Paralichthys oblongus,Fourspot flounder
31,1830804608,8,YSB,Paralichthys albigutta,Gulf flounder
31,1830804609,9,YSH,Paralichthys lethostigma,Southern flounder
31,1830804610,10,RIE,Paralichthys adspersus,Fine flounder
31,1830804611,11,QPP,Paralichthys patagonicus,Patagonian flounder
31,1830804612,12,YSV,Paralichthys isosceles,
31,18308046XX,XX,BAX,Paralichthys spp,Bastard halibuts nei
31,1830805101,1,UHE,Pseudorhombus elevatus,Deep flounder
31,1830805102,2,UHO,Pseudorhombus oligodon,Roughscale flounder
31,1830805103,3,UHA,Pseudorhombus arsius,Largetooth flounder
31,1830805104,4,UHJ,Pseudorhombus javanicus,Javan flounder
31,1830805105,5,CIF,Pseudorhombus cinnamoneus,Cinnamon flounder
31,1830805106,6,UHP,Pseudorhombus pentophthalmus,Fivespot flounder
31,1830805110,10,UHT,Pseudorhombus triocellatus,Three spotted flounder
31,1830805111,11,UHG,Pseudorhombus malayanus,Malayan flounder
31,18308051XX,XX,UKX,Pseudorhombus spp,
31,1830805401,1,YAG,Syacium gunteri,Shoal flounder
31,1830805402,2,YAL,Syacium latifrons,Beach flounder
31,1830805403,3,YAM,Syacium micrurum,Channel flounder
31,1830805404,4,YZS,Syacium papillosum,Dusky flounder
31,1830805405,5,YGL,Syacium guineensis,Papillose flounder
31,1830805501,1,YDY,Cephalopsetta ventrocellatus,
31,1830900101,1,HIK,Achirus achirus,Drab sole
31,1830900102,2,ULI,Achirus lineatus,Lined sole
31,1830900103,3,UMZ,Achirus mazatlanus,Mazatlan sole
31,1830900201,1,GHM,Gymnachirus melas,
31,1830902001,1,TMT,Trinectes maculatus,Hogchoker
31,1830902301,1,IYD,Apionichthys dumerili,Longtail sole
31,1830902401,1,UYC,Catathyridium jenynsii,
31,1831000101,1,HOV,Achiropsetta slavae,
31,1831000102,2,HHJ,Achiropsetta tricholepis,
31,1831000201,1,MMM,Mancopsetta maculata,Antarctic armless flounder
31,1831000202,2,PAZ,Mancopsetta milfordi,Finless flounder
31,1831000301,1,UMA,Pseudomancopsetta andriashevi,
31,1831100101,1,LGG,Plagiopsetta glossa,Tongue flatfish
31,1831100201,1,ISS,Samaris cristatus,Cockatoo righteye flounder
31,1831100301,1,IUH,Samariscus huysmani,Huysman's righteye flounder
31,183XXXXXXX,XX,FLX,Pleuronectiformes,Flatfishes nei
33,1900100101,1,OTJ,Ostracion cubicus,Yellow boxfish
33,1900100102,2,NZF,Ostracion cyanurus,Bluetail trunkfish
33,1900100201,1,OAU,Aracana aurita,Striped cowfish
33,1900100301,1,NPM,Anoplocapros amygdaloides,Western smooth boxfish
33,1900100401,1,LFT,Lactophrys trigonus,Buffalo trunkfish
33,1900100402,2,LFQ,Lactophrys triqueter,Smooth trunkfish
33,1900100501,1,OAR,Caprichthys gymnura,Rigid boxfish
33,1900100601,1,YGU,Capropygia unistriata,Black-banded pigmy boxfish
33,1900100701,1,KEA,Kentrocapros aculeatus,
33,1900100801,1,OLO,Lactoria cornuta,Longhorn cowfish
33,1900100901,1,NCQ,Acanthostracion quadricornis,Scrawled cowfish
33,1900100902,2,NCY,Acanthostracion polygonius,Honeycomb cowfish
33,1900101001,1,YCT,Polyplacapros tyleri,
33,1900101101,1,TFR,Strophiurichthys robustus,Chubby basketfish
33,1900101201,1,TEQ,Tetrosomus concatenatus,Triangular boxfish
33,1900101202,2,QKA,Tetrosomus gibbosus,Humpback turretfish
33,19001XXXXX,XX,BXF,Ostraciidae,Boxfishes nei
33,1900200101,1,MBH,Amblyrhynchotes honckenii,Evileye blaasop
33,1900200501,1,LFL,Lagocephalus laevigatus,Smooth puffer
33,1900200502,2,LFH,Lagocephalus guentheri,Diamondback puffer
33,1900200503,3,LGH,Lagocephalus lagocephalus,Oceanic puffer
33,1900200504,4,LFW,Lagocephalus wheeleri,
33,1900200505,5,LFZ,Lagocephalus sceleratus,Silver-cheeked toadfish
33,1900200506,6,LLV,Lagocephalus lunaris,Lunartail puffer
33,1900200507,7,KZQ,Lagocephalus inermis,Smooth blaasop
33,1900200508,8,KZP,Lagocephalus spadiceus,Half-smooth golden pufferfish
33,19002005XX,XX,LFX,Lagocephalus spp,
33,1900200601,1,FDA,Sphoeroides annulatus,Bullseye puffer
33,1900200602,2,TSP,Sphoeroides pachygaster,Blunthead puffer
33,1900200603,3,FDT,Sphoeroides testudineus,Checkered puffer
33,1900200612,12,PUF,Sphoeroides maculatus,Northern puffer
33,1900200613,13,QBY,Sphoeroides spengleri,Bandtail puffer
33,19002006XX,XX,PUA,Sphoeroides spp,Atlantic puffers nei
33,1900200701,1,EFG,Ephippion guttifer,Prickly puffer
33,1900200801,1,TDI,Tetraodon cutcutia,
33,1900200804,4,TDL,Tetraodon pustulatus,
33,19002008XX,XX,TFX,Tetraodon spp,
33,1900200901,1,KAO,Carinotetraodon lorteti,
33,1900201001,1,KHP,Chelonodon patoca,Milkspotted puffer
33,1900201101,1,PUP,Takifugu vermicularis,Purple pufferfish
33,1900201102,2,TKO,Takifugu niphobles,
33,1900201103,3,TKF,Takifugu porphyreus,
33,1900201104,4,TXK,Takifugu rubripes,Tiger pufferfish
33,1900201105,5,TZO,Takifugu obscurus,Obscure pufferfish
33,1900201106,6,TZW,Takifugu xanthopterus,Yellowfin pufferfish
33,1900201107,7,TZQ,Takifugu flavidus,Yellowbelly pufferfish
33,19002011XX,XX,TXV,Takifugu spp,Pufferfishes nei
33,1900201201,1,KHA,Chonerhinos amabilis,
33,1900201301,1,KOP,Colomesus psittacus,Banded puffer
33,1900201401,1,KAE,Canthigaster amboinensis,Spider-eye puffer
33,1900201402,2,KBA,Canthigaster valentini,Valentin's sharpnose puffer
33,1900201501,1,HNF,Arothron firmamentum,Starry toado
33,1900201502,2,OHH,Arothron hispidus,White-spotted puffer
33,1900201503,3,ONM,Arothron mappa,Map puffer
33,1900201504,4,OTG,Arothron meleagris,Guineafowl puffer
33,1900201505,5,OTK,Arothron nigropunctatus,Blackspotted puffer
33,1900201506,6,OTV,Arothron stellatus,Stellate puffer
33,1900201507,7,OVB,Arothron immaculatus,Immaculate puffer
33,1900201601,1,KOR,Contusus richei,Prickly toadfish
33,1900201701,1,FXM,Feroxodon multistriatus,Manystriped blowfish
33,1900201801,1,GDF,Guentheridia formosa,Spotted puffer
33,1900201901,1,MYW,Marilyna darwinii,
33,1900202001,1,OFR,Omegophora armilla,Ringed toadfish
33,1900202101,1,GFM,Pelagocephalus marki,Rippled blaasop
33,1900203001,1,TQA,Torquigener altipinnis,
33,1900203002,2,QFF,Torquigener flavimaculosus,
33,1900203003,3,QFB,Torquigener hypselogeneion,Orange-spotted toadfish
33,1900203101,1,YLS,Tylerius spinosissimus,Spiny blaasop
33,1900203201,1,XPN,Xenopterus naritus,
33,19002XXXXX,XX,PUX,Tetraodontidae,Puffers nei
33,1900300101,1,CYE,Cyclichthys spilostylus,Spotbase burrfish
33,1900300102,2,DVH,Cyclichthys orbicularis,Birdbeak burrfish
33,1900300103,3,DVI,Cyclichthys carpenteri,Hooked tonguesole
33,1900300104,4,DVJ,Cyclichthys kopsii,Shortheaded tonguesole
33,1900300105,5,DVK,Cyclichthys lachneri,Lachner's tonguesole
33,1900300106,6,DVL,Cyclichthys sealarki,
33,1900300201,1,HKA,Chilomycterus affinis,Pacific burrfish
33,1900300301,1,DIY,Diodon hystrix,Spot-fin porcupinefish
33,1900300302,2,DHO,Diodon holocanthus,Longspined porcupinefish
33,1900300303,3,DKP,Diodon liturosus,Black-blotched porcupinefish
33,1900300401,1,DOU,Dicotylichthys punctulatus,Three-barred porcupinefish
33,1900300501,1,LFC,Lophodiodon calori,Four-bar porcupinefish
33,1900300601,1,ALJ,Tragulichthys jaculiferus,Longspine burrfish
33,1900301201,1,AYT,Allomycterus pilatus,Deep-water burrfish
33,19003XXXXX,XX,DIO,Diodontidae,"Globefish, porcupine fish"
34,1900500101,1,FCA,Atrophacanthus japonicus,
34,1900500201,1,FXB,Bathyphylax bombifrons,
34,1900500301,1,HHK,Halimochirurgus alcocki,
34,1900500401,1,HDJ,Hollardia hollardi,Reticulate spikefish
34,1900500501,1,JOE,Johnsonina eriomma,
