"cntry_key","year","count"
"Oecussi Ambeno",1995,22141697.82655
"Oecussi Ambeno",1996,22775245.75064
"Oecussi Ambeno",1997,23115984.34234
"Oecussi Ambeno",1998,23583580.42982
"Oecussi Ambeno",1999,24399200.27721
"Oecussi Ambeno",2000,24896161.6731
"Oecussi Ambeno",2001,25559574.69626
"Oecussi Ambeno",2002,25973347.74492
"Oecussi Ambeno",2003,26533086.3833
"Oecussi Ambeno",2004,27050952.20835
"Oecussi Ambeno",2005,27502595.60629
"Oecussi Ambeno",2006,27912693.61397
"Oecussi Ambeno",2007,28395379.56747
"Oecussi Ambeno",2008,28898684.00078
"Oecussi Ambeno",2009,29339874.97102
"Oecussi Ambeno",2010,29845202.81138
"Curacao",1990,1188863.66264545
"Curacao",1991,1210591.70046636
"Curacao",1992,1230381.40748364
"Curacao",1993,1253870.61614818
"Curacao",1994,1273184.11831455
"Curacao",1995,1289970.52888091
"Curacao",1996,1310246.48314
"Curacao",1997,1328950.98620091
"Curacao",1998,1343163.48250727
"Curacao",1999,1358313.98153909
"Curacao",2000,1370287.10889182
"Curacao",2001,1391966.47792636
"Curacao",2002,1413757.63537273
"Curacao",2003,1435869.41255455
"Curacao",2004,1457508.42599727
"Curacao",2005,1487285.65427
"Curacao",2006,1512148.49257455
"Curacao",2007,1540371.44231727
"Curacao",2008,1561055.49864091
"Curacao",2009,1592289.67139273
"Curacao",2010,1603695.46414545
"Bonaire",1990,1188863.66264545
"Bonaire",1991,1210591.70046636
"Bonaire",1992,1230381.40748364
"Bonaire",1993,1253870.61614818
"Bonaire",1994,1273184.11831455
"Bonaire",1995,1289970.52888091
"Bonaire",1996,1310246.48314
"Bonaire",1997,1328950.98620091
"Bonaire",1998,1343163.48250727
"Bonaire",1999,1358313.98153909
"Bonaire",2000,1370287.10889182
"Bonaire",2001,1391966.47792636
"Bonaire",2002,1413757.63537273
"Bonaire",2003,1435869.41255455
"Bonaire",2004,1457508.42599727
"Bonaire",2005,1487285.65427
"Bonaire",2006,1512148.49257455
"Bonaire",2007,1540371.44231727
"Bonaire",2008,1561055.49864091
"Bonaire",2009,1592289.67139273
"Bonaire",2010,1603695.46414545
"Brunei",1990,105079.53
"Brunei",1991,109072.5754
"Brunei",1992,113041.8708
"Brunei",1993,117230.8036
"Brunei",1994,121563.8312
"Brunei",1995,126494.255
"Brunei",1996,131082.1319
"Brunei",1997,136259.9033
"Brunei",1998,141996.6489
"Brunei",1999,147794.0963
"Brunei",2000,153801.45
"Brunei",2001,158599.6058
"Brunei",2002,162589.0237
"Brunei",2003,166740.7517
"Brunei",2004,170885.5602
"Brunei",2005,175065.238
"Brunei",2006,178759.8507
"Brunei",2007,182727.8719
"Brunei",2008,186676.7855
"Brunei",2009,190846.5478
"Brunei",2010,195221.685
"Saba",1990,1188863.66264545
"Saba",1991,1210591.70046636
"Saba",1992,1230381.40748364
"Saba",1993,1253870.61614818
"Saba",1994,1273184.11831455
"Saba",1995,1289970.52888091
"Saba",1996,1310246.48314
"Saba",1997,1328950.98620091
"Saba",1998,1343163.48250727
"Saba",1999,1358313.98153909
"Saba",2000,1370287.10889182
"Saba",2001,1391966.47792636
"Saba",2002,1413757.63537273
"Saba",2003,1435869.41255455
"Saba",2004,1457508.42599727
"Saba",2005,1487285.65427
"Saba",2006,1512148.49257455
"Saba",2007,1540371.44231727
"Saba",2008,1561055.49864091
"Saba",2009,1592289.67139273
"Saba",2010,1603695.46414545
"Sint Eustatius",1990,1188863.66264545
"Sint Eustatius",1991,1210591.70046636
"Sint Eustatius",1992,1230381.40748364
"Sint Eustatius",1993,1253870.61614818
"Sint Eustatius",1994,1273184.11831455
"Sint Eustatius",1995,1289970.52888091
"Sint Eustatius",1996,1310246.48314
"Sint Eustatius",1997,1328950.98620091
"Sint Eustatius",1998,1343163.48250727
"Sint Eustatius",1999,1358313.98153909
"Sint Eustatius",2000,1370287.10889182
"Sint Eustatius",2001,1391966.47792636
"Sint Eustatius",2002,1413757.63537273
"Sint Eustatius",2003,1435869.41255455
"Sint Eustatius",2004,1457508.42599727
"Sint Eustatius",2005,1487285.65427
"Sint Eustatius",2006,1512148.49257455
"Sint Eustatius",2007,1540371.44231727
"Sint Eustatius",2008,1561055.49864091
"Sint Eustatius",2009,1592289.67139273
"Sint Eustatius",2010,1603695.46414545
"Aruba",1990,1188863.66264545
"Aruba",1991,1210591.70046636
"Aruba",1992,1230381.40748364
"Aruba",1993,1253870.61614818
"Aruba",1994,1273184.11831455
"Aruba",1995,1289970.52888091
"Aruba",1996,1310246.48314
"Aruba",1997,1328950.98620091
"Aruba",1998,1343163.48250727
"Aruba",1999,1358313.98153909
"Aruba",2000,1370287.10889182
"Aruba",2001,1391966.47792636
"Aruba",2002,1413757.63537273
"Aruba",2003,1435869.41255455
"Aruba",2004,1457508.42599727
"Aruba",2005,1487285.65427
"Aruba",2006,1512148.49257455
"Aruba",2007,1540371.44231727
"Aruba",2008,1561055.49864091
"Aruba",2009,1592289.67139273
"Aruba",2010,1603695.46414545
