"rgn_nm","rgn_id","country","species","fao","environment","year","yield"
"Thailand",25,"Thailand","Banana prawn","Pacific, Western Central","Brackishwater",2006,200
"Thailand",25,"Thailand","Banana prawn","Pacific, Western Central","Brackishwater",2007,338
"Thailand",25,"Thailand","Banana prawn","Pacific, Western Central","Brackishwater",2008,403
"Thailand",25,"Thailand","Banana prawn","Pacific, Western Central","Brackishwater",2009,358
"Thailand",25,"Thailand","Banana prawn","Pacific, Western Central","Brackishwater",2010,320
"Thailand",25,"Thailand","Banana prawn","Pacific, Western Central","Brackishwater",2011,271
"Thailand",25,"Thailand","Banana prawn","Pacific, Western Central","Brackishwater",2012,259
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2003,1106
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2004,1444
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2005,1199
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2006,1692
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2007,1675
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2008,1711
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2009,1750
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2010,1540
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2011,1699
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Indian Ocean, Eastern","Brackishwater",2012,1740
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2003,11123
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2004,12144
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2005,13020
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2006,13832
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2007,10691
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2008,11103
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2009,13068
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2010,11894
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2011,14458
"Thailand",25,"Thailand","Barramundi(=Giant seaperch)","Pacific, Western Central","Brackishwater",2012,15406
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2003,4043
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2004,1714
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2005,462
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2006,918
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2007,546
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2008,491
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2009,633
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2010,818
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2011,91
"Thailand",25,"Thailand","Blood cockle","Indian Ocean, Eastern","Marine",2012,36
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2003,63316
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2004,67782
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2005,56391
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2006,64748
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2007,55125
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2008,65361
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2009,81326
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2010,74793
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2011,51645
"Thailand",25,"Thailand","Blood cockle","Pacific, Western Central","Marine",2012,71414
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2003,948
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2004,981
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2005,770
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2006,595
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2007,844
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2008,646
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2009,1015
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2010,902
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2011,1237
"Thailand",25,"Thailand","Cupped oysters nei","Indian Ocean, Eastern","Marine",2012,1064
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2003,25691
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2004,26569
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2005,18336
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2006,18109
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2007,21806
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2008,16028
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2009,25189
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2010,27188
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2011,7140
"Thailand",25,"Thailand","Cupped oysters nei","Pacific, Western Central","Marine",2012,25444
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2003,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2004,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2005,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2006,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2007,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2008,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2009,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2010,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2011,0
"Thailand",25,"Thailand","Fourfinger threadfin","Pacific, Western Central","Brackishwater",2012,0
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2003,194910
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2004,106884
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2005,26055
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2006,13986
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2007,14318
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2008,4745
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2009,3533
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2010,5251
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2011,6514
"Thailand",25,"Thailand","Giant tiger prawn","Pacific, Western Central","Brackishwater",2012,17782
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2003,17904
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2004,25464
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2005,2359
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2006,3474
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2007,5116
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2008,1616
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2009,3128
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2010,2752
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2011,594
"Thailand",25,"Thailand","Green mussel","Indian Ocean, Eastern","Marine",2012,309
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2003,246042
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2004,236248
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2005,268318
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2006,226272
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2007,223134
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2008,201597
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2009,190498
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2010,164175
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2011,126022
"Thailand",25,"Thailand","Green mussel","Pacific, Western Central","Marine",2012,106920
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2003,1676
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2004,2959
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2005,2001
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2006,2223
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2007,2343
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2008,2425
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2009,2474
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2010,2207
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2011,2253
"Thailand",25,"Thailand","Groupers nei","Indian Ocean, Eastern","Brackishwater",2012,2277
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2003,664
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2004,615
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2005,581
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2006,599
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2007,681
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2008,754
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2009,522
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2010,569
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2011,473
"Thailand",25,"Thailand","Groupers nei","Pacific, Western Central","Brackishwater",2012,498
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2003,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2004,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2005,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2006,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2007,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2008,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2009,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2010,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2011,0
"Thailand",25,"Thailand","Horse mussels nei","Pacific, Western Central","Marine",2012,0
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2003,10
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2004,23
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2005,15
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2006,0
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2007,11
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2008,23
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2009,41
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2010,45
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2011,50
"Thailand",25,"Thailand","Indo-Pacific swamp crab","Pacific, Western Central","Brackishwater",2012,100
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2003,0
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2004,1
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2005,0
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2006,0
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2007,0
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2008,11
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2009,37
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2010,60
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2011,243
"Thailand",25,"Thailand","Marine fishes nei","Pacific, Western Central","Brackishwater",2012,73
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2003,262
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2004,223
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2005,100
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2006,0
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2007,0
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2008,0
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2009,0
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2010,0
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2011,516
"Thailand",25,"Thailand","Metapenaeus shrimps nei","Pacific, Western Central","Brackishwater",2012,262
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2003,340
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2004,154
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2005,100
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2006,154
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2007,125
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2008,60
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2009,18
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2010,150
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2011,666
"Thailand",25,"Thailand","Penaeus shrimps nei","Pacific, Western Central","Brackishwater",2012,396
"Thailand",25,"Thailand","Squaretail mullet","Pacific, Western Central","Brackishwater",2003,11
"Thailand",25,"Thailand","Squaretail mullet","Pacific, Western Central","Brackishwater",2004,23
"Thailand",25,"Thailand","Squaretail mullet","Pacific, Western Central","Brackishwater",2005,20
"Thailand",25,"Thailand","Squaretail mullet","Pacific, Western Central","Brackishwater",2006,0
"Thailand",25,"Thailand","Squaretail mullet","Pacific, Western Central","Brackishwater",2007,0
