iucn_sid,year,old_cat,cat_txt,cat_ts,cat_ts_score
133127,2014,LC,Least Concern,LC,0.0
133129,2008,LC,Least Concern,LC,0.0
133131,2008,VU,Vulnerable,VU,0.4
133132,2008,VU,Vulnerable,VU,0.4
133132,2014,VU,Vulnerable,VU,0.4
133133,2008,VU,Vulnerable,VU,0.4
133134,2008,EN,Endangered,EN,0.6
133135,2008,LC,Least Concern,LC,0.0
133136,2008,NT,Near Threatened,NT,0.2
133136,2014,NT,Near Threatened,NT,0.2
133137,2008,LC,Least Concern,LC,0.0
133137,2014,LC,Least Concern,LC,0.0
133139,2008,NT,Near Threatened,NT,0.2
133139,2014,NT,Near Threatened,NT,0.2
133140,2008,LC,Least Concern,LC,0.0
133140,2014,LC,Least Concern,LC,0.0
133142,2015,EN,Endangered,EN,0.6
133143,2008,LC,Least Concern,LC,0.0
133144,2008,LC,Least Concern,LC,0.0
133145,2008,VU,Vulnerable,VU,0.4
133146,2008,LC,Least Concern,LC,0.0
133147,2008,VU,Vulnerable,VU,0.4
133148,2008,LC,Least Concern,LC,0.0
133148,2014,LC,Least Concern,LC,0.0
133149,2008,LC,Least Concern,LC,0.0
133150,2008,VU,Vulnerable,VU,0.4
133151,2008,NT,Near Threatened,NT,0.2
133152,2008,NT,Near Threatened,NT,0.2
133155,2008,LC,Least Concern,LC,0.0
133156,2008,VU,Vulnerable,VU,0.4
133156,2014,VU,Vulnerable,VU,0.4
133157,2008,NT,Near Threatened,NT,0.2
133158,2008,LC,Least Concern,LC,0.0
133158,2014,LC,Least Concern,LC,0.0
133159,2008,NT,Near Threatened,NT,0.2
133160,2008,NT,Near Threatened,NT,0.2
133161,2008,LC,Least Concern,LC,0.0
133162,2008,VU,Vulnerable,VU,0.4
133163,2008,LC,Least Concern,LC,0.0
133164,2008,VU,Vulnerable,VU,0.4
133165,2008,VU,Vulnerable,VU,0.4
133166,2008,LC,Least Concern,LC,0.0
133166,2014,LC,Least Concern,LC,0.0
133167,2008,LC,Least Concern,LC,0.0
133167,2014,LC,Least Concern,LC,0.0
133168,2008,LC,Least Concern,LC,0.0
133169,2008,LC,Least Concern,LC,0.0
133170,2008,EN,Endangered,EN,0.6
133171,2008,LC,Least Concern,LC,0.0
133171,2014,LC,Least Concern,LC,0.0
133172,2008,LC,Least Concern,LC,0.0
133172,2014,LC,Least Concern,LC,0.0
133173,2008,VU,Vulnerable,VU,0.4
133174,2008,VU,Vulnerable,VU,0.4
133175,2008,NT,Near Threatened,NT,0.2
133175,2014,NT,Near Threatened,NT,0.2
133176,2008,LC,Least Concern,LC,0.0
133177,2008,VU,Vulnerable,VU,0.4
133178,2008,NT,Near Threatened,NT,0.2
133179,2008,LC,Least Concern,LC,0.0
133180,2008,NT,Near Threatened,NT,0.2
133182,2008,VU,Vulnerable,VU,0.4
133183,2008,LC,Least Concern,LC,0.0
133183,2014,LC,Least Concern,LC,0.0
133185,2008,VU,Vulnerable,VU,0.4
133186,2008,LC,Least Concern,LC,0.0
133186,2014,LC,Least Concern,LC,0.0
133187,2008,LC,Least Concern,LC,0.0
133188,2008,LC,Least Concern,LC,0.0
133190,2008,VU,Vulnerable,VU,0.4
133191,2008,NT,Near Threatened,NT,0.2
133192,2008,LC,Least Concern,LC,0.0
133192,2014,LC,Least Concern,LC,0.0
133193,2008,VU,Vulnerable,VU,0.4
133194,2008,LC,Least Concern,LC,0.0
133195,2008,NT,Near Threatened,NT,0.2
133196,2008,NT,Near Threatened,NT,0.2
133197,2008,LC,Least Concern,LC,0.0
133197,2014,LC,Least Concern,LC,0.0
133198,2008,LC,Least Concern,LC,0.0
133198,2014,LC,Least Concern,LC,0.0
133200,2008,NT,Near Threatened,NT,0.2
133200,2014,NT,Near Threatened,NT,0.2
133201,2008,LC,Least Concern,LC,0.0
133201,2014,LC,Least Concern,LC,0.0
133203,2008,VU,Vulnerable,VU,0.4
133203,2014,VU,Vulnerable,VU,0.4
133205,2008,NT,Near Threatened,NT,0.2
133206,2008,EN,Endangered,EN,0.6
133207,2008,LC,Least Concern,LC,0.0
133208,2008,NT,Near Threatened,NT,0.2
133208,2014,NT,Near Threatened,NT,0.2
133209,2008,LC,Least Concern,LC,0.0
133209,2014,LC,Least Concern,LC,0.0
133210,2008,LC,Least Concern,LC,0.0
133211,2008,NT,Near Threatened,NT,0.2
133212,2008,LC,Least Concern,LC,0.0
133213,2008,NT,Near Threatened,NT,0.2
133215,2008,LC,Least Concern,LC,0.0
133215,2014,LC,Least Concern,LC,0.0
133216,2008,NT,Near Threatened,NT,0.2
133216,2014,NT,Near Threatened,NT,0.2
133217,2008,LC,Least Concern,LC,0.0
133218,2008,LC,Least Concern,LC,0.0
133219,2008,VU,Vulnerable,VU,0.4
133220,2008,VU,Vulnerable,VU,0.4
133220,2014,VU,Vulnerable,VU,0.4
133222,2008,LC,Least Concern,LC,0.0
133222,2014,LC,Least Concern,LC,0.0
133223,2008,VU,Vulnerable,VU,0.4
133224,2008,LC,Least Concern,LC,0.0
133225,2008,NT,Near Threatened,NT,0.2
133226,2008,EN,Endangered,EN,0.6
133227,2008,NT,Near Threatened,NT,0.2
133228,2008,VU,Vulnerable,VU,0.4
133229,2008,VU,Vulnerable,VU,0.4
133230,2008,LC,Least Concern,LC,0.0
133230,2014,LC,Least Concern,LC,0.0
133231,2008,NT,Near Threatened,NT,0.2
133231,2014,NT,Near Threatened,NT,0.2
133232,2008,LC,Least Concern,LC,0.0
133233,2008,VU,Vulnerable,VU,0.4
133234,2008,LC,Least Concern,LC,0.0
133235,2008,VU,Vulnerable,VU,0.4
133236,2008,NT,Near Threatened,NT,0.2
133236,2014,NT,Near Threatened,NT,0.2
133237,2008,LC,Least Concern,LC,0.0
133238,2008,LC,Least Concern,LC,0.0
133239,2008,NT,Near Threatened,NT,0.2
133239,2014,NT,Near Threatened,NT,0.2
133240,2008,LC,Least Concern,LC,0.0
133240,2014,LC,Least Concern,LC,0.0
133242,2008,LC,Least Concern,LC,0.0
133242,2014,LC,Least Concern,LC,0.0
133243,2008,NT,Near Threatened,NT,0.2
133244,2008,NT,Near Threatened,NT,0.2
133244,2014,NT,Near Threatened,NT,0.2
133245,2008,LC,Least Concern,LC,0.0
133246,2008,LC,Least Concern,LC,0.0
133246,2014,LC,Least Concern,LC,0.0
133247,2008,VU,Vulnerable,VU,0.4
133248,2008,LC,Least Concern,LC,0.0
133248,2014,LC,Least Concern,LC,0.0
133249,2008,LC,Least Concern,LC,0.0
133250,2008,NT,Near Threatened,NT,0.2
133250,2014,NT,Near Threatened,NT,0.2
133251,2008,NT,Near Threatened,NT,0.2
133252,2008,LC,Least Concern,LC,0.0
133253,2008,NT,Near Threatened,NT,0.2
133254,2008,EN,Endangered,EN,0.6
133255,2008,LC,Least Concern,LC,0.0
133256,2008,NT,Near Threatened,NT,0.2
133256,2014,NT,Near Threatened,NT,0.2
133257,2008,LC,Least Concern,LC,0.0
133258,2008,NT,Near Threatened,NT,0.2
133258,2014,NT,Near Threatened,NT,0.2
133259,2008,LC,Least Concern,LC,0.0
133260,2008,NT,Near Threatened,NT,0.2
133261,2008,VU,Vulnerable,VU,0.4
133262,2008,NT,Near Threatened,NT,0.2
133262,2014,NT,Near Threatened,NT,0.2
133263,2008,VU,Vulnerable,VU,0.4
133266,2008,LC,Least Concern,LC,0.0
133267,2008,LC,Least Concern,LC,0.0
133267,2014,LC,Least Concern,LC,0.0
133269,2008,VU,Vulnerable,VU,0.4
133270,2008,LC,Least Concern,LC,0.0
133271,2008,LC,Least Concern,LC,0.0
133272,2008,NT,Near Threatened,NT,0.2
133272,2014,NT,Near Threatened,NT,0.2
133276,2008,VU,Vulnerable,VU,0.4
133277,2008,LC,Least Concern,LC,0.0
133277,2014,LC,Least Concern,LC,0.0
133278,2008,LC,Least Concern,LC,0.0
133281,2008,LC,Least Concern,LC,0.0
133283,2008,VU,Vulnerable,VU,0.4
133284,2008,LC,Least Concern,LC,0.0
133284,2014,LC,Least Concern,LC,0.0
133285,2008,NT,Near Threatened,NT,0.2
133287,2008,VU,Vulnerable,VU,0.4
133288,2008,LC,Least Concern,LC,0.0
133289,2008,VU,Vulnerable,VU,0.4
133289,2014,VU,Vulnerable,VU,0.4
133290,2008,NT,Near Threatened,NT,0.2
133290,2014,NT,Near Threatened,NT,0.2
133291,2008,VU,Vulnerable,VU,0.4
133291,2014,VU,Vulnerable,VU,0.4
133292,2008,LC,Least Concern,LC,0.0
133292,2014,LC,Least Concern,LC,0.0
133293,2008,LC,Least Concern,LC,0.0
133293,2014,LC,Least Concern,LC,0.0
133294,2008,VU,Vulnerable,VU,0.4
133295,2008,LC,Least Concern,LC,0.0
133296,2008,VU,Vulnerable,VU,0.4
133297,2008,LC,Least Concern,LC,0.0
133298,2008,LC,Least Concern,LC,0.0
133299,2008,LC,Least Concern,LC,0.0
133299,2014,LC,Least Concern,LC,0.0
133300,2008,CR,Critically Endangered,CR,0.8
133301,2008,EN,Endangered,EN,0.6
133302,2008,LC,Least Concern,LC,0.0
133302,2014,LC,Least Concern,LC,0.0
133303,2008,NT,Near Threatened,NT,0.2
133303,2014,NT,Near Threatened,NT,0.2
133304,2008,LC,Least Concern,LC,0.0
133304,2014,LC,Least Concern,LC,0.0
133306,2008,NT,Near Threatened,NT,0.2
133307,2008,NT,Near Threatened,NT,0.2
133308,2008,LC,Least Concern,LC,0.0
133308,2014,LC,Least Concern,LC,0.0
133309,2008,VU,Vulnerable,VU,0.4
133310,2008,VU,Vulnerable,VU,0.4
133313,2008,LC,Least Concern,LC,0.0
133314,2008,LC,Least Concern,LC,0.0
133314,2014,LC,Least Concern,LC,0.0
133315,2008,NT,Near Threatened,NT,0.2
133315,2014,NT,Near Threatened,NT,0.2
133316,2008,LC,Least Concern,LC,0.0
133317,2008,LC,Least Concern,LC,0.0
133319,2008,VU,Vulnerable,VU,0.4
133320,2008,VU,Vulnerable,VU,0.4
133321,2008,VU,Vulnerable,VU,0.4
133322,2008,VU,Vulnerable,VU,0.4
133323,2008,LC,Least Concern,LC,0.0
133324,2008,LC,Least Concern,LC,0.0
133324,2014,LC,Least Concern,LC,0.0
133325,2008,LC,Least Concern,LC,0.0
133325,2014,LC,Least Concern,LC,0.0
133326,2008,VU,Vulnerable,VU,0.4
133326,2014,VU,Vulnerable,VU,0.4
133327,2008,VU,Vulnerable,VU,0.4
133327,2014,VU,Vulnerable,VU,0.4
133329,2008,NT,Near Threatened,NT,0.2
133329,2014,NT,Near Threatened,NT,0.2
133330,2008,LC,Least Concern,LC,0.0
133330,2014,LC,Least Concern,LC,0.0
133331,2008,EN,Endangered,EN,0.6
133331,2014,EN,Endangered,EN,0.6
133332,2008,VU,Vulnerable,VU,0.4
133332,2014,VU,Vulnerable,VU,0.4
133333,2008,NT,Near Threatened,NT,0.2
133335,2008,VU,Vulnerable,VU,0.4
133337,2008,LC,Least Concern,LC,0.0
133337,2014,LC,Least Concern,LC,0.0
133338,2008,VU,Vulnerable,VU,0.4
133340,2008,LC,Least Concern,LC,0.0
133341,2008,LC,Least Concern,LC,0.0
133342,2008,NT,Near Threatened,NT,0.2
133343,2008,NT,Near Threatened,NT,0.2
133343,2014,NT,Near Threatened,NT,0.2
133345,2008,LC,Least Concern,LC,0.0
133345,2014,LC,Least Concern,LC,0.0
133348,2008,LC,Least Concern,LC,0.0
133349,2008,LC,Least Concern,LC,0.0
133351,2008,LC,Least Concern,LC,0.0
133351,2014,LC,Least Concern,LC,0.0
133353,2008,NT,Near Threatened,NT,0.2
133353,2014,NT,Near Threatened,NT,0.2
133354,2008,VU,Vulnerable,VU,0.4
133356,2008,VU,Vulnerable,VU,0.4
133357,2008,LC,Least Concern,LC,0.0
133357,2014,LC,Least Concern,LC,0.0
133358,2008,VU,Vulnerable,VU,0.4
133358,2014,VU,Vulnerable,VU,0.4
133359,2008,VU,Vulnerable,VU,0.4
133360,2008,VU,Vulnerable,VU,0.4
133360,2014,VU,Vulnerable,VU,0.4
133361,2008,EN,Endangered,EN,0.6
133365,2008,LC,Least Concern,LC,0.0
133365,2014,LC,Least Concern,LC,0.0
133366,2008,NT,Near Threatened,NT,0.2
133367,2008,NT,Near Threatened,NT,0.2
133368,2008,VU,Vulnerable,VU,0.4
133369,2008,VU,Vulnerable,VU,0.4
133370,2008,LC,Least Concern,LC,0.0
133371,2008,LC,Least Concern,LC,0.0
133372,2008,NT,Near Threatened,NT,0.2
133373,2008,EN,Endangered,EN,0.6
133374,2008,VU,Vulnerable,VU,0.4
133375,2008,VU,Vulnerable,VU,0.4
133376,2008,VU,Vulnerable,VU,0.4
133376,2014,VU,Vulnerable,VU,0.4
133377,2008,LC,Least Concern,LC,0.0
133378,2008,LC,Least Concern,LC,0.0
133378,2014,LC,Least Concern,LC,0.0
133380,2008,LC,Least Concern,LC,0.0
133380,2014,LC,Least Concern,LC,0.0
133381,2008,CR,Critically Endangered,CR,0.8
133382,2008,LC,Least Concern,LC,0.0
133382,2014,LC,Least Concern,LC,0.0
133383,2008,VU,Vulnerable,VU,0.4
133383,2014,VU,Vulnerable,VU,0.4
133384,2008,EN,Endangered,EN,0.6
133386,2008,NT,Near Threatened,NT,0.2
133386,2014,NT,Near Threatened,NT,0.2
133387,2008,VU,Vulnerable,VU,0.4
133387,2014,VU,Vulnerable,VU,0.4
133388,2008,LC,Least Concern,LC,0.0
133388,2014,LC,Least Concern,LC,0.0
133389,2008,LC,Least Concern,LC,0.0
133390,2008,LC,Least Concern,LC,0.0
133390,2014,LC,Least Concern,LC,0.0
133391,2008,VU,Vulnerable,VU,0.4
133392,2008,NT,Near Threatened,NT,0.2
133394,2008,VU,Vulnerable,VU,0.4
133395,2008,LC,Least Concern,LC,0.0
133396,2008,VU,Vulnerable,VU,0.4
133397,2008,LC,Least Concern,LC,0.0
133398,2008,LC,Least Concern,LC,0.0
133398,2014,LC,Least Concern,LC,0.0
133399,2008,VU,Vulnerable,VU,0.4
133400,2008,LC,Least Concern,LC,0.0
133401,2008,VU,Vulnerable,VU,0.4
133402,2008,LC,Least Concern,LC,0.0
133403,2008,VU,Vulnerable,VU,0.4
133403,2014,VU,Vulnerable,VU,0.4
133404,2008,VU,Vulnerable,VU,0.4
133405,2008,NT,Near Threatened,NT,0.2
133406,2008,LC,Least Concern,LC,0.0
133406,2014,LC,Least Concern,LC,0.0
133407,2008,NT,Near Threatened,NT,0.2
133407,2014,NT,Near Threatened,NT,0.2
133408,2008,LC,Least Concern,LC,0.0
133409,2008,VU,Vulnerable,VU,0.4
133410,2008,LC,Least Concern,LC,0.0
133410,2014,LC,Least Concern,LC,0.0
133411,2008,VU,Vulnerable,VU,0.4
133412,2008,LC,Least Concern,LC,0.0
133413,2008,NT,Near Threatened,NT,0.2
133414,2008,LC,Least Concern,LC,0.0
133414,2014,LC,Least Concern,LC,0.0
133415,2008,VU,Vulnerable,VU,0.4
133415,2014,VU,Vulnerable,VU,0.4
133416,2008,LC,Least Concern,LC,0.0
133417,2008,LC,Least Concern,LC,0.0
133418,2008,LC,Least Concern,LC,0.0
133418,2014,LC,Least Concern,LC,0.0
133419,2008,LC,Least Concern,LC,0.0
133419,2014,LC,Least Concern,LC,0.0
133420,2008,LC,Least Concern,LC,0.0
133420,2014,LC,Least Concern,LC,0.0
133422,2008,VU,Vulnerable,VU,0.4
133423,2008,LC,Least Concern,LC,0.0
133423,2014,LC,Least Concern,LC,0.0
133424,2008,NT,Near Threatened,NT,0.2
133425,2008,LC,Least Concern,LC,0.0
133426,2008,LC,Least Concern,LC,0.0
133426,2014,LC,Least Concern,LC,0.0
133427,2008,VU,Vulnerable,VU,0.4
133428,2008,LC,Least Concern,LC,0.0
133428,2014,LC,Least Concern,LC,0.0
133429,2008,NT,Near Threatened,NT,0.2
133430,2008,LC,Least Concern,LC,0.0
133431,2008,LC,Least Concern,LC,0.0
133432,2008,VU,Vulnerable,VU,0.4
133433,2008,VU,Vulnerable,VU,0.4
133434,2008,VU,Vulnerable,VU,0.4
133435,2008,VU,Vulnerable,VU,0.4
133437,2008,LC,Least Concern,LC,0.0
133438,2008,NT,Near Threatened,NT,0.2
133438,2014,NT,Near Threatened,NT,0.2
133439,2008,NT,Near Threatened,NT,0.2
133440,2008,LC,Least Concern,LC,0.0
133440,2014,LC,Least Concern,LC,0.0
133441,2008,VU,Vulnerable,VU,0.4
133442,2008,LC,Least Concern,LC,0.0
133443,2008,VU,Vulnerable,VU,0.4
133445,2008,NT,Near Threatened,NT,0.2
133446,2008,LC,Least Concern,LC,0.0
133447,2008,NT,Near Threatened,NT,0.2
133448,2008,NT,Near Threatened,NT,0.2
133448,2014,NT,Near Threatened,NT,0.2
133450,2008,VU,Vulnerable,VU,0.4
133451,2008,LC,Least Concern,LC,0.0
133451,2014,LC,Least Concern,LC,0.0
133452,2008,LC,Least Concern,LC,0.0
133452,2014,LC,Least Concern,LC,0.0
133453,2008,VU,Vulnerable,VU,0.4
133453,2014,VU,Vulnerable,VU,0.4
133456,2008,VU,Vulnerable,VU,0.4
133456,2014,VU,Vulnerable,VU,0.4
133457,2008,LC,Least Concern,LC,0.0
133458,2008,NT,Near Threatened,NT,0.2
133458,2014,NT,Near Threatened,NT,0.2
133459,2008,NT,Near Threatened,NT,0.2
133459,2014,NT,Near Threatened,NT,0.2
133460,2008,VU,Vulnerable,VU,0.4
133463,2008,VU,Vulnerable,VU,0.4
133463,2014,VU,Vulnerable,VU,0.4
133464,2008,EN,Endangered,EN,0.6
133466,2008,EN,Endangered,EN,0.6
133467,2008,EN,Endangered,EN,0.6
133468,2008,LC,Least Concern,LC,0.0
133468,2014,LC,Least Concern,LC,0.0
133469,2008,LC,Least Concern,LC,0.0
133470,2008,NT,Near Threatened,NT,0.2
133470,2014,NT,Near Threatened,NT,0.2
133471,2008,LC,Least Concern,LC,0.0
133472,2008,VU,Vulnerable,VU,0.4
133473,2008,LC,Least Concern,LC,0.0
133473,2014,LC,Least Concern,LC,0.0
133474,2008,LC,Least Concern,LC,0.0
133474,2014,LC,Least Concern,LC,0.0
133478,2008,NT,Near Threatened,NT,0.2
133478,2014,NT,Near Threatened,NT,0.2
133479,2008,NT,Near Threatened,NT,0.2
133481,2008,LC,Least Concern,LC,0.0
133482,2008,NT,Near Threatened,NT,0.2
133482,2014,NT,Near Threatened,NT,0.2
133484,2008,VU,Vulnerable,VU,0.4
133485,2008,LC,Least Concern,LC,0.0
133485,2014,LC,Least Concern,LC,0.0
133486,2008,VU,Vulnerable,VU,0.4
133486,2014,VU,Vulnerable,VU,0.4
133488,2008,VU,Vulnerable,VU,0.4
133489,2008,VU,Vulnerable,VU,0.4
133490,2008,NT,Near Threatened,NT,0.2
133491,2008,LC,Least Concern,LC,0.0
133491,2014,LC,Least Concern,LC,0.0
133492,2008,LC,Least Concern,LC,0.0
133492,2014,LC,Least Concern,LC,0.0
133493,2008,NT,Near Threatened,NT,0.2
133493,2014,NT,Near Threatened,NT,0.2
133494,2008,VU,Vulnerable,VU,0.4
133495,2008,LC,Least Concern,LC,0.0
133495,2014,LC,Least Concern,LC,0.0
133496,2008,NT,Near Threatened,NT,0.2
133496,2014,NT,Near Threatened,NT,0.2
133497,2008,VU,Vulnerable,VU,0.4
133498,2008,VU,Vulnerable,VU,0.4
133499,2008,VU,Vulnerable,VU,0.4
133500,2008,VU,Vulnerable,VU,0.4
133501,2008,VU,Vulnerable,VU,0.4
133502,2008,LC,Least Concern,LC,0.0
133502,2014,LC,Least Concern,LC,0.0
133503,2008,NT,Near Threatened,NT,0.2
133503,2014,NT,Near Threatened,NT,0.2
133504,2008,LC,Least Concern,LC,0.0
133506,2008,VU,Vulnerable,VU,0.4
133508,2008,NT,Near Threatened,NT,0.2
133509,2008,NT,Near Threatened,NT,0.2
133510,2008,NT,Near Threatened,NT,0.2
133511,2008,LC,Least Concern,LC,0.0
133512,2008,VU,Vulnerable,VU,0.4
133513,2008,VU,Vulnerable,VU,0.4
133515,2008,VU,Vulnerable,VU,0.4
133516,2008,LC,Least Concern,LC,0.0
133516,2014,LC,Least Concern,LC,0.0
133517,2008,EN,Endangered,EN,0.6
133519,2008,LC,Least Concern,LC,0.0
133520,2008,LC,Least Concern,LC,0.0
133521,2008,LC,Least Concern,LC,0.0
133522,2008,LC,Least Concern,LC,0.0
133523,2008,VU,Vulnerable,VU,0.4
133523,2014,VU,Vulnerable,VU,0.4
133525,2008,LC,Least Concern,LC,0.0
133525,2014,LC,Least Concern,LC,0.0
133526,2008,VU,Vulnerable,VU,0.4
133526,2014,VU,Vulnerable,VU,0.4
133528,2008,LC,Least Concern,LC,0.0
133529,2008,VU,Vulnerable,VU,0.4
133530,2008,LC,Least Concern,LC,0.0
133531,2008,VU,Vulnerable,VU,0.4
133531,2014,VU,Vulnerable,VU,0.4
133532,2008,VU,Vulnerable,VU,0.4
133532,2014,VU,Vulnerable,VU,0.4
133534,2008,LC,Least Concern,LC,0.0
133535,2008,LC,Least Concern,LC,0.0
133536,2008,LC,Least Concern,LC,0.0
133537,2008,LC,Least Concern,LC,0.0
133538,2008,LC,Least Concern,LC,0.0
133538,2014,LC,Least Concern,LC,0.0
133539,2008,VU,Vulnerable,VU,0.4
133539,2014,VU,Vulnerable,VU,0.4
133540,2008,VU,Vulnerable,VU,0.4
133542,2008,VU,Vulnerable,VU,0.4
133543,2008,LC,Least Concern,LC,0.0
133545,2008,NT,Near Threatened,NT,0.2
133545,2014,NT,Near Threatened,NT,0.2
133546,2008,LC,Least Concern,LC,0.0
133547,2008,LC,Least Concern,LC,0.0
133548,2008,LC,Least Concern,LC,0.0
133548,2014,LC,Least Concern,LC,0.0
133549,2008,LC,Least Concern,LC,0.0
133550,2008,NT,Near Threatened,NT,0.2
133551,2008,LC,Least Concern,LC,0.0
133551,2014,LC,Least Concern,LC,0.0
133552,2008,EN,Endangered,EN,0.6
133553,2008,LC,Least Concern,LC,0.0
133553,2014,LC,Least Concern,LC,0.0
133554,2008,NT,Near Threatened,NT,0.2
133555,2008,NT,Near Threatened,NT,0.2
133556,2008,LC,Least Concern,LC,0.0
133557,2008,VU,Vulnerable,VU,0.4
133557,2014,VU,Vulnerable,VU,0.4
133558,2008,VU,Vulnerable,VU,0.4
133558,2014,VU,Vulnerable,VU,0.4
133559,2008,LC,Least Concern,LC,0.0
133559,2014,LC,Least Concern,LC,0.0
133560,2008,NT,Near Threatened,NT,0.2
133560,2014,NT,Near Threatened,NT,0.2
133563,2008,NT,Near Threatened,NT,0.2
133564,2008,LC,Least Concern,LC,0.0
133565,2008,VU,Vulnerable,VU,0.4
133566,2008,LC,Least Concern,LC,0.0
133566,2014,LC,Least Concern,LC,0.0
133567,2008,NT,Near Threatened,NT,0.2
133567,2014,NT,Near Threatened,NT,0.2
133568,2008,VU,Vulnerable,VU,0.4
133569,2008,LC,Least Concern,LC,0.0
133569,2014,LC,Least Concern,LC,0.0
133570,2008,LC,Least Concern,LC,0.0
133570,2014,LC,Least Concern,LC,0.0
133571,2008,NT,Near Threatened,NT,0.2
133572,2008,NT,Near Threatened,NT,0.2
133573,2008,NT,Near Threatened,NT,0.2
133574,2008,CR,Critically Endangered,CR,0.8
133575,2008,LC,Least Concern,LC,0.0
133576,2008,LC,Least Concern,LC,0.0
133576,2014,LC,Least Concern,LC,0.0
133577,2008,VU,Vulnerable,VU,0.4
133578,2008,NT,Near Threatened,NT,0.2
133580,2008,NT,Near Threatened,NT,0.2
133581,2008,VU,Vulnerable,VU,0.4
133581,2014,VU,Vulnerable,VU,0.4
133582,2008,LC,Least Concern,LC,0.0
133582,2014,LC,Least Concern,LC,0.0
133583,2008,VU,Vulnerable,VU,0.4
133584,2008,LC,Least Concern,LC,0.0
133585,2008,NT,Near Threatened,NT,0.2
133587,2008,LC,Least Concern,LC,0.0
133587,2014,LC,Least Concern,LC,0.0
133588,2008,VU,Vulnerable,VU,0.4
133588,2014,VU,Vulnerable,VU,0.4
133589,2008,LC,Least Concern,LC,0.0
133590,2008,LC,Least Concern,LC,0.0
133591,2008,LC,Least Concern,LC,0.0
133593,2008,NT,Near Threatened,NT,0.2
133593,2014,NT,Near Threatened,NT,0.2
133594,2008,LC,Least Concern,LC,0.0
133595,2008,LC,Least Concern,LC,0.0
133597,2008,LC,Least Concern,LC,0.0
133599,2008,NT,Near Threatened,NT,0.2
133600,2008,VU,Vulnerable,VU,0.4
133601,2008,NT,Near Threatened,NT,0.2
133601,2014,NT,Near Threatened,NT,0.2
133602,2008,EN,Endangered,EN,0.6
133603,2008,NT,Near Threatened,NT,0.2
133604,2008,NT,Near Threatened,NT,0.2
133606,2008,LC,Least Concern,LC,0.0
133607,2008,NT,Near Threatened,NT,0.2
133607,2014,NT,Near Threatened,NT,0.2
133609,2008,LC,Least Concern,LC,0.0
133611,2008,LC,Least Concern,LC,0.0
133612,2008,VU,Vulnerable,VU,0.4
133613,2008,LC,Least Concern,LC,0.0
133613,2014,LC,Least Concern,LC,0.0
133614,2008,LC,Least Concern,LC,0.0
133615,2008,LC,Least Concern,LC,0.0
133616,2008,NT,Near Threatened,NT,0.2
133616,2014,NT,Near Threatened,NT,0.2
133617,2008,VU,Vulnerable,VU,0.4
133618,2008,LC,Least Concern,LC,0.0
133619,2008,VU,Vulnerable,VU,0.4
133620,2008,VU,Vulnerable,VU,0.4
133621,2008,LC,Least Concern,LC,0.0
133622,2008,NT,Near Threatened,NT,0.2
133623,2008,VU,Vulnerable,VU,0.4
133624,2008,VU,Vulnerable,VU,0.4
133625,2008,LC,Least Concern,LC,0.0
133627,2008,NT,Near Threatened,NT,0.2
133628,2008,VU,Vulnerable,VU,0.4
133628,2014,VU,Vulnerable,VU,0.4
133629,2008,NT,Near Threatened,NT,0.2
133630,2008,NT,Near Threatened,NT,0.2
133631,2008,NT,Near Threatened,NT,0.2
133633,2008,VU,Vulnerable,VU,0.4
133633,2014,VU,Vulnerable,VU,0.4
133634,2008,LC,Least Concern,LC,0.0
133634,2014,LC,Least Concern,LC,0.0
133635,2008,NT,Near Threatened,NT,0.2
133635,2014,NT,Near Threatened,NT,0.2
133636,2008,LC,Least Concern,LC,0.0
133636,2014,LC,Least Concern,LC,0.0
133637,2008,VU,Vulnerable,VU,0.4
133638,2008,NT,Near Threatened,NT,0.2
133638,2014,NT,Near Threatened,NT,0.2
133639,2008,NT,Near Threatened,NT,0.2
133640,2008,LC,Least Concern,LC,0.0
133640,2014,LC,Least Concern,LC,0.0
133641,2008,LC,Least Concern,LC,0.0
133641,2014,LC,Least Concern,LC,0.0
133642,2008,VU,Vulnerable,VU,0.4
133643,2008,LC,Least Concern,LC,0.0
133644,2008,NT,Near Threatened,NT,0.2
133644,2014,NT,Near Threatened,NT,0.2
133645,2008,NT,Near Threatened,NT,0.2
133646,2008,LC,Least Concern,LC,0.0
133646,2014,LC,Least Concern,LC,0.0
133647,2008,VU,Vulnerable,VU,0.4
133648,2008,LC,Least Concern,LC,0.0
133648,2014,LC,Least Concern,LC,0.0
133649,2008,LC,Least Concern,LC,0.0
133649,2014,LC,Least Concern,LC,0.0
133650,2008,NT,Near Threatened,NT,0.2
133651,2008,NT,Near Threatened,NT,0.2
133652,2008,LC,Least Concern,LC,0.0
133652,2014,LC,Least Concern,LC,0.0
133654,2008,NT,Near Threatened,NT,0.2
133656,2008,VU,Vulnerable,VU,0.4
133657,2008,LC,Least Concern,LC,0.0
133659,2008,LC,Least Concern,LC,0.0
133660,2008,VU,Vulnerable,VU,0.4
133660,2014,VU,Vulnerable,VU,0.4
133661,2008,VU,Vulnerable,VU,0.4
133662,2008,NT,Near Threatened,NT,0.2
133662,2014,NT,Near Threatened,NT,0.2
133663,2008,LC,Least Concern,LC,0.0
133664,2008,VU,Vulnerable,VU,0.4
133665,2008,NT,Near Threatened,NT,0.2
133666,2008,NT,Near Threatened,NT,0.2
