comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1997.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1998.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,1999.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2e3,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2001.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2002.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2003.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2004.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2005.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2006.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,CD,Lower Risk/conservation dependent,0.3,2007.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Pantropical Spotted Dolphin,Stenella attenuata,FALSE,16,20729,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1965.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1966.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1967.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1968.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1969.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1970.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1971.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1972.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1973.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1974.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1975.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1976.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1977.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1978.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1979.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1980.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1981.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1982.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1983.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1984.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1985.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1986.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1987.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1988.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1989.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1990.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1991.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1992.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1993.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1994.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1995.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1996.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1997.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1998.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,1999.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2e3,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2001.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2002.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2003.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2004.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2005.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2006.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,CD,Lower Risk/conservation dependent,0.3,2007.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Striped Dolphin,Stenella coeruleoalba,FALSE,16,20731,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1965.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1966.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1967.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1968.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1969.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1970.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1971.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1972.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1973.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1974.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1975.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1976.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1977.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1978.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1979.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1980.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1981.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1982.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1983.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1984.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1985.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1986.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1987.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1988.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1989.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1990.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1991.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1992.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1993.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1994.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1995.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1996.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1997.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1998.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,1999.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2e3,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2001.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2002.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2003.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2004.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2005.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2006.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2007.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2008.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2009.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2010.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2011.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2012.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2013.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2014.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2015.0,NA
Spinner Dolphin,Stenella longirostris,FALSE,16,20733,NA,DD,CD,Lower Risk/conservation dependent,0.3,2016.0,NA
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1965.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1966.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1967.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1968.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1969.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1970.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1971.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1972.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1973.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1974.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1975.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1976.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1977.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1978.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1979.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1980.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1981.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1982.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1983.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1984.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1985.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1986.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1987.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1988.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1989.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1990.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1991.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1992.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1993.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1994.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1995.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1996.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1997.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1998.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,1999.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2e3,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2001.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2002.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2003.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2004.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2005.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2006.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2007.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1965.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1966.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1967.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1968.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1969.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1970.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1971.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1972.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1973.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1974.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1975.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1976.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1977.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1978.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1979.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1980.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1981.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1982.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1983.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1984.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1985.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1986.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1987.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1988.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1989.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1990.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1991.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1992.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1993.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1994.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1995.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1996.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1997.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1998.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,1999.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2e3,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2001.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2002.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2003.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2004.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2005.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2006.0,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,2007.0,NA
