id,goal,component,type,value,count
81,biodiversity,habitats-bd-corals-only,social,0.362331282967,1
81,biodiversity,habitats-bd-corals-only,ecological,0.759522006889285,2
82,biodiversity,habitats-bd-corals-only,ecological,0.633905,2
82,biodiversity,habitats-bd-corals-only,social,0.293649289933,1
83,biodiversity,habitats-bd-corals-only,ecological,0.731967860746944,2
83,biodiversity,habitats-bd-corals-only,social,0.4417294742,1
84,biodiversity,habitats-bd-corals-only,social,0.635852040952,1
84,biodiversity,habitats-bd-corals-only,ecological,0.547080336478273,2
85,biodiversity,habitats-bd-corals-only,ecological,0.705882591757307,2
85,biodiversity,habitats-bd-corals-only,social,0.719829662908,1
86,biodiversity,habitats-bd-corals-only,social,0.682539496233,1
86,biodiversity,habitats-bd-corals-only,ecological,0.648868936106461,2
87,biodiversity,habitats-bd-corals-only,ecological,0.70962384343434,2
87,biodiversity,habitats-bd-corals-only,social,0.657356191967,1
88,biodiversity,habitats-bd-corals-only,ecological,0.754521136363636,2
88,biodiversity,habitats-bd-corals-only,social,0.686312804867,1
89,biodiversity,habitats-bd-corals-only,social,0.646966141667,1
89,biodiversity,habitats-bd-corals-only,ecological,0.711172776284865,2
90,biodiversity,habitats-bd-corals-only,social,0.717413464433,1
90,biodiversity,habitats-bd-corals-only,ecological,0.736201111111115,2
91,biodiversity,habitats-bd-corals-only,ecological,0.72103596969697,2
91,biodiversity,habitats-bd-corals-only,social,0.578931349067,1
92,biodiversity,habitats-bd-corals-only,ecological,0.661902899672541,2
92,biodiversity,habitats-bd-corals-only,social,0.540738687333,1
93,biodiversity,habitats-bd-corals-only,ecological,0.732108855399135,2
93,biodiversity,habitats-bd-corals-only,social,0.679242448433,1
94,biodiversity,habitats-bd-corals-only,ecological,0.717066757029445,2
94,biodiversity,habitats-bd-corals-only,social,0.656007354933,1
95,biodiversity,habitats-bd-corals-only,social,0.534923413633,1
95,biodiversity,habitats-bd-corals-only,ecological,0.762323081785213,2
96,biodiversity,habitats-bd-corals-only,social,0.6281465304,1
96,biodiversity,habitats-bd-corals-only,ecological,0.757088256701948,2
97,biodiversity,habitats-bd-corals-only,social,0.365748307433,1
97,biodiversity,habitats-bd-corals-only,ecological,0.670092393939394,2
98,biodiversity,habitats-bd-corals-only,ecological,0.721754272727273,2
98,biodiversity,habitats-bd-corals-only,social,0.4222288331,1
99,biodiversity,habitats-bd-corals-only,ecological,0.761107217064665,2
99,biodiversity,habitats-bd-corals-only,social,0.385049224733,1
100,biodiversity,habitats-bd-corals-only,social,0.4831941203,1
100,biodiversity,habitats-bd-corals-only,ecological,0.74863139129501,2
101,biodiversity,habitats-bd-corals-only,social,0.470921956,1
101,biodiversity,habitats-bd-corals-only,ecological,0.747417103464957,2
102,biodiversity,habitats-bd-corals-only,ecological,0.717920176767684,2
102,biodiversity,habitats-bd-corals-only,social,0.382006267133,1
103,biodiversity,habitats-bd-corals-only,ecological,0.735524805353593,2
103,biodiversity,habitats-bd-corals-only,social,0.3192274527,1
104,biodiversity,habitats-bd-corals-only,ecological,0.691210575757576,2
104,biodiversity,habitats-bd-corals-only,social,0.4384717005,1
105,biodiversity,habitats-bd-corals-only,ecological,0.630975666666667,2
105,biodiversity,habitats-bd-corals-only,social,0.246011984933,1
106,biodiversity,habitats-bd-corals-only,social,0.646465105533,1
106,biodiversity,habitats-bd-corals-only,ecological,0.721263611469405,2
107,biodiversity,habitats-bd-corals-only,social,0.800701610833,1
107,biodiversity,habitats-bd-corals-only,ecological,0.601513833333333,2
108,biodiversity,habitats-bd-corals-only,ecological,0.733543136075283,2
108,biodiversity,habitats-bd-corals-only,social,0.557929791372,1
109,biodiversity,habitats-bd-corals-only,social,0.557929791372,1
109,biodiversity,habitats-bd-corals-only,ecological,0.740535296642051,2
110,biodiversity,habitats-bd-corals-only,ecological,0.491334992925665,2
110,biodiversity,habitats-bd-corals-only,social,0.570286176466,1
111,biodiversity,habitats-bd-corals-only,social,0.637456684527,1
111,biodiversity,habitats-bd-corals-only,ecological,0.496732463238012,2
112,biodiversity,habitats-bd-corals-only,ecological,0.760489068117235,2
112,biodiversity,habitats-bd-corals-only,social,0.5717954572,1
113,biodiversity,habitats-bd-corals-only,social,0.448356518833,1
113,biodiversity,habitats-bd-corals-only,ecological,0.647408166666667,2
114,biodiversity,habitats-bd-corals-only,social,0.570286176466,1
114,biodiversity,habitats-bd-corals-only,ecological,0.501944901742225,2
115,biodiversity,habitats-bd-corals-only,social,0.846776750135,1
115,biodiversity,habitats-bd-corals-only,ecological,0.750286122296626,2
116,biodiversity,habitats-bd-corals-only,social,0.732689881267,1
116,biodiversity,habitats-bd-corals-only,ecological,0.557954435891495,2
117,biodiversity,habitats-bd-corals-only,social,0.483943516133,1
117,biodiversity,habitats-bd-corals-only,ecological,0.740227833333333,2
118,biodiversity,habitats-bd-corals-only,social,0.4901664376,1
118,biodiversity,habitats-bd-corals-only,ecological,0.62524252818563,2
119,biodiversity,habitats-bd-corals-only,social,0.4210690995,1
119,biodiversity,habitats-bd-corals-only,ecological,0.67803481313131,2
120,biodiversity,habitats-bd-corals-only,ecological,0.616364333333333,2
120,biodiversity,habitats-bd-corals-only,social,0.482427988633,1
121,biodiversity,habitats-bd-corals-only,ecological,0.711598620353112,2
121,biodiversity,habitats-bd-corals-only,social,0.697006732833,1
122,biodiversity,habitats-bd-corals-only,ecological,0.740044260275565,2
122,biodiversity,habitats-bd-corals-only,social,0.5267458302,1
123,biodiversity,habitats-bd-corals-only,ecological,0.690041066710014,2
123,biodiversity,habitats-bd-corals-only,social,0.425494550333,1
124,biodiversity,habitats-bd-corals-only,social,0.666151020267,1
124,biodiversity,habitats-bd-corals-only,ecological,0.664718254466361,2
125,biodiversity,habitats-bd-corals-only,ecological,0.815850110298286,2
125,biodiversity,habitats-bd-corals-only,social,0.863508022133,1
126,biodiversity,habitats-bd-corals-only,ecological,0.756149163681567,2
126,biodiversity,habitats-bd-corals-only,social,0.766035630009,1
127,biodiversity,habitats-bd-corals-only,social,0.784447896767,1
127,biodiversity,habitats-bd-corals-only,ecological,0.757576398126681,2
128,biodiversity,habitats-bd-corals-only,social,0.8250786229,1
128,biodiversity,habitats-bd-corals-only,ecological,0.75482723081348,2
129,biodiversity,habitats-bd-corals-only,social,0.655871495733,1
129,biodiversity,habitats-bd-corals-only,ecological,0.749625561485357,2
130,biodiversity,habitats-bd-corals-only,social,0.7425987845,1
130,biodiversity,habitats-bd-corals-only,ecological,0.763748252826497,2
131,biodiversity,habitats-bd-corals-only,social,0.762383126133,1
131,biodiversity,habitats-bd-corals-only,ecological,0.752983551629055,2
132,biodiversity,habitats-bd-corals-only,ecological,0.733011651515151,2
132,biodiversity,habitats-bd-corals-only,social,0.790381404433,1
133,biodiversity,habitats-bd-corals-only,social,0.6752006673,1
133,biodiversity,habitats-bd-corals-only,ecological,0.719989515799874,2
134,biodiversity,habitats-bd-corals-only,social,0.7121151493,1
134,biodiversity,habitats-bd-corals-only,ecological,0.730856599338565,2
135,biodiversity,habitats-bd-corals-only,ecological,0.711279093024031,2
135,biodiversity,habitats-bd-corals-only,social,0.614332724167,1
136,biodiversity,habitats-bd-corals-only,ecological,0.647378763605988,2
136,biodiversity,habitats-bd-corals-only,social,0.761399710411,1
137,biodiversity,habitats-bd-corals-only,ecological,0.541040317999038,2
137,biodiversity,habitats-bd-corals-only,social,0.635297819766,1
138,biodiversity,habitats-bd-corals-only,ecological,0.716194747781789,2
138,biodiversity,habitats-bd-corals-only,social,0.5867781746,1
139,biodiversity,habitats-bd-corals-only,social,0.702634595733,1
139,biodiversity,habitats-bd-corals-only,ecological,0.739994299103461,2
140,biodiversity,habitats-bd-corals-only,ecological,0.766596548469931,2
140,biodiversity,habitats-bd-corals-only,social,0.640030362033,1
141,biodiversity,habitats-bd-corals-only,social,0.6526736857,1
141,biodiversity,habitats-bd-corals-only,ecological,0.776719804529952,2
142,biodiversity,habitats-bd-corals-only,social,0.259478085733,1
142,biodiversity,habitats-bd-corals-only,ecological,0.734521582172774,2
143,biodiversity,habitats-bd-corals-only,social,0.199753721333,1
143,biodiversity,habitats-bd-corals-only,ecological,0.665452551828429,2
144,biodiversity,habitats-bd-corals-only,social,0.299964357267,1
144,biodiversity,habitats-bd-corals-only,ecological,0.681008151515152,2
145,biodiversity,habitats-bd-corals-only,social,0.2125297609,1
145,biodiversity,habitats-bd-corals-only,ecological,0.672139242424242,2
146,biodiversity,habitats-bd-corals-only,social,0.254363165367,1
146,biodiversity,habitats-bd-corals-only,ecological,0.720938984848485,2
147,biodiversity,habitats-bd-corals-only,social,0.2656065838,1
147,biodiversity,habitats-bd-corals-only,ecological,0.6143055,2
148,biodiversity,habitats-bd-corals-only,ecological,0.714662510101017,2
148,biodiversity,habitats-bd-corals-only,social,0.3359728824,1
149,biodiversity,habitats-bd-corals-only,ecological,0.610449833333333,2
149,biodiversity,habitats-bd-corals-only,social,0.378274572567,1
150,biodiversity,habitats-bd-corals-only,social,0.165588877967,1
150,biodiversity,habitats-bd-corals-only,ecological,0.679101742424242,2
151,biodiversity,habitats-bd-corals-only,social,0.305424873033,1
151,biodiversity,habitats-bd-corals-only,ecological,0.668805005050509,2
152,biodiversity,habitats-bd-corals-only,ecological,0.71755643154077,2
152,biodiversity,habitats-bd-corals-only,social,0.442828114533,1
153,biodiversity,habitats-bd-corals-only,social,0.457125592567,1
153,biodiversity,habitats-bd-corals-only,ecological,0.77487283617551,2
154,biodiversity,habitats-bd-corals-only,social,0.320880522167,1
154,biodiversity,habitats-bd-corals-only,ecological,0.724892494949491,2
155,biodiversity,habitats-bd-corals-only,social,0.122642299067,1
155,biodiversity,habitats-bd-corals-only,ecological,0.666977606060606,2
156,biodiversity,habitats-bd-corals-only,ecological,0.798488456419989,2
156,biodiversity,habitats-bd-corals-only,social,0.5475601776,1
157,biodiversity,habitats-bd-corals-only,social,0.396807718567,1
157,biodiversity,habitats-bd-corals-only,ecological,0.733638133699569,2
158,biodiversity,habitats-bd-corals-only,ecological,0.726237566185463,2
158,biodiversity,habitats-bd-corals-only,social,0.7882058287,1
159,biodiversity,habitats-bd-corals-only,ecological,0.772832816730158,2
159,biodiversity,habitats-bd-corals-only,social,0.3983024705,1
160,biodiversity,habitats-bd-corals-only,social,0.732488580067,1
160,biodiversity,habitats-bd-corals-only,ecological,0.691779338530187,2
161,biodiversity,habitats-bd-corals-only,ecological,0.621081584926644,2
161,biodiversity,habitats-bd-corals-only,social,0.509123536733,1
162,biodiversity,habitats-bd-corals-only,ecological,0.436225170609496,2
163,biodiversity,habitats-bd-corals-only,social,0.4124982904,1
163,biodiversity,habitats-bd-corals-only,ecological,0.778477178329761,2
164,biodiversity,habitats-bd-corals-only,social,0.506896721567,1
164,biodiversity,habitats-bd-corals-only,ecological,0.863388854858732,2
165,biodiversity,habitats-bd-corals-only,social,0.418158347733,1
165,biodiversity,habitats-bd-corals-only,ecological,0.764423385959079,2
166,biodiversity,habitats-bd-corals-only,ecological,0.76270971257898,2
166,biodiversity,habitats-bd-corals-only,social,0.8231894458,1
167,biodiversity,habitats-bd-corals-only,ecological,0.706570398989902,2
167,biodiversity,habitats-bd-corals-only,social,0.778894951592,1
168,biodiversity,habitats-bd-corals-only,social,0.8486417764,1
168,biodiversity,habitats-bd-corals-only,ecological,0.768327103620319,2
169,biodiversity,habitats-bd-corals-only,ecological,0.763891446929298,2
169,biodiversity,habitats-bd-corals-only,social,0.822956297,1
170,biodiversity,habitats-bd-corals-only,ecological,0.785285259979329,2
170,biodiversity,habitats-bd-corals-only,social,0.7307969122,1
171,biodiversity,habitats-bd-corals-only,ecological,0.643492123598563,2
171,biodiversity,habitats-bd-corals-only,social,0.335973524067,1
172,biodiversity,habitats-bd-corals-only,social,0.432752504733,1
172,biodiversity,habitats-bd-corals-only,ecological,0.638661201608431,2
174,biodiversity,habitats-bd-corals-only,ecological,0.859278,1
175,biodiversity,habitats-bd-corals-only,ecological,0.978409,1
176,biodiversity,habitats-bd-corals-only,ecological,0.77547,1
177,biodiversity,habitats-bd-corals-only,ecological,0.820464,1
178,biodiversity,habitats-bd-corals-only,ecological,0.815066,1
179,biodiversity,habitats-bd-corals-only,ecological,0.821771,1
180,biodiversity,habitats-bd-corals-only,ecological,0.840767,1
181,biodiversity,habitats-bd-corals-only,ecological,0.84629,1
182,biodiversity,habitats-bd-corals-only,ecological,0.809327,1
183,biodiversity,habitats-bd-corals-only,ecological,0.854661,1
184,biodiversity,habitats-bd-corals-only,ecological,0.861113,1
185,biodiversity,habitats-bd-corals-only,ecological,0.859865,1
1,biodiversity,habitats-bd-seagrasses-only,ecological,0.79135667062446,2
1,biodiversity,habitats-bd-seagrasses-only,social,0.816606397061,1
2,biodiversity,habitats-bd-seagrasses-only,social,0.816606397061,1
2,biodiversity,habitats-bd-seagrasses-only,ecological,0.79216117062446,2
3,biodiversity,habitats-bd-seagrasses-only,ecological,0.652404880845636,2
3,biodiversity,habitats-bd-seagrasses-only,social,0.364278916434,1
4,biodiversity,habitats-bd-seagrasses-only,ecological,0.724354594978449,2
4,biodiversity,habitats-bd-seagrasses-only,social,0.555728870933,1
5,biodiversity,habitats-bd-seagrasses-only,ecological,0.82603766145152,2
5,biodiversity,habitats-bd-seagrasses-only,social,0.4079143094,1
6,biodiversity,habitats-bd-seagrasses-only,social,0.556491874033,1
6,biodiversity,habitats-bd-seagrasses-only,ecological,0.74542390941033,2
7,biodiversity,habitats-bd-seagrasses-only,ecological,0.637504220395309,2
7,biodiversity,habitats-bd-seagrasses-only,social,0.528745135967,1
8,biodiversity,habitats-bd-seagrasses-only,social,0.533441917167,1
8,biodiversity,habitats-bd-seagrasses-only,ecological,0.629073833333333,2
9,biodiversity,habitats-bd-seagrasses-only,social,0.481153370267,1
9,biodiversity,habitats-bd-seagrasses-only,ecological,0.647103374842217,2
10,biodiversity,habitats-bd-seagrasses-only,social,0.6699275461,1
10,biodiversity,habitats-bd-seagrasses-only,ecological,0.797741944613481,2
11,biodiversity,habitats-bd-seagrasses-only,social,0.403314800133,1
11,biodiversity,habitats-bd-seagrasses-only,ecological,0.751490132229771,2
12,biodiversity,habitats-bd-seagrasses-only,social,0.815557689467,1
12,biodiversity,habitats-bd-seagrasses-only,ecological,0.802603697608494,2
13,biodiversity,habitats-bd-seagrasses-only,ecological,0.647534795716943,2
13,biodiversity,habitats-bd-seagrasses-only,social,0.3590462575,1
14,biodiversity,habitats-bd-seagrasses-only,ecological,0.642856216777928,2
14,biodiversity,habitats-bd-seagrasses-only,social,0.3552802112,1
15,biodiversity,habitats-bd-seagrasses-only,ecological,0.641587038352089,2
15,biodiversity,habitats-bd-seagrasses-only,social,0.555096371733,1
16,biodiversity,habitats-bd-seagrasses-only,social,0.646242982933,1
16,biodiversity,habitats-bd-seagrasses-only,ecological,0.752902021885513,2
17,biodiversity,habitats-bd-seagrasses-only,social,0.186555630833,1
17,biodiversity,habitats-bd-seagrasses-only,ecological,0.708117346801342,2
18,biodiversity,habitats-bd-seagrasses-only,ecological,0.761803242424242,2
18,biodiversity,habitats-bd-seagrasses-only,social,0.3384069241,1
19,biodiversity,habitats-bd-seagrasses-only,ecological,0.795351913834278,2
19,biodiversity,habitats-bd-seagrasses-only,social,0.454842883533,1
20,biodiversity,habitats-bd-seagrasses-only,social,0.282602116933,1
20,biodiversity,habitats-bd-seagrasses-only,ecological,0.719858946127951,2
21,biodiversity,habitats-bd-seagrasses-only,social,0.684932813433,1
21,biodiversity,habitats-bd-seagrasses-only,ecological,0.725910124958971,2
22,biodiversity,habitats-bd-seagrasses-only,ecological,0.805460658249163,2
