"","stockid","year","common","species","ram_catch","saup_catch","species_code"
"3418","SNOSESHARATL",1981,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1415.865828213,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3419","SNOSESHARATL",1982,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1526.996224511,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3420","SNOSESHARATL",1983,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1284.447026904,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3421","SNOSESHARATL",1984,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1618.534294548,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3422","SNOSESHARATL",1985,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1524.129183418,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3423","SNOSESHARATL",1986,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1134.983666934,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3424","SNOSESHARATL",1987,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1152.490451868,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3425","SNOSESHARATL",1988,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1298.717211823,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3426","SNOSESHARATL",1989,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1197.331101582,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3427","SNOSESHARATL",1990,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1286.35815778,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3428","SNOSESHARATL",1991,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1536.497586535,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3429","SNOSESHARATL",1992,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1363.990099094,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3430","SNOSESHARATL",1993,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1208.809526051,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3431","SNOSESHARATL",1994,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1433.580256711,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3432","SNOSESHARATL",1995,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1684.484984787,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3433","SNOSESHARATL",1996,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1294.024640892,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3434","SNOSESHARATL",1997,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1593.323767386,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3435","SNOSESHARATL",1998,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1110.948887045,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3436","SNOSESHARATL",1999,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,962.205074746999,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3437","SNOSESHARATL",2000,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1113.835879318,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3438","SNOSESHARATL",2001,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1004.072061852,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3439","SNOSESHARATL",2002,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,952.151227615,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3440","SNOSESHARATL",2003,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,799.962490192,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3441","SNOSESHARATL",2004,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,920.173244533,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3442","SNOSESHARATL",2005,"Atlantic sharpnose shark","Rhizoprionodon terraenovae",0,1044.102121411,"SNOSESHARATL:Atlantic_sharpnose_shark"
"3443","SOUTHHAKECR",1975,"Southern hake","Merluccius australis",0,764,"SOUTHHAKECR:Southern_hake"
"3444","SOUTHHAKECR",1976,"Southern hake","Merluccius australis",0,11548,"SOUTHHAKECR:Southern_hake"
"3445","SOUTHHAKECR",1977,"Southern hake","Merluccius australis",0,38932.0000000001,"SOUTHHAKECR:Southern_hake"
"3446","SOUTHHAKECR",1978,"Southern hake","Merluccius australis",0,2588,"SOUTHHAKECR:Southern_hake"
"3447","SOUTHHAKECR",1979,"Southern hake","Merluccius australis",0,11420,"SOUTHHAKECR:Southern_hake"
"3448","SOUTHHAKECR",1980,"Southern hake","Merluccius australis",0,9544,"SOUTHHAKECR:Southern_hake"
"3449","SOUTHHAKECR",1981,"Southern hake","Merluccius australis",0,7668,"SOUTHHAKECR:Southern_hake"
"3450","SOUTHHAKECR",1982,"Southern hake","Merluccius australis",0,4363.63636363636,"SOUTHHAKECR:Southern_hake"
"3451","SOUTHHAKECR",1983,"Southern hake","Merluccius australis",0,2431.66666666667,"SOUTHHAKECR:Southern_hake"
"3452","SOUTHHAKECR",1984,"Southern hake","Merluccius australis",0,3093.84615384615,"SOUTHHAKECR:Southern_hake"
"3453","SOUTHHAKECR",1985,"Southern hake","Merluccius australis",0,2905.71428571429,"SOUTHHAKECR:Southern_hake"
"3454","SOUTHHAKECR",1986,"Southern hake","Merluccius australis",0,3833.33333333333,"SOUTHHAKECR:Southern_hake"
"3455","SOUTHHAKECR",1987,"Southern hake","Merluccius australis",0,5330.32258064516,"SOUTHHAKECR:Southern_hake"
"3456","SOUTHHAKECR",1988,"Southern hake","Merluccius australis",0,5861.25,"SOUTHHAKECR:Southern_hake"
"3457","SOUTHHAKECR",1989,"Southern hake","Merluccius australis",0,10758.7878787879,"SOUTHHAKECR:Southern_hake"
"3458","SOUTHHAKECR",1990,"Southern hake","Merluccius australis",0,9244.11764705882,"SOUTHHAKECR:Southern_hake"
"3459","SOUTHHAKECR",1991,"Southern hake","Merluccius australis",0,11985.2857142858,"SOUTHHAKECR:Southern_hake"
"3460","SOUTHHAKECR",1992,"Southern hake","Merluccius australis",0,10015.6666666667,"SOUTHHAKECR:Southern_hake"
"3461","SOUTHHAKECR",1993,"Southern hake","Merluccius australis",0,15608.4444444444,"SOUTHHAKECR:Southern_hake"
"3462","SOUTHHAKECR",1994,"Southern hake","Merluccius australis",0,9194.22222222223,"SOUTHHAKECR:Southern_hake"
"3463","SOUTHHAKECR",1995,"Southern hake","Merluccius australis",0,17669.4447278457,"SOUTHHAKECR:Southern_hake"
"3464","SOUTHHAKECR",1996,"Southern hake","Merluccius australis",0,18690.8916696006,"SOUTHHAKECR:Southern_hake"
"3465","SOUTHHAKECR",1997,"Southern hake","Merluccius australis",0,16318.0004636473,"SOUTHHAKECR:Southern_hake"
"3466","SOUTHHAKECR",1998,"Southern hake","Merluccius australis",0,18957.7834614086,"SOUTHHAKECR:Southern_hake"
"3467","SOUTHHAKECR",1999,"Southern hake","Merluccius australis",0,20971.7789526474,"SOUTHHAKECR:Southern_hake"
"3468","SOUTHHAKECR",2000,"Southern hake","Merluccius australis",0,18352.0019783453,"SOUTHHAKECR:Southern_hake"
"3469","SOUTHHAKECR",2001,"Southern hake","Merluccius australis",0,17925.6404577157,"SOUTHHAKECR:Southern_hake"
"3470","SOUTHHAKECR",2002,"Southern hake","Merluccius australis",0,14831.5340844055,"SOUTHHAKECR:Southern_hake"
"3471","SOUTHHAKECR",2003,"Southern hake","Merluccius australis",0,23424.940043875,"SOUTHHAKECR:Southern_hake"
"3472","SOUTHHAKECR",2004,"Southern hake","Merluccius australis",0,19354.8070252376,"SOUTHHAKECR:Southern_hake"
"3473","SOUTHHAKECR",2005,"Southern hake","Merluccius australis",0,17363.6640980524,"SOUTHHAKECR:Southern_hake"
"3474","SOUTHHAKECR",2006,"Southern hake","Merluccius australis",0,14601.9473949409,"SOUTHHAKECR:Southern_hake"
"3475","SOUTHHAKECR",2007,"Southern hake","Merluccius australis",0,14898.5242362839,"SOUTHHAKECR:Southern_hake"
"3476","SOUTHHAKECR",2008,"Southern hake","Merluccius australis",0,9201.63472999485,"SOUTHHAKECR:Southern_hake"
"3477","SOUTHHAKECR",2009,"Southern hake","Merluccius australis",0,14837.1883735277,"SOUTHHAKECR:Southern_hake"
"3478","SOUTHHAKESA",1974,"Southern hake","Merluccius australis",0,254,"SOUTHHAKESA:Southern_hake"
"3479","SOUTHHAKESA",1975,"Southern hake","Merluccius australis",120,764,"SOUTHHAKESA:Southern_hake"
"3480","SOUTHHAKESA",1976,"Southern hake","Merluccius australis",281,11548,"SOUTHHAKESA:Southern_hake"
"3481","SOUTHHAKESA",1977,"Southern hake","Merluccius australis",372,38932.0000000001,"SOUTHHAKESA:Southern_hake"
"3482","SOUTHHAKESA",1978,"Southern hake","Merluccius australis",762,2588,"SOUTHHAKESA:Southern_hake"
"3483","SOUTHHAKESA",1979,"Southern hake","Merluccius australis",364,11420,"SOUTHHAKESA:Southern_hake"
"3484","SOUTHHAKESA",1980,"Southern hake","Merluccius australis",350,9544,"SOUTHHAKESA:Southern_hake"
"3485","SOUTHHAKESA",1981,"Southern hake","Merluccius australis",272,7668,"SOUTHHAKESA:Southern_hake"
"3486","SOUTHHAKESA",1982,"Southern hake","Merluccius australis",179,4363.63636363636,"SOUTHHAKESA:Southern_hake"
"3487","SOUTHHAKESA",1983,"Southern hake","Merluccius australis",448,2431.66666666667,"SOUTHHAKESA:Southern_hake"
"3488","SOUTHHAKESA",1984,"Southern hake","Merluccius australis",722,3093.84615384615,"SOUTHHAKESA:Southern_hake"
"3489","SOUTHHAKESA",1985,"Southern hake","Merluccius australis",525,2905.71428571429,"SOUTHHAKESA:Southern_hake"
"3490","SOUTHHAKESA",1986,"Southern hake","Merluccius australis",818,3833.33333333333,"SOUTHHAKESA:Southern_hake"
"3491","SOUTHHAKESA",1987,"Southern hake","Merluccius australis",713,5330.32258064516,"SOUTHHAKESA:Southern_hake"
"3492","SOUTHHAKESA",1988,"Southern hake","Merluccius australis",1095,5861.25,"SOUTHHAKESA:Southern_hake"
"3493","SOUTHHAKESA",1989,"Southern hake","Merluccius australis",1237,10758.7878787879,"SOUTHHAKESA:Southern_hake"
"3494","SOUTHHAKESA",1990,"Southern hake","Merluccius australis",1897,9244.11764705882,"SOUTHHAKESA:Southern_hake"
"3495","SOUTHHAKESA",1991,"Southern hake","Merluccius australis",2381,11985.2857142858,"SOUTHHAKESA:Southern_hake"
"3496","SOUTHHAKESA",1992,"Southern hake","Merluccius australis",2810,10015.6666666667,"SOUTHHAKESA:Southern_hake"
"3497","SOUTHHAKESA",1993,"Southern hake","Merluccius australis",3941,15608.4444444444,"SOUTHHAKESA:Southern_hake"
"3498","SOUTHHAKESA",1994,"Southern hake","Merluccius australis",1596,9194.22222222223,"SOUTHHAKESA:Southern_hake"
"3499","SOUTHHAKESA",1995,"Southern hake","Merluccius australis",1995,17669.4447278457,"SOUTHHAKESA:Southern_hake"
"3500","SOUTHHAKESA",1996,"Southern hake","Merluccius australis",2779,18690.8916696006,"SOUTHHAKESA:Southern_hake"
"3501","SOUTHHAKESA",1997,"Southern hake","Merluccius australis",1915,16318.0004636473,"SOUTHHAKESA:Southern_hake"
"3502","SOUTHHAKESA",1998,"Southern hake","Merluccius australis",2958,18957.7834614086,"SOUTHHAKESA:Southern_hake"
"3503","SOUTHHAKESA",1999,"Southern hake","Merluccius australis",2854,20971.7789526474,"SOUTHHAKESA:Southern_hake"
"3504","SOUTHHAKESA",2000,"Southern hake","Merluccius australis",3108,18352.0019783453,"SOUTHHAKESA:Southern_hake"
"3505","SOUTHHAKESA",2001,"Southern hake","Merluccius australis",2820,17925.6404577157,"SOUTHHAKESA:Southern_hake"
"3506","SOUTHHAKESA",2002,"Southern hake","Merluccius australis",2444,14831.5340844055,"SOUTHHAKESA:Southern_hake"
"3507","SOUTHHAKESA",2003,"Southern hake","Merluccius australis",2777,23424.940043875,"SOUTHHAKESA:Southern_hake"
"3508","SOUTHHAKESA",2004,"Southern hake","Merluccius australis",3223,19354.8070252376,"SOUTHHAKESA:Southern_hake"
"3509","SOUTHHAKESA",2005,"Southern hake","Merluccius australis",2592,17363.6640980524,"SOUTHHAKESA:Southern_hake"
"3510","SOUTHHAKESA",2006,"Southern hake","Merluccius australis",2541,14601.9473949409,"SOUTHHAKESA:Southern_hake"
"3511","SOUTHHAKESA",2007,"Southern hake","Merluccius australis",1711,14898.5242362839,"SOUTHHAKESA:Southern_hake"
"3512","SOUTHHAKESA",2008,"Southern hake","Merluccius australis",2329,9201.63472999485,"SOUTHHAKESA:Southern_hake"
"3513","SOUTHHAKESA",2009,"Southern hake","Merluccius australis",2446,14837.1883735277,"SOUTHHAKESA:Southern_hake"
"3514","SOUTHHAKESA",2010,"Southern hake","Merluccius australis",1927,7064.01310934242,"SOUTHHAKESA:Southern_hake"
"3515","SSTHORNHPCOAST",1980,"Shortspine thornyhead","Sebastolobus alascanus",1279,1.02737679351,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3516","SSTHORNHPCOAST",1981,"Shortspine thornyhead","Sebastolobus alascanus",1727,0.500684531710392,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3517","SSTHORNHPCOAST",1982,"Shortspine thornyhead","Sebastolobus alascanus",1912,3.16826453171039,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3518","SSTHORNHPCOAST",1983,"Shortspine thornyhead","Sebastolobus alascanus",2292,1.58281,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3519","SSTHORNHPCOAST",1984,"Shortspine thornyhead","Sebastolobus alascanus",2805,12.4956222509338,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3520","SSTHORNHPCOAST",1985,"Shortspine thornyhead","Sebastolobus alascanus",3387,7.08818815386431,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3521","SSTHORNHPCOAST",1986,"Shortspine thornyhead","Sebastolobus alascanus",2914,1.4782005442545,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3522","SSTHORNHPCOAST",1987,"Shortspine thornyhead","Sebastolobus alascanus",2556,1.41440252307947,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3523","SSTHORNHPCOAST",1988,"Shortspine thornyhead","Sebastolobus alascanus",2910,106.09682,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3524","SSTHORNHPCOAST",1989,"Shortspine thornyhead","Sebastolobus alascanus",4902,158.7662,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3525","SSTHORNHPCOAST",1990,"Shortspine thornyhead","Sebastolobus alascanus",4147,202.2,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3526","SSTHORNHPCOAST",1991,"Shortspine thornyhead","Sebastolobus alascanus",3534,185.5,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3527","SSTHORNHPCOAST",1992,"Shortspine thornyhead","Sebastolobus alascanus",3376,309.7,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3528","SSTHORNHPCOAST",1993,"Shortspine thornyhead","Sebastolobus alascanus",3852,464.03813,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3529","SSTHORNHPCOAST",1994,"Shortspine thornyhead","Sebastolobus alascanus",3435,553.249039846866,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3530","SSTHORNHPCOAST",1995,"Shortspine thornyhead","Sebastolobus alascanus",1961,1608.5699,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3531","SSTHORNHPCOAST",1996,"Shortspine thornyhead","Sebastolobus alascanus",1628,1427.82605658056,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3532","SSTHORNHPCOAST",1997,"Shortspine thornyhead","Sebastolobus alascanus",1491,1224.2,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3533","SSTHORNHPCOAST",1998,"Shortspine thornyhead","Sebastolobus alascanus",1250,1127.2,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3534","SSTHORNHPCOAST",1999,"Shortspine thornyhead","Sebastolobus alascanus",834,733.754570000001,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3535","SSTHORNHPCOAST",2000,"Shortspine thornyhead","Sebastolobus alascanus",849,623.4,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3536","SSTHORNHPCOAST",2001,"Shortspine thornyhead","Sebastolobus alascanus",551,472.399999999999,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3537","SSTHORNHPCOAST",2002,"Shortspine thornyhead","Sebastolobus alascanus",785,685.067543884084,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3538","SSTHORNHPCOAST",2003,"Shortspine thornyhead","Sebastolobus alascanus",827,727.33853386386,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3539","SSTHORNHPCOAST",2004,"Shortspine thornyhead","Sebastolobus alascanus",705,650.70105316373,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3540","SSTHORNHPCOAST",2005,"Shortspine thornyhead","Sebastolobus alascanus",0,632.633865656934,"SSTHORNHPCOAST:Shortspine_thornyhead"
"3541","STFLOUNNPCOAST",1970,"Starry flounder","Platichthys stellatus",405,1.20681076171727,"STFLOUNNPCOAST:Starry_flounder"
"3542","STFLOUNNPCOAST",1971,"Starry flounder","Platichthys stellatus",387,1.24230783212552,"STFLOUNNPCOAST:Starry_flounder"
"3543","STFLOUNNPCOAST",1972,"Starry flounder","Platichthys stellatus",847,1.27775075531321,"STFLOUNNPCOAST:Starry_flounder"
"3544","STFLOUNNPCOAST",1973,"Starry flounder","Platichthys stellatus",930,1.31319367850092,"STFLOUNNPCOAST:Starry_flounder"
"3545","STFLOUNNPCOAST",1974,"Starry flounder","Platichthys stellatus",751,1.34863660168861,"STFLOUNNPCOAST:Starry_flounder"
"3546","STFLOUNNPCOAST",1975,"Starry flounder","Platichthys stellatus",1020,1.38407952487632,"STFLOUNNPCOAST:Starry_flounder"
"3547","STFLOUNNPCOAST",1976,"Starry flounder","Platichthys stellatus",1616,1.41952244806402,"STFLOUNNPCOAST:Starry_flounder"
"3548","STFLOUNNPCOAST",1977,"Starry flounder","Platichthys stellatus",1397,1.45496537125171,"STFLOUNNPCOAST:Starry_flounder"
"3549","STFLOUNNPCOAST",1978,"Starry flounder","Platichthys stellatus",1107,1.49040829443942,"STFLOUNNPCOAST:Starry_flounder"
"3550","STFLOUNNPCOAST",1979,"Starry flounder","Platichthys stellatus",1145,1.52585121762711,"STFLOUNNPCOAST:Starry_flounder"
"3551","STFLOUNNPCOAST",1980,"Starry flounder","Platichthys stellatus",969,128.687585405168,"STFLOUNNPCOAST:Starry_flounder"
"3552","STFLOUNNPCOAST",1981,"Starry flounder","Platichthys stellatus",894,175.491204228814,"STFLOUNNPCOAST:Starry_flounder"
"3553","STFLOUNNPCOAST",1982,"Starry flounder","Platichthys stellatus",622,150.938120047117,"STFLOUNNPCOAST:Starry_flounder"
"3554","STFLOUNNPCOAST",1983,"Starry flounder","Platichthys stellatus",356,214.403995246299,"STFLOUNNPCOAST:Starry_flounder"
"3555","STFLOUNNPCOAST",1984,"Starry flounder","Platichthys stellatus",195,124.81943973086,"STFLOUNNPCOAST:Starry_flounder"
"3556","STFLOUNNPCOAST",1985,"Starry flounder","Platichthys stellatus",752,143.452111716057,"STFLOUNNPCOAST:Starry_flounder"
"3557","STFLOUNNPCOAST",1986,"Starry flounder","Platichthys stellatus",239,157.474328521646,"STFLOUNNPCOAST:Starry_flounder"
"3558","STFLOUNNPCOAST",1987,"Starry flounder","Platichthys stellatus",270,297.085254071933,"STFLOUNNPCOAST:Starry_flounder"
"3559","STFLOUNNPCOAST",1988,"Starry flounder","Platichthys stellatus",400,266.004562959083,"STFLOUNNPCOAST:Starry_flounder"
"3560","STFLOUNNPCOAST",1989,"Starry flounder","Platichthys stellatus",649,96.7630128355242,"STFLOUNNPCOAST:Starry_flounder"
"3561","STFLOUNNPCOAST",1990,"Starry flounder","Platichthys stellatus",405,71.0519361901176,"STFLOUNNPCOAST:Starry_flounder"
"3562","STFLOUNNPCOAST",1991,"Starry flounder","Platichthys stellatus",879,60.2885137004871,"STFLOUNNPCOAST:Starry_flounder"
"3563","STFLOUNNPCOAST",1992,"Starry flounder","Platichthys stellatus",165,26.0341333359111,"STFLOUNNPCOAST:Starry_flounder"
"3564","STFLOUNNPCOAST",1993,"Starry flounder","Platichthys stellatus",159,111.214610995041,"STFLOUNNPCOAST:Starry_flounder"
"3565","STFLOUNNPCOAST",1994,"Starry flounder","Platichthys stellatus",95,181.92991211616,"STFLOUNNPCOAST:Starry_flounder"
"3566","STFLOUNNPCOAST",1995,"Starry flounder","Platichthys stellatus",67,146.37882544731,"STFLOUNNPCOAST:Starry_flounder"
"3567","STFLOUNNPCOAST",1996,"Starry flounder","Platichthys stellatus",41,625.456084130354,"STFLOUNNPCOAST:Starry_flounder"
"3568","STFLOUNNPCOAST",1997,"Starry flounder","Platichthys stellatus",87,3.07215089541609,"STFLOUNNPCOAST:Starry_flounder"
"3569","STFLOUNNPCOAST",1998,"Starry flounder","Platichthys stellatus",75,5.41808939787059,"STFLOUNNPCOAST:Starry_flounder"
"3570","STFLOUNNPCOAST",1999,"Starry flounder","Platichthys stellatus",33,3.67546314883996,"STFLOUNNPCOAST:Starry_flounder"
"3571","STFLOUNNPCOAST",2000,"Starry flounder","Platichthys stellatus",34,3.29793033066155,"STFLOUNNPCOAST:Starry_flounder"
"3572","STFLOUNNPCOAST",2001,"Starry flounder","Platichthys stellatus",18,8.24420286882097,"STFLOUNNPCOAST:Starry_flounder"
"3573","STFLOUNNPCOAST",2002,"Starry flounder","Platichthys stellatus",40,50.7354700590976,"STFLOUNNPCOAST:Starry_flounder"
"3574","STFLOUNNPCOAST",2003,"Starry flounder","Platichthys stellatus",32,9.00521518193899,"STFLOUNNPCOAST:Starry_flounder"
"3575","STFLOUNNPCOAST",2004,"Starry flounder","Platichthys stellatus",104,41.4050818009806,"STFLOUNNPCOAST:Starry_flounder"
"3576","STFLOUNNPCOAST",2005,"Starry flounder","Platichthys stellatus",0,2.30420689866532,"STFLOUNNPCOAST:Starry_flounder"
"3577","STFLOUNSPCOAST",1980,"Starry flounder","Platichthys stellatus",496,83.642323055626,"STFLOUNSPCOAST:Starry_flounder"
"3578","STFLOUNSPCOAST",1981,"Starry flounder","Platichthys stellatus",454,30.8315780634663,"STFLOUNSPCOAST:Starry_flounder"
"3579","STFLOUNSPCOAST",1982,"Starry flounder","Platichthys stellatus",385,42.0806080634663,"STFLOUNSPCOAST:Starry_flounder"
"3580","STFLOUNSPCOAST",1983,"Starry flounder","Platichthys stellatus",352,38.7643432588514,"STFLOUNSPCOAST:Starry_flounder"
"3581","STFLOUNSPCOAST",1984,"Starry flounder","Platichthys stellatus",398,26.5604200390733,"STFLOUNSPCOAST:Starry_flounder"
"3582","STFLOUNSPCOAST",1985,"Starry flounder","Platichthys stellatus",388,14.8714081035584,"STFLOUNSPCOAST:Starry_flounder"
"3583","STFLOUNSPCOAST",1986,"Starry flounder","Platichthys stellatus",274,28.6702024582816,"STFLOUNSPCOAST:Starry_flounder"
"3584","STFLOUNSPCOAST",1987,"Starry flounder","Platichthys stellatus",190,55.0094160292788,"STFLOUNSPCOAST:Starry_flounder"
"3585","STFLOUNSPCOAST",1988,"Starry flounder","Platichthys stellatus",193,44.3380897823245,"STFLOUNSPCOAST:Starry_flounder"
"3586","STFLOUNSPCOAST",1989,"Starry flounder","Platichthys stellatus",193,22.7783559753262,"STFLOUNSPCOAST:Starry_flounder"
"3587","STFLOUNSPCOAST",1993,"Starry flounder","Platichthys stellatus",59,7.26112078934376,"STFLOUNSPCOAST:Starry_flounder"
"3588","STFLOUNSPCOAST",1994,"Starry flounder","Platichthys stellatus",37,5.45928318182,"STFLOUNSPCOAST:Starry_flounder"
"3589","STFLOUNSPCOAST",1995,"Starry flounder","Platichthys stellatus",29,6.59144,"STFLOUNSPCOAST:Starry_flounder"
"3590","STFLOUNSPCOAST",1996,"Starry flounder","Platichthys stellatus",42,2.58436549311452,"STFLOUNSPCOAST:Starry_flounder"
"3591","STFLOUNSPCOAST",1997,"Starry flounder","Platichthys stellatus",66,3.39472891097317,"STFLOUNSPCOAST:Starry_flounder"
"3592","STFLOUNSPCOAST",1998,"Starry flounder","Platichthys stellatus",86,6.41578509292036,"STFLOUNSPCOAST:Starry_flounder"
"3593","STFLOUNSPCOAST",1999,"Starry flounder","Platichthys stellatus",68,3.40068723780176,"STFLOUNSPCOAST:Starry_flounder"
"3594","STFLOUNSPCOAST",2000,"Starry flounder","Platichthys stellatus",46,6.11081398757811,"STFLOUNSPCOAST:Starry_flounder"
"3595","STFLOUNSPCOAST",2001,"Starry flounder","Platichthys stellatus",71,7.8333491728163,"STFLOUNSPCOAST:Starry_flounder"
"3596","STFLOUNSPCOAST",2002,"Starry flounder","Platichthys stellatus",47,5.53888968574478,"STFLOUNSPCOAST:Starry_flounder"
"3597","STFLOUNSPCOAST",2003,"Starry flounder","Platichthys stellatus",51,7.19069883602492,"STFLOUNSPCOAST:Starry_flounder"
"3598","STFLOUNSPCOAST",2004,"Starry flounder","Platichthys stellatus",46,2.51665670461775,"STFLOUNSPCOAST:Starry_flounder"
"3599","STFLOUNSPCOAST",2005,"Starry flounder","Platichthys stellatus",0,3.40548761334051,"STFLOUNSPCOAST:Starry_flounder"
"3600","STMARLINNEPAC",1954,"Striped marlin","Kajikia audax",23,32.0273366565651,"STMARLINNEPAC:Striped_marlin"
"3601","STMARLINNEPAC",1955,"Striped marlin","Kajikia audax",11,26.7137812810769,"STMARLINNEPAC:Striped_marlin"
